dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,28,0.00873258539936599,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,46,2.458657676766913e-07,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,47,4.1256552499233395e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,48,0.0015489103118344007,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,99,0.00011819478064655948,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,100,0.0006028766591776375,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,101,0.003285209435483237,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,116,0.001312184475030466,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,128,1.791355046441517e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,129,2.90040742354221e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,130,7.814317010721288e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,131,4.5548595792950774e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,132,0.0003494725493861942,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,133,0.002146246004695309,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,162,5.413428424440566e-07,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,163,3.421133744307935e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,164,0.00041685210639473303,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,165,0.00028573249999275723,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,189,2.1741779820910456e-10,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,190,3.1239973132408013e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,191,8.606051907225757e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,192,0.00085402374155206,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,227,1.253228254509435e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,228,3.19893347544903e-07,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,229,7.46147386203392e-09,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,230,4.172771411966146e-09,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,231,3.706530040537665e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,232,8.90435581989308e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,233,0.000571757738242213,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,234,0.0033226552458290957,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,258,1.8897249840407413e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,259,1.1650386351302007e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,260,2.305117194715064e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,261,1.0229859577289243e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,329,1.7039132857041324e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,330,0.0005001075831292685,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,331,0.0048770265065617175,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,351,8.440086304498334e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,352,1.1804836548513733e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,353,6.341708135489982e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,354,1.396369546908036e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,355,0.002485138123700683,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,381,0.000982198543049418,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,382,0.0008100067368925261,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,383,0.00047023845201584424,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,384,0.00023196504497648978,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,385,0.0004555414203682227,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,386,0.000771178116849802,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,387,0.003131397437290682,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,388,0.003131397437290682,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,160,10,389,0.008058659001171527,t-test
