dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,75,2.2037834362662927e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,76,1.764185060975579e-07,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,77,1.9913339693443025e-14,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,78,2.727626330253529e-10,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,106,0.00016446045188062207,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,122,3.792026215273419e-05,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,123,0.0002555529156480738,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,124,0.0011703289658118675,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,125,0.008426955448545308,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,147,6.011965114781448e-08,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,148,1.570189808221e-08,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,149,5.8194325598027236e-06,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,150,0.00010134189374626239,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,151,0.000818849416696385,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,152,0.0040382405574195795,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,153,0.00893368700759416,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,215,0.00013718787220144558,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,216,0.0008735229267121189,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,252,0.002106241170298661,t-test
Realworld_dataset1-timeSeries_after_filling_and_binning,0.01,200,140,10,253,0.007684450290226231,t-test
