0.001810212246321412,0.002981240773662692,0.0023333421710542293,0.0025738749961645192,0.5593402809023379
0.00010889407533365532,0.00028805023488258797,9.909809403827058e-05,0.00021845166399023192,0.31369541829717107
1.5574495337575536e-05,3.493405771907969e-05,1.737188396955592e-05,2.9612366347549123e-05,0.4276988289131388
9.152905165904687e-07,9.680094564931134e-07,1.117888228873899e-06,5.104664479157178e-07,0.6086842056452905
0.00014921449547881916,0.000258566978062335,0.0002221827865145755,0.0003057078678770654,0.5232454813427071
0.007179468693029658,0.010626044961691734,0.011924491867356134,0.008332135911559612,0.8395068955817535
0.12495740581363977,0.14221655798297192,0.18627949807148647,0.12458346852157416,0.8395068955817536
0.5872246985726062,0.5726531908692922,0.6888088161391003,0.5956092716813688,0.8395068955817536
0.642095699183659,0.6974675259226247,0.60784937460756,0.6128436885003923,0.9629188347493379
0.10630560320159868,0.13436466555858584,0.10868002107230752,0.10974540631898318,0.962918834749338
0.006690025876752709,0.008632593786797158,0.005678105228415871,0.009296379681048857,0.9629188347493379
0.000508359893306573,0.0012399789886049376,0.00038538653192985594,0.0008582478349083166,0.32936005649803857
6.499602861117413e-05,0.00015469809169889329,6.880795818413985e-05,7.505448032285475e-05,0.4904383507561554
1.558247029435262e-05,2.2930388701533443e-05,2.3145029261879764e-05,8.316834570758767e-06,0.6928436457582099
0.00044113685144159086,0.0009402774231226564,0.0005779265069178367,0.000626947318276456,0.8030770231950999
0.0062463990233438465,0.01271164930275649,0.010133062521913582,0.010475492002572749,0.8030770231950999
0.1279767472600324,0.18436106707642208,0.1930230373421481,0.14455524071871412,0.8030770231950997
0.6675203654207418,0.7340050430775058,0.7443410694670798,0.7044057331926903,0.8030770231950999
0.45683591783966104,0.4342940802960601,0.4313769595542425,0.40059440741454344,0.8030770231950997
0.03883674536703331,0.03668171471795087,0.037257556430853773,0.032360274351737835,0.8030770231950999
0.0022505774116981887,0.0025336293644415446,0.00151269075927598,0.0032450391257491063,0.8030770231950997
0.0002538884997053565,0.0005015139145290158,0.00024033474566023048,0.0003433578624825788,0.3183850331211545
0.00018110296286983198,0.0003988030580374823,0.0002510891188913279,0.00016087848796065416,0.27643564510173746
0.00021688020951466327,0.00042596837959995773,0.0003334796387207877,0.0002942436537663224,0.2686325207684652
0.00028835850165420305,0.000733903372627372,0.0004795544841362282,0.0005254782097642725,0.8958901805338833
0.005773661007876031,0.01431621971067162,0.018134064016286127,0.012825925568029932,0.8958901805338833
0.11429077072773089,0.19694836152547768,0.2485541213263187,0.1508691518004425,0.8958901805338835
0.6881375330938979,0.8996283937314278,0.9776236770397408,0.7905947633692368,0.8958901805338833
0.5432710981189174,0.4020668407206599,0.3235938981597286,0.4516620778251962,0.9900362651723893
0.06620837876034037,0.044301170868126315,0.032571921478294914,0.049055316926893806,0.7993244055981579
0.003042471672784215,0.0019715202730806666,0.001518245568560406,0.00258141375600398,0.7993244055981579
0.0003222830197183284,0.0002426797465847555,0.0002655941148603222,0.0001966230958318829,0.41929086531200976
0.0008933480968842117,0.0009151411378414374,0.0012357785008835977,0.0006659775426582027,0.2118246823832478
0.0031338917194211435,0.004067602187168394,0.005721793241014505,0.004400551561076715,0.21454210968206783
0.0025752034024206843,0.0037805227353797555,0.0062234452734655455,0.0036744500290271155,0.4265924009384663
0.036401058750765096,0.053700764966452715,0.08985889782776679,0.047243585331851204,0.2774992269607098
0.31768513592568093,0.39086200497449675,0.5609263381786914,0.3695553094805728,0.27749922696070983
0.8064915013243572,0.6794817443837076,0.45904617297949457,0.7239924645531173,0.2774992269607093
0.2725837247570352,0.2026409159601478,0.0963317594048951,0.22068404476277376,0.38332513612680497
0.04665592627474655,0.03784328204215347,0.014021279056150507,0.035522853747304954,0.6833416947352627
0.0012434300231639111,0.000693853405124022,0.0002567653895716504,0.0010870916378071468,0.6833416947352627
4.8849434903657976e-06,4.3966299116286e-06,4.223714152871937e-06,9.9697906570475e-06,0.790080485510381
0.0002180429409813631,0.0005526495138996059,0.0005903765928624136,0.0006804918757973389,0.4269406588038428
0.003151170124305048,0.00817638884587353,0.007185474648413941,0.009053242931330233,0.1452439461627675
0.004348843407343795,0.012229883158890426,0.010964021474891238,0.010551143155325864,0.08504497527639554
0.049479132945997484,0.11407683678752023,0.08313077906446652,0.082767820765995,0.01429777484946736
0.48670269304668,0.6970858998493006,0.623840816351269,0.6218206404614954,0.01429777484946736
0.6626570182905958,0.5215976865002525,0.4861425114453378,0.5535629991585427,0.05222617131147502
0.208915145793782,0.15410546909032402,0.13639198890915863,0.1673302207065428,0.16441929218341517
0.03253318957613108,0.020554193501539558,0.014258461920276149,0.018746201786774455,0.25937298192845853
0.0006376643469562619,0.0002418044164343465,0.00016450730887695902,0.0003150732929038498,0.2792650288943349
