1COV.DE_Low,ADS.DE_Low,AIR.DE_Low,ALV.DE_Low,BAS.DE_Low,BMW.DE_Low,CBK.DE_Low,DTE.DE_Low,EOAN.DE_Low,HEI.DE_Low
55.3400001525879,294.549987792969,97.1999969482422,216.449996948242,68.7900009155274,84.1699981689453,6.34899997711182,17.2040004730225,10.5799999237061,74.7200012207031
55.4599990844727,295,96.6699981689453,216.800003051758,68.9100036621094,84.129997253418,6.36199998855591,17.2159996032715,10.5959997177124,74.8000030517578
55.6199989318848,295.549987792969,96.6699981689453,216.949996948242,68.9199981689453,84.129997253418,6.39400005340576,17.2919998168945,10.5860004425049,74.9400024414063
55.7599983215332,295.649993896484,96.8300018310547,217.350006103516,68.9599990844727,84.4599990844727,6.41800022125244,17.2779998779297,10.5699996948242,75.0199966430664
56.439998626709,298.75,97.5199966430664,218.050003051758,69.2799987792969,85.1800003051758,6.48000001907349,17.1879997253418,10.6000003814697,75.6800003051758
56.4599990844727,298,97.5,218.050003051758,69.1600036621094,85.1800003051758,6.48199987411499,17.2339992523193,10.6099996566772,75.6800003051758
56.6599998474121,295.450012207031,97.0699996948242,217.649993896484,69.129997253418,85.2699966430664,6.55200004577637,17.2639999389648,10.6099996566772,75.7399978637695
56.8400001525879,294,97.0500030517578,217.399993896484,69.1600036621094,85.1999969482422,6.54400014877319,17.2639999389648,10.6099996566772,75.8399963378906
56.9000015258789,292.950012207031,97.0400009155273,216.649993896484,69.1500015258789,84.8099975585938,6.49499988555908,17.2259998321533,10.6099996566772,75.7600021362305
56.6199989318848,292.850006103516,97.0199966430664,216.449996948242,68.9800033569336,84.4100036621094,6.46799993515015,17.2259998321533,10.5979995727539,75.7600021362305
56.3199996948242,292.450012207031,96.8300018310547,216.449996948242,68.8300018310547,84.1399993896484,6.46799993515015,17.1620006561279,10.5939998626709,75.6999969482422
56.1800003051758,292.299987792969,96.8300018310547,215.850006103516,68.6900024414063,83.9800033569336,6.49300003051758,17.1240005493164,10.5880002975464,75.4800033569336
56.2000007629395,292.649993896484,97,216.600006103516,68.8399963378906,84.3899993896484,6.49599981307983,17.0839996337891,10.5819997787476,75.5599975585938
55.3400001525879,289.350006103516,95.629997253418,214.600006103516,67.9300003051758,83.6399993896484,6.29199981689453,16.7639999389648,10.4219999313354,74.5400009155273
55.5,290.549987792969,95.3600006103516,214.350006103516,67.4300003051758,83.5999984741211,6.39699983596802,16.7880001068115,10.3959999084473,74.0599975585937
55.5,290.549987792969,95.3600006103516,214.350006103516,67.4300003051758,83.5999984741211,6.39699983596802,16.7880001068115,10.3920001983643,74
55.5200004577637,291.100006103516,95.379997253418,215,67.5400009155274,83.7900009155274,6.44500017166138,16.7779998779297,10.4659996032715,73.7799987792969
55.1199989318848,289.899993896484,94.3000030517578,213.75,67.120002746582,83.5199966430664,6.38500022888184,16.7180004119873,10.4119997024536,73.1800003051758
54.9000015258789,289.649993896484,93.8000030517578,212.850006103516,66.879997253418,83.1800003051758,6.34999990463257,16.6700000762939,10.4119997024536,72.879997253418
54.7799987792969,289.450012207031,93.5899963378906,212.350006103516,66.6900024414062,82.9499969482422,6.34000015258789,16.6000003814697,10.4139995574951,72.120002746582
54.7799987792969,290.25,93.5899963378906,211,66.4899978637695,82.8000030517578,6.30299997329712,16.488000869751,10.4160003662109,71.9800033569336
55,292.850006103516,94.1399993896484,211.899993896484,66.7300033569336,82.8000030517578,6.35599994659424,16.5540008544922,10.4340000152588,72.1999969482422
55.4799995422363,296.149993896484,95.3199996948242,213.600006103516,67.1699981689453,83.6900024414063,6.39699983596802,16.742000579834,9.96399974822998,73.5
55.2400016784668,296,94.9599990844727,213.25,66.6900024414062,83.3000030517578,6.34899997711182,16.7299995422363,9.96399974822998,73.1800003051758
55.060001373291,293.899993896484,94.9300003051758,212.949996948242,66.379997253418,83.3000030517578,6.34899997711182,16.742000579834,9.98799991607666,73.1600036621094
55.0999984741211,293.899993896484,94.9300003051758,213.100006103516,66.379997253418,83.379997253418,6.38000011444092,16.75,10.0179996490479,73.1600036621094
55.4199981689453,295.549987792969,95.629997253418,214.050003051758,66.879997253418,83.6800003051758,6.41499996185303,16.8139991760254,10.043999671936,73.5599975585938
55.5200004577637,295.75,95.8000030517578,214.399993896484,66.9000015258789,84.1100006103516,6.44099998474121,16.8339996337891,10.0719995498657,73.6999969482422
55.7799987792969,295.950012207031,95.4899978637695,214.149993896484,67.0999984741211,84.1600036621094,6.40500020980835,16.8640003204346,10.1140003204346,73.4400024414063
56.0200004577637,296.850006103516,95.4899978637695,214.050003051758,67.2099990844727,84.0699996948242,6.40500020980835,16.8640003204346,10.1180000305176,73.4400024414063
56.2400016784668,296.850006103516,96,214.050003051758,67.3300018310547,84.1399993896484,6.44500017166138,16.923999786377,10.1339998245239,73.4599990844727
55.7200012207031,299.149993896484,96.4300003051758,214.449996948242,67.3899993896484,85.1500015258789,6.44099998474121,16.9899997711182,10.1660003662109,73.6600036621094
55.5800018310547,299.100006103516,96.7799987792969,214.25,67.1999969482422,84.9199981689453,6.42799997329712,17.0839996337891,10.1400003433228,73.5199966430664
55.7000007629395,299.100006103516,96.5899963378906,214.649993896484,67.25,85.0699996948242,6.4229998588562,17.068000793457,10.1079998016357,73.6600036621094
55.2999992370606,299.649993896484,96.5899963378906,214.949996948242,67.3600006103516,85.1500015258789,6.43300008773804,17.011999130249,10.1079998016357,73.5400009155273
