1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
0,0,0,0,0,0,0,0,0,0
20117,21039,19119,18800,104975,20572,279920,352226,257330,8692
19014,19583,15974,25822,77613,31217,195361,284381,183105,17381
16974,15615,15287,35877,84020,22721,155316,195493,99509,17528
13295,15923,8475,23932,62850,12121,185785,334491,129794,28741
13195,20660,14103,24018,48467,21707,148817,351465,148318,11628
24576,29841,14829,17846,63832,21166,173001,387417,199471,17291
24516,23158,15594,27776,91931,51277,161440,642942,221556,23652
29904,13221,9160,18719,61492,34155,120213,396711,140260,14715
0,0,0,0,0,0,0,0,0,0
18974,26067,10987,27190,121596,57053,81274,361275,193159,19637
27637,34040,9218,19575,86828,42100,118884,425577,105604,15255
16429,25654,20832,22118,68813,49189,168040,321620,163069,15288
94113,107683,122215,92019,303304,105822,150749,952676,571150,39017
0,0,0,0,0,0,0,0,0,0
111633,0,31153,42481,198769,61861,463042,0,0,75158
23376,129720,31402,25744,157002,104306,281951,2526687,1812260,90024
30433,27047,18742,20241,124143,38134,339300,313516,346293,33203
34177,17300,22313,24765,130799,49264,397168,637322,304568,24815
19238,23134,31282,76826,130114,41493,490733,1237219,270074,22744
41759,42237,28950,59361,261638,89224,692945,814020,470930,23409
74870,47754,33290,70000,206351,119938,643760,734015,469794,63735
38074,39531,29036,70587,154323,74167,390876,552928,342855,36472
0,0,0,0,0,0,0,0,0,0
66430,30550,32720,117280,301372,74404,821260,548192,763233,47433
65975,23294,29128,114993,274918,67499,745798,522204,355441,36321
91531,27797,30471,56416,404818,106402,1301566,480972,315560,38361
60241,16683,25563,62986,906925,68299,1396807,351513,318104,53964
83702,18721,25098,143807,1274530,67352,972989,312849,284368,73317
95667,34659,70670,125297,597974,113138,1615719,600292,322466,31840
115422,57848,57940,138278,506749,171158,1095009,943157,401382,45752
59297,40949,34583,77073,350118,162798,771034,739283,318177,37875
0,0,0,0,0,0,0,0,0,0
142698,25632,46596,41018,519479,196387,1239297,409270,464852,45681
173934,27281,23883,49888,439509,124246,389126,402916,321989,17281
49717,14630,21405,31080,409067,121428,292358,302378,269512,12521
49136,13297,28148,29596,346490,91423,616665,748615,279005,25551
66087,26268,37735,26428,257603,151957,450279,616941,274972,18219
66977,35875,41827,47235,331526,105468,571532,860471,269066,29937
77130,32208,35026,49293,544981,146270,699898,919171,415542,20055
54241,17728,13811,34959,256276,101826,303802,819904,528852,17879
0,0,0,0,0,0,0,0,0,0
45990,35689,36885,81747,281587,138077,587643,435950,422072,21411
53101,18768,31976,187859,252334,133172,2152559,437752,407112,11383
36242,29643,40800,198808,243777,67648,625072,350048,521221,16511
31015,31794,41297,81854,205035,78096,413388,749076,231113,11223
27670,36323,17048,82830,205474,62200,343416,403212,228349,17804
54520,39419,37912,118348,272261,77835,820915,593651,300777,40498
54782,42426,49530,117921,390878,128665,609929,868780,380262,39846
25775,34866,16236,39234,150273,57084,335030,339788,275935,29952
0,0,0,0,0,0,0,0,0,0
53520,42955,20630,88930,279105,139561,770407,731677,428982,35224
44373,44226,58095,121335,306634,130345,1253713,833714,519819,51572
30017,17714,19380,71238,167645,53933,571380,268023,367144,11959
42797,29188,33168,59692,149917,36496,765561,347270,213122,16486
42742,44235,28689,67386,231143,97044,861140,519063,430907,27239
42577,41558,26798,60720,207347,74607,1102455,779014,450348,37557
46434,89682,33458,75385,286022,94850,1485333,1958045,405694,41243
89073,60639,18797,52332,191327,66222,464223,1256200,303968,48683
0,0,0,0,0,0,0,0,0,0
76191,60761,16293,89288,218128,166436,854707,1493311,590717,23181
53807,41068,30017,97563,213574,106457,883134,1309353,318449,18666
38797,53463,9725,81904,283238,89345,478671,1115568,473315,20801
46318,37581,21240,44324,173684,54688,404250,1326771,267558,14906
55430,37231,26686,83469,197335,107041,679471,1403918,181430,19729
75122,68179,24221,88376,479776,140941,596115,3287333,364955,28720
93647,112850,24552,139561,388044,244014,534951,2310015,470781,48550
78102,48222,18573,78070,161522,123213,313880,2085563,304480,26757
0,0,0,0,0,0,0,0,0,0
56445,132836,42263,68912,379097,102629,759635,1329761,444929,36729
63919,90653,28389,57128,268025,51880,791930,561721,445802,34228
41265,81187,42751,43710,216780,86899,935465,647136,404949,17508
29010,62097,25392,73775,248427,59829,1134126,693153,489705,10694
25380,59179,23656,35792,257281,76269,758096,488916,672073,21328
60158,101145,40427,65890,315122,100142,1647358,986617,602805,62640
69215,66766,43700,92864,280933,93295,1221518,1025521,543690,41865
66604,49173,15508,47586,145755,60687,558283,664896,231006,33414
0,0,0,0,0,0,0,0,0,0
37899,76754,29840,75323,335629,66383,868339,580062,742528,35922
65954,38332,43822,94120,351602,71435,542946,458076,591586,25757
78409,35468,31124,65468,145615,57106,287393,463718,630048,23564
79982,26998,18030,39437,105107,53215,524370,467852,327263,13132
46423,58271,45330,59229,203080,53040,533300,460853,380971,26263
49836,61084,42673,74397,346919,80928,736025,709882,444372,27219
85664,50894,88286,66921,289433,75402,800255,777926,708952,41724
45870,42928,62618,46833,230793,90837,312718,670477,463802,26227
0,0,0,0,0,0,0,0,0,0
67702,35880,36022,39655,299713,74053,218769,564594,325180,21687
60096,29832,32371,43063,298649,64217,137996,557130,602984,39453
51202,29067,29794,73627,263503,114851,185664,413254,437901,24374
43911,26018,19689,28929,161569,57663,120699,221190,298065,23000
59243,35208,26067,50916,244952,142724,435279,307769,382529,15541
50617,60619,97011,86430,270697,138121,439560,760853,666992,27335
84165,67632,77362,57399,269021,132146,440180,795680,614614,55613
104530,46025,30431,37013,145556,76209,156735,634382,363398,31543
0,0,0,0,0,0,0,0,0,0
69253,47002,34445,77131,529140,164756,353919,534462,1386481,40121
93775,36996,50805,125210,239768,79682,317084,477891,548296,37831
75374,41045,19700,70562,250971,52188,304799,333056,481078,30452
120097,32031,35690,52307,231313,73259,320096,362153,551999,30818
73651,36937,21654,44531,299540,60270,616376,379616,488262,60140
82189,43206,52147,72996,253172,108376,741762,682819,328061,57525
108405,40456,31851,59683,322787,115641,384244,768422,422573,71525
61303,30083,25789,62477,233819,60584,262535,419019,285872,54888
0,0,0,0,0,0,0,0,0,0
27999,54106,22549,39653,263096,67377,237396,820500,379784,24859
58409,42119,17414,54167,256380,65964,225371,673975,436676,17567
44435,30308,18365,30003,185815,34275,336449,620913,172298,17591
37074,19638,9480,33781,179593,32923,174336,433374,174276,21041
25983,17905,12623,22376,205076,29213,166399,361758,307339,17228
83782,39626,20548,41495,280091,46924,477112,546121,469928,23271
61375,66092,12909,103294,242843,48739,314912,518089,256790,38552
83756,34150,26629,43337,128205,42439,110159,284092,266656,30339
0,0,0,0,0,0,0,0,0,0
193525,48323,57138,96988,416790,79227,360640,1030627,701873,80879
110448,34690,24530,43744,220360,136674,879772,593733,297992,42896
106531,32251,12689,29021,135257,50470,315895,500009,460311,89799
138620,33512,15849,34101,123940,35057,187354,709425,221086,80856
82342,48583,13725,31094,148884,59764,254449,622210,276050,41543
110850,152380,23228,42793,303662,103774,447570,905831,366319,46381
144527,93475,30660,56824,247937,54301,618818,741263,498298,48207
93461,25946,17733,28202,196649,63991,460801,845132,307303,49500
0,0,0,0,0,0,0,0,0,0
158876,67960,46709,69955,263521,60115,775891,1273631,806538,39284
68041,59448,35843,57513,208820,56838,1313245,1146358,379932,36443
66246,33504,22564,46542,255781,45182,1258653,1019005,428093,25386
36654,22079,22459,36275,156771,109269,295352,877393,360094,50603
61021,36520,36282,53479,198054,74196,644938,1932889,345945,30163
67739,60976,23878,78987,494358,105014,821742,1644285,722099,32895
151389,69234,54067,116189,245677,143311,950091,1581739,575136,56987
65781,30474,20037,58201,140305,62078,378768,519390,299763,26433
0,0,0,0,0,0,0,0,0,0
117015,40460,42227,69602,365381,114113,668381,704625,377555,30797
40746,30464,16377,30087,135333,58911,660796,384354,204869,16612
143449,56553,16039,60439,216848,95479,345546,585692,530871,35021
108750,26525,20164,29467,164436,58130,416469,341560,341473,23838
166678,28779,13528,22736,219108,86572,445488,477889,289828,16470
198232,45999,23277,43090,280611,75499,624493,543686,272532,21660
127816,72387,34212,68227,317881,77287,861751,694951,250261,68096
83533,28830,34926,36364,123858,55157,315167,432389,387070,26582
0,0,0,0,0,0,0,0,0,0
73427,45919,65651,70988,232540,126015,716552,605347,407862,42475
106859,106845,58949,166664,392292,202485,989769,1454806,296895,30499
87560,59423,53253,66144,184165,72059,276439,537973,298352,28457
117921,81177,144314,129231,338003,116325,744346,1257058,785561,65306
42341,47713,25567,60610,124062,61426,469930,394171,521827,71854
81194,71181,102117,127686,360865,98495,680138,841652,582562,92433
106496,87781,93093,121435,379109,128003,691488,990943,550421,62114
45775,54997,29522,75747,221247,79751,696686,709566,437786,36059
0,0,0,0,0,0,0,0,0,0
110036,58119,78164,110791,366671,99719,502065,1844913,797120,54404
95508,66087,63674,120010,545891,144920,951553,1303939,643928,52407
61514,59724,39831,92094,247253,133968,366422,779595,390464,50290
46879,42233,25963,43268,192625,58257,247349,526145,361767,27801
121918,56994,55471,67234,309405,157547,575041,920716,492902,62933
149812,113491,68499,168722,470347,195033,1610790,1701219,830654,77221
154205,159199,119006,231422,641923,298213,1304299,2381047,1303251,89584
51005,61294,64300,70323,420920,133193,365983,1827934,560497,59378
0,0,0,0,0,0,0,0,0,0
231018,68689,50964,95926,347969,161102,701349,1422630,595761,48415
99670,74972,40852,83413,337391,79103,401452,737747,451435,79911
134642,87226,52798,66727,214190,71050,545118,592821,318676,40758
71143,40318,46171,39712,145385,53888,748754,578991,252539,54532
71521,77767,34605,43174,232277,51068,1113681,594233,262022,31509
52941,135499,77819,77556,390124,145233,958681,1437080,385473,102778
93436,112084,87672,147343,478238,128348,823951,1085574,827798,79731
45555,68337,24794,71956,210380,72796,904236,468951,228673,40454
0,0,0,0,0,0,0,0,0,0
159244,81020,84189,56239,351640,128748,1180840,897568,348948,35208
117645,57222,53227,74829,351477,116976,552996,962387,655503,43555
138174,48194,29229,65411,277793,61209,449922,769830,370496,27525
137108,45484,40720,41470,178369,48961,292614,768154,357263,36196
105003,42967,29078,34811,199594,45011,412811,636577,542341,38480
115872,55864,53734,69673,233167,90831,1268923,638417,1786411,47175
147801,78978,53880,113369,497900,115786,564446,928857,627692,56439
53195,70822,32402,60117,335980,69771,188328,581160,224069,51760
0,0,0,0,0,0,0,0,0,0
109246,65091,45711,86019,440902,144073,1832735,1256368,780215,49534
116328,55851,36043,136528,249908,103514,687973,516305,669949,22118
51311,31904,15418,158676,328908,34738,651029,762591,789411,36598
44234,32481,18178,90664,242977,63227,392774,563276,361413,19192
70871,72640,21908,69032,235544,54674,507133,1716255,691402,27516
141593,77498,39107,145389,623062,117129,914413,3169201,976794,39838
118564,100012,49739,126486,379772,187221,697289,1687290,879338,38878
54721,84898,49653,77921,213252,117168,391186,1053349,441006,37003
0,0,0,0,0,0,0,0,0,0
88287,69225,83461,70811,274144,87947,479674,894450,378607,36086
30802,111168,50185,77316,368273,143028,851665,945427,262078,49524
26580,79068,33571,55169,203917,143564,369351,594428,365361,20298
59394,127170,82840,116111,357451,153257,238657,1100721,531360,46403
68030,92735,52226,53262,365399,143050,621482,635679,420990,37194
58603,101992,26015,58376,260661,115200,362597,617675,408185,40479
52621,131363,57148,108787,269461,188368,378120,1010877,362260,58739
47941,59340,22439,75291,139014,129615,483837,677957,304491,51881
0,0,0,0,0,0,0,0,0,0
45365,78285,37134,73332,384415,57338,748393,1589060,393376,21469
74755,45520,34683,56329,322063,63758,1019462,1100566,390229,88924
36953,41706,30882,65158,241953,95559,509890,923453,186348,37766
29575,43265,19985,33947,197593,48733,542823,597890,83224,34595
21565,44112,17306,50418,199333,61735,878481,559730,186775,17947
60028,71943,28011,67048,359342,85723,740460,718970,237709,23949
68869,60354,31046,99165,325115,108036,625020,889001,163069,36237
58102,87033,28025,62798,282508,104845,394309,563823,230347,26890
0,0,0,0,0,0,0,0,0,0
99232,50661,76505,112454,375566,110334,397567,1222851,421699,96382
37060,26257,15558,33685,184651,65508,296529,607996,275821,96657
24400,28893,14878,40629,169210,67372,238445,725681,303516,72345
29633,20140,8338,29575,135804,41760,267071,431528,262311,85854
31179,26914,10662,30443,126311,52116,277163,630260,371342,48551
30961,40702,42345,49604,201610,76280,611484,577508,399398,73846
32155,57094,57820,81104,242502,100879,1215791,1022494,528231,117082
41281,31427,58970,53566,164718,68533,399133,635178,404424,59749
0,0,0,0,0,0,0,0,0,0
56126,29134,41877,78477,190374,69749,1073292,604303,181722,59853
56406,28347,67108,69577,200790,43565,1505781,934371,323393,31283
57889,30915,46661,39635,191751,55813,897201,694243,250607,27129
61342,37260,39678,26671,119762,39798,920280,404819,168508,47030
70376,38937,52060,52041,208328,46900,608903,591465,198722,63812
87667,39646,74916,61185,272229,54349,1511692,762476,229069,72910
101911,68281,71594,61643,209417,101463,969502,533764,464178,68428
63358,37995,44478,34767,114882,65934,492911,523414,126202,83643
0,0,0,0,0,0,0,0,0,0
26957,41667,22436,61944,234764,77706,444156,1867192,542235,37266
56923,20621,13329,39527,105101,29737,667386,1710109,212028,79210
31383,24939,32582,34703,143792,35546,392359,1601963,598603,27385
57830,20165,12980,27963,177140,89503,1301888,1083264,254072,36739
53606,47352,42329,73126,293793,197196,955888,1289959,668861,81924
56702,143970,37637,133395,396892,173482,3387865,2818643,840408,60738
55455,101864,59280,87866,295886,125484,1584667,1904225,471163,76325
33687,77692,29205,67370,205593,53157,772558,1014803,532915,52759
0,0,0,0,0,0,0,0,0,0
28300,28121,24796,49004,232868,134045,1388479,620560,476380,36549
74372,57519,45520,107948,440469,119886,652519,908559,371361,47110
84999,84006,39628,99006,321006,185564,1514591,722276,339761,42673
45566,47902,43896,78119,208633,146500,549122,968633,380015,50766
39212,58472,33611,86603,275442,117626,1129364,888754,478846,31521
68525,69941,30254,94216,260863,211027,776904,1476705,545346,47867
121637,65499,27189,111083,348293,181094,1012295,1403134,453855,51534
68077,73850,23531,58826,144164,118810,347223,737652,288594,53150
0,0,0,0,0,0,0,0,0,0
57635,50916,31586,75594,183920,65542,776268,626930,454509,33463
78295,44948,19216,78001,124438,61835,403243,716656,320681,25550
38794,34674,39307,52877,253087,43743,188911,730130,202479,19338
24451,22383,22815,50646,127196,34071,375678,475827,176990,32140
30552,38016,22551,81872,132184,33186,226458,411365,232714,16478
49100,29334,46231,84354,203621,78062,592692,1318558,244731,24072
65813,33514,36707,91312,234377,68572,633062,979307,337642,21156
43917,32585,23182,75332,142586,44173,480207,834611,216481,28767
0,0,0,0,0,0,0,0,0,0
113279,52398,41631,164712,356481,108901,928195,1140282,445627,48633
98792,77984,24940,105978,188024,76041,844056,497809,160597,29207
75421,65224,18112,63496,153177,78824,450618,339106,196779,24726
44208,43677,20464,67036,158989,119423,415666,351483,178755,28198
57308,53895,30134,108382,169412,74743,569795,987526,192545,27103
78959,87062,45071,95666,209661,96791,1015755,874099,392521,34288
64982,97044,29915,84008,236270,194387,585934,699100,537100,56622
52251,50458,14110,55216,146180,57256,694860,451557,184408,37530
0,0,0,0,0,0,0,0,0,0
69524,29606,29322,85523,258071,157573,784820,1044518,314933,35325
33420,18725,14314,94141,169634,111917,531220,597637,209534,38258
22653,20028,10354,62996,239604,97984,502151,855602,190992,34716
30257,17501,10658,61682,136829,111234,318700,815272,108529,40630
36321,16623,13276,62355,101608,88736,339344,778918,244462,26091
55188,31555,12335,118608,149405,76950,860563,1499409,169363,53172
52242,39617,23386,82564,214351,139644,714406,1158209,413698,55017
26842,27609,25165,44879,122534,80564,492084,496829,313240,33991
0,0,0,0,0,0,0,0,0,0
48207,18146,12424,99119,117803,90475,520109,780505,387790,40820
41677,22360,12690,72966,147417,56208,754538,891537,544272,40620
38798,27090,31487,72403,182737,60747,446585,817440,368668,25324
82956,16516,13711,62998,83932,39030,674216,517125,220015,28345
50226,30670,49034,87992,264217,84490,1218270,1264219,788009,33734
69219,47174,26654,92816,284105,129917,1244098,1088389,812428,51129
51981,31341,48347,88701,147612,106485,780190,923799,500465,91086
40135,30708,25328,63874,102048,73783,501445,797396,249341,22602
0,0,0,0,0,0,0,0,0,0
100502,40359,51699,111952,178414,364680,899252,776276,725743,55862
93010,32539,51697,53921,166445,468738,793884,836741,381216,43987
101197,29119,36017,36245,103476,339610,877115,480260,529047,28334
58088,42771,45484,45367,147834,177046,630098,857373,502121,28987
40588,40767,20878,52712,155231,173122,877211,620723,532575,50528
77086,103003,33242,56220,217784,128390,1207742,1534103,382876,60040
52641,60225,22228,51275,200977,174941,765075,2047454,899597,76562
45178,52662,18386,30406,117157,114335,438435,970379,374946,39812
0,0,0,0,0,0,0,0,0,0
119927,119916,120670,217182,587639,209957,1050346,2353923,851104,68787
86416,77188,79778,130271,276348,137391,527161,1384607,615106,57889
44374,58300,36297,124568,281372,109091,711735,909253,315687,32372
120410,78710,69670,183449,458911,185225,1382760,1329258,518323,101766
86082,47337,43069,115270,306040,117675,758710,1211835,557966,51922
116260,75379,49829,100973,255335,180005,1047135,1140035,476522,48242
121514,83583,47459,137445,374922,210861,785431,1410106,759681,94840
70714,46417,25567,65149,215155,98205,483880,816175,340358,31322
0,0,0,0,0,0,0,0,0,0
80986,43394,49819,127317,359001,146305,627899,1251962,479835,39948
65879,67797,93719,104163,364765,140305,661455,969246,540075,64904
88700,33439,29095,88448,294575,57341,320040,385142,255091,70043
66347,37742,42895,79061,259195,83431,383678,494079,239511,31136
78658,35700,33248,64842,285056,71901,319490,471686,577241,34667
69512,58070,32094,82618,331903,114800,601939,827506,599011,39578
119365,51362,37298,67221,363266,98635,383781,943983,591684,40523
79045,63968,37140,65751,299148,137147,518609,501759,295800,41489
0,0,0,0,0,0,0,0,0,0
87818,62704,32028,74480,244913,100230,653575,845598,885386,79465
71144,30040,25245,44173,127018,95175,602283,475076,296019,105663
40500,28881,21408,26075,128255,65582,356305,404848,255722,59148
46438,27309,29405,36405,144412,61968,360159,417384,293769,90409
34364,29616,14468,32644,131488,71359,683476,594362,169441,50609
119110,58647,54688,58061,221891,165745,833369,630786,471360,40892
32403,40892,44392,63542,145380,125506,550868,624778,416920,35420
23553,23349,19214,34260,103430,79393,413762,290930,223853,23349
0,0,0,0,0,0,0,0,0,0
49411,34305,81607,96006,180540,139762,2894902,806103,1264649,48027
56143,32123,37426,59518,123985,160273,1175794,421980,544114,23579
40032,90470,40020,108174,120786,110235,736695,520803,348801,19507
35181,55983,18960,74236,74237,59309,895406,432594,343090,18159
59152,51198,49716,125824,324592,159909,1055780,883269,386897,44942
69540,57011,59061,110693,310960,173303,1469291,1033473,460777,49850
81785,80392,41547,123273,242705,175895,1105394,1147448,474204,56700
36364,41745,15038,65294,134946,96112,592626,360405,230148,26851
0,0,0,0,0,0,0,0,0,0
50047,29525,41316,149786,135758,107762,2100672,867843,375969,19693
50010,44797,29528,140948,178595,106991,923153,775805,231345,22656
51358,23458,15052,136608,90800,85872,1226050,524349,226437,17678
95993,48751,118896,170622,238746,105517,1194159,1152265,540799,40013
190856,47135,62299,436144,318037,171407,1143399,1363681,425413,45787
89953,77740,53047,263077,205631,179635,841824,846360,396851,45845
79486,74251,127451,202803,326963,142763,1021686,1894461,502546,36756
67087,85350,76947,197869,548734,137206,690060,1188834,684716,34670
0,0,0,0,0,0,0,0,0,0
144766,48114,31238,95991,212692,88444,925612,700519,354777,39617
60433,40867,26276,95292,257652,75338,639792,556558,360040,25369
58406,42528,38165,88698,208609,135951,822943,416231,710565,19870
115703,59606,53845,229739,417168,127797,858155,875230,692280,27448
153188,128307,131532,297956,762089,340821,1266771,1851365,918766,85504
111824,77740,79073,197759,470931,199704,1018905,812188,733330,57039
209711,42477,64541,130032,319673,95440,537832,542920,336034,42616
42263,74972,49326,87844,247144,82826,681923,708181,430889,29024
0,0,0,0,0,0,0,0,0,0
166211,131877,112340,197085,735674,282626,1441419,1190266,719554,112618
107300,99770,91885,130677,863865,204428,598396,993251,532766,34671
97691,67821,66805,97968,366686,177272,585777,762641,321514,103397
110295,47603,79801,108754,198101,85011,905886,485246,445681,91305
66794,47087,81079,111696,214272,102612,727938,690695,298083,122438
68764,72053,95605,107473,317558,103848,672122,921588,491489,55293
95072,98826,76939,111858,426993,202710,1011668,1202686,521173,87726
91192,54949,32911,113761,298453,101892,826242,792401,422467,72483
0,0,0,0,0,0,0,0,0,0
86369,56779,102569,177026,444140,153408,1075885,760570,1005416,61772
64927,31001,78481,178474,334387,113364,1447780,900813,515402,37314
60532,31584,39783,90279,192369,92263,718945,474939,403202,58658
52543,21016,25093,52769,196019,85837,659606,412799,541732,30880
40317,24682,31874,87468,214132,69177,990937,486103,436504,80496
51570,51360,59730,130311,339130,142228,335358,857186,556416,80244
123060,90051,174516,206215,510104,220632,984809,2178043,672915,119395
53476,50636,54486,124827,286997,124703,339253,853486,468964,97701
0,0,0,0,0,0,0,0,0,0
435391,196545,200427,368737,1132231,469215,2291229,3172695,1254779,202836
301479,103502,140845,288845,1042141,317443,2580399,3253443,825331,191911
215500,107466,166835,241398,1024500,318550,1976180,2857299,777780,195319
207815,68492,166935,171196,951606,283660,1427340,2458423,1250446,126263
178117,74144,184679,161417,798813,401903,1108149,2117689,1316326,189920
212411,95777,166423,213657,1241979,364341,1800058,2323197,1304786,146906
297007,176722,252250,362328,1174711,482256,1634745,3978300,1535813,238911
226039,94067,91570,175851,645673,184557,1555053,1543351,800631,97623
0,0,0,0,0,0,0,0,0,0
281996,73202,82646,214543,1688240,322716,1036408,1529753,1461621,114219
187845,72331,68889,205457,1360810,213699,863066,1723717,2177278,153483
171432,100765,128685,152074,1055040,206723,1756845,1607881,1234071,94460
214022,177619,226674,275536,979675,224693,1439337,2248890,1352886,117308
146431,115621,74754,174706,891802,202901,1105110,2112464,842049,89200
120663,122539,93786,127025,780504,199122,1360001,1423038,693436,82496
105128,136494,73446,108683,622319,234270,910230,1045374,1507205,158941
65677,62246,51134,118615,384642,92381,710374,587740,832872,97745
0,0,0,0,0,0,0,0,0,0
145992,168690,137207,197486,1210686,253608,1512336,1847420,881057,137211
110409,106259,115310,152615,1098571,163614,1068398,2061014,592395,92972
67248,62518,122213,106828,577627,126044,781466,889804,678502,69326
105738,55743,98009,120626,637927,151693,1159213,1377411,709577,126712
106256,65931,61158,148930,751907,127029,768310,1284737,623669,70175
127283,74462,82032,139836,717234,218639,1263962,1112800,693759,95223
179765,161345,121691,176538,889536,263910,1471135,1448495,643335,114871
138996,84647,59242,103914,494828,127051,871920,1009445,552798,54053
0,0,0,0,0,0,0,0,0,0
201219,101412,104782,199780,1078480,213662,2348933,1717473,1697369,92708
188649,105826,97474,134266,1070020,204590,4563901,840503,667149,44436
136908,83018,65567,122416,765043,114615,2429428,673490,950467,35730
94156,64906,40107,98379,713662,99257,1553199,672124,808976,47065
144785,93028,81897,131996,900882,139587,1235698,951018,1689372,87806
252731,116836,89547,189118,1342102,167041,1168341,1122184,1080043,146564
185613,163635,216847,315873,1473705,307286,2244715,1651796,1915826,133916
81958,71840,90212,172473,760941,256417,1694183,1411880,928256,69534
0,0,0,0,0,0,0,0,0,0
426825,281324,273105,509564,2173957,646249,3941799,3486881,3648641,271660
144734,111815,86214,137514,763554,199224,972000,1320344,2095486,64477
97013,103006,57851,142618,801669,157419,1235695,1210377,1218077,143753
96889,74516,63821,154488,723312,154460,1010530,1101658,1152563,65912
74616,95445,55075,101860,846171,158101,1006824,1314343,2235386,49671
93635,174630,76272,135302,868205,176094,1276297,1834525,1563080,76219
125869,82070,111675,161286,1192501,229328,1266547,2166011,1474425,65171
128781,90126,125722,162265,795518,200776,995692,1824917,1187964,114086
0,0,0,0,0,0,0,0,0,0
309054,61749,89032,143542,791792,223088,726970,848550,1663742,71169
134023,63689,42907,89658,702826,227077,553752,869327,1181597,22225
110030,24872,31922,61145,842600,165634,1286152,414412,540654,27652
100712,48863,34141,56068,592593,153537,540467,465111,486501,34618
137603,76460,54952,57804,666738,141480,477540,762471,1073860,106084
275054,72827,73381,115706,745484,199449,691104,1185877,1005857,61627
231304,75578,151521,138028,813142,246090,866450,1484812,896479,105944
108715,92124,50791,124899,613259,253424,663806,915608,720229,82187
0,0,0,0,0,0,0,0,0,0
286197,113799,194549,316915,1208534,464635,1790364,2410767,2061164,191201
146832,105000,129241,298450,1116349,343826,951206,2241718,1271099,116623
120863,108105,102345,185156,643087,195027,978462,1092377,1230925,78918
152930,58515,135741,160549,559004,208497,1301387,1149801,1049092,63562
114879,69925,83453,189434,739898,210673,1730257,1451110,809028,69683
165476,130403,111340,241701,787106,331790,1100993,1552130,1008539,87727
186137,152077,128130,239689,873965,460412,1512820,2205266,1212841,146247
130716,101135,79787,175406,497463,195105,796170,1990995,921252,96614
0,0,0,0,0,0,0,0,0,0
296914,219537,206763,307738,1354720,413310,2986399,2289280,2949839,141464
201648,204695,190861,353519,850743,241674,2084960,1526145,1646674,204585
220713,146899,136498,275672,787985,379885,1292370,1890314,1770891,214619
253820,192583,219996,300465,1156727,436307,1420417,1826035,1675568,197937
140517,124411,131416,174204,1279838,232054,1377747,1089097,1048834,174369
203343,300169,175252,314615,832411,364419,1668090,2021592,1218711,160269
174206,166340,112780,307526,976331,375932,1264756,1802771,835103,148872
94547,111814,122598,188207,530779,200025,717471,1147738,654286,112502
0,0,0,0,0,0,0,0,0,0
167261,153635,136964,275606,722562,308427,1375530,1853581,844118,99286
304804,129332,139868,373785,660539,313237,1313886,1174004,959540,98690
157226,90585,65330,204626,531981,194041,1141502,1242148,839534,47603
116757,163532,112953,221553,653309,273789,1029854,1154672,1223603,65488
171235,117457,89120,212275,872661,237148,882282,818593,1400721,80278
149332,172295,169570,277016,727850,323768,1263796,1575173,1183321,124521
197506,140072,181281,279130,958856,293913,1024238,1784425,2449032,154711
151382,117565,109168,137016,499033,164772,529823,1256379,1375823,71253
0,0,0,0,0,0,0,0,0,0
208576,276687,209756,351874,806144,364468,1780933,1795001,1418672,126986
148880,146494,201753,286228,687356,271420,1502084,1378310,1954231,167520
120697,148512,103776,229125,512220,199250,765030,1215064,832082,116981
115050,90183,53974,114789,535384,143569,698883,632550,806346,65941
104255,146276,82864,126380,418663,155309,684163,813457,815449,42935
251597,263371,224341,378185,1171251,525132,2158581,2281644,1690261,133900
190638,213419,97211,239055,873535,302216,1666267,1950504,1427754,111641
170838,179207,75928,149728,763558,283441,1334933,1579552,1066545,139547
0,0,0,0,0,0,0,0,0,0
202310,112707,92268,402414,916497,346795,1330570,2136697,1251060,196114
97532,122627,51378,262187,711712,269890,1123099,1143655,923668,98716
100535,76731,55186,177653,446801,671006,990584,600011,811608,41011
106068,76686,83237,140701,651864,396059,1290653,1054237,954183,64194
72948,77228,65053,161380,406399,320427,2399372,795895,966965,48399
98920,98228,78790,231410,427331,333639,1582718,907046,1068819,100760
114110,96568,62231,159965,484206,359388,1259712,1169041,1526871,99342
64939,87880,43859,150770,318248,364636,818159,1872084,1142785,64001
0,0,0,0,0,0,0,0,0,0
160375,80008,37964,162234,461498,221784,780452,1026562,989482,79119
63733,108978,74321,211545,464775,253082,514673,948192,533434,92590
203284,297248,277552,618187,1156765,508911,2888630,2414931,1756989,229027
93123,118537,112179,238392,528949,257760,996576,1370263,688969,90051
83938,56251,45686,110352,240679,147952,917523,722318,645392,49385
156698,102070,66746,163201,350299,221077,1727540,984638,916749,44824
105275,113786,99645,171259,398027,277386,1359965,1407156,1417437,90074
65766,72215,83756,125537,293650,183251,754654,904381,866187,59601
0,0,0,0,0,0,0,0,0,0
147771,85952,104736,241352,670389,301128,1138096,1552842,987121,62258
90779,66675,49237,159961,447871,198676,1172225,611568,378546,90497
97411,45516,90953,126058,375472,188285,843182,796251,403919,47005
