-2.097087935403073410e-17, -2.960594732333750733e-17, 2.460650209811282019e-01, 1.975630760050287316e-01, 2.565803281093387289e-01, 1.223917318643125973e-01, 2.268176894515988029e-01, 2.689454685304152881e-01, 2.933225624051390423e-01, 7.822851372296561745e-02, 0.000000000000000000e+00, 3.749253410965417560e-02, 4.065757369472887406e-02, 0.000000000000000000e+00, 1.233581138472396203e-18, 2.825414158750549909e-01, 3.330903871942665351e-01, 4.400745175675782606e-01, 4.515233282926403580e-01, 2.467162276944792406e-18, 3.468732493846615195e-01, 5.526175817916356703e-01, 4.466415521549664258e-01, 1.288213951187918982e-01, 1.669223700788602938e-01, 5.259391945612521546e-01, 5.961706043044674441e-01, 2.498662320207812038e-01, 2.104029496714651948e-01, 2.165795603795768742e-01, -4.317533984653386615e-18, 2.942953652275417942e-01, 1.226086893330084332e-01, 1.104741714939860703e-01, 3.086092340957498070e-01, 6.108162376592946030e-01, 3.148664526406928510e-01, 4.937718676346568580e-01, 3.224164366011278426e-01, 1.611143837897569264e-01, 9.464644951397455097e-03, 6.167905692361980438e-18, -3.700743415417188417e-18, 1.233581138472396203e-18, -4.440892098500626408e-17, 1.603655480014114975e-16, 2.341945022959395287e-02, 4.698137927213383858e-01, 2.526534642941547504e-01, 3.740564309880199390e-01, -8.881784197001252816e-17, 0.000000000000000000e+00, 1.110223024625156602e-17, 1.017704439239726757e-17, 5.257090869105456310e-01, 1.037172070772517940e-01, -1.665334536937734749e-17, -8.635067969306773229e-18, 1.174509164140384448e-01, 2.201541524252444981e-01, -3.700743415417188263e-17, 3.824101529264428056e-17, -2.467162276944792406e-18, -3.700743415417188417e-18, -1.850371707708594131e-17, 9.868649107779169625e-18, -1.973729821555833925e-17, -2.220446049250313204e-17, 9.734132782655240124e-02, 4.050639303679779424e-01, 2.042479174396530095e-01, 2.808563370724068697e-01, -1.646830819860648934e-16, 4.689364186772982390e-01, 2.593766414687653787e-01, 1.595121627880803639e-01, 7.801378928699058413e-02, -8.635067969306773229e-18, -3.639064358493568674e-17, 3.775219723682832207e-02, 2.648188718180398138e-01
1.718827978296341985e-01, 2.382643404773733264e-01, 2.145654871856107204e-01, 2.982853871939530332e-01, 3.649578698298021617e-01, 5.038238272043906729e-01, 3.087422003954284344e-01, 6.406994309368562179e-01, 3.996800218981633734e-01, 1.207406291134506399e-01, 2.041532762898721209e-01, 7.037645757472106300e-01, 5.188386944661537159e-01, 1.007555212510099635e-01, 3.451831537821434259e-01, 5.854098768240089123e-01, 6.545419106507130991e-01, 7.667164255417189267e-01, 7.811975290032590058e-01, 4.168567938818865115e-01, 7.186475179278474235e-01, 5.483473915858892989e-01, 4.693380691039487074e-01, 3.732982251868397494e-01, 3.516170795311681641e-01, 1.189885318497446942e+00, 1.454875754517037212e+00, 1.317102153290534705e+00, 1.789115965837599631e-01, 3.730477155358393193e-01, 2.612192736873543697e-01, 6.611673959939953216e-01, 7.478851533235507665e-01, 3.133046034976719740e-01, 5.964274474112044588e-01, 1.137334156426429432e+00, 2.051409274488796841e-01, 4.998582996798806022e-01, 7.522467509929552376e-01, 2.186119914997658176e-01, 2.523856881911058503e-01, 5.585881970945494324e-01, 9.183451027594516924e-01, 2.392385051589538125e-01, 5.670012500667106492e-01, 5.013575869609435687e-01, 4.233920759159973679e-01, 6.138461762681600709e-01, 4.982103325261690863e-01, 9.247337718833461562e-01, 2.174798442799178444e-01, 2.781027285662843740e-01, 4.660269750211096934e-02, 1.279189391363200756e-01, 1.002542863128556672e+00, 2.607574888504557431e-01, 3.655305410892550899e-01, 3.859070800455483008e-01, 8.151957525448405573e-02, 2.588499305824810692e-01, 3.760831441146363363e-01, 1.165906977113227022e-01, 7.253412572665813851e-01, 1.291527188243977720e-01, 3.562773490372407870e-01, 4.488451849828633544e-01, 5.295933464491295872e-01, 4.957047717117219476e-01, 6.266585322293504179e-01, 2.554775977178370128e-01, 5.036847164864649562e-01, 3.644753391720778612e-01, 3.016356634193230191e-01, 3.348874459573668583e-01, 1.847865169289691079e-01, 3.175097218738454630e-01, 3.252603844786516318e-01, 3.962988246111128210e-01, 1.434928535757370172e-01, 4.357573093803858155e-01, 3.313741004081378061e-01
4.300168857000993272e-01, 5.974281483915281354e-01, -1.973729821555833925e-17, 1.395477867696792162e-01, 2.189982032791592537e-01, 4.069326925584766941e-01, 4.558984035693355308e-01, 3.596936978711920418e-01, 1.901181967978727849e-01, 7.301660646140020750e-02, 1.192772769550044937e-01, 1.742728115957199730e-01, 2.145782406968604061e-01, 9.925299825918165730e-02, 9.957264525280794254e-02, 1.969540648475457678e-01, 3.516576205253025833e-01, 5.078862053291527401e-01, 8.892527921590752671e-01, 1.878463934818566383e-01, 5.200973496411763763e-01, 5.727698003354401157e-01, 6.558919751636921314e-01, 2.146706302221820517e-01, 3.128904091072991500e-01, 5.522436002381601039e-01, 1.209023115842612350e+00, 8.350791761778378897e-01, 1.967610367455623066e-01, 2.900321189731788207e-01, 7.008431952171652324e-02, 3.429246870921537904e-01, 2.224690849764542622e-01, 9.631723336346498243e-02, 3.271000728311312389e-01, 9.946343186973521933e-01, 3.074014052648801898e-01, 1.228921286582513872e-01, 6.675028874178303706e-01, 6.499882161941507308e-02, 1.376629633381344087e-01, 4.990617776676991441e-02, 5.323620654502658756e-01, 4.103796732277794485e-02, 4.350412432202960811e-01, 3.600205844440208525e-01, 5.535075478386658476e-01, 6.251793287178339931e-01, 4.335228848013719660e-01, -2.343804163097552690e-17, 1.253617432564491097e-01, 1.291614658629249568e-01, 1.727869216991579152e-02, 4.362648577806714500e-02, 1.429511715684207984e-01, 2.027293170509790465e-01, 1.894821055158871503e-01, 1.849581581603771119e-01, 2.898408958499693044e-01, 1.263719438441030796e-01, 5.511115848048026011e-01, 3.824101529264428056e-17, 5.559776172440360487e-01, -3.700743415417188417e-18, 3.307982514792459638e-01, 4.477174806799908979e-01, 2.764490337595816860e-01, 3.790621892814458049e-02, 5.221900273592003927e-01, 5.123818118151095558e-01, 3.037976057547000508e-01, 0.000000000000000000e+00, 4.336598374870540007e-02, 9.314098387888651576e-02, 2.789172490763898726e-01, 2.938120181454664803e-01, 1.011402192319432458e-01, 3.375336059941614342e-01, 4.937255395987497075e-02, 1.213170842038627240e-01, 1.713563532518171117e-01
1.088018683570247946e-01, 3.532855821384330297e-01, 2.166011709652967132e-01, 1.986433590080605438e-01, 2.127814375494782861e-01, 4.791954634440171445e-01, 4.444489269040838297e-01, 8.300990271771739870e-01, 1.109273716484114602e-01, 1.116772275567346900e-01, 1.528729366996675887e-01, 4.150702419504220808e-01, 3.795535968490236223e-01, 8.155810933936961937e-02, 2.448088585949856899e-01, 2.590520390792031969e-17, 5.815370964853098235e-01, 8.560445776282995523e-01, 5.841476854932489138e-01, 2.713069503172894636e-01, 5.465259600312977195e-01, 9.246643392948974416e-01, 4.130223963883714600e-01, 3.189459099520807750e-01, 3.705406134941293117e-01, 1.075290611143496555e+00, 1.277088922054306019e+00, 1.310739283991147586e+00, 1.798963762643131237e-01, 1.114941176306725457e-01, 1.374283404490823923e-01, 6.430396484046678740e-01, 7.476125476735029363e-01, 1.207103483179387676e-01, 3.243216520617078769e-01, 8.174917609277689845e-01, 2.085929359107185077e-01, 2.670115009625492197e-01, 4.368857783582195120e-01, 8.681119818032886903e-02, 1.828959371248713717e-01, 4.463824387658174020e-01, 7.224718867982569126e-01, 3.614595864480047993e-01, 2.471524322105708438e-01, 7.458834912141260043e-01, 3.311627755656931238e-01, 6.840899995120383048e-01, 5.514802113790867599e-01, 7.785998842309864720e-01, 1.076071800729681005e-01, 8.866254333845918767e-02, 4.752500275218869003e-02, 6.606001630512790823e-02, 8.679814489083576001e-01, 2.917070684260971714e-01, 1.925788645732541202e-02, -8.635067969306773229e-18, 1.751595538195317436e-01, 1.161566845733618680e-01, 7.690839944162820574e-01, 2.725206094790514344e-01, 6.279215299469809164e-01, 1.765673329573475281e-01, 3.902004065336429073e-01, 6.087911679623961847e-01, 3.236275444656295797e-01, 1.982693483367636844e-01, 4.302776111056248742e-02, 1.829236069040412194e-01, 5.270665446953055611e-01, 3.339017590310708883e-01, 3.829240514528509109e-01, 3.659837856427523572e-01, 2.081706582400588978e-01, 2.331944568845071009e-01, 1.999031867124934359e-01, 2.716688417715091841e-01, 3.197544362678979568e-01, 3.187985905990471380e-01, 2.497331591429461373e-01
2.022831953840416030e-01, 3.614489954057973353e-01, 3.621309912878513670e-01, -1.973729821555833925e-17, 9.868649107779169625e-18, 1.517507312197545200e-01, -2.467162276944792175e-17, 0.000000000000000000e+00, 4.492888936237665054e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.375345322274605819e-02, 7.006617177885836323e-02, 0.000000000000000000e+00, -4.934324553889584812e-18, 2.590520390792031969e-17, -2.713878504639271454e-17, 3.995974237658930783e-01, 4.362232388330434252e-01, 2.319169947432175860e-02, 4.740567207659554527e-01, 0.000000000000000000e+00, 7.455130607402765675e-02, 1.939183258876288063e-01, 3.942869677567483189e-01, 7.677673811635243872e-01, 1.044706683285469451e+00, 2.589663064107854962e-01, 2.422215072520355339e-01, 2.071940525566660363e-01, -1.048543967701536705e-17, 1.285916213563184363e-01, 1.930885729813516249e-01, -2.467162276944792175e-17, 7.401486830834376833e-18, 3.419663959043096058e-01, 1.718390317346327467e-01, 2.974763212308639826e-01, 2.631454186290019259e-01, 6.784696261598178636e-18, -2.343804163097552690e-17, 0.000000000000000000e+00, 4.617170779429662086e-02, 1.233581138472396203e-18, 1.801523123074752764e-01, 3.685213404010426741e-01, 3.386126029388658032e-01, -3.207310960028229704e-17, 2.467162276944792175e-17, 6.267577605503195093e-01, -2.467162276944792406e-18, 2.210545992303846186e-01, 4.745262219130564479e-02, 2.481715527604713978e-01, 5.201188641881492325e-01, -1.973729821555833925e-17, -1.048543967701536705e-17, -8.635067969306773229e-18, 0.000000000000000000e+00, 7.288279386967397300e-02, 5.228602166002241924e-01, 1.443348565157429875e-01, 5.765212429902087932e-01, -3.700743415417188417e-18, 2.508830012373048923e-01, 5.430681814989445078e-02, 1.369245516397049334e-01, -3.700743415417188417e-18, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.689564429372004239e-02, 2.240650840338476724e-01, 4.895256689299811170e-01, 6.167905692361980438e-18, 0.000000000000000000e+00, 1.603655480014114852e-17, -8.635067969306773229e-18, -3.639064358493568674e-17, 4.839447329635107597e-02, 0.000000000000000000e+00
2.324857573095021335e-01, 5.425160794390926355e-01, 9.123360667951908864e-02, -1.973729821555833925e-17, 2.456374391657941969e-01, 1.832461240369749889e-01, -2.467162276944792175e-17, 3.628879709681344101e-01, 3.890466601985237416e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.155846934206579801e-01, 4.198592571712167487e-01, 5.025652534875975352e-02, 4.104838859122798139e-02, 4.020837752239366791e-01, 1.416156251220130335e-01, 4.658141033445715729e-01, 5.385204629845564694e-01, 2.524598218368306335e-01, 4.270516632999601936e-01, 5.894456611017087067e-01, 4.684887818393685954e-01, 1.314481613649018388e-01, 2.364338420730145718e-02, 7.707696859643631271e-01, 1.388964974389165441e+00, 6.215255087747114660e-01, 1.465990759231417251e-01, 1.433824540033950823e-01, 1.612802583470519455e-02, 3.700743415417188417e-18, 8.047285882665022871e-02, 4.784786908587221332e-02, 3.644412014589277771e-01, 6.990943992439841992e-01, 1.434714452138632079e-01, 3.168525174919495369e-01, 4.869986523430328562e-01, 2.984864348409565007e-02, -2.343804163097552690e-17, 4.180825404440914883e-01, 3.914624483020455736e-01, 2.942460024884742120e-01, 1.944424170671393559e-01, 1.075125644903669603e-01, 2.222422913484853879e-01, 4.648506505499038766e-01, 2.467162276944792175e-17, 5.767385520186713022e-01, 2.121687740739496009e-02, 0.000000000000000000e+00, 4.934324553889584812e-18, 4.009138700035287130e-18, 5.643145435913935470e-01, -1.973729821555833925e-17, 3.599792630073629929e-01, 3.254714234842156495e-01, 0.000000000000000000e+00, -9.868649107779169625e-18, 3.816171730541910168e-01, 2.976006842240795924e-01, 1.608493536636227961e-01, 9.908468684513470348e-02, 3.044108856973841704e-01, 4.905883864725690269e-01, 3.080478343364281280e-01, 5.977845356603473520e-02, 6.241935200762176450e-01, 4.060856882109533106e-01, 3.645944606469167515e-01, 8.159557579870393984e-02, 3.437314504110932645e-01, 6.946967462352013900e-01, 8.371788270925703546e-02, 1.251707267856516093e-01, 1.613287814679483512e-01, 3.683702310767250632e-02, 2.170589855612244379e-01, 3.228353539925361559e-01, 0.000000000000000000e+00
5.689787932247936109e-02, 1.681787954242469907e-01, 1.481534516754359210e-01, -1.973729821555833925e-17, -2.467162276944792406e-18, -1.850371707708594131e-17, -2.467162276944792175e-17, -3.700743415417188263e-17, 4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.401486830834376833e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396203e-18, 4.901045881231179402e-02, 5.740982945177498520e-01, 5.947063067310266460e-01, 0.000000000000000000e+00, -3.700743415417188417e-18, 3.384945741167167399e-01, 3.985829264106461878e-01, -2.220446049250313204e-17, -3.947459643111667850e-17, -1.110223024625156602e-17, 2.467162276944792406e-18, 6.969764887193649061e-01, 5.881810443086612494e-01, -1.233581138472396203e-18, 1.024897315773992956e-01, 1.963480778166818985e-01, 1.729184966588541705e-01, 4.266079351713662760e-02, 2.776830539674842169e-01, -4.194175870806146821e-17, -3.947459643111667850e-17, -1.603655480014114852e-17, 5.426136334313458320e-01, -4.934324553889584812e-18, 2.512268264455466693e-02, 2.546885980321233478e-01, 4.485085739018722095e-01, 2.745661413072673640e-01, 2.211467421946032574e-01, -1.973729821555833925e-17, 0.000000000000000000e+00, -6.167905692361980438e-18, -5.674473236973021879e-17, 2.467162276944792175e-17, 1.356939252319635727e-17, -1.480297366166875367e-17, 0.000000000000000000e+00, 4.934324553889584812e-18, 4.009138700035287130e-18, -4.934324553889584812e-18, -1.973729821555833925e-17, 8.018277400070574261e-18, -2.467162276944792406e-18, 0.000000000000000000e+00, -9.868649107779169625e-18, -2.467162276944792175e-17, -2.960594732333750733e-17, -1.480297366166875367e-17, 2.467162276944792406e-18, 0.000000000000000000e+00, -1.480297366166875367e-17, -7.401486830834376833e-18, -9.868649107779169625e-18, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.665334536937734749e-17, -1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.868649107779169625e-18, -2.467162276944792406e-18, -2.405483220021172586e-17, 1.233581138472396203e-18, 0.000000000000000000e+00
2.220446049250313204e-17, -4.934324553889584812e-18, -7.401486830834376833e-18, -1.973729821555833925e-17, -2.467162276944792406e-18, -1.850371707708594131e-17, -2.467162276944792175e-17, -3.700743415417188263e-17, 4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.401486830834376833e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396203e-18, 7.401486830834376833e-18, -2.467162276944792406e-18, -1.480297366166875367e-17, 0.000000000000000000e+00, -3.700743415417188417e-18, -7.154770603139898171e-17, -1.233581138472396088e-17, -2.220446049250313204e-17, -3.947459643111667850e-17, -1.110223024625156602e-17, 2.467162276944792406e-18, 4.934324553889584812e-18, 1.973729821555833925e-17, -1.233581138472396203e-18, 1.356939252319635727e-17, -4.317533984653386615e-18, 3.700743415417188417e-18, -2.467162276944792406e-18, 0.000000000000000000e+00, -4.194175870806146821e-17, -3.947459643111667850e-17, -1.603655480014114852e-17, 1.233581138472396088e-17, -4.934324553889584812e-18, 1.295260195396015984e-17, -2.343804163097552690e-17, 1.233581138472396088e-17, 8.635067969306773229e-18, 1.233581138472396203e-18, -1.973729821555833925e-17, 0.000000000000000000e+00, -6.167905692361980438e-18, -5.674473236973021879e-17, 2.467162276944792175e-17, 1.356939252319635727e-17, -1.480297366166875367e-17, 0.000000000000000000e+00, 4.934324553889584812e-18, 4.009138700035287130e-18, -4.934324553889584812e-18, 2.569119516305986561e-01, 1.766614250799854458e-01, 1.580615262611045901e-01, 2.148804324525732667e-01, -9.868649107779169625e-18, -2.467162276944792175e-17, -2.960594732333750733e-17, -1.480297366166875367e-17, 2.467162276944792406e-18, 0.000000000000000000e+00, -1.480297366166875367e-17, -7.401486830834376833e-18, 4.348369474453829819e-01, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.665334536937734749e-17, -1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.818127737682496470e-01, 2.144958833051174851e-01, 2.199020893794088882e-01, 3.292395366783668620e-01, 2.888813153992264016e-01
2.220446049250313204e-17, -4.934324553889584812e-18, -7.401486830834376833e-18, -1.973729821555833925e-17, -2.467162276944792406e-18, -1.850371707708594131e-17, -2.467162276944792175e-17, -3.700743415417188263e-17, 4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.401486830834376833e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396203e-18, 7.401486830834376833e-18, -2.467162276944792406e-18, -1.480297366166875367e-17, 0.000000000000000000e+00, -3.700743415417188417e-18, -7.154770603139898171e-17, -1.233581138472396088e-17, -2.220446049250313204e-17, -3.947459643111667850e-17, -1.110223024625156602e-17, 2.467162276944792406e-18, 4.934324553889584812e-18, 1.973729821555833925e-17, -1.233581138472396203e-18, 1.356939252319635727e-17, -4.317533984653386615e-18, 3.700743415417188417e-18, -2.467162276944792406e-18, 0.000000000000000000e+00, -4.194175870806146821e-17, -3.947459643111667850e-17, -1.603655480014114852e-17, 1.233581138472396088e-17, -4.934324553889584812e-18, 1.295260195396015984e-17, -2.343804163097552690e-17, 1.233581138472396088e-17, 8.635067969306773229e-18, 1.233581138472396203e-18, -1.973729821555833925e-17, 0.000000000000000000e+00, -6.167905692361980438e-18, -5.674473236973021879e-17, 2.467162276944792175e-17, 1.356939252319635727e-17, -1.480297366166875367e-17, 0.000000000000000000e+00, 4.934324553889584812e-18, 4.009138700035287130e-18, -4.934324553889584812e-18, -1.973729821555833925e-17, -3.515706244646328880e-17, -2.467162276944792406e-18, 0.000000000000000000e+00, -9.868649107779169625e-18, -2.467162276944792175e-17, -2.960594732333750733e-17, -1.480297366166875367e-17, 2.467162276944792406e-18, 0.000000000000000000e+00, -1.480297366166875367e-17, 1.700702944895908855e-02, -9.868649107779169625e-18, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.665334536937734749e-17, -1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.868649107779169625e-18, -2.467162276944792406e-18, -7.339807773910756937e-17, 1.233581138472396203e-18, 0.000000000000000000e+00
3.332826485305037112e-01, 4.480573938882887464e-01, 2.650745743516425557e-01, 1.320364953058864588e-01, 1.951044825429257001e-01, 1.030747994845991194e-01, 1.962299224811571152e-01, 2.679570731990696952e-01, 3.887308701138605382e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.025814695210580885e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396203e-18, 7.401486830834376833e-18, -2.467162276944792406e-18, 2.889024036470564938e-01, 4.228765751808248874e-01, 2.012731779618954775e-01, 3.468732493846611309e-01, 5.526175817916358923e-01, 3.620312511066807737e-01, 2.743995936233097899e-01, -1.110223024625156602e-17, 5.350006044993950161e-01, 1.019996744426764357e+00, 5.291625438667113546e-01, 2.165697104154564179e-01, 1.940807048955613678e-01, 2.233643179155338221e-02, 2.617939985043122308e-01, 3.480586401588878775e-01, 0.000000000000000000e+00, 8.121795000349790739e-02, 3.443904419662700139e-02, 1.141977236811908963e-01, 5.375827068557896826e-01, 4.667422065870762138e-01, 9.671361150629349812e-02, 1.052587228003603603e-01, 4.180825404440914328e-01, 4.635179732537522135e-01, 2.976324867635516958e-01, 4.327447849397920154e-01, 3.978009461887869747e-01, 2.176948881690430326e-01, 4.366689262088624957e-01, 3.027592134471704388e-01, 3.972323721561242249e-01, -1.480297366166875367e-17, 0.000000000000000000e+00, 4.934324553889584812e-18, 2.481715527604713423e-01, 5.201188641881492325e-01, -1.973729821555833925e-17, 2.867089663164545943e-01, -2.467162276944792406e-18, 0.000000000000000000e+00, -9.868649107779169625e-18, 4.744166557003761109e-01, 2.895204494266677142e-01, 9.111428623724719678e-02, 1.909216792395827256e-01, 8.175165421834991453e-02, 1.880528289471113390e-01, 2.460767715422191304e-01, 1.949845559371517767e-01, 1.233581138472396203e-18, 4.808671260117805546e-02, 2.885901075020500528e-01, 1.003650511470933621e-01, -1.665334536937734749e-17, 5.112856448612754789e-01, 4.948342815370122827e-02, 3.443706960387539207e-01, 9.868649107779169625e-18, -2.467162276944792406e-18, 4.920345524102089085e-02, 1.233581138472396203e-18, 0.000000000000000000e+00
