dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_dataset1-timeSeries_after_filling_events_binned,0.01,100,70,10,296,0.00016349491951182183,t-test
Realworld_dataset1-timeSeries_after_filling_events_binned,0.01,100,70,10,297,0.0004126043053721576,t-test
Realworld_dataset1-timeSeries_after_filling_events_binned,0.01,100,70,10,298,0.008253580723410434,t-test
Realworld_dataset1-timeSeries_after_filling_events_binned,0.01,100,70,10,350,0.0018268009050045758,t-test
Realworld_dataset1-timeSeries_after_filling_events_binned,0.01,100,70,10,351,0.008664265414015547,t-test
Realworld_dataset1-timeSeries_after_filling_events_binned,0.01,100,70,10,546,1.6780778848394974e-09,t-test
Realworld_dataset1-timeSeries_after_filling_events_binned,0.01,100,70,10,547,7.408021695745441e-10,t-test
Realworld_dataset1-timeSeries_after_filling_events_binned,0.01,100,70,10,548,1.4665957087941594e-06,t-test
Realworld_dataset1-timeSeries_after_filling_events_binned,0.01,100,70,10,549,6.657819713024866e-05,t-test
Realworld_dataset1-timeSeries_after_filling_events_binned,0.01,100,70,10,550,0.0007095346041285867,t-test
