4.026211198930371160e-02, 3.323220402520487855e-04, 9.732254759121858334e-04, 1.514616936750353597e-03, 7.524537933876887042e-04, -9.251858538542971042e-19, -2.312964634635742664e-18, 8.943463253924872713e-18, -1.079383496163346654e-18, 2.030589249026029306e-04, 2.031548087430139779e-04, 2.219145935944587462e-04, 4.163336342344336873e-18, 1.805162691746095907e-02, 1.800111865492041996e-02, 2.310518645012145031e-02, 1.843013376486983849e-04, 1.843649196099975661e-04, 0.000000000000000000e+00, -1.341519488088730830e-17, -3.083952846180990508e-19, 3.817604569663459249e-04, 2.851801430213793571e-04, 2.283213406275590347e-04, 1.843649196100232617e-04, 4.992885063826550673e-04, 9.711254440551026759e-04, 8.987913440566994931e-04, 3.365372328093096249e-04, 2.982733948821213545e-04, 3.176349330772906322e-04, 2.790478149237765582e-04, 2.527512771509146921e-03, 1.897440531938332378e-03, 3.369952429985610329e-03, 1.911060492456391003e-03, 1.751588160419354770e-03, 7.144759568659431485e-04, 1.465245249587506828e-02, 1.842694321439174165e-02, 3.608125509283174187e-02, 1.865567848294434616e-02, 2.169601203930390798e-02, 6.167905692361981016e-19, -1.603655480014114852e-17, 9.759988667784689348e-04, 5.223689435347829077e-04, 8.943088276946760526e-04, 6.104579374547609676e-04, 1.618088106835324823e-03, 8.442333134237806416e-04, 3.950348585967441983e-02, 4.975974471158171875e-02, 4.914946343963691455e-02, 0.000000000000000000e+00, 6.750293204923709820e-04, 2.110708343194332096e-03, 5.516980056268920400e-03, 2.417431905204118006e-02, 2.596224201398598108e-01, 2.657296491172941311e-01, 2.295136321516363584e-02, -6.167905692361981016e-19, 2.312964634635742664e-18, 2.312964634635742664e-18, -5.705312765434831982e-18, 0.000000000000000000e+00, 1.619075244245020058e-17, -1.480297366166875367e-17, -1.187321845779681242e-17, -5.551115123125783010e-18, 0.000000000000000000e+00, 6.476300976980079922e-18, -1.171902081548776345e-17, 3.700743415417188417e-18, 1.850371707708594208e-18, 0.000000000000000000e+00, 0.000000000000000000e+00
8.741486991102680182e-02, 3.854941057726238159e-18, -7.709882115452475547e-19, 8.318097727918670426e-04, 7.524537933876887042e-04, 6.362616952532180060e-04, -2.312964634635742664e-18, 3.692937730467037204e-04, 2.200260202362303724e-04, 3.694855223735831547e-04, 3.696772747599046658e-04, 2.219145935944587462e-04, 2.281935167043733681e-04, 2.914680493020369760e-04, 2.534187461815007487e-04, 2.154139067579098252e-04, 4.429254146970102845e-04, 5.171345536967116756e-04, 1.047694106586256587e-03, 1.312719390690753572e-03, 7.527910280839438580e-04, 7.265670958514847469e-04, 2.467162276944792406e-18, 3.083952846180990508e-19, 3.321313024282791381e-04, 5.919634869607872697e-04, 1.120968219111579105e-03, 8.987913440566994931e-04, 8.987911743881394754e-04, 2.982733948821213545e-04, 3.546545773108138675e-18, 5.213244548354916286e-04, 9.926351204392852394e-04, 1.250702291293385266e-03, 1.151641505188072487e-03, 1.030428758373776654e-03, 9.505310672075343616e-04, -1.110223024625156602e-17, 5.551115123125783010e-18, 3.623363574064878637e-04, 5.769994683706043681e-04, 6.478344937784416557e-03, 9.113085988576827973e-03, 1.214342800092903761e-02, 1.182746463866839832e-03, 9.759988667784764158e-04, -7.709882115452476269e-20, 6.167905692361981016e-19, -3.083952846180990219e-18, 4.603657967646685258e-04, 4.406506701263965438e-04, 1.130278369117527961e-03, 4.821573547880807350e-04, 7.131568176703793763e-04, 0.000000000000000000e+00, 3.700743415417188417e-18, 4.559851442363397483e-02, 3.966780136524845901e-02, 2.092095316455558698e-02, 3.082349693235395330e-02, 5.387324345214467881e-03, -7.709882115452476318e-18, -6.167905692361981016e-19, 2.312964634635742664e-18, 2.571802083198362356e-04, 2.201512235330010286e-04, 5.172617277121966881e-04, 6.133878532468488949e-04, 1.082512836811439253e-03, -1.187321845779681242e-17, -5.551115123125783010e-18, 0.000000000000000000e+00, 4.127646694418941192e-02, 1.915414600659691435e-02, 7.744197552892927161e-02, 9.643505853097297797e-03, 0.000000000000000000e+00, 0.000000000000000000e+00
4.026211198930371160e-02, 5.544765500206929806e-04, 1.311487690434796427e-03, 2.256192868217832010e-03, 1.601866264338277579e-03, 1.124273126226570281e-03, 4.829829160941657138e-04, 2.029630420825869960e-04, 1.282626060991493033e-04, 4.990967937504251764e-04, 5.920913252848255441e-04, 5.555613371988345987e-04, 2.335104385332011090e-02, 2.362541397794094139e-02, 2.346111728457293821e-02, 2.311140014091943654e-02, 4.429254146970355464e-04, 4.431161343581073941e-04, 8.414020284344151876e-04, 3.366699953638639209e-04, 3.948909452380679479e-04, 1.003852791638042488e-02, 9.660360268850240462e-03, 9.471537118934746091e-03, 4.431161343581109719e-04, 2.031228389648761926e-04, 2.981749708653092163e-04, -6.167905692361981016e-19, 3.365372328092961266e-04, 7.842167473694016235e-04, 1.443277044211591607e-03, 1.119032646311469027e-03, 3.451826401890040197e-03, 1.592901396023101331e-03, 2.152987336777180231e-03, 1.030428758373776654e-03, 2.095601586563613106e-03, 1.507202216160833828e-03, 1.637661682431239968e-02, 1.891757536227334571e-02, 1.939804772815488867e-02, -8.326672684688673745e-18, 3.753391547885361751e-02, 3.998542029072290477e-02, 4.210579241426556235e-02, 5.065929846464899307e-04, -7.709882115452476269e-20, 6.167905692361981016e-19, -3.083952846180990219e-18, 4.603657967646685258e-04, 1.210565107383952893e-03, 2.047548048946269336e-02, 2.339321733147657276e-02, 2.983410829382603449e-02, 5.599370696342894803e-04, 6.750293204923710905e-04, 4.933044231716181283e-02, 5.784990228596764705e-02, 3.359986301479778864e-02, 6.167905692361980438e-18, 6.784696261598178636e-18, -7.709882115452476318e-18, -6.167905692361981016e-19, 2.312964634635742664e-18, 2.312964634635742664e-18, -5.705312765434831982e-18, 0.000000000000000000e+00, 1.619075244245020058e-17, -1.480297366166875367e-17, -1.187321845779681242e-17, -5.551115123125783010e-18, 0.000000000000000000e+00, 6.476300976980079922e-18, -1.171902081548776345e-17, 3.700743415417188417e-18, 1.850371707708594208e-18, 0.000000000000000000e+00, 0.000000000000000000e+00
8.740870435843225983e-02, 3.854941057726238159e-18, -7.709882115452475547e-19, 8.318097727918605374e-04, 1.073011683823528635e-03, 8.988908213404919918e-04, 6.691875713449176814e-04, 8.943463253924872713e-18, 7.401486830834376833e-18, 2.621359919253841763e-18, -1.541976423090495254e-19, 1.495717130397780264e-17, 2.281935167043719044e-04, 2.914680493020367592e-04, 2.534187461815017245e-04, 6.167905692361981016e-19, -2.775557561562891505e-18, 1.541976423090495254e-19, 0.000000000000000000e+00, -1.341519488088730830e-17, 3.948909452380679479e-04, 3.817604569663440276e-04, 2.851801430213774598e-04, 3.083952846180990508e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.727013593861354646e-17, 6.361953681001975567e-04, 8.987911743881365481e-04, 7.842167473694157181e-04, 3.176349330773126415e-04, 2.158766992326693307e-18, 2.467162276944792406e-18, 8.710296276173030159e-04, 1.151641505188065982e-03, 1.030428758373758873e-03, 4.938582233961810166e-04, 3.757146493835334116e-04, 4.808943029820701449e-04, -9.251858538542971042e-19, -9.251858538542970657e-18, 5.833967349344037221e-04, 6.199055360529345934e-04, 4.126333473697381057e-03, 2.674895754729270450e-03, 2.159256746634372406e-03, -7.709882115452476269e-20, 6.167905692361981016e-19, -3.083952846180990219e-18, 8.836245788005273180e-04, 8.442333134237808585e-04, 1.130278369117528612e-03, 2.594265949210420555e-04, 1.014185364977581490e-03, 5.599370696342894803e-04, 6.750293204923710905e-04, 2.172549339977376121e-02, 1.594727836705974247e-02, 1.574325056934305911e-02, 1.770119673280253283e-02, 1.738471637255583138e-02, 1.130582286803274994e-02, 4.485235871712432883e-03, 1.321845506360055109e-03, 2.571802083198362356e-04, -5.705312765434831982e-18, 3.321949025522717008e-04, 4.457482981241504632e-04, 1.082512836811434483e-03, 4.063737542770197268e-03, -5.551115123125783010e-18, 0.000000000000000000e+00, 3.683260452823774837e-03, 3.755280132080953976e-03, 1.915733039924777115e-01, 2.287775964021553643e-01, 2.442983815900882372e-01, 0.000000000000000000e+00
4.026211198930371160e-02, 3.854941057726238159e-18, -7.709882115452475547e-19, -8.635067969306773229e-18, 3.947222994924718580e-04, 3.365704625900107962e-04, 2.598594074559374052e-04, 2.029630420825869960e-04, 1.282626060991493033e-04, 2.030589249025826560e-04, -1.541976423090495254e-19, 1.495717130397780264e-17, 2.281935167043719044e-04, 2.914680493020367592e-04, 6.499677391567617235e-04, 3.941948015544208738e-04, 3.320041465754459010e-04, 1.541976423090495254e-19, 0.000000000000000000e+00, -1.341519488088730830e-17, 3.948909452380679479e-04, 3.817604569663440276e-04, 2.851801430213774598e-04, 3.083952846180990508e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.727013593861354646e-17, -6.167905692361981016e-19, 3.365372328092915729e-04, 2.982733948821011342e-04, 3.176349330773126415e-04, 2.790478149237759077e-04, 2.467162276944792406e-18, 8.710296276173030159e-04, 1.151641505188065982e-03, 1.030428758373758873e-03, 1.369835874199349648e-03, 3.757146493835334116e-04, 4.808943029820701449e-04, 3.623363574064854243e-04, -9.251858538542970657e-18, 5.833967349344037221e-04, 6.199055360529345934e-04, 2.475720225774427630e-02, 2.515767857681443925e-02, 2.979839168484425468e-02, -7.709882115452476269e-20, 5.210635222039455535e-04, 6.104579374547610760e-04, 8.836245788005273180e-04, 8.442333134237808585e-04, 2.039794201984162364e-02, 2.304554846510789221e-02, 2.087170204202314777e-02, 0.000000000000000000e+00, 3.700743415417188417e-18, 4.934324553889584812e-18, -1.171902081548776345e-17, 1.295260195396015984e-17, 6.318126444413158481e-03, 2.728378913593856436e-03, 2.007607622350991716e-03, -6.167905692361981016e-19, 2.312964634635742664e-18, 2.312964634635742664e-18, 2.752949951593728598e-04, 4.432115252092497844e-04, 8.931445206368606761e-04, 2.015057281568122770e-03, 7.490335429021333091e-03, 7.870643538671067904e-03, 3.529486831704057269e-03, 3.683260452823774837e-03, 3.755280132080953976e-03, 9.197514442642246157e-03, 9.221078022372694583e-03, 9.846116170943034276e-03, 0.000000000000000000e+00
8.741486991102674631e-02, 3.854941057726238159e-18, -7.709882115452475547e-19, -8.635067969306773229e-18, 3.947222994924718580e-04, 3.365704625900107962e-04, 2.598594074559374052e-04, 5.859510407743881724e-18, -3.083952846180990508e-19, 1.850371707708594208e-18, -1.541976423090495254e-19, 1.495717130397780264e-17, 2.275615724847262003e-02, 2.277783196289321493e-02, 2.276543797146109854e-02, 2.276542220717100648e-02, 5.705312765434831982e-18, 1.541976423090495254e-19, 5.978994642732176788e-04, 6.364607338747543027e-04, 7.527910280839575190e-04, 3.817604569663440276e-04, 2.851801430213774598e-04, 2.283213406275589263e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.595431231100523369e-04, 6.361953681002115429e-04, 6.361952494585398606e-04, 2.982733948821011342e-04, 3.176349330773126415e-04, 2.790478149237759077e-04, 2.467162276944792406e-18, -1.850371707708594208e-18, 1.151641505188065982e-03, 1.030428758373758873e-03, 9.505310672075023776e-04, 3.757146493835334116e-04, 4.808943029820701449e-04, 3.623363574064854243e-04, -9.251858538542970657e-18, 1.786379393085521863e-02, 1.789167077867132027e-02, 1.153949070046365009e-02, 1.546262559628318323e-02, 2.478067820904237412e-03, 1.196589071610689890e-03, 5.210635222039455535e-04, 1.544347472614693469e-02, 1.514893605950442916e-02, 1.419872504091966060e-02, 4.138064649943265874e-04, 2.594265949210382608e-04, 1.504218168948776285e-03, 1.121952641976830048e-03, 1.201661190803856791e-03, 2.110708343194339903e-03, -1.171902081548776345e-17, 1.295260195396015984e-17, 6.318126444413158481e-03, 2.728378913593856436e-03, 2.007607622350991716e-03, 4.485235871712436352e-03, 1.321845506360053808e-03, 2.571802083198354767e-04, 2.201512235329826513e-04, 3.321949025522857955e-04, 6.133878532468504128e-04, 5.599108654951280920e-04, 2.052353010896408158e-03, -3.639064358493568674e-17, 0.000000000000000000e+00, 1.962939329937757327e-02, 7.124814310277057666e-03, 1.804253016440655333e-01, 2.281450899835486545e-01, 2.472348594957552159e-01, 0.000000000000000000e+00
3.156681221926374570e-02, 3.323220402520381061e-04, 5.605934034947297794e-04, 8.318097727918807036e-04, 7.524537933877082198e-04, 6.362616952532327511e-04, 4.829829160941679906e-04, 3.692937730466901137e-04, -3.083952846180990508e-19, 1.850371707708594208e-18, -1.541976423090495254e-19, 2.219145935944633811e-04, 2.281935167043720129e-04, 1.828218655234252824e-02, 1.819366739980635833e-02, 2.295060606988565469e-02, 5.705312765434831982e-18, 1.541976423090495254e-19, 8.414020284344077066e-04, 8.991893356083699787e-04, 1.073517445049093676e-03, 3.817604569663440276e-04, 4.009138700035287130e-18, 4.163336342344336873e-18, 0.000000000000000000e+00, 2.031228389648798789e-04, 2.981749708653125774e-04, 3.365372948955741399e-04, 3.365372328092919524e-04, 5.088522196198633784e-18, 3.176349330773126415e-04, 2.790478149237759077e-04, 9.926351204392698437e-04, 4.540679565623436048e-04, 5.945162570715537258e-04, 5.338474886926648398e-04, 1.912050764632214028e-17, 3.757146493835334116e-04, 4.808943029820701449e-04, 3.623363574064854243e-04, 6.331983274362529453e-03, 7.578280143308177563e-03, 2.434134234539550232e-02, 3.113397839394261429e-02, 2.579033170992475060e-02, 1.408034847245632224e-03, 7.282135495894247667e-04, 5.210635222039455535e-04, 1.563155616675388285e-02, 1.623410098719805378e-02, 1.572030755965702492e-02, 7.906269261926190213e-04, 4.821573547880818192e-04, -1.480297366166875367e-17, 0.000000000000000000e+00, 3.559726844387945668e-04, 1.074506304159514227e-03, 4.059073650170683632e-03, 3.497836400931015211e-03, 5.623425059038645972e-03, 5.415167737873919328e-03, 3.974247704077787588e-03, 3.654732098378102485e-03, 1.321845506360022800e-03, 2.571802083198440419e-04, 4.625929269271485521e-19, 0.000000000000000000e+00, 1.541976423090495109e-18, 3.668687912288055766e-03, 1.282402913512529358e-02, 2.950627577193945181e-02, 0.000000000000000000e+00, -4.317533984653386615e-18, 1.603655480014114852e-17, -2.467162276944792406e-18, -1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00
4.026211198930370466e-02, 3.854941057726238159e-18, -7.709882115452475547e-19, 8.318097727918807036e-04, 7.524537933877082198e-04, 6.362616952532327511e-04, 7.709882115452475547e-19, 3.692937730466901137e-04, 2.200260202362279600e-04, 3.694855223735819621e-04, 3.696772747599039611e-04, 5.555613371988428386e-04, 5.743970167141034455e-04, 7.639048440056442736e-04, 3.083952846180990219e-18, 6.167905692361981016e-19, 5.705312765434831982e-18, 1.541976423090495254e-19, 8.414020284344077066e-04, 8.991893356083699787e-04, 1.602708868979191553e-03, 1.034237015467087597e-03, 5.335887562253620493e-04, 4.163336342344336873e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.981749708653125774e-04, 3.365372948955741399e-04, 3.365372328092919524e-04, 5.088522196198633784e-18, 3.176349330773126415e-04, 2.790478149237759077e-04, 5.149305547246707439e-04, 4.540679565623436048e-04, 5.945162570715537258e-04, 5.338474886926648398e-04, 4.938582233962163616e-04, -1.850371707708594208e-18, 4.808943029820701449e-04, 3.623363574064854243e-04, 2.041410979381753921e-02, 2.261507119444493979e-02, 2.267273986252075005e-02, 2.347752926251982925e-02, 2.467076202142288316e-02, 2.853460505276509893e-02, -7.709882115452476269e-20, 5.210635222039484808e-04, 6.104579374547595581e-04, 1.618088106835307042e-03, 1.539461398522411683e-03, 7.906269261926190213e-04, 4.821573547880818192e-04, -1.480297366166875367e-17, 0.000000000000000000e+00, 3.559726844387945668e-04, 1.074506304159514227e-03, 4.059073650170683632e-03, 3.497836400931015211e-03, 5.623425059038645972e-03, 9.868649107779169625e-18, 3.974247704077787588e-03, 6.178409540654006098e-03, 1.011492905560642912e-02, 1.468560835747432407e-04, 1.283252111703818692e-04, 0.000000000000000000e+00, 1.541976423090495109e-18, 6.167905692361981016e-19, -3.083952846180990508e-19, 2.354992754187310716e-02, 3.529486831704057269e-03, 2.981244541315494073e-02, 5.571973407469499144e-03, -2.467162276944792406e-18, -1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00
4.026211198930370466e-02, 3.323220402520381061e-04, 9.732254759121771598e-04, 1.514616936750329311e-03, 7.524537933877082198e-04, 2.158766992326693307e-18, 4.829829160941679364e-04, 3.692937730466901137e-04, 2.200260202362279600e-04, 4.990967937504159607e-04, 4.993843963379666386e-04, 5.555613371988428386e-04, 4.163336342344336873e-18, 5.396917480816733268e-18, 3.083952846180990219e-18, 3.941948015544425037e-04, 3.320041465754411847e-04, 3.321313024282654771e-04, 0.000000000000000000e+00, 6.364607338747661205e-04, 1.356885558677733581e-03, 1.109680506163966685e-02, 9.660360268850243931e-03, 9.471537118934744356e-03, 1.843649196100184912e-04, 3.696133413244996157e-04, 5.595431231100494096e-04, 8.987913440567190087e-04, 3.365372328092919524e-04, 2.982733948821011342e-04, 3.176349330773126415e-04, 2.790478149237759077e-04, 2.527512771509141717e-03, 2.164131401671234595e-03, 2.596837525641362311e-03, 2.947887047520895368e-03, 9.505310672075188575e-04, 1.280405348136202459e-03, 1.699965753591388623e-03, 1.227112394972705188e-03, 2.686580974427799084e-02, 4.877320319292013234e-02, 5.183716148216516162e-02, 1.712717757201436333e-02, 1.309747464372559671e-02, 5.065929846464625004e-04, 2.795701076828632043e-04, 2.789173395871476268e-04, 3.236505944377516598e-04, -4.625929269271485328e-18, -3.083952846180990219e-18, -3.700743415417188417e-18, -6.167905692361981016e-19, 7.131568176703780753e-04, 9.719131091234439268e-04, 1.201661190803853755e-03, 2.110708343194329928e-03, -1.171902081548776345e-17, 1.295260195396015984e-17, 2.488888885422318176e-01, 2.698316454614978488e-01, 6.362866931927249614e-02, 1.171902081548776345e-17, -3.854941057726238159e-18, 7.709882115452475547e-19, 4.625929269271485521e-19, 0.000000000000000000e+00, 1.541976423090495109e-18, 6.167905692361981016e-19, -3.083952846180990508e-19, -8.635067969306773229e-18, 0.000000000000000000e+00, -4.317533984653386615e-18, 1.603655480014114852e-17, -2.467162276944792406e-18, -1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00
8.080362949427385977e-02, -2.312964634635742664e-18, -7.709882115452475547e-19, 4.344386053181287818e-04, 7.524537933876992209e-04, 1.124273126226605409e-03, 8.182885756613554129e-04, 3.692937730466901137e-04, -3.083952846180990508e-19, 1.850371707708594208e-18, -1.541976423090495254e-19, 2.219145935944598575e-04, 2.281935167043735579e-04, 2.914680493020473844e-04, 3.083952846180990219e-18, 6.167905692361981016e-19, -4.625929269271485521e-19, 1.843649196099935274e-04, 8.414020284344198497e-04, 8.991893356083650998e-04, 1.073517445049076329e-03, 1.304585479450452463e-03, 7.450428350042565071e-04, 6.925505725065508487e-04, 5.171345536967003999e-04, 2.031228389648762197e-04, 2.981749708653121979e-04, 1.124140509228127799e-03, 1.312056028404024171e-03, 1.233851528594409564e-03, 1.048748919742601912e-03, 5.213244548355192758e-04, 5.149305547246770323e-04, 4.540679565623488090e-04, 3.002555858279672227e-03, 2.640412496689203189e-03, 2.669657048662699931e-03, 1.696303253061096951e-03, 2.324486327576555465e-03, 1.227112394972678950e-03, 2.510090837550753556e-03, 1.638083999592255136e-03, 3.855891285541874353e-02, 4.253132059110655006e-02, 4.262736949418766130e-02, 9.759988667784898599e-04, 5.223689435348038328e-04, 7.262556110832051742e-04, 8.602390596001451874e-04, 1.928921754548390457e-03, 8.442333134237922426e-04, 4.701977753355264522e-02, 5.642641137824821324e-02, 4.998786227822735878e-02, 9.719131091234009924e-04, 1.201661190803835540e-03, 4.934324553889584812e-18, 2.138887433878441588e-02, 1.153077555877606367e-02, 1.203393540084020386e-02, 1.418838140667924097e-03, 5.171275822462423344e-02, 1.754438926918553202e-02, 1.308970170251234043e-02, 7.709882115452475547e-19, 4.625929269271485521e-19, 0.000000000000000000e+00, 1.541976423090495109e-18, 6.167905692361981016e-19, -3.083952846180990508e-19, -8.635067969306773229e-18, 0.000000000000000000e+00, -4.317533984653386615e-18, 1.603655480014114852e-17, -2.467162276944792406e-18, -1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00
