dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_BMW.DE(events)_daily_binned,0.01,30,21,10,524,0.000701928979353742,t-test
Realworld_BMW.DE(events)_daily_binned,0.01,30,21,10,525,0.005642378829050626,t-test
