dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,0,0.0001444254694052989,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,1,0.002059137287285302,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,2,0.007557143344449655,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,14,4.87576595419225e-07,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,15,2.198058419169949e-09,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,16,3.529204386283007e-08,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,17,3.0117376191120837e-07,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,18,1.3156508475866043e-07,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,19,3.959457832590073e-08,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,20,8.864845466871024e-07,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,21,7.85830108166679e-08,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,22,1.1955980536708545e-07,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,23,9.59275647674789e-07,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,24,3.427156386868707e-05,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,25,0.0002838459665130115,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,39,1.644620956940299e-06,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,40,8.807630498646564e-09,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,57,0.0031821881341852747,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,79,0.0008105192030732737,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,80,0.003055648916683498,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,96,0.001031390546049217,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,97,0.0029572191324800617,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,98,0.004934999393243262,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,116,1.278777429265773e-05,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,117,2.9057933912954234e-07,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,118,3.203744994161344e-05,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,119,0.00039816737467594657,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,120,0.0018068461617622021,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,136,8.524858405209894e-08,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,137,3.9549337178790697e-10,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,138,1.418456999715735e-06,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,139,0.0007403211528477462,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,140,0.0018979001152160037,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,158,0.004205068851893359,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,168,3.4402490353850664e-08,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,169,4.1219388615263714e-08,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,170,7.290764470100027e-11,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,171,3.288647678119585e-10,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,172,1.16406301529728e-08,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,173,4.159272480211271e-06,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,174,1.9658303270965565e-05,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,175,2.3597416033211748e-05,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,176,2.9780150365495215e-05,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,177,0.00012191921357231672,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,178,0.0010257591495250208,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,191,8.79229226760609e-05,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,192,0.00432413915728054,t-test
Realworld_accs_after_filling_events_binned50,0.01,100,30,10,207,4.048345647541033e-06,t-test
