88,85,34,79,98,47,21,31,85,93
88,84,34,79,98,47,21,31,85,93
89,85,35,80,99,47,22,32,85,94
89,85,33,80,99,47,22,32,85,94
91,86,35,81,99,49,23,32,85,96
91,87,35,82,99,49,23,32,85,95
91,86,34,82,99,49,25,32,85,96
92,85,34,81,99,49,24,32,85,96
93,84,34,80,99,49,24,32,86,96
92,84,34,80,99,48,24,31,85,95
92,84,34,79,99,48,23,31,85,96
91,84,34,80,99,47,23,31,85,96
90,84,34,79,99,47,23,30,85,95
89,83,32,78,97,47,21,26,84,94
89,83,32,77,96,47,22,28,84,93
89,83,31,77,95,46,22,26,84,92
89,83,31,78,95,46,23,27,84,91
89,83,31,77,95,46,23,26,84,91
88,82,30,76,94,46,22,25,84,90
87,83,29,76,94,46,21,25,84,89
87,82,28,75,93,45,21,25,84,88
87,84,30,74,93,45,21,23,84,87
89,85,31,77,94,47,22,27,81,90
89,85,31,76,94,46,22,27,80,90
88,85,30,76,93,45,21,25,81,89
87,84,30,75,91,45,21,26,80,89
88,85,31,76,93,46,22,26,81,90
88,85,32,76,93,47,22,27,81,91
89,85,32,77,93,47,23,27,81,90
90,85,31,77,94,47,23,27,81,90
91,85,32,76,94,47,23,28,82,90
90,86,32,77,94,49,23,28,82,91
89,86,34,78,95,49,23,31,82,91
89,86,33,77,94,48,22,30,82,90
89,86,33,77,94,49,22,30,81,90
88,87,34,78,95,49,23,29,81,90
88,87,33,79,94,49,23,29,82,90
88,87,33,78,95,49,23,29,82,90
88,87,33,79,95,49,23,30,82,90
89,87,35,79,95,49,23,30,82,90
90,88,36,80,97,50,24,31,82,95
92,88,35,79,96,50,24,31,82,93
91,87,36,78,95,50,25,31,82,93
91,87,35,78,95,50,25,30,81,92
92,87,35,78,95,51,26,30,81,92
91,87,35,78,95,50,26,31,81,91
91,87,35,78,94,51,26,31,81,91
90,86,35,78,94,51,25,31,81,92
89,86,35,78,94,50,25,31,81,91
90,86,35,77,94,50,25,31,81,90
89,86,35,76,93,50,24,31,81,90
88,86,35,76,93,49,24,31,81,90
88,85,35,77,93,50,24,31,81,91
88,85,35,75,92,49,23,31,81,90
88,85,35,75,92,49,22,31,81,90
88,85,35,75,92,49,22,31,81,90
88,85,35,75,92,49,22,30,81,90
88,85,35,75,92,50,22,30,81,90
89,85,41,75,92,51,22,30,81,92
89,84,45,75,92,50,23,29,81,92
90,84,44,77,93,50,23,29,81,92
90,84,44,77,93,49,23,29,81,92
89,84,44,77,91,50,23,29,80,91
89,84,46,77,92,50,23,29,80,92
89,84,48,78,92,50,24,29,80,94
90,85,49,78,93,52,25,30,80,94
91,85,50,78,93,53,25,29,80,94
92,86,51,80,92,53,26,29,80,95
93,85,52,79,93,52,26,28,80,95
93,85,52,80,94,53,26,29,80,94
94,86,53,81,94,53,25,29,80,94
94,85,54,81,94,53,25,29,80,94
94,85,53,81,94,53,25,29,80,94
94,86,53,81,94,53,25,29,80,94
93,86,53,81,94,53,25,29,80,94
93,86,52,80,94,52,24,29,80,93
93,86,51,80,93,51,25,29,80,94
93,87,51,79,92,52,24,29,80,94
93,88,51,79,93,51,25,29,80,94
94,87,51,79,93,52,25,29,80,93
94,87,50,79,92,52,25,29,80,93
94,87,50,79,93,52,25,29,80,94
93,87,51,78,92,52,25,29,80,93
93,87,51,78,93,52,25,29,79,93
94,86,50,78,93,52,25,29,79,93
94,87,49,78,93,53,25,29,80,94
93,86,49,78,94,55,26,29,79,94
95,86,50,79,95,55,27,30,79,96
95,86,50,80,95,55,26,31,80,96
95,85,49,80,95,56,26,31,80,96
95,86,51,80,96,56,26,31,80,96
96,86,52,80,96,56,26,31,80,97
95,85,52,80,96,55,26,31,80,96
96,85,53,80,96,56,26,31,80,97
95,86,54,79,96,56,27,31,80,96
95,85,54,79,95,55,27,31,80,96
96,85,54,79,96,56,28,32,80,96
96,85,55,79,96,57,28,31,80,97
95,85,55,79,96,57,28,31,80,97
95,85,55,79,96,57,28,32,80,96
94,85,54,79,96,57,28,32,80,97
94,85,56,79,96,58,28,31,80,97
93,85,55,79,96,58,28,31,80,97
93,86,56,80,96,58,28,31,80,97
93,86,55,79,96,59,28,31,80,97
93,86,56,80,96,60,28,31,80,96
93,86,56,80,95,61,28,31,80,96
93,85,55,80,95,61,28,31,80,96
92,85,55,80,94,61,28,30,80,95
93,85,55,80,95,61,28,30,80,95
93,86,55,81,95,63,28,31,80,97
93,85,55,82,96,64,28,32,80,96
94,86,54,81,97,65,28,32,80,97
96,86,54,81,97,66,28,32,81,97
95,85,54,82,97,67,28,31,80,97
95,85,54,81,97,67,28,31,80,97
95,85,53,81,97,67,28,31,80,96
95,85,55,82,97,66,28,31,81,96
95,85,54,81,97,66,28,31,80,97
96,85,54,81,97,65,28,32,81,96
95,85,55,81,97,65,28,32,81,95
95,85,55,81,97,66,28,32,81,93
95,84,54,81,98,67,28,32,80,96
95,84,54,82,98,67,28,32,80,96
95,85,54,82,98,67,27,32,80,96
96,85,55,82,99,68,27,32,80,97
96,85,56,82,99,68,27,33,80,97
96,85,56,82,98,67,27,32,80,97
96,86,57,82,99,67,28,33,80,97
96,85,57,82,98,68,28,34,80,96
94,85,58,81,97,68,28,34,80,95
94,84,58,82,96,67,28,34,81,92
93,85,57,81,96,67,28,34,81,90
92,85,58,82,96,67,28,33,81,92
91,85,56,80,95,66,27,32,81,91
92,85,57,81,96,66,27,33,81,91
92,85,57,81,96,67,26,33,81,92
91,85,56,81,96,67,26,33,81,92
90,85,56,81,96,67,26,33,81,93
90,85,55,81,96,67,26,34,81,93
90,85,56,81,97,69,27,33,81,93
89,84,56,80,96,68,26,33,81,93
89,84,56,79,95,67,25,33,81,93
88,84,56,79,95,66,25,33,81,93
87,83,55,78,94,66,25,32,81,92
87,84,55,80,94,66,25,33,81,92
86,84,56,80,94,66,25,33,81,92
85,84,56,80,94,65,25,33,81,91
87,83,56,80,94,65,25,34,81,91
87,83,56,81,93,63,25,33,81,92
85,84,55,80,92,63,25,34,81,92
86,84,56,81,93,63,26,35,81,93
87,83,56,83,94,64,26,36,81,94
86,83,55,82,94,64,26,35,81,93
86,83,54,82,94,64,26,36,81,93
86,83,56,83,95,65,27,36,81,94
85,83,56,81,94,63,25,36,81,93
85,84,56,81,93,63,25,37,80,92
85,83,57,79,93,63,24,36,81,92
85,83,58,79,93,63,23,37,81,93
86,84,58,79,93,64,22,37,81,93
86,84,58,80,94,65,21,36,80,94
86,84,58,80,94,65,23,36,81,94
86,84,59,80,94,64,22,36,81,94
86,85,60,80,94,65,23,38,81,94
86,84,59,80,95,66,23,38,81,94
86,85,59,80,95,66,24,38,81,94
86,85,60,80,94,66,24,39,81,94
85,85,59,80,94,65,23,39,82,94
84,84,59,80,94,66,23,39,82,94
84,84,59,80,94,66,23,38,82,94
83,83,58,79,94,66,23,39,82,93
83,83,58,80,94,66,23,38,82,93
83,84,58,79,94,66,23,38,82,93
83,84,59,80,94,66,23,39,82,93
84,84,60,81,95,66,22,39,82,94
84,84,60,81,94,66,22,40,82,94
83,83,61,81,93,65,22,39,82,93
84,84,61,81,94,66,21,39,82,93
83,84,60,81,93,66,21,39,82,92
83,84,59,81,93,66,21,39,82,92
83,84,59,82,93,65,21,39,82,92
83,83,59,81,93,65,21,39,82,92
82,83,59,81,93,66,21,38,82,92
83,84,61,82,93,66,23,39,82,92
82,83,60,83,93,65,21,38,82,91
81,83,60,82,91,63,20,39,82,90
82,82,59,82,92,62,20,39,82,90
83,83,61,83,93,63,21,40,82,91
83,83,61,82,92,62,20,39,82,91
84,82,61,82,92,62,20,39,82,91
84,83,62,83,92,63,20,39,82,92
83,84,62,82,91,63,19,38,82,91
83,83,61,83,90,62,21,37,81,91
84,83,63,85,90,64,22,38,81,91
85,83,64,87,91,65,23,37,81,91
85,83,64,87,92,65,23,36,80,91
85,83,63,86,92,65,23,36,80,90
85,83,63,86,92,65,23,37,81,91
85,83,62,86,91,64,23,37,80,90
85,83,62,86,92,64,23,37,81,92
84,83,63,86,91,64,21,38,81,90
84,83,62,86,90,63,20,37,80,90
83,84,62,83,89,63,19,37,81,89
83,84,62,82,89,63,20,38,81,89
82,84,62,83,89,62,20,38,81,89
81,83,60,81,87,61,19,37,81,87
81,83,61,81,87,61,19,37,81,87
80,82,59,80,87,60,19,36,81,86
79,82,58,79,86,59,18,36,80,84
79,81,58,79,85,59,18,35,80,84
78,81,57,79,85,57,16,35,80,84
78,80,55,77,84,58,16,35,80,82
80,82,57,78,86,59,17,37,81,84
80,82,58,79,88,60,18,38,81,85
81,82,58,80,88,61,17,37,81,85
80,82,58,79,88,61,17,37,80,85
81,82,58,80,88,61,18,38,80,86
81,82,58,80,88,62,18,38,80,85
82,82,59,80,89,63,18,38,80,87
82,82,60,80,89,64,19,39,80,88
84,82,61,79,88,63,18,39,80,87
85,81,61,79,88,63,18,38,80,87
86,82,61,79,89,63,17,38,80,87
87,82,61,79,90,63,17,38,80,87
88,82,61,79,90,63,17,39,80,88
88,82,60,79,90,63,17,39,80,88
89,82,60,78,90,63,18,39,80,88
89,82,60,79,90,63,18,39,80,88
89,83,58,78,91,63,18,40,80,89
89,83,60,77,90,63,19,40,80,89
89,82,58,77,90,62,19,39,80,89
89,82,58,76,90,62,18,39,79,88
88,82,58,77,90,62,18,40,80,88
87,82,57,77,90,61,17,39,79,87
88,83,58,77,91,62,18,39,80,88
88,83,58,77,90,62,18,39,79,88
87,83,58,77,90,62,18,39,79,87
86,83,57,76,89,61,19,38,79,87
86,83,58,76,89,61,18,37,79,88
86,83,58,77,90,62,19,38,79,90
86,83,58,77,89,63,19,38,80,90
85,84,58,77,89,62,19,38,80,89
85,83,58,76,89,61,18,38,79,90
85,83,58,76,89,62,18,38,80,90
86,83,58,76,89,62,18,38,80,90
85,84,58,77,89,62,18,39,80,91
86,87,58,76,89,62,19,39,80,93
86,89,57,77,90,61,19,38,80,95
86,90,56,76,90,61,19,38,79,94
85,89,56,76,90,60,19,37,79,94
85,90,56,77,90,61,19,37,79,95
85,90,56,77,91,61,20,38,79,95
84,90,55,76,90,61,20,37,79,94
84,90,55,76,90,61,19,37,79,94
84,90,55,77,90,62,19,38,79,94
