2,2,2,2,2,48
2,2,2,2,2,7
2,2,2,2,1,4
2,2,2,2,2,2
2,2,2,2,1,2
2,1,2,1,1,1
1,1,2,1,1,2
1,1,2,1,1,2
1,1,2,1,1,1
1,1,1,0,0,2
0,0,1,1,1,1
1,1,1,1,1,1
1,1,2,2,1,1
2,2,2,2,2,3
2,2,3,2,2,1
3,3,3,2,2,2
2,3,3,3,3,2
3,3,3,3,3,2
3,3,3,3,3,1
3,3,3,3,3,2
3,3,4,3,3,1
3,3,3,3,3,1
3,3,3,3,3,2
3,3,3,3,3,1
3,3,3,3,3,1
3,3,3,3,3,1
3,3,4,3,3,1
5,5,4,4,4,4
4,5,5,5,5,4
5,6,5,5,5,2
5,5,5,5,4,2
5,5,5,5,5,1
5,5,6,6,5,2
6,6,6,6,6,2
6,6,6,6,5,2
6,6,6,6,6,2
6,7,6,7,6,2
7,8,7,8,7,2
8,8,8,8,7,2
8,8,7,8,7,2
8,8,8,7,7,1
8,8,8,8,7,2
8,8,8,7,7,1
7,7,7,7,7,2
8,8,8,7,7,1
7,8,8,7,7,1
7,7,7,7,7,2
7,7,7,7,7,1
7,7,7,7,6,2
7,7,6,6,6,2
7,7,7,7,6,1
7,7,7,7,7,1
7,8,8,7,7,2
7,8,8,7,7,7
7,7,8,7,7,1
7,7,7,7,6,1
7,7,7,7,7,1
7,7,8,7,7,0
7,7,7,7,7,1
7,7,8,7,7,1
7,7,7,7,7,1
7,7,7,6,6,1
6,6,6,6,6,2
6,6,6,6,5,1
4,5,5,5,5,2
5,5,5,4,4,2
4,5,5,5,4,1
5,5,5,5,5,1
5,6,6,6,6,1
6,6,6,6,6,2
6,6,5,5,5,2
5,5,5,5,4,1
5,6,6,5,5,2
4,4,5,4,4,2
4,5,5,5,5,2
5,6,6,5,5,2
5,5,5,5,4,1
4,4,5,4,4,1
4,4,4,4,4,1
4,4,4,4,4,2
4,5,5,5,4,2
5,5,5,5,5,2
5,5,4,4,4,2
4,4,4,4,3,2
4,4,3,3,3,2
3,4,4,3,3,2
3,3,3,2,2,2
2,2,1,1,1,3
2,2,2,1,1,2
1,1,1,1,1,2
1,1,2,1,1,1
2,2,2,2,2,2
2,2,2,1,1,1
2,2,2,2,2,2
2,2,3,2,2,2
2,2,2,2,1,2
2,2,2,2,2,3
3,3,2,3,3,4
3,3,3,2,2,1
2,2,3,3,2,2
3,3,3,3,3,2
3,4,4,4,4,2
4,5,4,5,4,2
5,5,5,5,4,2
5,5,5,4,4,1
4,5,5,4,4,2
4,4,4,4,4,3
4,3,4,4,3,2
4,4,4,4,3,1
4,4,4,3,3,2
4,4,4,4,4,1
4,4,4,4,3,1
4,4,4,4,3,1
4,4,4,4,4,2
4,4,4,4,4,1
5,5,5,5,5,2
5,5,6,5,5,2
5,5,6,5,5,2
6,6,6,6,6,1
6,6,6,6,5,1
6,6,6,6,6,1
6,7,7,7,6,2
7,7,7,6,6,4
6,6,7,6,6,2
6,6,7,6,6,2
6,6,6,5,5,2
5,5,6,5,5,2
5,5,6,5,5,2
6,6,6,6,6,2
6,7,7,6,6,2
7,6,7,6,6,2
6,6,7,7,6,2
7,7,7,7,7,2
7,7,7,7,7,3
7,7,7,7,7,2
7,7,7,7,7,2
7,7,8,7,7,2
7,8,8,8,7,2
8,7,8,8,7,2
8,8,7,7,6,4
7,7,7,7,7,3
7,7,8,7,7,3
7,7,7,7,7,3
7,7,8,7,7,2
8,8,8,8,8,2
8,8,8,8,7,2
7,7,8,7,7,3
7,7,8,7,7,2
7,7,8,7,7,2
7,8,8,8,8,3
8,8,9,8,8,2
8,8,9,8,8,3
8,8,8,7,8,4
7,8,8,8,8,5
8,8,9,8,9,3
8,8,9,8,9,2
8,8,8,8,8,5
8,8,9,8,8,4
8,8,8,7,8,5
7,8,8,8,8,5
8,9,9,9,9,3
9,9,9,9,9,2
10,10,10,9,9,3
9,9,10,10,10,2
10,10,10,10,10,29
10,10,10,10,10,3
10,10,10,10,11,4
10,11,11,11,11,4
11,11,11,10,11,3
11,11,11,11,11,3
11,11,11,11,11,2
11,11,11,11,11,3
11,11,11,11,11,3
11,11,11,11,11,3
10,11,10,10,10,4
10,11,11,10,10,4
10,10,10,10,10,3
10,11,11,11,11,13
11,12,12,12,12,3
12,13,13,13,13,3
13,13,13,13,13,4
13,13,13,13,13,4
10,11,10,11,11,9
11,11,10,9,9,5
10,10,10,10,10,3
10,11,11,11,11,3
11,11,11,11,11,4
11,12,12,12,12,3
12,12,12,11,11,2
11,11,11,11,11,3
11,11,11,11,11,3
11,11,11,11,11,2
11,10,11,11,11,2
11,12,11,12,12,3
12,12,12,12,12,2
12,12,12,12,12,2
12,12,12,12,12,3
12,12,12,12,12,2
12,12,12,12,12,2
12,12,12,12,12,2
12,12,13,12,12,1
12,12,12,12,12,2
12,12,12,12,12,2
12,12,12,12,12,2
13,13,12,12,12,5
12,12,12,12,12,5
12,13,13,12,12,3
12,12,13,13,12,4
13,13,13,13,13,2
13,13,13,13,13,2
13,13,13,13,13,2
13,13,14,13,13,2
13,13,14,13,13,2
13,14,14,14,13,2
14,14,14,15,15,2
15,15,15,14,14,3
15,15,15,15,15,2
15,15,15,15,15,2
15,15,15,15,15,2
15,15,15,15,15,2
15,15,15,15,15,2
15,15,16,16,15,2
16,15,16,16,15,2
16,15,16,15,15,2
15,15,16,16,16,1
16,16,16,16,16,2
15,16,16,16,16,1
16,16,16,16,16,2
16,16,16,16,16,1
