dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,177,6.44076695952083e-08,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,178,3.2902109745033587e-06,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,179,0.00012507120637420338,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,180,0.0003698788573711271,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,181,0.0015709179011447346,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,193,1.361407418015982e-07,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,194,9.89494514149753e-05,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,195,0.0039022583994522127,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,258,0.006987157861214369,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,290,0.00022987652544756838,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,314,6.543111186066322e-05,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,315,0.0003939736653341623,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,316,0.006643957599555394,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,422,2.3527172028531603e-06,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,423,6.280922498120976e-07,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,425,0.005866843709117169,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,445,3.0527600273712005e-06,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,446,5.554386451215772e-07,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,447,2.5877494030283726e-07,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,450,0.00023093074215995183,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,451,0.0004875610218223636,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,452,3.694557367760722e-05,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,453,3.2214920931204804e-05,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,454,0.000437267577848835,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,455,2.8423425263267995e-06,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,456,1.2136645011096044e-07,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,457,1.182427919053751e-06,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,458,3.890436165687276e-06,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,459,8.57646312803659e-06,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,460,4.705061107935412e-06,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,461,2.4039906962210776e-05,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,462,2.891592396559415e-05,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,463,0.0003793135921943972,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,464,0.0016618905389745912,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,562,0.0008098624845741796,t-test
Realworld_Open_hourly(events2)_binned,0.01,30,21,10,563,0.004572845443014287,t-test
