2.003815499599889360e+00, 1.793842695135828391e+00, 1.505837886639242340e+00, 1.750751258966519286e+00, 1.935437882467853088e+00, 1.717573799699250392e+00, 1.572192512789967411e+00, 1.368208167963833155e+00, 1.486443837067679796e+00, 1.383682523143402454e+00, 1.532494324873313163e+00, 1.894865884585812621e+00, 2.537268228652075130e+00, 2.397887187262265574e+00, 1.593646485146878344e+00, 1.565201049523153642e+00, 1.568231171349152797e+00, 1.397095278691956599e+00, 1.479138627629465796e+00, 2.257762672162874296e+00, 2.366968774598791736e+00, 2.670156520435507552e+00, 2.459326106619222241e+00, 1.852583673041786172e+00, 1.755128756502951637e+00, 1.227951939807490511e+00, 1.503188025147381923e+00, 1.647576964152923429e+00, 1.772773063391164028e+00, 1.685748659472842359e+00, 1.150064639606198202e+00, 1.506710814275852517e+00, 1.948918598477512365e+00, 1.874883539728037452e+00, 2.201785524208572653e+00, 2.432786868147430059e+00, 2.300543149159850032e+00, 1.711983132441513789e+00, 8.771030216296203941e-01, 1.443427626564785404e+00, 2.310879126521557136e+00, 2.466060253988325179e+00, 2.190651480414440577e+00, 1.930200193025532807e+00, 1.436438361074095837e+00, 1.151255506494103686e+00, 1.298635461666779234e+00, 1.830813639955552574e+00, 1.913682743755661830e+00, 1.833145842185500252e+00, 1.797739849039372340e+00, 1.655616802309733737e+00, 1.306267979744062835e+00, 9.899274344492124955e-01, 1.177991832252973436e+00, 9.850707857659016797e-01, 1.489064396230946663e+00, 1.474808578831136252e+00, 1.399555330060393565e+00, 1.185863468056686854e+00, 1.127126588702656917e+00, 1.404658344108336010e+00, 1.593012525544347024e+00, 1.984788568621421279e+00, 2.238325148380643004e+00, 1.889829828922041433e+00, 1.859040121525588507e+00, 1.653107809060988531e+00, 1.631044387737702994e+00, 1.477524387018243957e+00, 1.863810829893917775e+00, 1.814941371742467835e+00, 1.983665761707401165e+00, 1.795550757888948912e+00, 1.939814070655405676e+00, 1.696095229076059141e+00, 1.252420252340235685e+00, 1.178563679945225706e+00, 1.192502978425302285e+00, 1.530735670907768187e+00, 1.805149305153245676e+00, 1.416850757611209710e+00, 1.625698594553338205e+00, 1.824154266454219186e+00, 2.128884739165440187e+00, 2.475193262195159338e+00, 2.404581275135305507e+00, 1.696251851289954038e+00, 1.595135624097107518e+00, 2.247984468238834577e+00, 2.174504963083405684e+00, 2.496782735144774890e+00, 2.360573136286696627e+00, 2.016041956923670053e+00, 1.799214693793925957e+00, 1.941048185273320126e+00, 1.997488144392398635e+00, 2.148489106393885351e+00, 2.310144411501889650e+00, 2.212972135958681363e+00, 2.340463491120970740e+00, 1.878654469203390631e+00, 1.779417569065798732e+00, 1.667653248017036960e+00, 1.807904800211122653e+00, 2.188703925264051442e+00, 1.810650973558963095e+00, 1.724641993069940815e+00, 1.289420313636158388e+00, 2.062564846104514515e+00, 2.628792019013019399e+00, 2.738352492825386619e+00, 2.837090057912479590e+00, 2.530220817593821003e+00, 1.771713459304441907e+00, 2.364033732588139092e+00, 2.194899579295242820e+00, 1.778072961699754151e+00, 2.239688811224654241e+00, 2.491067506593275471e+00, 2.293775825538106439e+00, 2.979881902558936257e+00, 2.641875856343680606e+00, 2.341249481568409507e+00, 2.110135565953911829e+00, 1.647481289512558567e+00, 2.169411713102306294e+00, 2.767652235577003683e+00, 2.466409808441456075e+00, 2.436801185814069015e+00, 2.226443364825804405e+00, 2.031989067040004482e+00, 1.829384071403828527e+00, 2.171819034603386100e+00, 2.674724968439656347e+00, 2.665707650526627059e+00, 2.604526908476993974e+00, 2.126109848031697780e+00, 2.072875207877203252e+00, 1.816828529006805137e+00, 1.516342459193265046e+00, 1.942247560822405461e+00, 1.814297060247856752e+00, 1.170190958036846807e+00, 1.269940784243543286e+00, 1.426204154473995178e+00, 1.709760001919646610e+00, 1.404077509116519185e+00, 1.541346734464182910e+00, 2.140165557614738034e+00, 2.361463842196207974e+00, 2.274448967106307951e+00, 1.754114557357886017e+00, 1.848071168608901749e+00, 1.986350440790758176e+00, 1.986232947147964278e+00, 1.354816314533239030e+00, 1.503787929036173976e+00, 1.790370064025459840e+00, 2.295997485829141205e+00, 2.262030801590896978e+00, 1.941363795085340849e+00, 1.333577354598171283e+00, 1.484976406300349216e+00, 2.012127581874752380e+00, 1.841529785245343165e+00, 1.586920602555647930e+00, 1.288177820534211371e+00, 1.730249787840837383e+00, 2.074212615886374955e+00, 2.135105849411203405e+00, 1.834269846825191896e+00, 1.974765776379987736e+00, 2.142638898734046116e+00, 2.509664813419316243e+00, 2.649183630941654766e+00, 2.425905978198811042e+00, 1.951706311745210698e+00, 1.929344510453424588e+00, 1.639607141347619201e+00, 1.585212854070327415e+00, 1.860264329706990072e+00, 2.012462073190144363e+00, 1.884255122458743159e+00, 1.915226577512888495e+00, 1.580056211961287982e+00, 1.042242401028326659e+00, 1.681679714969799067e+00, 1.997393561465736544e+00, 2.172008692554323162e+00, 1.927789215615658414e+00, 1.733097307440411905e+00, 2.344126431202953498e+00, 2.749666855609096405e+00, 2.346090185902430125e+00, 2.391582413199049295e+00, 2.442591058062587805e+00, 2.604688728693744348e+00, 2.443990546470233838e+00, 2.609324673585079690e+00, 2.725770106770166290e+00, 2.903476377920296780e+00, 2.957955640043574697e+00, 2.567056206332559043e+00, 2.577131371030958018e+00, 2.832553266926742808e+00, 2.551576538429789931e+00, 2.534985114755555546e+00, 2.533314201442813385e+00, 2.129229571189662718e+00, 2.072340658143109415e+00, 1.827828538954263449e+00, 1.403856974769386978e+00, 1.684734067687297276e+00, 1.598074231544254653e+00, 1.363173060946669457e+00, 1.565661658591879224e+00, 1.551249383276936955e+00, 1.482796697784441120e+00, 2.180920660327615224e+00, 1.985167267536191327e+00, 2.112698238429742581e+00, 2.213689958424887916e+00, 2.821423317461322799e+00, 2.621479331105292410e+00, 2.167271515132688453e+00, 2.343698870674030932e+00, 2.118511220786270410e+00, 1.576462959745069670e+00, 1.767518198017236308e+00, 2.366430172123598297e+00, 2.307633791350784502e+00, 2.640353597629927496e+00, 2.203866179127697222e+00, 2.523899188706072660e+00, 2.401198809743269713e+00, 2.221971201882877001e+00, 2.331250535418140313e+00, 2.341486248373179091e+00, 2.376450954272721461e+00, 1.777431938624149721e+00, 2.466423619409369827e+00, 2.797977173601502887e+00, 2.496925354909757644e+00, 2.299606379541826229e+00, 2.794236591321978214e+00, 2.429704154139885830e+00, 2.091619149011647139e+00, 2.116678341783990280e+00, 1.864479853317132951e+00, 1.832399216293199462e+00, 1.956132720949051107e+00, 1.656873846734790101e+00, 1.998414893923816660e+00, 1.859105609873016540e+00, 1.917714204040258608e+00, 1.668736436689086000e+00, 8.780119377468852404e-01, 1.341077606289410751e+00, 1.991114599978864641e+00, 2.295308383260727947e+00, 1.921824836692517691e+00, 1.242877086846798651e+00, 1.443062543007335830e+00, 1.900453486430204730e+00, 1.618275023938796853e+00, 1.307506725335614073e+00, 1.348226322871311833e+00, 1.422735937076223811e+00, 1.866724917673795003e+00, 2.604535149823561824e+00, 2.626573406992037452e+00, 2.322997699687468831e+00, 2.319493940794049802e+00, 2.261542509516948574e+00, 2.540229056864657942e+00, 2.034292724069372227e+00, 2.091078057128103573e+00, 2.484505355548526140e+00, 2.442136184532289978e+00, 2.062462196516500867e+00, 2.047781131671921440e+00, 1.852582519233544334e+00, 2.243082709256614127e+00, 2.421383878159392822e+00, 1.782184415779840547e+00, 1.759856271277403517e+00, 2.123471550571443434e+00, 1.938129478431187325e+00, 2.085032148234772897e+00, 2.175576687486988625e+00, 2.009664775140669768e+00, 2.006563002364946779e+00, 1.566011528804973851e+00, 1.397479695539544764e+00, 1.853304031426736165e+00, 1.952854715639849914e+00, 2.126379897298853461e+00, 2.144297742137545981e+00, 2.004104714556547595e+00, 1.913583817453544444e+00, 1.867831823060529750e+00, 1.621463521381245831e+00, 1.610649821383031588e+00, 1.469504352115515111e+00, 1.637226770463639181e+00, 1.293761801668981137e+00, 1.296662827586673394e+00, 1.525699081565883741e+00, 1.397875580711859689e+00, 1.568737981244788138e+00, 1.548387413320291506e+00, 1.382768089746689633e+00, 1.363358944758343627e+00, 9.600883365647647771e-01, 1.073854094428374317e+00, 7.889517357641806505e-01, 1.121945297200029668e+00, 1.656747242760329586e+00, 1.876374373541549900e+00, 1.778868544523854123e+00, 1.893377299158145455e+00, 1.792991318677805257e+00, 1.058374241413104544e+00, 9.315393965558033118e-01, 1.230778469988919488e+00, 1.874950966909850303e+00, 2.037562609377869816e+00, 1.951516695470758345e+00, 2.128977690645965204e+00, 2.072699725643797120e+00, 2.140996067038051009e+00, 2.593472810826929376e+00, 2.333434406086215773e+00, 2.677035501915366211e+00, 2.644789157254002099e+00, 2.774814844524732482e+00, 2.270007924666232579e+00, 2.144440852550658860e+00, 2.630056864975726327e+00, 2.633550240281849142e+00, 1.985710398702663193e+00, 2.034446126546471501e+00, 2.281106995649190949e+00, 2.016306533974360882e+00, 1.803107506619542555e+00, 1.785641932937491294e+00, 1.826706276046560440e+00, 2.371093531660169340e+00, 2.295917167669434544e+00, 2.061933115321417098e+00, 2.481984368216337167e+00, 2.660719084352782815e+00, 2.342492096754100750e+00, 1.429383027317678190e+00, 1.888893229739091240e+00, 2.279304040421011646e+00, 2.315858040468743884e+00, 1.709673658042647482e+00, 1.985043595156997798e+00, 1.969226055141793053e+00, 2.239160181544670891e+00, 2.058359972119587322e+00, 1.937590713465600967e+00, 1.511954619122624965e+00, 1.457846095689111499e+00, 1.812883330128864046e+00, 2.135638810956423050e+00, 2.206624943173327136e+00, 1.640786892355721616e+00, 1.070528123927382946e+00, 6.163384474767188426e-01, 1.424655492855470662e+00, 1.900784635836977765e+00, 2.066193185166400603e+00, 2.552818809876386652e+00, 2.368345889435020002e+00, 1.786059640444579655e+00, 1.524705612877950811e+00, 2.045947380935001281e+00, 2.189113848515381378e+00, 2.162708221592501978e+00, 1.940354869271556648e+00, 1.696903408741656794e+00, 1.341826552711764986e+00, 1.143052501739952431e+00, 1.480522600082436302e+00, 1.690173223157612092e+00, 2.144377755308968680e+00, 1.922259379283320913e+00, 1.847420853595215462e+00, 1.711952530871995393e+00, 1.718057815125609844e+00, 1.777136576311841631e+00, 1.643049138454284908e+00, 1.436294002016878180e+00, 1.335752729347781331e+00, 1.622731843020924991e+00, 1.500455042621696489e+00, 1.067160919572039068e+00, 7.299695646733156407e-01, 1.090521725249115281e+00, 1.242289372327814112e+00, 1.637124038092110156e+00, 2.096443208686668225e+00, 1.726838105913422794e+00, 1.115238791295797949e+00, 1.173848567266442044e+00, 1.544527188616023006e+00, 1.266579736628634434e+00, 8.441723539830812140e-01, 9.804046720632171308e-01, 9.559073398671011912e-01, 7.529401547315007770e-01, 1.596719545778478189e+00, 2.357031688144587633e+00, 2.868854283529580940e+00, 2.682624463774155199e+00, 2.294460861049900657e+00, 1.902126248846062184e+00, 1.876986546129256750e+00, 1.754601163095064864e+00, 1.904729304158286229e+00, 1.794623502100720858e+00, 1.804567954030234178e+00, 1.570499046344811411e+00, 1.758083588239374162e+00, 1.288799881415067849e+00, 1.303329895514688141e+00, 1.489996526347257655e+00, 1.789895221237097767e+00, 1.401212059916036257e+00, 1.338360524076521507e+00, 9.848505221455557956e-01, 9.619515887791459940e-01, 7.460085544855317163e-01, 1.111388785110860367e+00, 1.950357104776658801e+00, 2.128997464154224861e+00, 1.688552811358397188e+00, 1.710794848762732689e+00, 2.001126462228163039e+00, 2.356032640971888803e+00, 2.950235930593770650e+00, 2.599108436306908132e+00, 2.074858721265945949e+00, 2.417316173918008904e+00, 2.422761489332577067e+00, 1.828879631052757526e+00, 2.162312188876018393e+00, 2.255314583773503134e+00, 2.468915307646596613e+00, 2.806332817204290730e+00, 2.398488552647020544e+00, 1.834344108402756302e+00, 2.287943308000421894e+00, 2.423186348491322306e+00, 2.556847366059740168e+00, 2.484220883014841341e+00, 2.666913365127283164e+00, 2.881266037676800895e+00, 2.186453571151836694e+00, 2.095534123994625908e+00, 2.254706898699144091e+00, 2.402649716368309818e+00, 2.203332883781437435e+00, 2.095301815098821852e+00, 1.616521829554542489e+00, 1.763001769415397657e+00, 1.994123406799812592e+00, 1.792622555536998785e+00, 2.243168859353149802e+00, 1.689265230277059215e+00, 2.404852954979755264e+00, 2.276963240335858174e+00, 1.705071187296387514e+00, 1.406045999168570315e+00, 1.916011301010033474e+00, 1.798427928968168388e+00, 1.141991811037658344e+00, 1.422600541568815657e+00, 2.076310781816590456e+00, 2.212258065934256113e+00, 1.577406650254272735e+00, 9.303873603039833906e-01, 1.326957588714901215e+00, 1.362492628585888044e+00, 1.648974709053733223e+00, 2.181344074619870455e+00, 1.751188760938555911e+00, 1.436916104537866001e+00, 1.550497898995790935e+00, 1.133152389381869352e+00, 1.331039153978120781e+00, 1.399437020802974052e+00, 1.287275825549397013e+00, 2.069494536409792307e+00, 2.239659537740543716e+00, 1.859815049261062558e+00, 1.373117307968167555e+00, 1.782356779135536140e+00, 1.699204916617067518e+00, 1.160765526036082518e+00, 9.013288035981359414e-01, 1.129378674631234203e+00, 1.376488181852887571e+00, 1.121369632312239961e+00, 9.314285043818520959e-01, 1.274327650948196000e+00, 1.798508895083299697e+00, 1.896897871218319320e+00, 1.447613718665955229e+00, 1.403602422346173828e+00, 1.685123515827803509e+00, 1.995326633228429625e+00, 1.743322629405809288e+00, 1.110220111325144865e+00, 1.330316752298023930e+00, 2.212097135939701698e+00, 2.129252185261326868e+00, 2.337591452499408806e+00, 2.240671801697445176e+00, 1.912604182023332822e+00, 1.325370753489880205e+00, 1.683111073668239088e+00, 1.387179581316195121e+00, 1.229836867371566722e+00, 1.887382842786323289e+00, 1.864067729135328921e+00, 1.866746893730583778e+00, 1.719549198039522553e+00, 1.866126028842869156e+00, 2.268336755696088058e+00, 2.775847353946388374e+00, 2.822752590157645791e+00, 2.598658724978874623e+00, 2.389560570334536393e+00, 1.821063013957472387e+00, 1.611187483782892116e+00, 1.960136313930183061e+00, 1.908461618238655344e+00, 1.496455652992654040e+00, 1.574644710050015384e+00, 1.555463598730998154e+00, 1.853772328146660042e+00, 1.799358638599599436e+00, 1.785873829100955934e+00, 1.312955808942031899e+00, 1.064873431691265582e+00, 1.562136699038167764e+00, 1.401574081088867940e+00, 1.091366359925400431e+00, 1.576742929445046126e+00, 1.585737854125335966e+00, 2.007386193482270986e+00, 2.120602940258566438e+00, 2.734309248550031324e+00, 2.315556146809044868e+00, 2.233719711654094997e+00, 2.074998392666680402e+00, 1.533908141350971643e+00, 1.949923074601814132e+00, 1.977610310284646733e+00, 2.073907853254715938e+00, 2.103836032107900156e+00, 2.486254693744041955e+00, 2.401891831580747816e+00, 2.551281106968017465e+00, 1.982251748902649435e+00, 2.225248949288484823e+00, 2.555181471460357123e+00, 2.384401846962364679e+00, 2.654052783980279440e+00, 2.202171110171951884e+00, 2.240474543672279939e+00, 2.308928511149777041e+00, 2.245987999125505397e+00, 1.360251878321466101e+00, 1.094942981385484515e+00, 1.499973043295357966e+00, 1.986022108099000594e+00, 1.677628627988666965e+00, 1.498868881450711177e+00, 1.374121241732665366e+00, 1.281054942365999372e+00, 8.418177768397854255e-01, 9.413443608873302004e-01, 1.430422322459122597e+00, 1.619591460302333807e+00, 1.460707618353747073e+00, 1.718636337042489970e+00, 2.213793481749620984e+00, 2.129465949082720133e+00, 1.342364689231671626e+00, 1.235340264122444021e+00, 1.007032146415961282e+00, 1.005814764598884414e+00, 1.542826877551084497e+00, 1.741066946487711542e+00, 1.268518836095498870e+00, 1.231933435082232631e+00, 1.644988414759900097e+00, 1.499851751493126217e+00, 1.118941224874423712e+00, 8.528597332954515053e-01, 1.263172998808538061e+00, 1.407606253541477948e+00, 1.708547442398410388e+00, 1.723086721661658549e+00, 1.604398422395792778e+00, 1.556746184947121359e+00, 1.085639900450852791e+00, 1.551764978063139289e+00, 1.483545117290548720e+00, 1.505875158746396991e+00, 1.764987710768771922e+00, 2.017059462058068409e+00, 1.857563027448674964e+00, 1.998729564041035855e+00, 1.697550927413731037e+00, 1.691733137924015473e+00, 1.709682377029275724e+00, 0.000000000000000000e+00
