1COV.DE_Low,ADS.DE_Low,AIR.DE_Low,ALV.DE_Low,BAS.DE_Low,BMW.DE_Low,CBK.DE_Low,DTE.DE_Low,EOAN.DE_Low,HEI.DE_Low
33.935001373291,25.6924991607666,17.3299999237061,166.578994750977,15.7349996566772,21.3959999084473,176.390777587891,15.4052000045776,13.3921461105347,51.2347412109375
34.0449981689453,26.8427505493164,17.3299999237061,167.703994750977,15.8500499725342,20.9529991149902,177.414932250977,15.3438997268677,14.6821184158325,51.2347412109375
33.9150009155273,27.3540000915527,17.3299999237061,167.089996337891,15.8781499862671,20.9039993286133,176.268173217773,15.5074996948242,14.4404373168945,51.2347412109375
33.1100006103516,25.3727493286133,17.3299999237061,165.40299987793,15.862850189209,20.0580005645752,176.636795043945,15.6352996826172,13.9268646240234,51.9271621704102
33.5200004577637,23.6472473144531,17.3299999237061,167.095001220703,16.080150604248,20.0650005340576,178.193786621094,15.9523000717163,14.4555416107178,52.6195831298828
33.8699989318848,23.135950088501,17.3299999237061,167.703994750977,16.2821006774902,20.1469993591309,177.04621887207,16.1056995391846,14.7274332046509,54.9740028381348
33.6100006103516,23.4555225372314,16.5599994659424,173.072006225586,16.3868999481201,20.136999130249,180.282958984375,16.315299987793,14.4797096252441,54.9740028381348
33.8549995422363,23.1742973327637,16.5599994659424,172.050003051758,16.2334995269775,20.5300006866455,179.46403503418,16.7089996337891,15.1050596237183,56.3128051757812
33.6199989318848,21.7299003601074,16.5599994659424,172.662994384766,16.5403003692627,20.5499992370605,183.356307983398,16.5914001464844,15.1654796600342,52.1347999572754
32.4049987792969,19.4291000366211,16.5599994659424,173.179992675781,16.5428504943848,20.2749996185303,184.380462646484,16.5403003692627,15.4071607589722,51.0731468200684
31.3500003814697,20.4516754150391,16.5599994659424,173.839004516602,16.1695957183838,20.5240001678467,188.477874755859,16.5862998962402,15.4101819992065,51.511890411377
31.4349994659424,19.5569229125977,15.4399995803833,170.259994506836,16.0622501373291,20.7229995727539,184.831634521484,16.6119003295898,15.4283075332642,51.0045356750488
29.8099994659424,20.7073249816895,15.8900003433228,171.794006347656,16.1312503814697,21.1790008544922,183.765808105469,16.5965003967285,15.5884218215942,51.1886978149414
29.9300003051758,21.614875793457,15.8900003433228,170.055999755859,16.1312503814697,21.1009998321533,184.9951171875,16.6016006469727,15.8301029205322,51.2347412109375
30.0100002288818,23.2637710571289,15.8900003433228,167.259002685547,15.7375497817993,21.0419998168945,186.429565429688,16.6322898864746,15.7092618942261,52.3424377441406
30.1849994659424,23.008150100708,15.8900003433228,166.731994628906,15.9012002944946,21.8279991149902,187.658874511719,16.5403003692627,15.1654796600342,53.5431175231934
31.1000003814697,24.9190979003906,15.8900003433228,164.686996459961,15.3796501159668,22.1429996490478,181.717498779297,16.3612995147705,15.1564168930054,54.4657440185547
31.625,24.7337474822998,15.8900003433228,166.220993041992,15.6838998794556,23.007999420166,183.970962524414,16.1567897796631,15.0748500823975,54.4657440185547
30.5249996185303,23.7814750671387,15.8900003433228,166.680999755859,15.875599861145,23.2639999389648,186.020065307617,16.1056995391846,15.283299446106,54.0044288635254
30.1599998474121,21.7618503570557,15.8900003433228,167.294998168945,16.0034503936768,22.9099998474121,187.044219970703,16.2590999603271,15.4675807952881,54.4657440185547
30.8999996185303,20.7840251922607,15.8900003433228,167.703994750977,16.0750007629395,22.9729995727539,188.150115966797,16.3101997375488,16.2228336334229,54.4657440185547
29.5,21.9535999298096,14.6700000762939,172.304992675781,16.0188007354736,23.0060005187988,194.624389648438,16.3868999481201,16.0536575317383,60.2362327575684
29.3799991607666,23.3915977478027,15.8900003433228,173.942001342773,16.0188007354736,22.4200000762939,196.467468261719,16.489200592041,15.6941566467285,61.8512802124023
30.8400001525879,23.4555225372314,15.8900003433228,173.942001342773,16.0188007354736,22.2310009002686,196.467468261719,16.7703895568848,15.286319732666,62.7748107910156
29.9099998474121,21.6660003662109,15.8900003433228,165.453994750977,15.2620449066162,22.181999206543,187.453720092773,17.3071899414062,15.769681930542,61.2509422302246
29.5550003051758,22.8994750976562,15.8900003433228,160.238998413086,15.0192003250122,22.2999992370605,182.700790405273,17.1947002410889,16.1956443786621,62.2439842224121
28.7800006866455,23.7750759124756,15.8900003433228,156.966995239258,15.0958948135376,22.2220001220703,181.102844238281,17.230489730835,16.1080360412598,62.3125953674316
29.2849998474121,24.2863750457764,15.8900003433228,161.057006835938,15.9267501831055,22.2999992370605,182.373016357422,16.9799995422363,16.1080360412598,63.6974411010742
29.5300006866455,24.2863750457764,15.8900003433228,164.891998291016,16.3358001708984,22.132999420166,186.633911132812,17.1333999633789,16.1080360412598,64.0441055297852
30.2999992370605,24.2607975006104,15.8900003433228,164.125,16.652795791626,22.2220001220703,188.88818359375,17.3838996887207,16.1654357910156,65.0822830200195
29.2999992370605,25.1172504425049,15.8900003433228,163.09700012207,16.8087005615234,22.5359992980957,189.912322998047,17.8441009521484,15.9509429931641,63.2361259460449
28.5699996948242,25.9417495727539,15.8900003433228,161.057006835938,16.6706504821777,22.8999996185303,187.290237426758,18.7388000488281,16.059700012207,61.8512802124023
27.6900005340576,26.2805004119873,15.8900003433228,159.063003540039,16.744800567627,23.3150005340576,184.790679931641,18.3094005584717,15.9539642333984,60.928653717041
28.3349990844727,26.3570003509521,15.8900003433228,156.455001831055,16.5403003692627,23.5930004119873,181.880905151367,18.5139007568359,16.6759853363037,60.4203948974609
26.7900009155273,25.3090000152588,15.8900003433228,158.143005371094,16.7601509094238,23.7749996185303,187.085083007813,18.4064998626709,16.2258548736572,59.5438079833984
24.6299991607666,24.6698226928711,15.8900003433228,163.358001708984,17.11549949646,24.0410003662109,188.477874755859,18.4064998626709,16.1624145507813,60.0051231384277
25.7000007629395,25.5645008087158,15.8900003433228,163.613006591797,17.1256999969482,24.5259990692139,185.363739013672,18.3911895751953,16.1986656188965,60.0051231384277
24.5049991607666,26.6192493438721,15.8900003433228,162.871994018555,16.8598499298096,25.3290004730225,185.609756469727,19.0200996398926,16.4312839508057,57.6967468261719
25.2749996185303,25.3727493286133,15.6700000762939,162.080001831055,16.744800567627,24.3850002288818,187.044219970703,18.9944896697998,16.564208984375,57.9278564453125
26.0849990844727,24.6762256622314,15.6700000762939,160.033996582031,17.0464458465576,23.7950000762939,186.633911132812,19.0097999572754,16.7364063262939,58.1589622497559
25.4449996948242,24.7721004486084,15.6700000762939,164.20100402832,17.0899505615234,23.1119995117187,188.273529052734,19.1324996948242,16.5400390625,57.9278564453125
25.9400005340576,23.1615257263184,15.6700000762939,164.686996459961,17.0950508117676,23.2049999237061,188.846420288086,19.4393005371094,16.585355758667,57.4665412902832
26.7800006866455,22.0622501373291,15.6700000762939,164.942993164063,16.7576007843018,22.7129993438721,188.601287841797,19.4648895263672,17.1774730682373,57.858341217041
25.4099998474121,22.4712753295898,15.6700000762939,163.613006591797,16.7371501922607,23.1639995574951,187.535461425781,19.4648895263672,16.7273426055908,59.0815925598145
26,22.0558471679688,14.7799997329712,164.636001586914,16.7729454040527,23.261999130249,187.16682434082,18.5088005065918,16.8874568939209,56.7741203308106
26.25,21.7299003601074,14.7799997329712,170.311004638672,16.9237499237061,23.6770000457764,188.683029174805,18.2070999145508,16.9478778839111,57.2354354858399
27,22.0494728088379,14.7799997329712,171.794006347656,17.332799911499,24.3850002288818,191.141632080078,17.9974899291992,17.0536117553711,57.2354354858399
27.0100002288818,22.1772727966309,14.7799997329712,171.641006469727,17.3634452819824,26.3509998321533,191.345977783203,17.956600189209,17.1925792694092,57.2354354858399
27.75,22.3690223693848,14.7799997329712,175.373001098633,17.6140003204346,26.3509998321533,193.395095825195,18.5599002838135,17.0082969665527,57.2354354858399
28.3250007629395,22.2411975860596,14.7799997329712,179.259002685547,17.3966999053955,26.3509998321533,192.698699951172,19.0046997070312,17.0324649810791,59.0815925598145
29.2199993133545,21.7299003601074,14.7799997329712,178.901000976563,17.3072452545166,24.6800003051758,191.018142700195,19.2143001556396,16.9206886291504,60.928653717041
29.5349998474121,21.614875793457,14.7799997329712,180.485992431641,17.4938507080078,23.9519996643066,192.984786987305,19.2553005218506,17.3315467834473,60.928653717041
29.9249992370605,21.6020755767822,14.7799997329712,176.39599609375,17.1308498382568,23.7159996032715,192.575286865234,18.4064998626709,16.8058891296387,60.928653717041
29.9650001525879,22.2411975860596,14.7799997329712,176.574996948242,17.2049503326416,24.0900001525879,192.534423828125,18.2019996643066,16.8270378112793,60.928653717041
29.0049991607666,22.49684715271,14.7799997329712,177.929992675781,17.1819458007813,24.9750003814697,195.033905029297,18.3808898925781,17.068717956543,62.7748107910156
28.8400001525879,23.2637710571289,14.7799997329712,178.951995849609,17.192195892334,25.5650005340576,195.033905029297,18.7133007049561,16.189603805542,62.7748107910156
28.6849994659424,23.5194225311279,14.7799997329712,178.951995849609,16.6860008239746,26.5970001220703,195.443313598633,18.6161003112793,16.2681484222412,62.7748107910156
28.5900001525879,23.2701759338379,14.7799997329712,181.509002685547,16.7192459106445,27.5310001373291,196.959594726563,18.5139007568359,16.5249347686768,62.7748107910156
28.6049995422363,23.0720500946045,14.7799997329712,182.300994873047,16.8087005615234,27.2560005187988,196.959594726563,18.2632999420166,16.6185874938965,59.0815925598145
29.0200004577637,23.3276977539062,14.7799997329712,177.214004516602,15.875599861145,26.6849994659424,196.672698974609,18.1406002044678,16.6004600524902,59.0815925598145
28.8150005340576,23.5066509246826,14.7799997329712,178.951995849609,16.3332004547119,27.7870006561279,196.672698974609,18.6928005218506,16.4192008972168,58.8513870239258
29.0450000762939,23.6472473144531,14.7799997329712,180.485992431641,16.1951503753662,28.0919990539551,204.047653198242,18.7388000488281,15.8331241607666,58.8513870239258
29.2450008392334,22.5223999023437,14.7799997329712,182.632995605469,16.4124507904053,26.8430004119873,202.818420410156,18.8360004425049,15.8935441970825,58.8513870239258
30.1399993896484,22.3690223693848,14.7799997329712,182.531005859375,16.4252452850342,27.1399993896484,201.262161254883,18.6774997711182,16.1291828155518,58.2284774780274
30.7950000762939,21.6020755767822,14.7799997329712,189.177993774414,16.438045501709,26.6459999084473,209.292709350586,18.7644004821777,15.8603134155273,60.4853935241699
31.0200004577637,20.7329006195068,14.7799997329712,189.434005737305,16.3101959228516,26.5869998931885,208.555358886719,18.8666896820068,15.6941566467285,64.0964660644531
31.3600006103516,20.7712249755859,14.7799997329712,190.251998901367,16.3358001708984,27.1180000305176,208.964874267578,19.1427898406982,16.3466968536377,63.1936950683594
31.1599998474121,20.6817474365234,14.7799997329712,183.783996582031,16.0289993286133,27.0389995574951,196.672698974609,19.0967998504639,16.6910915374756,60.7562255859375
31.5,20.2663249969482,14.7799997329712,183.809005737305,15.9012002944946,27.3740005493164,194.624389648438,19.4547004699707,16.9478778839111,61.8846855163574
32.7000007629395,19.8125476837158,14.7799997329712,184.832000732422,16.4124507904053,27.1770000457764,199.705093383789,19.8125896453857,16.8270378112793,61.9298210144043
32.6450004577637,19.940372467041,14.7799997329712,186.621994018555,16.4405956268311,27.1609992980957,203.884246826172,19.5825004577637,16.6910915374756,61.8395462036133
32.4700012207031,20.2088222503662,14.7799997329712,186.97900390625,16.438045501709,27.6690006256104,204.252883911133,19.8022899627686,16.5430603027344,61.2076072692871
32.25,21.1099758148193,14.7799997329712,186.621994018555,16.4764003753662,28.1110000610352,203.023498535156,19.5825004577637,16.585355758667,62.7423133850098
30.8050003051758,20.931022644043,14.7799997329712,186.365997314453,16.5147457122803,28.7310009002686,201.79426574707,20.7840003967285,16.1322040557861,60.9367790222168
30.7600002288818,21.7299003601074,14.7799997329712,184.985000610352,16.2028503417969,29.261999130249,201.262161254883,20.2880897521973,15.044638633728,58.679859161377
31.2049999237061,22.5032501220703,14.7799997329712,185.625,16.2386455535889,29.4090003967285,201.630798339844,19.4342002868652,15.0778713226318,56.1972503662109
31.7950000762939,21.8577251434326,14.7799997329712,187.643997192383,16.3613452911377,29.0259990692139,205.23616027832,19.6336002349854,15.1443328857422,55.6104545593262
32.3650016784668,22.1133728027344,14.7799997329712,193.037994384766,16.568395614624,29.1100006103516,204.867538452148,19.7870006561279,15.1443328857422,56.1160011291504
32.2400016784668,22.5863227844238,14.7799997329712,195.569000244141,16.5428504943848,28.9270000457764,203.432998657227,19.8125896453857,15.1654796600342,56.386833190918
32.6399993896484,23.3915977478027,14.7799997329712,192.041000366211,16.1823959350586,28.4360008239746,201.630798339844,19.4085998535156,15.5038328170776,56.5673866271973
33.0950012207031,23.3915977478027,14.7799997329712,189.945007324219,16.1312503814697,28.4650001525879,199.336380004883,19.889289855957,15.6820726394653,54.7076873779297
33.5050010681152,23.2701759338379,16,192.246002197266,16.2258453369141,28.5540008544922,197.696853637695,19.9403896331787,15.6186323165894,55.068790435791
33.0550003051758,23.008150100708,16.2199993133545,192.75700378418,16.1900501251221,27.7870006561279,195.853698730469,20.0834999084473,16.0023002624512,53.2632598876953
33.5099983215332,22.8164005279541,16.2199993133545,192.246002197266,15.9778499603271,27.3339996337891,197.08219909668,19.9403896331787,16.4645156860352,51.0063400268555
33.6699981689453,23.7750759124756,16.2199993133545,190.455993652344,15.7222499847412,27.5610008239746,195.443313598633,19.6949996948242,16.43430519104,51.0966186523438
34.2400016784668,23.7750759124756,16.2199993133545,191.47900390625,16.080150604248,26.8619995117187,201.99934387207,19.7460899353027,16.2228336334229,50.5549583435059
34.3800010681152,22.5499992370605,16.2199993133545,190.712005615234,16.1056957244873,26.9799995422363,204.047653198242,19.889289855957,16.4040946960449,50.2841262817383
33.3199996948242,21.1000003814697,16.2199993133545,191.223007202148,16.0161952972412,26.8619995117187,201.384765625,19.5774002075195,16.6306705474854,50.103572845459
33.4650001525879,22.0249996185303,16.2199993133545,184.882995605469,16.1951503753662,28.1009998321533,200.155471801758,19.6336002349854,16.6155662536621,50.103572845459
33.6399993896484,22.25,16.2199993133545,186.468002319336,16.3229999542236,28.2189998626709,199.745971679688,19.5415897369385,17.068717956543,49.6521911621094
33.5999984741211,22.7474994659424,16.2199993133545,186.723999023438,16.7346000671387,28.7110004425049,202.368057250977,19.5774002075195,17.1291389465332,50.103572845459
34.1800003051758,22.875,16.2199993133545,187.490997314453,16.6706504821777,27.826000213623,204.088592529297,19.9659004211426,17.089864730835,49.6521911621094
34.5550003051758,23,16.2199993133545,194.291000366211,16.744800567627,28.121000289917,203.474746704102,20.2828998565674,16.8723526000977,51.0063400268555
34.4749984741211,21.5,16.2199993133545,206.561996459961,16.8726501464844,27.1770000457764,204.006774902344,20.4260997772217,16.9780864715576,50.5549583435059
33.6300010681152,21,16.2199993133545,204.567993164062,16.8649501800537,27.2360000610352,204.252883911133,20.8964996337891,16.8723526000977,52.5410461425781
33.9650001525879,20.4249992370605,16.2199993133545,211.675003051758,17.0055503845215,27.5310001373291,209.825622558594,20.9885005950928,16.8723526000977,51.4577255249023
33.9300003051758,20.75,16.2199993133545,202.47200012207,16.9109992980957,27.7870006561279,207.776519775391,21.3311004638672,16.9448566436768,53.2632598876953
34.3050003051758,20.7250003814697,16.2199993133545,207.942001342773,17.0387954711914,28.0919990539551,208.555358886719,21.2185897827148,17.0566349029541,53.9854736328125
35.0750007629395,20.75,16.2199993133545,216.02099609375,17.2688999176025,27.628999710083,216.093948364258,21.290189743042,17.5973949432373,54.6174087524414
35.5,20.8250007629395,16.2199993133545,212.236999511719,17.3456001281738,26.8619995117187,213.799545288086,21.0396995544434,17.7212562561035,53.7146415710449
34.25,20.3125,16.2199993133545,217.29899597168,17.6907005310059,26.806999206543,215.930465698242,21.1163997650146,17.8239707946777,54.6174087524414
34.4500007629395,19.9750003814697,16.2199993133545,224.712997436523,17.9207954406738,26.8819999694824,217.241516113281,21.3976001739502,17.7635498046875,55.068790435791
35.1500015258789,19.8150005340576,16.2199993133545,221.134002685547,17.8185005187988,27.0790004730225,217.978775024414,21.4333896636963,17.8541812896729,54.6174087524414
35.3800010681152,18.8999996185303,16.2199993133545,213.720001220703,17,27.5510005950928,223.30549621582,21.9088897705078,17.7212562561035,55.3396224975586
34.564998626709,18.75,16.2199993133545,219.343994140625,17.516845703125,27.7469997406006,232.729629516602,21.5254001617432,17.8239707946777,51.909107208252
35.1199989318848,17.4750003814697,16.2199993133545,237.751007080078,17.9463500976563,27.1989994049072,254.035705566406,21.6788005828857,17.6578159332275,51.0063400268555
33.8050003051758,18.25,16.2199993133545,239.285003662109,18.0741500854492,27.2950000762939,251.372756958008,21.5764999389648,17.3859233856201,51.0063400268555
34.3899993896484,18.2250003814697,16.2199993133545,238.261993408203,17.6907005310059,28.0230007171631,255.265014648438,21.5764999389648,17.1170539855957,51.2500877380371
35.9749984741211,18,16.2199993133545,238.772994995117,18.0230503082275,27.5510005950928,251.372756958008,21.3311004638672,17.3255043029785,52.8118743896484
36.2350006103516,17.875,16,237.494995117187,18.0639457702637,27.3339996337891,249.11848449707,21.0396995544434,17.4463443756104,53.2632598876953
36.6199989318848,18.2749996185303,16,241.074005126953,18.2326507568359,27.2159996032715,251.167510986328,21.4743003845215,17.3375873565674,51.909107208252
37,20,16,237.802001953125,17.9591503143311,27.5310001373291,253.830551147461,21.7810001373291,16.9478778839111,51.2771720886231
37.310001373291,21,16,224.968002319336,17.5117454528809,27.7280006408691,249.979080200195,21.7912998199463,17.023401260376,52.1799392700195
37.9249992370605,21.25,16,225.505004882812,17.7801952362061,27.9109992980957,250.471206665039,21.9855995178223,17.0475692749023,53.200065612793
37.8549995422363,21.375,16,225.479995727539,17.9591503143311,27.8059997558594,252.806396484375,21.8883895874023,16.9780864715576,52.3604927062988
38.5200004577637,21.6424999237061,16,224.380004882812,18.2530956268311,27.7759990692139,249.11848449707,21.9088897705078,17.068717956543,51.0063400268555
38.5099983215332,21.7350006103516,16,228.035995483398,18.3809509277344,28.1009998321533,255.879669189453,21.7401008605957,17.1956005096436,51.0063400268555
39.0050010681152,21.7525005340576,16,223.179000854492,17.9846954345703,28.4650001525879,259.771942138672,21.7299003601074,16.917667388916,51.5480003356934
39.1500015258789,21.7000007629395,16,220.367004394531,17.7674007415771,28.5930004119873,266.942535400391,21.755500793457,16.8874568939209,52.3604927062988
39.2550010681152,21.7374992370605,16,221.901000976563,18.4193000793457,28.9270000457764,277.308258056641,21.8117008209229,16.7968254089355,51.6563339233398
39.1049995422363,21.2250003814697,16,215.764999389648,18.1790008544922,29.1630001068115,265.917663574219,22.1389007568359,16.6608810424805,49.6521911621094
38.8300018310547,21.2000007629395,16,212.442001342773,17.2432956695557,29.2220001220703,265.0986328125,22.4815006256104,16.1352252960205,51.3674468994141
36.9249992370605,21.3274993896484,16.6700000762939,209.936004638672,16.5914001464844,28.7119998931885,262.640045166016,21.9344005584717,15.8301029205322,50.5549583435059
38.1500015258789,21.25,16.6700000762939,204.516998291016,16.0161952972412,29.0060005187988,252.806396484375,21.7299003601074,16.4826412200928,51.0063400268555
37.6349983215332,21.6324996948242,16.6700000762939,211.419006347656,17.0515956878662,29.326000213623,264.689056396484,21.8066005706787,16.3738842010498,51.6382789611816
38.4000015258789,21.5025005340576,16.6700000762939,215.764999389648,17.2816505432129,30.0480003356934,292.140930175781,21.9855995178223,16.0264682769775,51.0063400268555
40.3499984741211,21.4249992370605,16.6700000762939,214.281997680664,16.4891452789307,30.068000793457,293.4111328125,21.3719997406006,16.1473083496094,51.2771720886231
41.2999992370605,21.3875007629395,16.6700000762939,211.419006347656,16.3358001708984,29.7140007019043,276.571014404297,21.5970001220703,16.4192008972168,51.2771720886231
42.2050018310547,21.4750003814697,16.6700000762939,210.141006469727,17.0618000030518,28.9179992675781,277.800384521484,21.6021003723145,16.4645156860352,51.2771720886231
