1COV_High,ADS.DE_High,AIR.DE_High,ALV.DE_High,BAS.DE_High,BMW.DE_High,CBK.DE_High,DTE.DE_High,EOAN.DE_High,HEI.DE_High
28.6700000762939,37.2605018615723,15.3999996185303,140.860992431641,15.129150390625,20.628999710083,172.908020019531,16.4584999084473,13.5492391586304,63.6974411010742
28.3999996185303,36.6725006103516,15.3999996185303,140.554000854492,15.2160501480103,20.9479999542236,172.703674316406,16.5403003692627,13.0779609680176,63.9285507202149
28.3500003814697,34.2565002441406,15.3999996185303,140.962997436523,15.6174001693726,21.2280006408691,176.227294921875,16.4482898712158,13.0568141937256,64.1596603393555
28.3950004577637,32.8504981994629,15.3999996185303,144.746994018555,15.3899002075195,20.923999786377,179.258895874023,16.4687004089355,12.7637748718262,63.2361259460449
28.1000003814697,32.0834999084473,15.3999996185303,145.410995483398,15.4409999847412,20.6480007171631,180.282958984375,16.6271896362305,12.7577333450317,65.0822830200195
28.1800003051758,32.9272499084473,15.3999996185303,144.848999023438,15.4026498794556,20.0639991760254,184.9951171875,16.6016006469727,12.7486696243286,63.2361259460449
28.3999996185303,34.6399993896484,15.3999996185303,145.923004150391,14.9680500030518,20.2530002593994,184.135238647461,16.5606899261475,12.9450359344482,63.2361259460449
30.6100006103516,34.576000213623,15.3999996185303,148.070007324219,15.3387498855591,20.0550003051758,184.339584350586,16.5606899261475,13.0054559707642,63.2361259460449
31.5200004577637,32.9654998779297,15.3999996185303,147.507995605469,15.3899002075195,20.1569995880127,179.873550415039,16.5606899261475,13.3226633071899,62.8903656005859
32.0999984741211,34.2565002441406,16.7600002288818,145.462997436523,15.3055000305176,20.1569995880127,179.258895874023,16.617000579834,13.6247644424438,63.2361259460449
31.8899993896484,31.380500793457,16.7600002288818,144.184005737305,15.2748498916626,20.8059997558594,180.324722290039,16.6373996734619,13.6308059692383,62.8903656005859
31.4599990844727,31.7000007629395,16.7600002288818,149.093002319336,15.3950004577637,20.7469997406006,177.825241088867,16.4125003814697,14.032600402832,62.8903656005859
31.8850002288818,31.1887493133545,16.7600002288818,149.809005737305,15.5944004058838,20.7250003814697,174.137329101563,16.4125003814697,14.5703411102295,62.8903656005859
33.0499992370605,30.6520004272461,16.7600002288818,158.244995117188,15.3515501022339,20.7250003814697,173.604415893555,16.5709991455078,14.7123279571533,62.8903656005859
33.0400009155273,29.2075004577637,17.3299999237061,159.421005249023,15.3003997802734,20.7250003814697,173.235702514648,16.4943008422852,14.6368026733398,62.8903656005859
32.4900016784668,29.6550006866455,17.3299999237061,157.069000244141,15.1470003128052,20.8840007781982,175.776123046875,16.5965003967285,14.3679332733154,62.8903656005859
34.0050010681152,29.0157508850098,17.3299999237061,156.710998535156,15.2850503921509,21.1159992218018,179.258895874023,16.4738006591797,16.4645156860352,62.8903656005859
35.5,29.1437492370605,17.3299999237061,157.988998413086,15.6071949005127,21.0419998168945,179.258895874023,16.3612995147705,16.7968254089355,62.8903656005859
35.6500015258789,28.6322498321533,17.3299999237061,157.477996826172,15.4819002151489,21.0419998168945,178.234649658203,16.1107997894287,16.1322040557861,60.928653717041
35.1650009155273,29.71875,17.3299999237061,162.845993041992,16.0034503936768,20.9230003356934,176.882827758789,15.7734003067017,15.3165311813354,55.8505897521973
34.9700012207031,30.1662502288818,17.3299999237061,162.949005126953,16.156795501709,20.8449993133545,177.825241088867,15.9012002944946,14.5914878845215,60.466438293457
35.5499992370605,30.6135005950928,17.3299999237061,162.641998291016,16.1977500915527,21.0419998168945,178.193786621094,15.5432996749878,14.2712602615356,60.466438293457
35.3899993896484,28.6322498321533,17.3299999237061,163.102005004883,16.1516952514648,20.621000289917,177.538345336914,15.6199998855591,14.5129413604736,52.6195831298828
34.6650009155273,29.2714996337891,17.3299999237061,166.886001586914,16.3076457977295,20.943000793457,179.054534912109,15.7988996505737,14.6972227096558,53.0818023681641
35.2799987792969,29.5270004272461,17.3299999237061,169.238006591797,16.3485507965088,20.9629993438721,179.996948242188,15.9728002548218,14.7425384521484,51.6969566345215
35,28.7474994659424,17.3299999237061,171.25700378418,16.2207508087158,21.3560009002686,177.825241088867,16.2590999603271,14.5612783432007,52.1582717895508
34.2849998474121,28.7602500915527,17.3299999237061,171.794006347656,16.512149810791,21.306999206543,180.282958984375,15.9778995513916,14.1232309341431,53.0818023681641
34.060001373291,28.0699996948242,17.3299999237061,166.712005615234,16.3101959228516,21.9270000457764,178.234649658203,16.0800895690918,13.6549739837646,51.0045356750488
34.1100006103516,27.7887496948242,17.3299999237061,165.453994750977,16.156795501709,22.1229991912842,175.776123046875,15.8654003143311,13.6821632385254,50.3121147155762
34,27.9932498931885,17.3299999237061,166.936996459961,15.9778499603271,21.5069999694824,175.325759887695,15.6864004135132,13.5794486999512,50.3121147155762
33.9900016784668,28.8880004882812,17.3299999237061,165.658996582031,15.862850189209,21.9270000457764,176.718536376953,15.6761999130249,13.5341329574585,50.3121147155762
34,26.5872497558594,17.3299999237061,168.470993041992,15.9727449417114,21.8479995727539,179.873550415039,15.7938003540039,14.0477056503296,51.2347412109375
34.9150009155273,26.7150001525879,17.3299999237061,170.361999511719,15.9523000717163,21.3959999084473,178.644165039063,15.6199998855591,14.8633785247803,51.2347412109375
35.0550003051758,27.7374992370605,17.3299999237061,170.925003051758,16.1542453765869,21.5330009460449,181.512344360352,15.5177001953125,15.2802782058716,51.2347412109375
34.75,28.1849994659424,17.3299999237061,170.259994506836,16.0417957305908,21.238000869751,179.46403503418,15.6710996627808,15.3467407226562,51.2347412109375
34.3499984741211,28.1849994659424,17.3299999237061,168.164001464844,16.0928955078125,20.943000793457,178.070373535156,16.1669998168945,14.648886680603,53.0348587036133
34.1699981689453,25.9417495727539,17.3299999237061,170.669006347656,16.4840507507324,20.3729991912842,179.668304443359,16.0800895690918,15.2953834533691,53.7742233276367
33.8699989318848,24.5419998168945,17.3299999237061,174.069000244141,16.4968452453613,20.6189994812012,182.126998901367,16.3920001983643,15.3165311813354,54.9740028381348
34.3849983215332,24.3502750396728,16.5599994659424,177.111999511719,16.6732501983643,20.4220008850098,183.970962524414,16.315299987793,14.9811983108521,54.9740028381348
34.2599983215332,23.7750759124756,16.5599994659424,176.292999267578,16.5147457122803,20.9829998016357,182.332153320312,16.7805995941162,15.6276950836182,56.8662033081055
34.5050010681152,23.9029006958008,16.5599994659424,176.906997680664,16.9671955108643,20.7840003967285,185.85578918457,16.7703895568848,15.7092618942261,55.8505897521973
34.1300010681152,21.9344253540039,16.5599994659424,177.468994140625,17.2049503326416,20.5890007019043,190.731338500977,16.6937007904053,15.8301029205322,51.4658508300781
33,22.0494728088379,16.5599994659424,176.242004394531,16.7064456939697,20.7269992828369,191.756210327148,16.6476898193359,15.7878084182739,52.6195831298828
32.2649993896484,22.3050975799561,16.5599994659424,175.884002685547,16.4124507904053,21.2740001678467,188.068374633789,16.7703895568848,15.7153043746948,52.573543548584
31.2150001525879,22.1900749206543,15.8900003433228,175.27099609375,16.5607452392578,21.1790008544922,191.714614868164,16.744800567627,16.3134651184082,51.9271621704102
31.1700000762939,24.1585502624512,15.8900003433228,174.606002807617,16.4764003753662,21.2779998779297,193.59944152832,16.6783008575439,16.1593933105469,51.2347412109375
30.75,23.2637710571289,15.8900003433228,172.458999633789,16.6681003570557,21.6319999694824,190.936477661133,16.744800567627,16.2832546234131,53.7742233276367
31.0650005340576,25.1812496185303,15.8900003433228,168.981994628906,16.1107997894287,22.1720008850098,189.29768371582,16.5403003692627,16.0083427429199,54.4657440185547
32.4099998474121,27.0345001220703,15.8900003433228,168.981994628906,15.9804449081421,22.1429996490478,188.273529052734,16.617000579834,15.7545766830444,54.4657440185547
33.0950012207031,25.5645008087158,15.8900003433228,169.49299621582,15.9778499603271,23.5979995727539,187.658874511719,16.381799697876,15.769681930542,54.4657440185547
32.685001373291,25.2450008392334,15.8900003433228,169.953002929687,16.156795501709,23.9720001220703,187.16682434082,16.2334995269775,15.7817659378052,54.9279594421387
31.4850006103516,23.6472473144531,15.8900003433228,169.647003173828,16.2207508087158,23.5979995727539,190.116683959961,16.3868999481201,16.6155662536621,54.9279594421387
32.2099990844727,23.135950088501,15.8900003433228,174.350997924805,16.5454006195068,23.7549991607666,196.304077148438,16.5044898986816,16.6910915374756,58.6202774047852
30.3150005340576,24.1521472930908,15.8900003433228,176.037994384766,16.5147457122803,23.0060005187988,197.902008056641,16.6425895690918,16.5249347686768,62.3125953674316
31.1599998474121,24.9254722595215,15.8900003433228,173.942001342773,16.0188007354736,22.8099994659424,196.467468261719,16.8726005554199,16.6759853363037,63.6974411010742
32,25.3090000152588,15.8900003433228,173.942001342773,16.0188007354736,22.4769992828369,196.467468261719,17.2765998840332,16.1926231384277,62.7748107910156
31.2399997711182,23.2637710571289,15.8900003433228,168.522003173828,15.7171001434326,22.3299999237061,191.510269165039,17.4657001495361,16.6125450134277,62.3125953674316
30.4750003814697,24.6570472717285,15.8900003433228,168.214996337891,15.8500499725342,22.7719993591309,192.370864868164,17.3736896514893,16.5068092346191,63.6513977050781
29.7700004577637,25.4367504119873,15.8900003433228,163.050994873047,16.080150604248,22.6149997711182,185.159393310547,17.6497898101807,16.5370197296143,63.6974411010742
29.9449996948242,25.1812496185303,15.8900003433228,163.613006591797,16.3997001647949,22.8610000610352,187.248565673828,17.3532009124756,16.1080360412598,64.1596603393555
30.6499996185303,24.784875869751,15.8900003433228,168.470993041992,16.9979000091553,22.4580001831055,190.526977539063,17.4351005554199,16.1080360412598,65.5436019897461
31.1100006103516,25.8075008392334,15.8900003433228,168.725997924805,17.0259952545166,22.4179992675781,193.395095825195,18.0076999664307,16.4312839508057,65.0822830200195
30.7150001525879,26.2037506103516,15.8900003433228,167.244003295898,17.0259952545166,23.1070003509521,191.510269165039,18.386100769043,16.4282627105713,65.5436019897461
29.5900001525879,26.7150001525879,15.8900003433228,163.613006591797,16.9979000091553,23.7549991607666,191.059005737305,18.8973007202148,16.4252414703369,62.7748107910156
29.5100002288818,26.7150001525879,15.8900003433228,162.283996582031,17.1436004638672,24.0699996948242,190.731338500977,19.1734008789063,16.6759853363037,61.3899688720703
29.7199993133545,26.9707508087158,15.8900003433228,157.988998413086,16.8444995880127,24.0900001525879,187.658874511719,19.1478996276855,16.6759853363037,60.4203948974609
28.5200004577637,27.1625003814697,15.8900003433228,164.585006713867,17.1282958984375,24.1089992523193,189.502822875977,18.7388000488281,16.7364063262939,60.2362327575684
26.8899993896484,26.011999130249,15.8900003433228,163.358001708984,17.11549949646,24.7779998779297,188.477874755859,18.6518898010254,16.7666168212891,60.466438293457
26.7749996185303,26.9067497253418,15.8900003433228,165.147003173828,17.332799911499,24.9349994659424,187.494583129883,19.1478996276855,16.7515106201172,61.3899688720703
25.8500003814697,27.085750579834,15.8900003433228,166.119003295898,17.135950088501,25.5650005340576,189.092529296875,19.6233997344971,16.7424488067627,57.6967468261719
25.9650001525879,26.6509990692139,15.6700000762939,164.483001708984,17.3966999053955,25.382999420166,189.502822875977,19.531400680542,16.7938041687012,60.928653717041
26.9549999237061,25.5645008087158,15.6700000762939,163.332000732422,17.3838958740234,24.8479995727539,189.174270629883,19.423999786377,16.7364063262939,59.059024810791
26.7700004577637,25.8457508087158,15.6700000762939,165.40299987793,17.3787956237793,24.0900001525879,190.526977539063,19.6795997619629,17.1835155487061,57.9278564453125
27.2849998474121,26.3314990997314,15.6700000762939,168.214996337891,17.3199996948242,23.6959991455078,193.80451965332,19.8381004333496,17.5218696594238,58.6202774047852
27.3999996185303,23.6472473144531,15.6700000762939,166.835006713867,16.9620952606201,23.9909992218018,190.321823120117,19.4648895263672,17.3708190917969,58.6202774047852
27.0300006866455,23.1103973388672,15.6700000762939,167.447998046875,17.11549949646,23.4599990844727,190.526977539063,19.4648895263672,17.2801876068115,59.0815925598145
27.5,23.3915977478027,14.7799997329712,172.203002929688,17,23.5209999084473,192.370864868164,18.9178009033203,17.2650833129883,59.0815925598145
28.3899993896484,22.7013473510742,14.7799997329712,173.481002807617,17.3456001281738,24.6310005187988,193.354141235352,18.9178009033203,17.4282188415527,58.1589622497559
27.7849998474121,22.7525005340576,14.7799997329712,171.794006347656,17.332799911499,26.4489994049072,191.141632080078,18.3554000854492,17.2801876068115,57.2354354858399
27.5499992370605,22.7525005340576,14.7799997329712,184.065002441406,17.6779003143311,27.1380004882812,192.370864868164,18.4321002960205,17.3708190917969,58.1589622497559
28.6599998474121,22.8036251068115,14.7799997329712,181.253005981445,17.8952007293701,26.3509998321533,198.721817016602,19.3523998260498,17.4463443756104,59.5438079833984
29.7549991607666,22.6885757446289,14.7799997329712,183.042007446289,17.9719009399414,26.3509998321533,201.384765625,19.4188995361328,17.3708190917969,60.1432456970215
30.5900001525879,22.7525005340576,14.7799997329712,182.276000976562,17.5884456634521,25.7609996795654,195.115631103516,19.4750995635986,17.5158271789551,61.4820518493652
30.6900005340576,22.3690223693848,14.7799997329712,180.485992431641,17.4938507080078,25.3680000305176,192.984786987305,19.3831005096436,17.8088665008545,61.8512802124023
30.8600006103516,22.3050975799561,14.7799997329712,181.509002685547,17.5117454528809,24.326000213623,196.263198852539,19.326789855957,17.2197685241699,60.928653717041
30.5849990844727,22.7269248962402,14.7799997329712,180.742004394531,17.4426956176758,25.2210006713867,195.853698730469,18.4575996398926,17.2469577789307,60.928653717041
30.1149997711182,23.7239475250244,14.7799997329712,182.479995727539,17.4989452362061,25.5629997253418,199.541610717773,18.7900009155273,17.068717956543,63.2361259460449
29.0799999237061,24.1074256896973,14.7799997329712,185.087997436523,17.4734001159668,26.4810009002686,198.311508178711,18.7133007049561,16.6759853363037,62.7748107910156
29.1000003814697,24.1968975067139,14.7799997329712,182.020004272461,17.3838958740234,27.826000213623,197.287353515625,19.1376895904541,16.8421421051025,62.7748107910156
29.3400001525879,24.0946254730225,14.7799997329712,185.393997192383,16.9544506072998,28.318000793457,201.835067749023,18.9127006530762,17.2197685241699,62.7748107910156
29.3600006103516,23.8964996337891,14.7799997329712,182.300994873047,16.8087005615234,29.3010005950928,196.959594726563,18.5240898132324,16.9146461486816,60.0051231384277
29.5,23.9668006896973,14.7799997329712,182.582000732422,16.5530452728271,27.7670001983643,200.155471801758,18.7900009155273,17.0203819274902,59.0815925598145
29.2000007629395,24.00514793396,14.7799997329712,185.087997436523,16.6042003631592,28.2189998626709,205.891693115234,19.1427898406982,17.1291389465332,58.8513870239258
29.9349994659424,24.1585502624512,14.7799997329712,187.158004760742,16.7064456939697,28.0919990539551,206.178573608398,19.0456008911133,16.5249347686768,58.8513870239258
30.1000003814697,23.7750759124756,14.7799997329712,184.57600402832,16.5198497772217,28.2390003204346,204.458038330078,19.0456008911133,16.2621078491211,58.8513870239258
30.9500007629395,23.5194225311279,14.7799997329712,192.296997070313,16.9493503570557,27.6620006561279,209.989013671875,19.1478996276855,16.3436756134033,60.0340118408203
31.5349998474121,22.3050975799561,14.7799997329712,194.085998535156,17.0925006866455,26.9409999847412,212.611114501953,19.3013000488281,16.2379398345947,63.1756401062012
31.6499996185303,22.0494728088379,16.2199993133545,192.962005615234,16.5403003692627,27.2360000610352,211.218399047852,19.326789855957,16.3587799072266,64.9089508056641
32.3849983215332,21.7810249328613,14.7799997329712,191.733993530273,16.4636001586914,27.3540000915527,210.603668212891,19.1427898406982,17.1140327453613,65.4506149291992
32.3549995422363,21.3400478363037,14.7799997329712,188.921997070313,16.3868999481201,27.5739994049072,210.603668212891,19.3472995758057,17.2197685241699,61.8846855163574
32.5950012207031,20.8862724304199,14.7799997329712,188.410995483398,16.5914001464844,27.9829998016357,200.810913085937,20.0681896209717,17.3980083465576,61.8846855163574
33.9300003051758,21.2122249603271,14.7799997329712,190.098007202148,16.617000579834,27.7810001373291,206.096832275391,20.4057006835937,17.3406085968018,61.9298210144043
33.5,20.9246253967285,14.7799997329712,190.20100402832,16.7422504425049,27.6690006256104,207.326141357422,20.0937995910645,17.2197685241699,61.9298210144043
33.0699996948242,21.2825222015381,14.7799997329712,188.973007202148,16.5786457061768,28.2880001068115,205.523056030273,19.8022899627686,16.917667388916,63.1936950683594
33.0499992370605,21.7874221801758,14.7799997329712,191.223007202148,16.6758003234863,28.1110000610352,205.441314697266,20.5795001983643,16.9780864715576,64.0964660644531
32,22.1772727966309,14.7799997329712,192.246002197266,16.8215007781982,29.0450000762939,206.096832275391,21.4486999511719,16.9086036682129,63.6450805664063
31.6200008392334,23.6217002868652,14.7799997329712,187.490997314453,16.3997001647949,29.8910007476807,202.777557373047,21.1674995422363,15.8754177093506,60.9819183349609
31.9099998474121,23.7750759124756,14.7799997329712,188.052993774414,16.4252452850342,30.2840003967285,204.047653198242,20.3239002227783,15.8301029205322,56.8743286132812
33,22.6246757507324,14.7799997329712,192.628997802734,16.6399993896484,29.3600006103516,207.530487060547,20.2982997894287,15.7092618942261,57.154182434082
33.5250015258789,23.3915977478027,14.7799997329712,196.84700012207,16.7115955352783,29.1100006103516,208.145141601562,20.3239002227783,15.8301029205322,56.1160011291504
33.4199981689453,23.6344757080078,14.7799997329712,200.401000976562,16.8342952728271,29.4580001831055,205.891693115234,19.8125896453857,15.6941566467285,56.386833190918
33.3349990844727,23.3915977478027,14.7799997329712,198.022994995117,16.6655502319336,29.1439990997314,204.785705566406,20.3187007904053,16.1563720703125,56.8743286132812
34.1049995422363,23.3915977478027,14.7799997329712,194.291000366211,16.3358001708984,29.0060005187988,202.818420410156,20.3239002227783,16.0536575317383,57.1090469360352
34.5299987792969,23.9029006958008,16.2199993133545,198.764999389648,16.5095958709717,29.1030006408691,201.179626464844,20.3391895294189,16.1775188446045,55.068790435791
34.0400009155273,23.6472473144531,16.2199993133545,199.658996582031,16.5275001525879,28.8090000152588,201.79426574707,20.2164897918701,16.0023002624512,54.6174087524414
34.0950012207031,23.9029006958008,16.2199993133545,197.384002685547,16.2590999603271,28.2350006103516,199.418197631836,20.5538997650146,16.7454681396484,52.3604927062988
34.5499992370605,23.7750759124756,16.2199993133545,192.654998779297,16.2028503417969,27.5610008239746,201.99934387207,20.6562004089355,16.7031745910645,52.3604927062988
34.9749984741211,23.7750759124756,16.2199993133545,193.524002075195,16.4764003753662,27.3740005493164,206.915832519531,20.0016899108887,16.6608810424805,51.909107208252
34.8650016784668,24.75,16.2199993133545,194.546997070313,16.4764003753662,27.3150005340576,207.530487060547,20.0937995910645,16.4040946960449,52.3604927062988
35.689998626709,24.1749992370605,16.2199993133545,193.779998779297,16.3229999542236,27.2360000610352,205.604797363281,19.8637008666992,17.6517734527588,51.0063400268555
34.0550003051758,23.25,16.2199993133545,193.268005371094,16.5709457397461,28.2590007781982,204.867538452148,19.9454898834229,17.2348728179932,51.0063400268555
34.0800018310547,23.75,16.2199993133545,189.996002197266,17.0183506011963,29.0259990692139,202.204574584961,19.9148006439209,17.5973949432373,50.5549583435059
34.6100006103516,23.7000007629395,16.2199993133545,190.712005615234,17.1410503387451,29.2409992218018,206.915832519531,19.9915008544922,17.5399951934814,50.103572845459
34.7050018310547,23.6749992370605,16.2199993133545,194.52099609375,17.0771503448486,28.636999130249,208.555358886719,20.3391895294189,17.5550994873047,50.5549583435059
35.8199996948242,23.4974994659424,16.2199993133545,203.544998168945,17.0259952545166,28.121000289917,206.629745483398,20.5743999481201,17.401029586792,51.4577255249023
35.310001373291,23.3649997711182,16.2199993133545,209.630004882812,17.0259952545166,27.7469997406006,206.096832275391,20.7481899261475,17.3708190917969,50.5549583435059
34.4599990844727,22.8374996185303,16.2199993133545,216.02099609375,17.2944507598877,27.826000213623,210.890640258789,21.1725997924805,17.334566116333,54.1660232543945
34.685001373291,21.7999992370605,16.2199993133545,216.787994384766,17.5117454528809,28.318000793457,214.250793457031,21.4486999511719,17.5158271789551,54.1660232543945
34.5200004577637,22.5,16.2199993133545,212.697006225586,17.330249786377,28.318000793457,213.062362670898,21.6275997161865,17.4161338806152,55.068790435791
35.5849990844727,21.25,16.2199993133545,214.74299621582,17.3199996948242,28.2189998626709,217.159698486328,21.7350006103516,18.1230506896973,55.068790435791
35.8050003051758,21.9974994659424,16.2199993133545,224.457000732422,17.5373001098633,28.2779998779297,218.389083862305,21.6532001495361,18.4311943054199,55.068790435791
36.2150001525879,21.6875,16.2199993133545,220.341003417969,17.6830501556396,28.1800003051758,216.954620361328,21.453800201416,18.1562824249268,55.068790435791
35.9900016784668,21.125,16.2199993133545,227.014007568359,18.2403507232666,27.1569995880127,220.846801757812,21.4230995178223,18.3526477813721,56.4229431152344
36.0849990844727,20.875,16.2199993133545,233.916000366211,18.6366004943848,27.1509990692139,224.125228881836,21.6686000823975,18.322437286377,55.068790435791
35.9749984741211,20.4099998474121,16.2199993133545,231.615005493164,18.1508502960205,27.826000213623,224.288787841797,22.1338005065918,18.2167015075684,55.9715614318848
36.0400009155273,20.2999992370605,16.2199993133545,226.501998901367,18.2019996643066,28.2430000305176,244.81672668457,22.1644897460938,18.2469120025635,56.4229431152344
35.2050018310547,19.2000007629395,16.2199993133545,235.602996826172,17.9335498809814,28.3369998931885,265.508056640625,22.1389007568359,18.2106609344482,54.1660232543945
35.5250015258789,19.1749992370605,16.2199993133545,258.201995849609,18.4320507049561,27.9640007019043,277.063140869141,21.9855995178223,17.9417896270752,52.3604927062988
34.9900016784668,18.7999992370605,16.2199993133545,252.373992919922,18.5343456268311,28.1800003051758,267.966674804688,22.1389007568359,17.8028221130371,51.8368873596191
35.9749984741211,19.2250003814697,16.2199993133545,243.860992431641,18.3042507171631,28.7859992980957,268.622283935547,22.011100769043,17.4584274291992,52.1347999572754
36.75,19.5,16.2199993133545,244.345993041992,18.5343456268311,28.4160003662109,264.278778076172,21.9549007415771,17.7212562561035,54.1660232543945
36.8699989318848,18.9249992370605,16.6700000762939,241.585006713867,18.4576454162598,27.7870006561279,253.626205444336,21.8526000976563,17.8813705444336,54.7979621887207
37.9799995422363,20.375,16,246.442993164062,18.429500579834,27.6979999542236,256.453460693359,21.7810001373291,17.884391784668,54.1660232543945
37.7449989318848,21,16,246.442993164062,18.4320507049561,27.9829998016357,259.771942138672,22.077600479126,18.2318077087402,51.4577255249023
38.1500015258789,21.4375,16,240.307006835937,18.2786998748779,28.3770008087158,257.7236328125,22.0877895355225,17.3738403320313,54.1660232543945
38.4799995422363,21.6224994659424,16,235.296997070312,18.1124954223633,28.5930004119873,254.650360107422,22.0622005462646,17.5037422180176,53.7146415710449
38.8699989318848,22.3700008392334,16,231.001998901367,18.3042507171631,28.613000869751,256.90380859375,22.241189956665,17.4886379241943,53.2632598876953
39.9949989318848,22.375,16,228.445007324219,18.4832000732422,28.5540008544922,257.2724609375,22.241189956665,17.6547946929932,52.1347999572754
39.7949981689453,21.9125003814697,16,236.983993530273,18.7005004882813,28.4839992523193,262.804321289062,22.1184997558594,17.7484455108643,51.0063400268555
39.9249992370605,22.1499996185303,16,232.126998901367,18.5189952850342,29.3939990997314,273.538696289062,22.1900997161865,17.4614486694336,53.8049201965332
39.7550010681152,22.2374992370605,16,226.399993896484,18.4064998626709,29.1240005493164,286.404724121094,22.0161895751953,17.4463443756104,53.7146415710449
39.8800010681152,21.875,16,228.292007446289,19.1095504760742,29.246000289917,287.634033203125,22.1389007568359,17.2801876068115,51.909107208252
39.685001373291,21.875,16,222.130996704102,18.9817008972168,29.5960006713867,279.234039306641,22.665599822998,16.9599609375,51.4577255249023
39.375,21.375,16,218.322006225586,18.496000289917,29.6940002441406,276.571014404297,23.1103897094727,16.9931926727295,51.4577255249023
39.3600006103516,21.75,16.8899993896484,215.457992553711,17.5321998596191,29.4780006408691,274.808868408203,22.5020008087158,16.8874568939209,51.0063400268555
39.2999992370605,21.875,16.6700000762939,214.998001098633,16.9186458587646,29.3899993896484,263.172943115234,22.3127899169922,16.8512058258057,51.4577255249023
39.125,22.3624992370605,16.6700000762939,218.065994262695,17.6114501953125,30.4610004425049,283.53662109375,22.0928897857666,16.7666168212891,51.6382789611816
39.8400001525879,22.125,16.6700000762939,220.367004394531,17.6395454406738,30.4069995880127,305.252197265625,22.4048004150391,16.5098304748535,51.0334243774414
41.7099990844727,22.0249996185303,16.6700000762939,216.276000976563,17.1793956756592,30.2740001678467,296.852935791016,22.3435001373291,16.7968254089355,51.4577255249023
42.2599983215332,21.9150009155273,16.6700000762939,215.227996826172,16.7141456604004,30.4419994354248,282.716735839844,21.9344005584717,16.8240165710449,51.2771720886231
42.9449996948242,21.8250007629395,16.6700000762939,214.231002807617,17.1103954315186,29.8910007476807,278.005554199219,21.9855995178223,17.0445499420166,51.2771720886231
43.2400016784668,21.8125,16.6700000762939,213.464004516602,16.4636001586914,29.0060005187988,275.137420654297,21.7042999267578,17.2197685241699,51.909107208252
