1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
797760,9748704,56903,1037572,6807092,1612344,222536,23639320,4349601,768650
734934,3429992,121356,911894,5192070,1663070,255865,16027115,0,707059
842004,9495856,54114,738881,3309326,2406288,156225,19596796,2972566,183183
873093,4661888,66186,660058,4553696,1644325,323337,19360984,3255253,125465
682994,12895776,122731,856982,5435082,1689044,346923,26158166,3251728,166638
1073841,698172,77547,992424,5263170,4067430,368032,27483564,2269279,95397
1258652,4108784,82908,940231,3169348,2684915,198450,17828388,0,180624
719763,1576048,38441,939217,4725940,1662187,205263,13171808,7576702,218016
1150072,1629520,30196,1245276,4913688,2021655,342798,20482338,6481328,165939
1361381,2362436,33504,1407894,5009924,1700066,390372,25188986,9507320,262364
1201892,2683056,16172,1014775,3407676,2288608,288582,8493227,7871693,502832
913379,12202208,34968,1855682,7615840,2626874,361806,16373356,10014054,196648
1184010,2407736,28270,0,0,2279736,0,16341184,6325780,374321
713261,2009804,80997,0,0,1751673,0,17935268,10068483,255114
1445369,1072252,42973,0,0,2146886,0,17873524,8278901,504850
849070,1937312,11995,482367,2083130,2058172,122245,14221901,8762937,517121
2250662,6838896,15500,403583,1340462,1557488,87244,22087716,9195147,223488
1418532,11256368,21048,0,0,1445016,0,13951657,6887665,160128
1079972,1642664,20734,0,0,2318414,0,13028642,8180788,125104
1479900,1727224,12387,571504,3798724,3085803,127779,26722930,10999254,119665
1221793,1764504,22010,714932,6343752,1694830,173750,20006914,10859066,189780
815794,2327424,90239,1081564,5431018,1192168,275596,12784598,13150106,172718
922759,2437868,58967,948867,6999774,1276357,259664,9951669,11582025,201562
1781229,1885732,41194,913354,6404012,1276357,203603,14632542,10768546,270512
1348320,1748164,92784,948284,5957228,2056475,200146,14523437,8656393,159824
544896,833488,62676,568044,3500384,2826754,292197,15110004,15159459,268451
615538,1019316,39975,729980,3802952,1933371,127392,14751256,8310757,162878
439192,1748656,45970,907934,3436368,2049644,187893,14056779,11460768,114352
662659,1015952,50428,0,0,893160,0,17106884,10459733,153973
339126,3439968,32488,794512,5384244,1177574,218410,18508465,9689468,186823
1270469,564636,32139,1220567,5401652,1415301,1014870,13164484,7052037,188338
1152033,3278960,54167,1030743,5742322,1465968,363476,25023483,11156172,198314
1136365,3499584,19723,582570,2707436,1145189,144750,0,9524884,118559
1166379,2466908,24828,919498,3879154,1688636,153669,0,7407044,107948
1022711,6851568,93063,916741,5111478,1877544,184453,0,7402856,134493
1064028,3515760,171757,954360,9022454,2323359,244453,7435346,9573301,332363
1400344,6407840,50616,786462,4123036,1206581,250999,4406077,13904078,434269
962874,2573296,26714,874776,4244646,3072689,262937,0,7441860,166755
1082802,8953360,0,904628,4185144,0,587886,0,8978027,142288
1349061,5157888,0,1016984,5502848,0,317173,7147505,9569140,226095
1163571,7075680,0,848547,4188324,0,278657,14194245,6457888,123927
1211495,2731072,10667,943684,6994162,1185714,184934,26392160,11893507,152601
1455179,4232688,10777,843726,6428974,569835,279958,19142712,19145789,80834
927437,969500,0,1521305,5906482,0,252027,21715004,15077338,90992
913111,6122048,0,1710893,7660030,0,232837,23912040,11694398,290681
1222838,3765152,48673,2425361,6875340,1629314,217917,22266348,12367418,297134
1366176,1120180,40203,1539555,3923976,1722124,185978,16731543,12030577,245311
1836141,5827920,45360,746729,3916884,2342039,113433,20754195,11604826,150846
1056918,1818420,48080,1131057,4859118,2149607,114893,0,9094756,121568
1812833,8246032,61313,841572,4471638,2180007,137484,24767798,11800959,165330
1197489,1052196,60640,879416,9320482,2025215,133289,25206997,10036616,354752
938703,11210512,65012,896681,6504186,1141613,143167,17527106,11210415,239933
978324,9603696,79697,442635,2476942,1755380,332644,12197425,6959469,163881
873698,4572620,196125,885449,3756426,1770798,372749,18550196,10415738,172399
876138,5720080,107908,949184,4750606,0,213739,16847912,12533399,410738
772288,4107824,76773,870529,5354324,2281414,182381,19305760,32606112,194105
845694,957700,35426,809755,4665326,2690490,141973,10693863,16768069,125531
1104548,1685852,78152,745310,4251982,1494267,128399,14251486,9065462,209115
689088,1831152,58856,811576,5628740,545968,222404,18774486,12936055,164768
655555,1229428,48119,800706,5409378,1664260,187094,28412163,12004453,135287
489700,927064,99358,1192997,5738730,1456422,350785,14123067,9670934,259914
503755,1185172,59465,782845,4620718,1440779,191998,17033488,19115941,247713
694656,1077092,37206,1036255,6737198,1448207,224147,18915550,7682187,191791
708554,4853552,106051,1066259,6148986,3749046,240225,28192258,10511841,139226
751030,904544,56026,816492,4920010,5227835,409555,28794627,10694823,209272
857656,5451008,96391,1061604,6824910,4083225,379671,31573028,8569078,363692
1012542,3364896,47033,935136,5642910,4197566,356051,20420618,0,227839
817469,10676816,39846,764337,5619484,2056226,268583,27123265,0,147721
929849,1460124,39203,656051,4858916,2048380,245261,21878148,10784369,191105
1507510,4448592,46474,1031035,7112516,2888656,133839,19938796,7544137,407052
575595,6365008,27676,649597,5689094,2568922,80533,17151644,8979265,201801
770178,2660964,32274,2745847,14328794,1688406,593617,19704528,9961290,104805
798423,16831856,22561,1223692,4442398,2783417,131671,13650179,7790270,104502
987991,2185200,49456,760733,5661668,1552385,173425,17568068,7009538,99693
795071,1648024,43043,859430,5020480,1831270,316080,21976392,9059894,93747
1390418,4873616,29512,748236,3739424,1690836,226659,19725684,9306993,167486
1364248,4467504,24612,1078340,2890382,1487060,145371,24262158,6142537,321791
896892,1669460,37681,705242,3413538,1205724,123424,18237100,4863764,351407
751990,5217600,34748,1054618,4582634,1149045,235216,24480984,11128270,398633
761729,1508528,22753,591542,4825640,1769458,226179,24092228,14538704,358835
990220,1274724,44475,706810,3994598,1276214,136277,19644460,10799268,246374
998584,5465872,10194,0,0,1701646,0,14363917,14799775,202674
963094,1938784,30526,0,0,1249243,0,18358968,19789033,89099
1038278,2238556,15197,650705,4410776,1407087,149246,23729992,11264178,110510
2609509,5513232,84264,759698,9096282,1811030,179918,16749334,15343867,210653
1405685,5993872,98851,756117,6516164,1355563,164623,22630144,15700662,208965
1390888,5853696,19770,772084,3090460,1835741,107855,20247036,9819004,266970
1327063,6503200,74609,903836,4188078,2467139,367863,20967276,9999430,160461
1121795,4939840,75328,689252,4301930,2128742,387381,15290459,13253558,94089
1801582,3880320,44150,927174,3862870,1883968,183658,16297687,13189891,66245
1152971,3090352,48438,999887,5394968,2677389,121192,10317826,12712766,110485
977815,3046464,82382,620695,3574670,2220271,158289,39895894,11798701,91396
1135221,4399792,33555,705482,2433330,1955355,94131,15442479,5226387,389484
465239,3752816,32248,629407,4234382,2035858,104608,29383024,7530069,178891
1122790,4972560,61808,719315,3831154,1888151,121229,20526184,7573915,321968
778459,914208,55289,1984219,4932422,1506994,163388,18287207,5883793,44065
1350977,1075336,47548,647156,2888942,1232690,142788,21445944,11014676,79347
952688,3982240,67535,722237,3555596,6473392,85407,11329868,6835020,309171
1012939,2408972,70862,848171,6567122,1486839,124165,16823886,8147521,134839
1181398,1604536,27844,682494,3602972,2013681,218066,14399719,10395761,136960
1969423,6252304,252194,1222754,8076994,2341108,209713,12334191,8822255,87625
1254294,8545328,112631,716630,5736340,3256498,197645,0,7390294,151657
1534611,8243360,80492,595740,3829614,1519107,127198,0,5566727,90218
1299684,6108160,54390,1002035,11852862,2077119,109806,12495635,18560041,94439
1302987,10354736,32675,0,0,3151953,0,9316845,16924239,190801
924968,2556400,19192,1045398,7850242,1769512,207160,9260454,9918086,170934
790095,4989056,23911,1078186,6430218,1260618,148148,9984286,27538602,61343
848501,3118224,18275,382027,2140826,0,131149,11503964,26048274,168732
778230,5934528,36040,817642,5564104,0,195913,9045715,9979003,120258
1166667,6053632,24129,642686,5078438,1573655,281970,15582636,7924993,127398
1058543,1098516,65710,310533,2356578,1692677,84619,19600828,12585831,187780
1068242,5200784,63078,567803,7226160,1669677,85707,13314897,11054007,245631
1059993,8542192,21328,691587,4795994,854702,99436,12701610,4258039,132283
746386,6930320,74754,944279,6503470,1072367,158200,16709397,12052381,83448
950303,6147024,102415,742601,5044738,1272873,130349,18286469,13006505,0
1311945,4685744,0,951794,4626508,1349379,113914,23710556,10162567,0
1121001,12668848,0,806047,9256808,1729479,169144,11423305,10008546,0
670997,9608000,65097,409442,2744380,1634310,70141,13294134,7860183,77770
901391,4013632,31275,841346,6113166,1067744,237927,23209280,16840257,83650
822808,7480512,37441,963494,6362812,1541570,187938,15589336,8984403,0
590136,9001424,39647,1113609,4691858,1124881,132328,24118745,9103707,0
444932,5119680,14683,849689,4419308,1562016,162311,20269140,11008516,80740
986065,4649184,27311,599230,3124154,1003136,91417,16151049,8296007,111973
823022,4748720,26767,0,0,923601,0,19993290,8674702,179423
763238,4896160,21315,1008262,5707904,1064054,107070,0,19135037,211613
876203,3425456,70755,1170951,5609324,1128175,137375,36141347,14798765,215824
918614,4497952,235979,1587252,6185642,3226768,611844,39842080,31166045,180529
1113517,6421056,112964,581719,4214010,2094291,138916,17362390,7981477,204619
920347,7109872,114936,1295754,7848072,1710044,352667,26633814,12028012,236676
508847,8813376,65106,925285,4754968,1351524,204128,24092428,8668532,78136
2052420,6900304,40851,838065,7167058,0,176419,13189374,8437156,66810
629219,7059312,42409,1010049,5917244,2398882,163868,23873980,12731471,63005
308137,4360560,25903,733756,3874224,1827501,85839,20163868,9755581,29374
728653,7663456,26286,1013355,5802292,1017223,124790,25682536,8826293,121045
709444,8739920,42881,1025161,6080848,1706279,124144,30644952,11530937,115623
548920,3757664,31347,1109820,5278944,3092661,155948,17848404,10765415,125154
653759,2967008,138034,1419536,7793990,1412635,231945,23000942,9104266,58620
753020,0,101279,1255145,5698128,3412566,131814,6442267,5493463,96571
1223747,0,42347,1656077,4887996,2453559,165782,10465214,9462722,89922
1703812,0,31701,1253453,6102132,1955656,196047,28135836,8822056,156897
776613,3568096,21826,2104040,6505962,1655093,249759,31349704,28955412,75014
590234,1686992,54354,4198378,26456236,1698719,850850,18176643,11915487,150163
1028212,0,45691,3156582,8506518,3008387,367223,10623162,11171233,85354
1031189,0,61823,1627902,6801638,831701,319673,0,7087078,146537
879938,6501472,12465,2448128,10192512,1568583,329323,20111919,10668451,243831
836093,11133424,21793,1869401,6995802,2620731,336334,15402231,18185544,232814
2039641,7758624,51086,2180920,6895906,2371864,260928,16826756,13320393,99329
778376,8079872,13304,1380789,6843096,1735462,289729,8795211,6740956,78211
1674888,8828928,30733,1612177,6793056,597408,251627,18995396,16524882,186013
1062270,4125184,12515,2060349,6761770,0,426663,15904164,9022638,73796
690065,1739424,18733,1005225,4237712,1949822,147605,21383812,21726275,101520
603879,7070320,3734,1785680,6018100,1513070,262533,24066118,10158079,93684
575852,7103232,20295,1028979,5136148,1502947,163187,16172190,8857111,175823
531907,5475616,23770,1306986,7252120,1308859,186812,20044796,7179703,156887
582448,6501120,31718,1360858,5043112,1954048,280130,22179324,6386985,55640
765133,3789552,23518,1749826,8775718,1530984,268113,23707020,9514444,151576
619663,4685360,41844,1462556,5450906,1811857,190501,38647272,9198367,124171
584353,6626176,30828,1480203,5922194,1917388,286062,24464826,7633729,122846
701198,6599312,40196,2438676,9498362,1423114,287034,17399460,7467332,217912
694798,6382544,30949,1856478,7852360,2284651,351152,22358312,9174879,61006
843799,4556544,45779,1674382,7804690,1840284,203715,30924771,8093817,322674
1214603,4929328,20632,1670535,6811388,2770708,208939,74833000,10263335,165629
1105405,5233008,21135,2519220,7709904,3947232,325313,34374140,6398117,218964
945046,12509040,35136,2780411,8079148,2106541,425515,28557116,12715874,411460
570588,11199952,31108,3567097,13015590,1410384,1002386,41208624,22635798,294020
569712,5870208,208912,2858217,11369396,2958230,547278,27438500,13191701,372986
649371,4948816,56347,2071997,10233626,3753612,234954,28430600,9919930,233485
914482,3990912,112181,1717623,8574868,11046030,265617,34597443,8557499,144268
744545,2925536,82741,2144332,6351840,3714757,320148,34684488,9661874,183401
613496,741860,92208,2541659,9375026,3787746,294006,26596492,9491024,697505
408429,2576720,88854,5202806,8800360,3828608,328581,17912980,9485860,266893
484525,2770816,148147,2064998,7119888,3637449,417407,34000432,11337319,286804
442071,3937440,87275,1907992,7470512,4577780,393295,25824470,4670792,165908
413359,4376720,56907,2977076,9470484,1973532,368494,55509608,7169057,230321
555152,5807872,48695,2282620,6427490,2429319,313756,44066464,7777850,235913
601143,1981408,84285,3707006,9817726,2721338,363667,35459488,8014168,99227
682937,4023504,10529,1895743,7652148,1134810,242260,38751254,10828252,108149
467060,3716032,8774,983263,3812562,2526465,311523,36689864,8492081,151925
410291,4554384,18859,1712040,4216110,1612807,185667,41160572,8333813,172928
419081,5434864,91969,1939714,4707210,2872721,213622,45649220,10679881,143836
454819,2915696,18721,1913553,4748726,2444405,276295,46708324,10403185,137250
683804,6173904,22582,1795370,5239522,3159057,186894,31171520,9095564,99943
711688,5809472,90985,2440971,5070662,2234843,228089,31086752,9408178,63062
727653,13256752,65738,1966953,4932058,2195974,228699,31994432,15928403,91005
717015,11800608,35346,3217033,6081178,2777554,258694,42647776,8919739,226820
514101,5002880,11566,2230310,4818412,4241407,226103,38635300,10552847,265476
488894,5158464,12420,0,0,2485567,0,24133872,13591051,193526
492469,4981392,89074,0,0,2509250,0,24352850,15282623,114287
611479,4409408,73999,0,0,2742725,0,21403874,12026466,96992
674378,9014608,24475,0,0,2516297,0,28859000,10051499,60095
1025966,4255232,8939,2499893,5616474,3081692,261102,21169896,10392196,133428
850168,7167760,18919,1654006,6692478,3289639,145016,17862393,32494090,0
628035,6578368,41289,815406,2587974,2116559,106397,15461459,26688731,0
764139,9647040,140932,1767167,7453810,2339378,297468,25690255,11526561,137601
557472,5198768,106566,1932221,6709650,2916334,311196,24158360,17960328,200391
409547,10179200,38219,2235698,7078878,3528906,377922,21755108,15490587,62378
416986,5405136,31778,1730561,6302022,2038366,237493,15957194,11675550,159132
849776,6554912,31185,923926,4486474,2575811,153176,10773206,17284101,93666
1351625,9651216,44389,1434492,4826694,2089627,146192,17290008,8153575,205793
765261,16093440,50026,1982484,5313376,3042487,192182,24207788,10242411,188875
1062434,7314272,81675,1818275,5264772,2991271,331846,17365095,8727879,202856
770880,5230544,105631,3932708,7034166,4513037,274887,16303548,8171619,560200
516447,8124016,36936,1970514,4427366,4693949,208835,18449200,9817676,219716
418559,6994576,69731,3010889,8398938,1555672,280196,24609445,12445733,119967
1017147,4514352,123301,4186758,11062012,2675335,360190,35947112,12394263,400451
668330,3650080,50872,3531546,10261072,1747776,316565,18888076,14350392,187579
651633,4086224,24428,6404893,22178318,2662234,964495,0,11833822,85147
756999,3542256,55459,2896490,9058164,1926485,415194,0,8233836,41027
536711,5541328,31848,3827683,11049356,1788717,596264,0,12390361,91761
1008447,7140048,25846,3333468,12522368,1921746,535011,0,17646698,139924
642425,7307488,6869,5270093,12370896,2396359,421630,20552444,16415773,127274
1729846,3043344,29257,2596827,6465876,1356645,238071,17127180,14298913,224014
1188551,8712544,18139,2812654,7580660,0,542251,11948987,9346500,189156
837265,7722032,10662,2413340,8151958,0,425251,36986824,10673638,197360
740907,0,20823,2710508,15774200,0,590340,28195312,15456568,193729
640856,0,15095,2073301,7669866,0,294898,26902792,13120867,265632
805615,6060528,10189,2784278,8101438,2293547,675221,21070766,16324085,191586
933282,5952864,38666,2054191,6486792,1636161,877136,14023626,8767297,382508
1298715,9240240,101387,2424309,7120184,1018282,1164636,11991696,10637114,317518
1214908,5366848,5906,2475203,7790040,2222108,962073,13979875,12836178,348142
1019342,3754752,20651,3229443,8065794,2468498,1345188,16006315,16796890,99805
1096151,5327840,16320,3476429,8105996,1922655,1230478,24431744,13997090,78962
480171,4344976,45359,1848312,4555334,1743064,660936,9393241,13710431,142191
544726,6826832,11721,4136473,7153598,1002249,942549,14523401,10891230,207002
1051435,10188000,13760,3545022,7453516,1502097,698266,20628713,12583756,258898
805714,6871776,45897,3365005,7344624,1267139,623285,20644912,10966778,247244
656642,7113872,15466,2408705,6672490,2208756,478385,47638565,9064905,767005
510851,10320224,10422,1669983,4217582,2197556,386247,18954684,9982939,22579
569109,6229792,34414,2564725,5507120,1472785,398898,20009024,9394560,170988
652814,3615216,26003,2842664,5831114,1487021,745118,18637898,7995933,102667
584312,2224272,100259,2513360,5700546,1977929,699718,21216034,11694898,342827
680680,6603360,38797,1459924,3905036,1909681,397926,11149483,9037425,198304
1101619,12854208,48858,1650982,4289796,6295492,280450,21539746,7674133,121549
658798,2310732,24994,1967880,7236116,2798981,390289,17082560,8822341,183179
702187,13456384,50099,1494658,4841932,4275946,194399,18988008,8940225,223485
663212,12410544,10640,2200610,4549504,3823518,562241,11936456,7011041,65156
537656,6840768,15113,1347096,4389340,4939747,227294,14127401,13298149,35789
516951,6088336,12726,1878870,4497120,2816277,490698,15850978,10513893,128723
415627,5557536,21829,3330249,5034294,2481173,363663,13707551,25249220,183679
1002986,4984064,43370,2938820,6531064,2260063,605083,15501769,11563002,134065
890086,6317056,22379,2675606,7719592,3042150,531005,20887046,7870342,103782
1003425,4644912,61902,2321104,6661266,1422889,628609,23145572,5033045,127819
579509,5768736,79333,2440512,4488396,2265538,483342,13365524,9731308,129927
1260442,2440656,78236,2200510,5838214,2242905,647107,18204632,9186805,186259
673877,4684000,85724,2798420,5004124,2943035,252397,18749740,10815415,125078
1139250,4696192,48784,4226446,7460972,4311466,375133,21088280,9905428,107950
913683,3301744,17889,2606376,6491274,3936841,300280,20173453,7042103,135936
1279800,5036736,60605,2192805,3919714,4183485,140991,13091317,7198776,190955
1272916,6797408,40569,1336826,4755454,2757766,193310,17305972,9558978,540493
607941,6897520,28237,2460822,4074770,4097143,229320,22906600,11211074,448472
602882,722880,30437,2972170,4263804,3018830,524357,23615298,8629157,241660
869306,4809600,33243,2408265,4292284,3514039,399399,23090224,8440770,287873
511698,5558752,65527,1915504,3542644,2645631,345334,18030684,8129980,103364
564992,4126704,43990,2072665,4437958,1686749,259378,21186992,11866586,228393
938723,3343424,23583,2262076,6793674,2323871,316935,15764080,10405668,241165
1527119,4685232,63599,1612872,5118488,2690585,731206,20624188,7639926,121323
1346063,8186992,41927,1284395,7550334,3028036,1022598,14484699,33601984,133951
494059,3466592,31976,2757190,10124926,1695625,1006566,17961083,8955770,206640
493053,2735200,55637,1992094,6916538,1315069,750126,21147779,13624070,118898
803583,2149040,82678,2676248,6590514,2492815,569122,29703856,10158430,143650
598654,3552960,18372,2794189,6456312,2545838,427846,25327480,7246392,172586
2085298,4156416,11197,2189703,7361556,2071878,512051,20178428,4370998,187942
1202258,7194352,19845,1469391,4766764,1323290,235494,11412325,0,269145
1743770,6464880,76338,1594204,5759106,1950724,280621,17987170,3309904,269462
1129191,7432480,41105,1877863,4648842,1607744,219088,17684046,5634747,264966
884149,2787296,85706,1594166,5706218,8771202,373912,23269628,5055143,107279
768067,4680192,41044,1814148,7487746,4872432,388792,20903412,4043350,72402
653524,4232448,23759,1576651,5685900,3923118,353368,18217021,3144135,230656
0,7776176,45003,1218222,4764304,1875536,278694,16245068,9705489,127984
832495,6647776,108360,2332283,6675570,2507517,275633,22161016,9920036,67222
601023,4462592,106099,4141459,9017590,1875128,444283,27302833,8273578,116995
682088,4811504,60931,3917292,14021716,1751650,533057,21660171,7799187,171848
733590,6254624,43172,956191,3962450,1967228,184841,19662556,8776423,128699
440945,6656832,27424,0,0,1092187,0,25717363,8868134,175875
567168,3601776,68753,0,0,2273361,0,20969523,8498658,179679
932955,1372112,31618,0,0,2020326,0,20284941,9901536,208219
1371167,3711200,29879,1054041,2518438,4827089,172462,18876148,14670891,207356
784542,5981136,81951,867843,2210000,2806918,100920,31903348,7916956,369945
437153,4571232,15299,0,0,1983095,0,23955876,8527503,293996
388837,4645152,161993,0,0,2639171,0,22741596,11081501,471985
444991,2330480,75506,1718039,5274588,2475592,241242,44991716,12696569,345731
409644,4373232,44922,1652382,4779144,2989171,237728,36387365,14121049,110328
300335,5309248,32872,1614458,4712994,1760561,221199,20885348,10726408,267749
348424,6945952,18174,1863700,6226788,2068694,198939,22302144,11044282,185035
378594,6133280,26638,1873016,5830690,1863965,274189,21530940,14816541,284159
723016,2894656,45856,2427457,7082956,2988233,289842,21152252,13075836,150798
1088904,4453744,41908,1912485,5766380,3081737,355322,14897899,12132566,141582
1107319,5423808,32385,1461354,5295216,2319365,193852,19693912,8506675,150611
622459,6176128,27039,1866349,5502296,1571321,266052,17953118,12015000,176063
709578,5226160,32563,1746643,4682034,1648279,239354,18943950,14033744,188498
958542,4507440,32692,1155724,4924260,1346370,128899,24850640,12877972,188530
756869,6005984,112315,2175873,6192224,3188616,314779,35208656,10862144,77131
814738,4859872,128150,1633985,4305390,2163401,150340,8914291,8717469,96764
899352,6524944,155032,2563732,7263024,1533781,277323,0,11290805,92155
1064792,8497744,95240,2515830,9828042,1672230,490344,0,8705125,152450
813107,3791616,111480,2008809,8810586,2930510,333611,0,8595593,117966
1643762,7735760,61504,1999457,6645462,2564803,246264,7163392,8011983,102204
1133586,21321328,42776,2902396,9364266,3567831,530004,6228664,8021970,83608
1476804,16593152,55137,3353509,9160526,1166734,223633,0,7870494,102698
1134119,8648608,50558,2784605,10264732,0,383682,0,9779659,98627
1225707,6904288,0,2812118,8966106,0,245374,14975802,7631647,129720
1177734,6490672,34694,2450533,7781922,0,396827,18829768,10512599,153726
1534030,6615616,20841,2105686,5120974,689918,237735,29020892,5825263,94094
1146898,8493248,15085,3076520,4985048,1038430,326748,26380745,49795369,96158
895235,7551088,8285,2954286,5386974,0,573523,26878792,13738402,216818
966008,5650544,0,2384592,6387676,0,394553,27517504,14672036,19807
657440,6320432,28377,2333706,6836898,2262846,283793,44551936,10832287,115332
990428,4571984,255312,3168211,4948878,1346207,382137,33662817,8031897,122291
611745,8139120,80287,2744357,5519896,1962516,223495,39104430,15124372,119823
974404,6160432,84252,3319630,4967488,2179987,169655,25986817,10773250,53156
785858,4714192,110609,2826821,5741528,2030182,189848,21968026,13580038,133295
1003873,7390480,89366,3119264,6471516,3112951,313461,29299896,15383460,64821
666575,3147520,130075,1909118,3113758,3472309,214934,15648485,11283195,418127
767284,5006560,45111,3068833,4659978,2844510,301203,27408602,13020371,294327
911164,7361344,94959,2299105,5286162,2432315,171960,29847015,10381984,216693
1475698,11329232,167799,2000301,4856310,2945152,296198,31301960,20809854,263174
1138560,6843408,140322,2206244,6267528,2165110,231950,23765901,11069664,384470
785734,3607328,86778,1397123,4398900,2466037,185478,31254599,10474688,411171
729332,3875584,71646,3037487,8474802,2344078,320017,29487954,10330617,217368
991251,4616528,50239,2193348,7605226,2902527,210456,37009473,15464585,194084
1194045,4160400,26647,2773457,6169576,2362773,529920,22815985,8436209,272988
1473264,8227984,33908,2107580,5633322,2210175,391204,23556330,22741809,97781
946671,9417984,17291,1755542,3259040,2612119,178486,16750676,8119378,272502
3145956,5555408,38604,1774437,4709438,3551699,184051,23659330,8731328,162639
1893136,5897664,70891,1781051,5056914,2956001,182869,33762332,7064890,248910
1911328,6010576,47149,2084303,4681678,3305588,186830,25229328,8349390,377235
2275913,4456160,22094,2278348,7737154,3203990,155389,27360170,6983898,264897
1731032,8766128,24201,2157340,6587944,3153515,208742,17856328,10839334,85077
2075800,4944304,35649,2642717,10883642,1839868,217513,18918726,17819061,292568
2233027,11195408,31973,4600738,14338844,2496435,576887,27226176,12239961,311795
2505325,5485232,102167,3732968,9651256,2373614,457394,24018681,11268256,126015
2272142,5139856,42687,5537822,10917402,1674565,689585,26722954,11988568,312256
2204691,8884176,65518,4749494,9611348,3035852,824677,16566206,10151975,147231
1322287,6502096,26619,5970986,20571886,2212750,638239,17967033,8833221,139082
1377568,6140736,93865,5827314,15124828,1955084,448909,121179120,8958481,121122
1417348,4076688,34451,10394440,10271956,2561792,288541,75927019,9016965,79671
1434815,3830464,18888,8129468,24665276,2821824,1326179,51257844,11388210,121088
1721668,5776384,65526,4849909,12553998,3669844,335367,23746100,7910018,77157
961766,5576224,51934,4813501,9591062,1397302,352495,49706828,16473082,228026
1606017,7181296,34127,4182656,7393902,2601434,263860,35939068,8804668,181612
832598,9125008,39005,4488934,6624684,2661246,262067,28822174,8101086,181694
988847,11872624,113560,4164101,4901994,2854130,221634,24256280,7715679,497529
889148,5677536,67574,6077731,6819134,1903187,304727,23951049,15168830,228516
851607,6777200,46610,3999356,6401186,1257533,215487,40238468,20454655,263714
1333011,6670624,46257,5424413,9253002,2145691,353493,24917410,18332786,204773
914382,4007360,35335,6679698,7273202,2651892,286514,22933168,10701000,204748
1444174,5025312,26091,3640655,8148778,2276544,273529,25289352,11398488,211117
1486406,7646192,36157,5941352,10003176,3270260,473832,38932014,14714016,199478
1570136,5287488,14272,5783894,7588512,1768801,269752,31061148,24733787,262230
1057781,5650384,14939,6553296,8791238,4998943,354862,28803901,13172777,312879
906771,6654880,37007,6332773,11307938,3390634,235831,27028670,14416311,291959
999651,4350560,20421,6798049,5767188,2776740,385666,36491360,38529843,90626
1433996,3814560,43926,6814868,6762256,3044342,340143,34329293,93926758,261502
1340589,5005440,49409,15374602,8866012,2773204,642001,37863100,20838172,271136
1408631,7732128,80805,11063139,7354396,4094490,527358,30215028,10186069,261221
1338238,9662320,58281,6875232,7081758,3286188,583642,18581572,12326279,261633
1460553,5498608,51593,0,0,5599998,0,58110800,17746638,52435
1671621,6147728,43173,0,0,4335359,0,24888456,12142414,128018
1044940,13722368,44464,7543065,4996060,3242226,369874,24931824,19970413,151588
1888567,10102944,35484,8903472,7991778,4002863,559343,21210308,20430229,144901
1578165,6510672,23960,8546380,7473332,4211092,587200,18369912,12875569,149523
0,15677104,17354,15023471,6991752,3227011,204426,14483290,17757161,141324
0,25396672,74681,7553911,5382238,8173972,334395,17703654,22788869,111920
1420601,12424144,109289,11229691,7350962,2861922,582459,15652426,19269201,172292
0,9570464,40784,7982223,5767250,2829538,344692,23142150,21877105,218396
0,5273344,0,0,0,2507815,0,27067546,17741998,117024
1234876,5282112,0,4080225,6361280,2688600,358970,28131546,20687385,63265
1025524,5139904,15942,5445168,6929700,1847472,586100,29203946,12883583,87682
0,8582768,16177,4437659,8679766,1930994,423568,26099023,11436783,163518
3553070,6171312,37832,5706786,8091888,2241774,1149279,29229423,5351762,174188
1557194,5516736,29393,5389045,7320632,3060750,806240,20630624,15665101,529873
1461776,7709424,30740,5131214,6356872,3754675,422338,17863108,16298279,336611
0,8346064,12898,4418332,5104782,1999073,784598,17089356,14305785,439682
0,2197708,40122,3221317,6008860,3334751,548783,22025058,15626935,161931
1199185,1992128,39603,3143588,8707720,3992063,381951,23292868,8622206,154215
0,3864368,19898,4714597,6687648,2535041,530653,17306723,15823561,77316
1143607,3247328,15410,6686035,7376300,3437229,445648,0,12889680,0
0,3197408,25928,5544738,6766266,2500010,371452,0,24097318,54215
576487,2140064,17097,4938431,6665152,1786928,350524,20739842,12617933,23013
829961,1668240,26995,6531156,7541418,2790122,370019,24422692,11884623,75294
755777,3400944,18554,4158688,7186750,2322132,267180,21694052,17212238,80635
0,3585936,84434,3730859,4615966,2400781,509843,14986252,15839936,0
928203,3940240,67711,1072241,4142436,0,160070,15790824,0,176753
613904,3705312,25625,3893630,8530730,0,427976,20379550,0,496795
606212,2871392,31359,4571864,8367488,1753763,502370,16558226,13329347,575123
0,4337504,16224,1348057,2968808,2141504,353758,0,10012396,166816
521576,3580448,63177,2411484,5598562,2498411,2019382,18041838,14303001,132601
0,3986976,49235,4564466,5447622,1674998,758856,14159067,9245030,232946
0,7728480,220638,2570942,5511930,1142071,643094,16327622,10145249,249060
1376759,5216944,52536,3248412,8571490,1947732,782958,25348478,9193952,188915
835181,6833664,25878,4860594,6114212,1891368,1064894,20741396,11208449,190927
