Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-10 09:00:00+02:00,40.189998626709,40.2000007629395,40.1500015258789,40.1599998474121,0,0,0
2023-05-10 09:01:00+02:00,40.1399993896484,40.189998626709,40.0999984741211,40.1199989318848,3210,0,0
2023-05-10 09:02:00+02:00,40.1300010681152,40.1399993896484,40.0499992370605,40.0900001525879,3042,0,0
2023-05-10 09:03:00+02:00,40.0900001525879,40.0900001525879,39.9900016784668,40,381,0,0
2023-05-10 09:04:00+02:00,40,40.060001373291,40,40.060001373291,1140,0,0
2023-05-10 09:05:00+02:00,40.060001373291,40.060001373291,39.9599990844727,39.9599990844727,2310,0,0
2023-05-10 09:06:00+02:00,39.9300003051758,39.939998626709,39.8499984741211,39.9000015258789,4047,0,0
2023-05-10 09:08:00+02:00,39.9000015258789,39.9000015258789,39.8600006103516,39.8600006103516,218,0,0
2023-05-10 09:09:00+02:00,39.8400001525879,39.8400001525879,39.810001373291,39.810001373291,367,0,0
2023-05-10 09:10:00+02:00,39.8400001525879,39.8400001525879,39.8400001525879,39.8400001525879,106,0,0
2023-05-10 09:11:00+02:00,39.8699989318848,39.9099998474121,39.8699989318848,39.9099998474121,517,0,0
2023-05-10 09:12:00+02:00,39.9099998474121,39.9599990844727,39.9099998474121,39.939998626709,1350,0,0
2023-05-10 09:13:00+02:00,39.9199981689453,39.9199981689453,39.9000015258789,39.9000015258789,537,0,0
2023-05-10 09:14:00+02:00,39.9300003051758,39.939998626709,39.9199981689453,39.939998626709,1684,0,0
2023-05-10 09:17:00+02:00,39.9799995422363,40.0099983215332,39.9799995422363,40.0099983215332,885,0,0
2023-05-10 09:19:00+02:00,40.0400009155274,40.0499992370605,40.0400009155274,40.0400009155274,2486,0,0
2023-05-10 09:20:00+02:00,40.0200004577637,40.0499992370605,40.0200004577637,40.0200004577637,1287,0,0
2023-05-10 09:22:00+02:00,39.9700012207031,39.9700012207031,39.9700012207031,39.9700012207031,74,0,0
2023-05-10 09:23:00+02:00,39.9000015258789,39.9000015258789,39.9000015258789,39.9000015258789,35,0,0
2023-05-10 09:24:00+02:00,39.9000015258789,39.9000015258789,39.8899993896484,39.8899993896484,475,0,0
2023-05-10 09:25:00+02:00,39.9099998474121,39.9099998474121,39.9099998474121,39.9099998474121,406,0,0
2023-05-10 09:26:00+02:00,39.9300003051758,39.9599990844727,39.9300003051758,39.9500007629395,706,0,0
2023-05-10 09:27:00+02:00,39.9199981689453,39.9300003051758,39.9099998474121,39.9099998474121,195,0,0
2023-05-10 09:28:00+02:00,39.9099998474121,39.939998626709,39.9099998474121,39.939998626709,1403,0,0
2023-05-10 09:29:00+02:00,39.9500007629395,39.9500007629395,39.9300003051758,39.9300003051758,813,0,0
2023-05-10 09:30:00+02:00,39.939998626709,39.939998626709,39.9000015258789,39.9000015258789,1065,0,0
2023-05-10 09:31:00+02:00,39.8899993896484,39.8899993896484,39.8800010681152,39.8800010681152,867,0,0
2023-05-10 09:32:00+02:00,39.8499984741211,39.8499984741211,39.8199996948242,39.8199996948242,864,0,0
2023-05-10 09:33:00+02:00,39.8400001525879,39.8699989318848,39.8400001525879,39.8699989318848,2088,0,0
2023-05-10 09:34:00+02:00,39.8800010681152,39.9099998474121,39.8800010681152,39.9000015258789,630,0,0
2023-05-10 09:35:00+02:00,39.9000015258789,39.9000015258789,39.8600006103516,39.8699989318848,1118,0,0
2023-05-10 09:36:00+02:00,39.8899993896484,39.8899993896484,39.8800010681152,39.8800010681152,894,0,0
2023-05-10 09:37:00+02:00,39.8800010681152,39.9000015258789,39.8699989318848,39.8800010681152,2303,0,0
2023-05-10 09:38:00+02:00,39.9000015258789,39.9000015258789,39.8899993896484,39.8899993896484,551,0,0
2023-05-10 09:39:00+02:00,39.8800010681152,39.8800010681152,39.8499984741211,39.8699989318848,2712,0,0
2023-05-10 09:40:00+02:00,39.8899993896484,39.8899993896484,39.8899993896484,39.8899993896484,220,0,0
2023-05-10 09:41:00+02:00,39.9199981689453,39.9199981689453,39.9199981689453,39.9199981689453,162,0,0
2023-05-10 09:43:00+02:00,39.8899993896484,39.9000015258789,39.8899993896484,39.9000015258789,367,0,0
2023-05-10 09:44:00+02:00,39.8600006103516,39.8600006103516,39.8600006103516,39.8600006103516,162,0,0
2023-05-10 09:45:00+02:00,39.8600006103516,39.8699989318848,39.8600006103516,39.8699989318848,1253,0,0
2023-05-10 09:46:00+02:00,39.8899993896484,39.8899993896484,39.8899993896484,39.8899993896484,537,0,0
2023-05-10 09:47:00+02:00,39.9000015258789,39.9000015258789,39.9000015258789,39.9000015258789,240,0,0
2023-05-10 09:48:00+02:00,39.9000015258789,39.9000015258789,39.8600006103516,39.8600006103516,1185,0,0
2023-05-10 09:49:00+02:00,39.8699989318848,39.8699989318848,39.8199996948242,39.8199996948242,736,0,0
2023-05-10 09:50:00+02:00,39.8400001525879,39.8800010681152,39.8400001525879,39.8800010681152,1364,0,0
2023-05-10 09:51:00+02:00,39.8800010681152,39.8899993896484,39.8600006103516,39.8899993896484,1619,0,0
2023-05-10 09:52:00+02:00,39.8800010681152,39.8800010681152,39.8800010681152,39.8800010681152,382,0,0
2023-05-10 09:53:00+02:00,39.8699989318848,39.8699989318848,39.8300018310547,39.8499984741211,3233,0,0
2023-05-10 09:54:00+02:00,39.8600006103516,39.8800010681152,39.8499984741211,39.8699989318848,1712,0,0
2023-05-10 09:55:00+02:00,39.8800010681152,39.8800010681152,39.8300018310547,39.8300018310547,2327,0,0
2023-05-10 09:56:00+02:00,39.7900009155273,39.7900009155273,39.7200012207031,39.7200012207031,4614,0,0
2023-05-10 09:57:00+02:00,39.6800003051758,39.6800003051758,39.6500015258789,39.6500015258789,237,0,0
2023-05-10 09:58:00+02:00,39.6100006103516,39.6100006103516,39.5699996948242,39.5699996948242,487,0,0
