9.837789579922989747e-01, 1.329129730345972815e+00, 1.606698027149876751e+00, 6.964487881622974941e-01, 9.579788300729275008e-01, 1.379967028989557587e+00, 1.087955016709891920e+00, 5.431604214737010272e-01, 8.827046081115050846e-01, 1.504835795456923142e+00, 4.728875877820146734e-01, 8.517239235662339425e-01, 1.126931997609967429e+00, 9.332162831872595765e-01, 1.130277427049515948e+00, 2.990709769086004610e-01, -1.973729821555833925e-17, 1.727013593861354646e-16, 1.850371707708594316e-16, 6.414621920056459409e-17, -9.868649107779169625e-18, -4.194175870806146821e-17, -7.648203058528856113e-17, -2.294460917558657080e-16, 0.000000000000000000e+00, 1.159566270164052458e-16, 1.480297366166875367e-17, -9.868649107779168700e-17, 4.687608326195105379e-17, -3.454027187722709292e-17, 1.899714953247489987e-16, 3.207310960028229704e-17, 3.207310960028229704e-17, 5.427757009278543525e-16, 1.480297366166875305e-16, 2.171102803711417163e-16, 5.427757009278542908e-17, 1.282924384011291882e-16, 6.908054375445418583e-17, 7.401486830834376525e-17, 2.812564995717063104e-16, -2.171102803711417163e-16, 1.134894647394604376e-16, -4.440892098500626408e-17, -2.368475785867000587e-16, 4.934324553889584812e-18, -6.414621920056459409e-17, 1.258252761241844046e-16, 0.000000000000000000e+00, 8.388351741612293642e-17
5.443306321382501700e-01, 1.826527139888082518e-01, 1.096450199219057009e-01, 4.687608326195105379e-17, 1.233581138472396088e-17, 9.868649107779169625e-18, -4.194175870806146821e-17, 3.355340696644917457e-16, -2.121759558172521492e-16, 1.233581138472396088e-17, 4.681935957017270278e-01, 1.905279729210025974e-01, -8.881784197001252816e-17, -3.207310960028229704e-17, 1.973729821555833925e-17, 2.220446049250313204e-17, 4.984385649160254506e-01, 3.793791991312071565e-01, 4.081297686924514889e-01, 1.193690078676199057e-01, -9.868649107779169625e-18, 1.124845161314039915e-01, 4.256433435090750117e-01, 2.056721215984024520e-01, 0.000000000000000000e+00, 3.344037813759733607e-02, 6.251448119412001958e-01, 5.747084268403559459e-01, 2.434230074587654669e-01, 8.938132588457047278e-01, 3.656283349675142902e-01, 1.439554243812276035e-01, 8.914591433304276391e-01, 1.221981308282015899e+00, 8.602890997777111748e-01, 5.814464916616738366e-01, 7.563565474839730740e-01, 5.362362571052542437e-01, 1.448617373235989048e+00, 1.080649937900019397e+00, 1.529869311776081098e+00, 7.314161393175427905e-01, 1.044403063736778936e+00, 1.752607234510131340e+00, 1.594580405843643245e+00, 1.298848123734480886e+00, 9.583192467910809365e-01, 1.258252761241844046e-16, 0.000000000000000000e+00, 8.388351741612293642e-17
-2.713878504639271454e-17, 1.727013593861354646e-17, -2.960594732333750610e-16, 4.687608326195105379e-17, 1.233581138472396088e-17, 3.470428686558317821e-01, 2.165617946160140472e-01, 5.958952928662808457e-01, 3.614361841171997436e-01, 3.915433627362030489e-01, 4.828375946264731877e-01, 1.881703304123290010e-01, 3.261969228581593216e-02, 5.714940718204322145e-01, 6.357605689138817739e-01, 2.220446049250313204e-17, -1.973729821555833925e-17, 5.420582753062181958e-01, 1.850371707708594316e-16, 1.018321028461369043e-01, -9.868649107779169625e-18, 3.021948194263065490e-01, 3.313997649358418340e-01, -2.294460917558657080e-16, 3.604634701409650810e-01, 1.403954271694255185e-01, 8.903308541291348188e-01, 7.958380012841449469e-01, 3.042010595829297004e-01, 4.444303422131727910e-01, 6.896055144840431694e-01, 2.575765444153831352e-01, 2.628958493001322672e-01, 1.138464854949366778e+00, 8.570995477696067288e-01, 9.762731419104856423e-01, 7.194873049234308260e-01, 1.387342493912098185e+00, 6.741561737937892262e-01, 1.344726255483901012e+00, 1.151904467774602203e+00, 1.190234309006223512e+00, 6.691626839397496473e-01, 1.042443472204200861e+00, 1.427452709021180155e+00, 7.601622606049647235e-01, 3.380893410668591170e-01, 1.258252761241844046e-16, 0.000000000000000000e+00, 8.388351741612293642e-17
1.179799322432707465e+00, 8.843355561928396558e-01, 1.180206238889262682e+00, 8.527653800953629570e-01, 5.663218803547513946e-01, 9.671761632500598393e-01, 1.212222732755394716e+00, 3.599637408091235224e-01, 1.123208296623996683e+00, 1.067007345436572052e+00, 1.525246246039652087e+00, 1.144474148371006139e+00, 4.788326502292848952e-01, 3.954912343000284713e-01, 3.565583666193901657e-01, 1.920122789080699610e-01, 5.478058874822558932e-01, 1.424443522394790995e-01, 4.454998865112290152e-01, 5.748795797847078282e-01, 8.441389274990701574e-01, 5.219242926205329702e-01, 9.554244912173077697e-01, 6.111003556257276204e-01, 0.000000000000000000e+00, 8.948545822684420004e-02, 5.705056901592281404e-01, 8.475413170064635127e-01, 4.470297624324225394e-01, 1.004026599794881180e+00, 3.113022622109553050e-01, 6.270205368912072919e-01, 2.466311447411353996e-01, 1.010045868313479200e+00, 5.149899572620116883e-01, 5.811278853227688224e-01, 8.425701073795884843e-01, 1.035755700586721062e+00, 7.431257205779037145e-01, 4.453174631522873739e-01, 5.175093516903158664e-01, 1.068654800594794452e+00, 1.488338554950923376e+00, 1.409954006195093923e+00, 1.594982828823419352e+00, 5.585092430500435690e-01, 7.978364399375640348e-01, 7.568067305575487680e-01, 5.426772958597029239e-01, 5.910336782284620893e-01
-2.713878504639271454e-17, 1.727013593861354646e-17, 6.660640001879276628e-01, 6.810121499839039139e-01, 5.431014714427742085e-01, 1.121251140571081495e-01, 7.401486830834376833e-18, 3.355340696644917457e-16, -2.368475785867000587e-16, 1.465502537274812056e-01, 1.847644432000561110e-01, 4.543908049726247955e-01, 4.716964300018031131e-01, -3.207310960028229704e-17, 1.263778529831342257e-01, 4.746351711728614142e-01, 2.158049168357480466e-02, 2.545382396837242989e-01, 4.329260176149560824e-01, 9.557466200252586752e-01, 4.750579685085004611e-01, 6.783712534412887907e-01, 9.856079187934896346e-01, 1.020360216415326704e+00, 5.094113911819430074e-01, 6.014131975203510505e-01, 8.722888254508298633e-01, 9.911732220423049577e-01, 7.379965840264782750e-01, 1.122831256284903212e+00, 3.983252369060527598e-01, 8.259233280259974386e-01, 7.223245392200212667e-01, 1.349398464994226110e+00, 1.195134345358259687e+00, 9.178025394475802790e-01, 1.243069792859106792e+00, 7.282768351853493582e-01, 8.280103577051375341e-01, 6.964707679480058866e-01, 1.286669307809975793e+00, 6.837205173234055522e-01, 1.483660331528806164e+00, 1.334087748927806460e+00, 1.516356838398472462e+00, 8.877093911398544757e-01, 1.263916226993720970e+00, 6.706092935605204586e-01, 4.375299530748688048e-01, 7.599121863201196980e-01
8.095599335610596803e-02, 8.468739672780370431e-02, 7.634318361608202208e-01, 7.497735599779049576e-01, 1.501022684888075019e-02, 2.367095864623367241e-01, 5.771256791968690791e-01, 7.822513715155238190e-02, 1.520725248793237394e-01, 4.163904904238368010e-01, 3.682677951064131650e-01, 7.066955582846754513e-01, 4.731799544263574075e-01, -3.207310960028229704e-17, 1.973729821555833925e-17, 9.868649107779169625e-18, 2.904341607817748083e-01, 4.769898624595119152e-01, 5.431480670961121027e-02, 5.203486586189356444e-01, 4.642396053228542430e-01, 4.479581397102888607e-01, 6.967253335456020658e-01, 5.505767493928481748e-01, 1.132805729415162777e-01, 6.927220560237260516e-01, 7.192261479174795191e-01, 5.411615737767885292e-01, 5.828170477959808693e-01, 7.571931363245442137e-01, 4.697899169871707636e-01, 7.897703882329700775e-01, 7.455317346828604919e-01, 1.312273921471499349e+00, 1.201687080215062542e+00, 8.828697977163747490e-01, 4.636731218207096883e-01, 7.914559656014318323e-01, 4.639171427287601679e-01, 5.467043605829307040e-01, 1.055064621619306475e+00, 6.864334545334945803e-01, 1.171276622374858079e+00, 1.243577171360622069e+00, 1.355964647907675458e+00, 8.637212345356638510e-01, 8.007848759366171798e-01, 4.848308904959786059e-01, 1.004477005081334529e+00, 4.839780636458461682e-01
1.273384843120515031e+00, 1.184261435839429444e+00, 9.064993725169977479e-01, 1.277005896692391174e+00, 9.193236835853217936e-01, 9.682384710721992915e-01, 1.085477625631570353e+00, 1.071832056921186549e+00, 9.142798372241478511e-01, 1.299558353781656184e+00, 1.441863692777469952e+00, 8.300600566587873486e-01, 1.299788266133579784e+00, 4.763334225395018939e-01, 2.344126670845703142e-01, 6.209930857321088737e-01, 1.202411202697655224e+00, 1.126321427704007005e+00, 4.630616081154578789e-01, 1.091275982136068468e+00, 1.319844074851769467e+00, 9.923807154989051638e-01, 1.487552345681500743e+00, 9.383798206787986596e-01, 4.321210177084173210e-01, 2.162574455121535622e-01, 7.285435071311789912e-01, 7.606819575576655446e-01, 5.129849587060474336e-01, 2.001038034784519137e-01, 1.959780211903383029e-01, 7.401486830834376833e-18, -1.727013593861354646e-17, 7.401486830834376525e-17, 2.220446049250313081e-16, -2.960594732333750733e-17, 5.427757009278542908e-17, 1.036208156316812787e-16, 9.375216652390210758e-17, 1.233581138472396211e-16, 8.388351741612293642e-17, -2.171102803711417163e-16, 8.881784197001252816e-17, -4.440892098500626408e-17, -1.875043330478042152e-16, 4.934324553889584812e-18, -6.414621920056459409e-17, 2.467162276944792406e-18, 0.000000000000000000e+00, 5.302881968394713708e-01
5.901264071252013688e-01, 4.336964631567785111e-01, 5.853054670736953513e-01, 4.742791138739933521e-01, 9.561652920071431749e-01, 1.192841676439571508e+00, 1.457065668903541278e+00, 1.220194985837926627e+00, 9.748876720147611197e-01, 8.892276827189496968e-01, 7.519895861243647284e-01, 2.889838544899673289e-01, 1.543526157915078301e-01, 3.519824114575316742e-01, 3.758123918295748211e-01, 4.508766395576619401e-01, 2.304196770665206395e-01, 4.375516051047867450e-01, 6.133996716784447661e-02, 4.591458331398260984e-01, 2.722520711614442313e-01, 4.764424850525342259e-01, -5.181040781584063937e-17, -2.047744689864177740e-16, -1.233581138472396088e-17, 1.358678460438978164e-01, 5.174391840974249535e-01, 6.731816624870475829e-01, 4.687608326195105379e-17, 5.201462463567381178e-01, 5.548647159716020294e-01, 6.603415325806849534e-01, 1.171582171339382965e-02, 1.022188048168026331e+00, 3.976970524126304252e-01, 3.668620224922401474e-01, 3.792938644444036056e-01, 8.388562604973656134e-01, 3.012510782222040384e-01, 5.397103738288947516e-01, 2.550424275233355020e-01, 4.735910908268634034e-01, 7.630638142476204866e-01, 8.668805748777431708e-01, 7.625720246529046342e-01, 8.362892775779695587e-01, 7.109590692636046372e-01, 3.467073989765499520e-01, 7.176078576380925389e-01, 4.118660182103020539e-01
6.173344347990352698e-01, 4.788179707725377932e-01, 3.606922865279227342e-01, 2.737680435209420282e-01, 1.972854941269738538e-01, 8.274567395384325730e-01, 4.509285652901844910e-01, 5.711208057381075287e-01, 6.096722682260841131e-01, 6.148202836607131738e-01, 7.391204287715158472e-01, 8.619151924854870916e-01, 6.677471342210394845e-01, 7.974734541462933368e-01, 1.073951180367000102e+00, 5.356301152056839321e-01, 1.209107689508205796e+00, 8.965114594079910404e-01, 4.129740862451837802e-01, 7.288072467799482368e-01, 3.048114370127469885e-01, 8.748692740898783571e-01, 4.819252998251910003e-01, 5.498228316048180409e-01, 5.549998849928865496e-01, 2.281430479095815367e-01, 4.627455049871929682e-01, 3.813268981876951624e-01, 7.940749669129090194e-01, 5.972161831116541419e-01, 5.046484861476029371e-01, 3.717694455416684640e-01, 9.340330538106685898e-01, 6.801292570301200602e-01, 4.384718133599688761e-01, 4.275352384814722906e-01, 7.059187252190013417e-01, 7.569331673327293064e-01, 6.021089990700867478e-01, 9.345412405333632933e-01, 7.006729075543181029e-01, 1.004720936580733470e+00, 1.477604605138349791e+00, 9.185157879956781235e-01, 7.429269512446264045e-02, 4.934324553889584812e-18, -6.414621920056459409e-17, 2.467162276944792406e-18, 0.000000000000000000e+00, -1.480297366166875367e-17
6.277244549457867695e-01, 9.253847169950565332e-01, 9.206326477447343004e-01, 7.626572876770266740e-01, 6.763144330735831877e-01, 7.981318626023555796e-01, 7.720844053812243590e-01, 9.089903986048294415e-01, 9.278205029867043763e-01, 7.659249065652864452e-01, 4.181237918455619762e-01, 3.431719824770285143e-01, 9.998358682822022780e-01, 1.012039201635336561e+00, 1.278431275991757987e+00, 9.199500298013087995e-01, 3.238683938439552712e-01, 5.659952882744039293e-01, 9.085403778229209637e-01, 1.331429403620899121e+00, 1.024638026495938048e+00, 5.961298324639762169e-01, 7.187048612302321393e-01, 6.628720162194295940e-01, 8.885098860204827531e-01, 5.425048325548569306e-01, 9.966575768309522410e-01, 7.376638071468872848e-01, 5.267780566826398836e-01, 7.261342455239846450e-01, 1.163368615089724445e+00, 3.846651340756662152e-01, 6.651974295855951347e-01, 1.186017361249025681e+00, 2.975714730406209818e-01, 6.643000585585273621e-01, 1.085209581424181779e+00, 1.243307845297457970e+00, 9.205445693825855535e-01, 1.136294540749653192e+00, 1.324727486232898599e+00, 1.358324146103895735e+00, 1.171769972193311249e+00, 1.335012968283821655e+00, 1.200861835266665789e+00, 1.374486674649600504e+00, 6.872841265790949894e-01, 2.467162276944792406e-18, 0.000000000000000000e+00, -1.480297366166875367e-17
