dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,15,0.002173426311417576,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,16,0.008125026494590515,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,83,0.008891517191539213,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,412,0.0001262893346168095,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,413,0.00025292230388947276,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,414,0.0008929877707523482,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,415,0.0005764796064479546,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,416,6.573051273414753e-05,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,417,3.2382596881142205e-05,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,418,0.0010120043396541574,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,720,0.0060758268549232644,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,985,3.853561953644796e-05,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,986,2.1947356144950186e-05,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,987,0.00018844829510043538,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,988,0.006075399939154687,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,1050,0.0002529105461870878,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,1051,0.001403337714266133,t-test
Realworld_BMW.DE_daily_binned50,0.01,30,24,10,1052,0.006180443118772661,t-test
