dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,21,5.763210352074119e-08,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,22,1.7097864837123588e-11,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,23,2.337793657793621e-10,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,24,2.6740531302009132e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,25,8.235048323577279e-07,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,26,2.0629510446327076e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,27,0.0002624277805525192,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,28,0.0022751232535720887,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,29,0.005326527474167507,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,69,0.00018460757464955176,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,73,3.192074657650011e-08,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,74,7.01189960871384e-08,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,75,5.707314063036746e-07,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,76,3.806428732385832e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,77,0.00017022307320330342,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,78,0.0008322597892531948,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,130,6.11207981016094e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,131,2.361813472062667e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,132,1.0153766694422645e-08,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,133,4.324133199715836e-08,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,134,3.7828857890611107e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,135,3.015068446115661e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,136,4.785532629953152e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,137,4.682353139895692e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,138,6.185056750938017e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,139,2.8625111073734745e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,140,0.0002631033417523171,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,141,0.0020942069356962964,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,250,1.4700003461466897e-11,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,287,0.0003207950140061145,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,288,3.5392820818992015e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,289,0.0005264691459441997,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,290,0.003224520909389933,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,291,0.007228198013142363,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,302,1.5003730193481431e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,303,3.7324406824383955e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,304,2.867428107398646e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,305,1.0124255716303308e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,306,8.570769410812403e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,307,0.0023563511659616242,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,308,0.002322311363318996,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,309,0.0008209565030174978,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,310,6.15146583097131e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,362,0.0004500552380318062,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,363,0.00026254875145986735,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,364,2.714842060807132e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,365,1.0739545921772053e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,366,1.2835821162485163e-08,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,369,7.351102299742204e-10,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,370,5.873704348290421e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,371,0.00010798310709107494,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,372,4.126986472020056e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,373,0.0002656078780492659,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,374,0.00300795755004455,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,387,7.414400336744277e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,388,0.000608704665671306,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,389,0.00020838643434793034,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,390,0.00038122819761360083,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,391,0.002760784661046303,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,430,3.496938234501134e-08,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,431,5.671237843550335e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,432,0.00017056472574453874,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,433,9.480294185184645e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,434,0.0008946973873798048,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,440,0.0013514246409055358,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,481,1.05408983562069e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,482,2.650398719743647e-07,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,484,7.234605427616374e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,486,0.0005605656128155004,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,487,0.000153590622660785,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,488,0.0005896813181904289,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,597,4.068492017840927e-08,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,598,1.7823837569582856e-07,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,599,2.3134731043187845e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,600,8.056745408785547e-07,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,601,1.603470240068169e-06,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,602,3.656912091450162e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,603,1.3811875253710856e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,604,2.8880841916980144e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,605,0.0005495059551155389,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,621,0.0002667973676264321,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,622,6.677953452798915e-05,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,623,0.00011637266727914615,t-test
Realworld_accs_after_filling_and_binning,0.01,50,25,10,624,0.0014598306256459375,t-test
