dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,190,0.0016608248248268314,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,205,9.02433849236588e-09,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,206,4.535677923714118e-06,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,207,0.00010746672753876704,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,208,0.0008004571373741041,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,209,0.0029016265181398514,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,232,1.6387498125780876e-06,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,314,0.00040779190549872213,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,380,0.0005814801049219056,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,388,2.853732917502188e-05,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,389,1.710005720850875e-07,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,390,1.726730662081622e-09,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,391,1.0122875931200398e-13,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,392,4.0252692822060345e-07,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,393,0.0004991430165464614,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,394,0.0058401186345169625,t-test
Realworld_dataset1-timeSeries(events)_filled_binned,0.01,100,70,10,441,0.005730334644830775,t-test
