dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,12,2.0076474564563014e-12,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,13,1.3773763522023125e-12,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,14,1.0025259769449769e-09,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,15,6.3131128238851376e-09,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,16,5.924670819553702e-09,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,17,3.1827220944756927e-07,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,18,1.0280940077683414e-05,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,19,8.629824073177282e-05,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,20,0.00030941771627143776,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,21,0.001663946586462923,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,22,0.0048690112260799424,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,34,9.639320244858046e-06,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,35,0.0008452336342028576,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,36,0.0018219175274695185,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,37,0.0012574082194313962,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,38,0.0029282758546159203,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,39,0.0009867618565967747,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,40,0.0006716366281475469,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,41,0.0001676838949621078,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,42,1.687581630885505e-05,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,43,6.567914487410973e-05,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,44,0.0001679450421850567,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,45,9.699535506138063e-07,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,46,3.2458255180322483e-07,t-test
Realworld_accs(events2)_filled_binned,0.01,100,70,10,47,2.0905320930288956e-07,t-test
