0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.332399551727016240e-01, 5.691188926080871513e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.330669073875469498e-17, 0.000000000000000000e+00, 1.665334536937734749e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.416377281037143332e-01, 2.775974710614309005e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.167905692361981054e-17, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.022331945110012186e-01, 4.213605017154136573e-02, 1.375225954418846271e-02, 0.000000000000000000e+00, -3.330669073875469498e-17, 0.000000000000000000e+00, 1.665334536937734749e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.504968988936323387e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.632452490464604750e-02, 1.881731662875653355e-01, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.167905692361981016e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.330669073875469498e-17, 0.000000000000000000e+00, 1.665334536937734749e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.752967533978208370e-02, 2.071935815485076438e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.167905692361981054e-17, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.167905692361981016e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.330669073875469498e-17, 0.000000000000000000e+00, 1.665334536937734749e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.700743415417188417e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.109075025292085126e-01, 3.434707254999327941e-02
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.883816702112751651e-01, 4.213605017154136573e-02, 1.592362000219284951e-02, 5.687157946628819405e-02, 1.947316247816830992e-01, 6.322351501972592325e-02, 7.485474899618417728e-03, 0.000000000000000000e+00, 3.909392609296162835e-01, 1.189871426383328108e-02, 3.232734719232905896e-01, 9.003255766902278079e-02, 5.294708349079259996e-02, 2.442243091986714271e-02, 2.724942386890141233e-01, 1.751050275845320719e-02, 2.266450306380868307e-01, 2.851486796222626463e-01, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.167905692361981016e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.827234478046887434e-01, 6.023068014734471454e-02, 1.147264181820171862e-02, 0.000000000000000000e+00, 4.764062991627476262e-01, 1.487519037268259089e-03, 3.366204252020484899e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.442243091986714271e-02, 2.724942386890141233e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.563903385628205633e-01, 3.434707254999327941e-02
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.476900674177634154e-01, 2.633141606457712336e-01, 0.000000000000000000e+00, 4.177392634420292600e-03, 5.687157946628819405e-02, 9.868649107779169625e-18, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.097087935403073410e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.751050275845320719e-02, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.167905692361981016e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.868649107779169625e-18, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.097087935403073410e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.352031865202182104e-01, 1.233581138472396088e-17, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.901284040655066898e-02, 1.889549358212289643e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.618258182105267173e-02, 3.723532757536700960e-02, 5.905588048207189786e-03, 0.000000000000000000e+00, 4.764062991627476262e-01, 8.590206424986916722e-02, 3.066463251909696819e-01, 2.409657568518910886e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.167905692361981016e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.868649107779169625e-18, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.097087935403073410e-17, 2.846389868737158810e-02, 5.294708349079259996e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00
