7.567425642858630064e-02, 8.764263851601476751e-02, 1.264862916475757437e-01, 8.635067969306773229e-18, 3.012044634159229406e-01, 1.124829433849086208e-01, 2.319132540328104916e-16, 2.097087935403073410e-17, 9.111959069935356148e-02, 8.053045594463907886e-01, 6.131585645328150314e-01, 2.442182098384308997e-01, 5.497488205796823291e-01, 1.467481866765465881e+00, 5.399903828614942558e-01, 6.950527934521583129e-01, 4.374369104842255052e-01, 8.184024329858389235e-01, 1.430013241779932720e+00, 2.993226922227845144e-01, 6.831022204396229591e-02, 6.218300602506074970e-01, 4.626351995480669221e-01, 8.981582854899267110e-01, 4.246239295478723141e-01, 7.759198671385512946e-02, 9.536645166993618083e-02, 8.948850769181190268e-01, 9.463141103102733209e-02, 3.331792061737883781e-01, 7.649604602062908265e-01, 1.913896317976571393e-01, 4.728284322591926325e-01, 1.960910017140080341e-01, 8.459790686052742759e-01, 3.017504239830188784e-01, 3.194357354986414044e-01, 2.336685286173532383e-01, 6.084319671781664995e-01, 4.846168605784685890e-01, 1.609774621658641436e-01
1.108280626720118817e-01, 1.165105199612115200e-01, 3.022083648805153344e-01, 8.635067969306773229e-18, 6.446327946869423453e-02, 6.341520748272548857e-01, 6.743160182845290285e-01, 5.210884153574595334e-01, 2.414973743815382601e-01, 7.202488405134851446e-01, 1.664777407929547981e-01, 4.964956468132830647e-01, 5.526499486896883084e-01, 1.352930683177540283e+00, 4.489539354450437503e-01, 5.374747622173646766e-01, 6.077348354833912447e-01, 6.467162071792499356e-01, 4.237537441000335248e-01, 2.601610816731582121e-01, 9.667290725633909121e-02, 6.534103431407326523e-01, 7.103667371569906130e-01, 7.648781268251521048e-01, 9.938817088139612066e-01, 2.070727469149435118e-01, 3.904473135042416110e-01, 5.782466238874947040e-01, 1.478159863452054579e-01, 2.512348649892763852e-01, 1.726049268989473251e-01, 7.537010162964166149e-01, 1.739663720050479145e-01, 4.762235985184368192e-01, 6.336352680889041356e-01, 2.283476909880167161e-01, 2.357173184284698242e-01, 9.481696389406418790e-02, 4.665127453777261901e-01, 1.119125651039199060e-01, 2.411534179421656876e-01
5.066817176035125492e-01, 1.973169606923750319e-01, 1.415386676652703457e-01, 2.898267777625053165e-01, 1.978089485394303737e-01, 2.184890279117103484e-01, 2.958766558891890996e-01, 3.701179905978516094e-02, 2.338743926331586787e-01, 8.653784321781947675e-01, 8.495895396602318739e-01, 5.307648468438207479e-01, 5.388903580930640702e-01, 1.390631987903349742e+00, 5.490373049259635874e-01, 3.353623800265509436e-01, 2.778228420330333681e-01, 8.012033165185720174e-01, 8.125867500073232774e-01, 4.283912572707888611e-01, 4.472503349809808237e-01, 9.314213942626654585e-01, 5.903449858355285240e-01, 8.138148654111888591e-01, 8.078203583196682525e-01, 2.451009290947002428e-02, 1.210278325563262161e-02, 5.766933175934272349e-01, 2.787898256280688103e-01, 6.129061392755891235e-01, 6.696058006698665244e-01, 7.087164264473250208e-01, 2.947291107073277128e-01, 1.850992438242622939e-01, -3.207310960028229704e-17, 1.727013593861354646e-17, 6.167905692361980438e-18, 1.258252761241844046e-16, -7.771561172376095290e-17, 3.046174395891875983e-02, 1.037848541746977937e-01
-3.207310960028229704e-17, 1.233581138472396203e-18, 2.034946321297846084e-01, 4.445690356266263632e-01, 2.791212323495314562e-01, 6.553200355677712974e-01, 4.773810617454287697e-01, 2.520024418865371985e-01, 9.133402314160517232e-02, 3.492772707976720681e-01, 7.258377035954006740e-01, 2.467162276944792406e-18, 4.084420505872777829e-01, 1.072504198038108925e+00, 4.144626898877715737e-01, -2.072416312633625575e-16, 7.644117321613091987e-01, 6.875623167349592668e-01, 5.284384165453919202e-01, 1.652238101123066072e-01, 1.085551401855708582e-16, 5.736760196201013962e-01, 6.588306254124213224e-01, 6.182592682108836168e-01, 1.284399185241639874e+00, 3.025285514621791072e-01, 7.401486830834376833e-18, 7.572297606633009437e-01, -6.167905692361980438e-18, 1.480297366166875367e-17, 7.170420037652565082e-01, 6.874040843031679060e-01, 4.517714677183696376e-02, 5.209125988293340503e-01, 2.635943882273746874e-01, 3.049487438028550268e-01, 3.523550735431302261e-02, 1.258252761241844046e-16, -7.771561172376095290e-17, 2.220446049250313204e-17, 7.621759137882593016e-02
-3.207310960028229704e-17, 1.233581138472396203e-18, -2.960594732333750733e-17, 2.097087935403073410e-17, 7.401486830834376833e-18, 1.889239201415633673e-01, 1.749548888142728464e-01, 1.336064890234870961e-01, 2.183857076511082351e-01, 5.486024315368023263e-01, 7.882701871151140960e-01, 2.467162276944792406e-18, 2.264294086619736690e-01, 1.562426538322674752e+00, 4.840693262012990550e-01, 3.698192147845889011e-01, 3.380062973445860375e-01, 7.665652933776723188e-01, 1.480440140127323279e+00, 3.628190073318650066e-01, 2.876469482839587588e-01, 4.150579890981881959e-01, 7.555022992557086647e-01, 9.909366760951814346e-01, 6.008228973160905095e-01, 1.618704638900642645e-01, 4.148350790371199692e-01, 1.033180453496056916e+00, -6.167905692361980438e-18, 4.472236279619723476e-01, 7.612007299697067797e-01, 7.327987678024733276e-01, 5.236551224987876507e-01, 1.554755670600005690e-01, 4.580912200496404796e-01, 3.994550417330430259e-01, 2.024773915117044354e-01, 1.181281590009164301e-01, 9.009062800284041439e-02, 3.940435327409136934e-01, 7.621759137882593016e-02
4.557604217880750208e-01, 2.384667721285476105e-01, 5.502782049376228057e-01, 3.513455143496995725e-01, 3.264232105265413297e-01, 1.417295097483637911e-01, 4.517969349484594610e-01, 2.906189432099929304e-01, 2.505277318527877606e-01, 4.577456787906246660e-01, 6.307117679264793164e-01, 4.251515207618931647e-01, 3.700724817686473767e-01, 1.674499833273655369e+00, 5.938827635685354212e-01, 3.792792436465640682e-01, 2.714536416937568530e-01, 3.107034049130548148e-01, 7.045445258399377630e-01, 2.623401915474983248e-01, 2.245499225346629379e-01, 5.684238230325955321e-01, 4.696399009002131253e-01, 7.183203714127318618e-01, 5.812520383958823533e-01, 2.240548268593536563e-01, 1.432987120854036789e-01, 8.103974646427969386e-01, 3.673165704754208227e-01, 1.038078202132113603e-01, 4.405544268964157184e-01, 3.125317273677476471e-01, 2.132676120030664313e-01, 3.087873297577524712e-01, 4.934324553889584812e-18, 1.727013593861354646e-17, -6.167905692361980438e-18, 2.844758389112880259e-01, 1.150592778201918048e-01, 2.122408882588596724e-01, 2.018468309948761030e-01
1.934874586604887897e-02, 1.834530166716914490e-01, 4.150637402280755728e-01, 5.113152202039502464e-02, 7.401486830834376833e-18, 9.297790120266083425e-02, 6.706144607377158007e-01, 2.687061868948937282e-01, 4.112730411641191686e-01, 3.672899795940342549e-01, 8.048031965645396912e-01, 2.679798328443186994e-01, 6.962607928474234820e-01, 1.708540653399284626e+00, 6.468315150847910866e-01, 6.168980088965843045e-01, 9.320939139581708721e-01, 7.324711522433572375e-01, 1.157023772645736637e+00, 3.271736746346307068e-01, 4.993163980294392235e-01, 7.037006709519814107e-01, 7.283838957574232387e-01, 6.799034637324946617e-01, 4.491659967961967870e-01, 1.240512230346410560e-01, 4.886595894744005797e-01, 5.504331685403458518e-01, 5.081826098662582947e-01, 5.289098261520442934e-01, 1.022418933022667842e+00, 6.821939596554785767e-01, 4.962371503325299638e-01, 1.897252961505894175e-01, 3.901806432630871013e-01, 5.651815260401877872e-01, 3.884350108531015033e-01, 2.483176382276177652e-01, 4.088010448009685160e-01, 6.174868487652169780e-01, 9.884690897897002726e-02
1.606596640052108671e-01, 1.233581138472396203e-18, 2.568780334282715350e-01, 1.624188098239197631e-01, 3.646581261607544366e-01, 5.208129911009907742e-01, 5.416014319323468884e-01, 4.857284614102459763e-02, 8.892489574889290982e-02, 2.467440513199599395e-01, 9.785438152232919795e-02, 7.489044535011778192e-02, 6.881147327836956151e-01, 9.272667307003453763e-01, 5.755120932179728088e-01, 2.826405012566043928e-02, 3.945224735390282511e-01, 5.756713534765739437e-01, 5.673063864510256016e-01, 8.784716780124018909e-02, 1.714769395532627083e-01, 1.301650529944790857e-01, 6.985876731213741531e-01, 3.325688864759959729e-01, 7.733740709615120057e-01, 1.393632989768482655e-01, 3.194598215420024756e-01, 7.879771499291188253e-01, 1.968387233336624242e-02, 5.334624824198146431e-01, -1.011536533547364829e-16, 3.947459643111667850e-17, -2.467162276944792406e-18, 1.818983431481488167e-01, 7.836937310831245673e-01, 1.966763037828559990e-01, 4.358720151436498158e-01, 3.008507372606030184e-01, 4.021894876055643331e-01, 2.641960328559140314e-01, 1.183053357903098013e-01
1.615803285219484520e-01, 1.376018395766323843e-01, 2.567307944001218090e-01, 8.762161545288761622e-02, 5.689407944227619085e-01, 1.373192511504608415e-01, 3.153216010663837943e-01, 3.967457999647924227e-01, 9.153356109523783091e-02, 3.998654191005013847e-01, 3.700743415417188263e-17, 1.480297366166875367e-17, -1.480297366166875367e-17, 1.040281305743971707e+00, 4.651100354386168978e-01, 3.065297287297287232e-01, 3.095398458963804500e-01, 7.568722512289297599e-01, 1.025075921692059966e+00, 3.024444872576890764e-01, 6.473759299877756002e-01, 6.473360550407918357e-01, 9.129076823444541855e-01, 4.206944685018172425e-01, 7.609957389331382105e-01, 1.346701257904945326e-01, 1.179868301920068141e-01, 6.802528886267628083e-01, 9.068953906131553555e-02, 1.373382748667460462e-01, 6.685652669293724593e-01, 5.880997607146688511e-01, -2.467162276944792406e-18, 1.551466925425632193e-01, 8.651344525079802950e-02, 3.420132702553534826e-02, 4.492771270478327916e-01, 2.891397981806270168e-01, 9.631170478842002169e-02, 5.755072319511425061e-01, 2.377340127190825242e-02
-7.401486830834376833e-18, 1.233581138472396203e-18, -4.934324553889584812e-18, 2.097087935403073410e-17, 7.401486830834376833e-18, 4.514956652790689806e-01, 5.254426284084798837e-01, 2.248601344120585432e-01, 2.975831346451432990e-01, 6.298828584862984359e-01, 8.147981597512539143e-01, 2.670617844645170047e-01, 8.491657612819507595e-01, 1.607190475098458693e+00, 7.699364070193295273e-01, 5.102596637215703890e-01, 4.768337320505190990e-01, 6.454053542633488849e-01, 1.128648244732443739e+00, 4.347562490525234691e-01, 4.482372715731655077e-01, 8.012107864567170612e-01, 9.095114599310594183e-01, 4.170057660889307516e-01, 9.931608867376614525e-01, 2.332109742375353123e-01, 3.714681809627743969e-01, 8.293977805453047747e-01, 5.462280205539471467e-01, 4.204951715808963875e-01, 6.158344342608199629e-01, 7.840246710090759130e-01, 2.398536801431690457e-01, 4.179111705515008990e-01, 5.005914306918035628e-01, 2.347305466270918906e-01, 6.167905692361980438e-18, -9.868649107779169625e-18, 8.635067969306773229e-18, -1.480297366166875367e-17, 7.621759137882593016e-02
