dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,75,0.00032014430282435063,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,104,2.567748484395028e-06,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,105,5.719751166373964e-09,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,106,1.931201287455826e-09,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,107,6.845852845340068e-10,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,108,2.3232410604582507e-06,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,109,9.567252770250733e-05,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,158,0.0006575828328933768,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,173,3.065421501793726e-05,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,174,0.001524087285990885,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,175,0.0009732904237499232,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,176,0.00012690482022746467,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,177,0.0025379773616712696,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,178,0.0008019423611881041,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,179,1.6032233290912872e-05,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,180,1.6111404358871831e-09,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,181,8.004310176873588e-06,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,182,9.541402098774393e-06,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,186,0.0019056278732269222,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,120,10,187,0.007859481302622307,t-test
