dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,106,0.00016308192630344688,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,122,4.495068975156427e-05,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,123,0.000307403867717608,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,124,0.0013870563017111398,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,150,0.00019496968535066098,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,151,0.001202281665371572,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,152,0.004649221375828932,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,153,0.009465795601393854,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,215,0.00018621476224034783,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,216,0.0011513545871628776,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,231,0.00033101962632603286,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,252,0.0017391307288862471,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,200,140,10,253,0.006657313426224276,t-test
