dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,18,0.004972087875732882,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,34,0.001349912637841831,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,59,7.865290707650835e-10,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,62,7.5984043442435e-09,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,63,4.429733422514865e-07,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,64,2.2533416346811637e-05,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,65,0.00023404185226656788,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,67,1.8543096216982203e-06,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,68,8.157686114398677e-09,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,69,2.121605839646015e-12,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,70,1.1753750695952047e-12,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,71,3.532898726949411e-07,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,72,3.067356564310244e-05,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,73,0.0004324913896911839,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,74,0.0027183856807100793,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,87,0.00036764598006864944,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,88,0.0023840308830520057,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,105,0.00045680348157749764,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,106,0.0028021680496549766,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,122,1.8018424405075517e-07,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,123,1.8180126062347095e-11,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,219,0.004443592037510438,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,233,0.0030494002319178155,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,259,0.006260799611705232,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,274,0.0050256602871203504,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,306,2.9770765051544622e-05,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,307,2.3007628912286237e-05,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,308,1.9256391453012257e-07,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,309,3.6060822326823694e-14,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,310,5.3295779957812044e-11,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,539,5.144185796264853e-06,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,543,3.9147883546078704e-05,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,544,0.0008976851289744947,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,572,2.267941824804574e-06,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,573,8.635869116415052e-05,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,574,0.0008595881467034177,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,575,0.0044379078668205195,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,596,0.003071059106558221,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,624,0.003065311270449147,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,638,0.0032533843276193676,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,698,0.00013443741702168075,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,708,1.5131190946074483e-09,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,712,1.0261266480402774e-09,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,732,2.1820582285696216e-07,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,733,4.26598948209627e-11,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,738,0.0007060300165153407,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,742,3.567576688504394e-12,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,743,1.5286602848447254e-12,t-test
Realworld_dataset1-timeSeries_filled_binned,0.01,50,45,10,744,3.7881913674567385e-07,t-test
