acc,light,moderate-vigorous,sedentary,sleep,MET
10.217,0,0,1,0,1.56349206349206
13.852,0,0,1,0,1.56349206349206
15.464,0,0,1,0,1.56349206349206
20.819,0,0,1,0,1.56349206349206
22.588,0,0,1,0,1.56349206349206
14.193,0,0,1,0,1.56349206349206
12.161,0,0,1,0,1.56349206349206
15.521,0,0,1,0,1.56349206349206
14.943,0,0,1,0,1.56349206349206
19.981,0,0,1,0,1.56349206349206
25.338,0,0,1,0,1.56349206349206
20.435,0,0,1,0,1.56349206349206
16.211,0,0,1,0,1.56349206349206
6.913,0,0,1,0,1.56349206349206
26.597,0,0,1,0,1.56349206349206
31.854,0,0,1,0,1.56349206349206
21.498,0,0,1,0,1.56349206349206
25.535,0,0,1,0,1.56349206349206
16.436,0,0,1,0,1.56349206349206
15.57,0,0,1,0,1.56349206349206
8.674,0,0,1,0,1.56349206349206
24.413,0,0,1,0,1.56349206349206
10.277,0,0,1,0,1.56349206349206
3.008,0,0,1,0,1.56349206349206
4.418,0,0,1,0,1.56349206349206
6.917,0,0,1,0,1.56349206349206
32.343,0,0,1,0,1.56349206349206
31.239,0,0,1,0,1.56349206349206
31.571,0,0,1,0,1.56349206349206
34.489,0,0,1,0,1.56349206349206
38.954,0,0,1,0,1.56349206349206
37.706,0,0,1,0,1.56349206349206
28.031,0,0,1,0,1.56349206349206
46.463,1,0,0,0,2.27083333333333
43.415,1,0,0,0,2.27083333333333
23.856,1,0,0,0,2.27083333333333
29.152,1,0,0,0,2.27083333333333
31.024,1,0,0,0,2.27083333333333
17.405,1,0,0,0,2.27083333333333
70.157,1,0,0,0,2.27083333333333
45.997,1,0,0,0,2.27083333333333
62.248,1,0,0,0,2.27083333333333
70.831,1,0,0,0,2.27083333333333
71.778,1,0,0,0,2.27083333333333
81.487,1,0,0,0,2.27083333333333
54.639,1,0,0,0,2.27083333333333
125.66,1,0,0,0,2.27083333333333
125.173,1,0,0,0,2.27083333333333
69.434,1,0,0,0,2.27083333333333
70.319,1,0,0,0,2.27083333333333
71.022,1,0,0,0,2.27083333333333
45.441,1,0,0,0,2.27083333333333
39.519,1,0,0,0,2.27083333333333
77.327,1,0,0,0,2.27083333333333
36.383,1,0,0,0,2.27083333333333
44.104,1,0,0,0,2.27083333333333
69.574,1,0,0,0,2.27083333333333
101.252,1,0,0,0,2.27083333333333
117.998,1,0,0,0,2.27083333333333
80.834,1,0,0,0,2.27083333333333
56.182,1,0,0,0,2.27083333333333
88.975,1,0,0,0,2.27083333333333
97.018,1,0,0,0,2.27083333333333
86.707,1,0,0,0,2.27083333333333
79.415,1,0,0,0,2.27083333333333
56.952,1,0,0,0,2.27083333333333
42.817,1,0,0,0,2.27083333333333
60.799,1,0,0,0,2.27083333333333
89.687,1,0,0,0,2.27083333333333
53.249,1,0,0,0,2.27083333333333
36.685,1,0,0,0,2.27083333333333
28.44,1,0,0,0,2.27083333333333
29.969,1,0,0,0,2.27083333333333
81.908,1,0,0,0,2.27083333333333
40.764,1,0,0,0,2.27083333333333
130.314,1,0,0,0,2.27083333333333
99.921,1,0,0,0,2.27083333333333
99.483,1,0,0,0,2.27083333333333
59.025,1,0,0,0,2.27083333333333
77.99,1,0,0,0,2.27083333333333
65.468,1,0,0,0,2.27083333333333
104.408,1,0,0,0,2.27083333333333
135.179,1,0,0,0,2.27083333333333
182.544,1,0,0,0,2.27083333333333
64.193,1,0,0,0,2.27083333333333
60.661,1,0,0,0,2.27083333333333
40.108,1,0,0,0,2.27083333333333
51.53,1,0,0,0,2.27083333333333
39.679,1,0,0,0,2.27083333333333
137.613,1,0,0,0,2.27083333333333
105.96,1,0,0,0,2.27083333333333
103.989,1,0,0,0,2.27083333333333
74.16,1,0,0,0,2.27083333333333
93.514,1,0,0,0,2.27083333333333
22.905,1,0,0,0,2.27083333333333
99.838,1,0,0,0,2.27083333333333
47.06,1,0,0,0,2.27083333333333
84.45,1,0,0,0,2.27083333333333
45.704,1,0,0,0,2.27083333333333
60.429,1,0,0,0,2.27083333333333
82.432,1,0,0,0,2.27083333333333
66.364,1,0,0,0,2.27083333333333
28.546,1,0,0,0,2.27083333333333
89.433,1,0,0,0,2.27083333333333
56.296,1,0,0,0,2.27083333333333
53.468,1,0,0,0,2.27083333333333
77.532,1,0,0,0,2.27083333333333
61.772,1,0,0,0,2.27083333333333
33.341,1,0,0,0,2.27083333333333
61.137,1,0,0,0,2.27083333333333
92.434,1,0,0,0,2.27083333333333
117.578,1,0,0,0,2.27083333333333
75.893,1,0,0,0,2.27083333333333
84.121,1,0,0,0,2.27083333333333
90.14,1,0,0,0,2.27083333333333
41.207,1,0,0,0,2.27083333333333
79.106,1,0,0,0,2.27083333333333
68.199,1,0,0,0,2.27083333333333
89.86,1,0,0,0,2.27083333333333
73.409,1,0,0,0,2.27083333333333
120.356,1,0,0,0,2.27083333333333
91.548,1,0,0,0,2.27083333333333
16.024,1,0,0,0,2.27083333333333
17.89,1,0,0,0,2.27083333333333
223.258,1,0,0,0,2.27083333333333
141.475,1,0,0,0,2.27083333333333
65.942,1,0,0,0,2.27083333333333
109.915,1,0,0,0,2.27083333333333
83.779,1,0,0,0,2.27083333333333
15.942,1,0,0,0,2.27083333333333
15.266,1,0,0,0,2.27083333333333
15.112,1,0,0,0,2.27083333333333
51.727,1,0,0,0,2.27083333333333
105.424,1,0,0,0,2.27083333333333
42.871,1,0,0,0,2.27083333333333
41.37,1,0,0,0,2.27083333333333
72.119,1,0,0,0,2.27083333333333
57.196,1,0,0,0,2.27083333333333
61.53,1,0,0,0,2.27083333333333
30.68,1,0,0,0,2.27083333333333
46.286,1,0,0,0,2.27083333333333
108.255,1,0,0,0,2.27083333333333
58.495,1,0,0,0,2.27083333333333
61.816,1,0,0,0,2.27083333333333
44.162,1,0,0,0,2.27083333333333
74.234,1,0,0,0,2.27083333333333
94.828,1,0,0,0,2.27083333333333
33.45,1,0,0,0,2.27083333333333
71.797,1,0,0,0,2.27083333333333
53.601,1,0,0,0,2.27083333333333
80.392,1,0,0,0,2.27083333333333
93.271,1,0,0,0,2.27083333333333
97.59,1,0,0,0,2.27083333333333
78.641,1,0,0,0,2.27083333333333
26.056,1,0,0,0,2.27083333333333
77.253,1,0,0,0,2.27083333333333
39.557,1,0,0,0,2.27083333333333
25.95,1,0,0,0,2.27083333333333
16.11,1,0,0,0,2.27083333333333
71.128,1,0,0,0,2.27083333333333
72.455,1,0,0,0,2.27083333333333
82.986,1,0,0,0,2.27083333333333
71.214,1,0,0,0,2.27083333333333
61.672,1,0,0,0,2.27083333333333
65.6,1,0,0,0,2.27083333333333
79.683,1,0,0,0,2.27083333333333
117.348,1,0,0,0,2.27083333333333
34.486,1,0,0,0,2.27083333333333
72.667,1,0,0,0,2.27083333333333
40.289,1,0,0,0,2.27083333333333
15.433,1,0,0,0,2.27083333333333
26.986,1,0,0,0,2.27083333333333
43.826,1,0,0,0,2.27083333333333
28.145,1,0,0,0,2.27083333333333
59.824,1,0,0,0,2.27083333333333
47.024,1,0,0,0,2.27083333333333
5.949,0,0,1,0,1.56349206349206
20.599,0,0,1,0,1.56349206349206
13.814,0,0,1,0,1.56349206349206
36.977,0,0,1,0,1.56349206349206
26.665,0,0,1,0,1.56349206349206
22.784,0,0,1,0,1.56349206349206
37.536,0,0,1,0,1.56349206349206
26.296,0,0,1,0,1.56349206349206
27.093,0,0,1,0,1.56349206349206
36.416,0,0,1,0,1.56349206349206
32.556,0,0,1,0,1.56349206349206
42.851,0,0,1,0,1.56349206349206
42.494,0,0,1,0,1.56349206349206
31.576,0,0,1,0,1.56349206349206
44.9,0,0,1,0,1.56349206349206
22.687,0,0,1,0,1.56349206349206
17.989,0,0,1,0,1.56349206349206
26.731,0,0,1,0,1.56349206349206
18.951,0,0,1,0,1.56349206349206
32.912,0,0,1,0,1.56349206349206
29.985,0,0,1,0,1.56349206349206
10.52,0,0,1,0,1.56349206349206
7.841,0,0,1,0,1.56349206349206
14.591,0,0,1,0,1.56349206349206
16.097,0,0,1,0,1.56349206349206
31.706,0,0,1,0,1.56349206349206
28.602,0,0,1,0,1.56349206349206
20.208,0,0,1,0,1.56349206349206
25.979,0,0,1,0,1.56349206349206
21.092,0,0,1,0,1.56349206349206
38.829,0,0,1,0,1.56349206349206
26.847,0,0,1,0,1.56349206349206
18.81,0,0,1,0,1.56349206349206
12.829,0,0,1,0,1.56349206349206
19.481,0,0,1,0,1.56349206349206
21.879,0,0,1,0,1.56349206349206
20.563,0,0,1,0,1.56349206349206
14.887,0,0,1,0,1.56349206349206
17.68,0,0,1,0,1.56349206349206
19.264,0,0,1,0,1.56349206349206
16.59,0,0,1,0,1.56349206349206
18.237,0,0,1,0,1.56349206349206
23.057,0,0,1,0,1.56349206349206
24.648,0,0,1,0,1.56349206349206
27.553,0,0,1,0,1.56349206349206
13.937,0,0,1,0,1.56349206349206
38.283,0,0,1,0,1.56349206349206
51.426,0,0,1,0,1.56349206349206
24.275,0,0,1,0,1.56349206349206
56.54,0,0,1,0,1.56349206349206
58.151,0,0,1,0,1.56349206349206
82.372,0,0,1,0,1.56349206349206
27.607,0,0,1,0,1.56349206349206
24.35,0,0,1,0,1.56349206349206
19.54,0,0,1,0,1.56349206349206
32.581,0,0,1,0,1.56349206349206
27.106,0,0,1,0,1.56349206349206
32.55,0,0,1,0,1.56349206349206
30.451,0,0,1,0,1.56349206349206
43.719,0,0,1,0,1.56349206349206
43.904,0,0,1,0,1.56349206349206
22.794,0,0,1,0,1.56349206349206
23.911,0,0,1,0,1.56349206349206
13.007,0,0,1,0,1.56349206349206
27.333,1,0,0,0,2.27083333333333
68.355,1,0,0,0,2.27083333333333
82.592,1,0,0,0,2.27083333333333
69.158,1,0,0,0,2.27083333333333
38.975,1,0,0,0,2.27083333333333
38.209,1,0,0,0,2.27083333333333
79.319,1,0,0,0,2.27083333333333
53.179,1,0,0,0,2.27083333333333
45.929,1,0,0,0,2.27083333333333
124.819,1,0,0,0,2.27083333333333
122.712,1,0,0,0,2.27083333333333
154.773,1,0,0,0,2.27083333333333
57.421,1,0,0,0,2.27083333333333
14.271,1,0,0,0,2.27083333333333
60.985,1,0,0,0,2.27083333333333
60.532,1,0,0,0,2.27083333333333
162.848,1,0,0,0,2.27083333333333
139.252,1,0,0,0,2.27083333333333
26.238,1,0,0,0,2.27083333333333
45.666,1,0,0,0,2.27083333333333
62.505,1,0,0,0,2.27083333333333
80.817,1,0,0,0,2.27083333333333
62.233,1,0,0,0,2.27083333333333
78.949,1,0,0,0,2.27083333333333
96.688,0,1,0,0,4.68260869565217
109.223,0,1,0,0,4.68260869565217
111.556,0,1,0,0,4.68260869565217
110.935,0,1,0,0,4.68260869565217
107.723,0,1,0,0,4.68260869565217
126.676,0,1,0,0,4.68260869565217
123.125,0,1,0,0,4.68260869565217
141.033,0,1,0,0,4.68260869565217
161.423,0,1,0,0,4.68260869565217
154.882,0,1,0,0,4.68260869565217
58.412,0,1,0,0,4.68260869565217
104.142,0,1,0,0,4.68260869565217
72.809,1,0,0,0,2.27083333333333
31.043,1,0,0,0,2.27083333333333
78.037,1,0,0,0,2.27083333333333
31.582,1,0,0,0,2.27083333333333
37.692,1,0,0,0,2.27083333333333
21.192,1,0,0,0,2.27083333333333
33.273,1,0,0,0,2.27083333333333
29.211,1,0,0,0,2.27083333333333
53.478,1,0,0,0,2.27083333333333
19.991,1,0,0,0,2.27083333333333
30.305,1,0,0,0,2.27083333333333
35.532,1,0,0,0,2.27083333333333
19.845,1,0,0,0,2.27083333333333
35.352,1,0,0,0,2.27083333333333
15.905,1,0,0,0,2.27083333333333
10.889,1,0,0,0,2.27083333333333
28.828,1,0,0,0,2.27083333333333
44.453,1,0,0,0,2.27083333333333
11.41,1,0,0,0,2.27083333333333
21.916,1,0,0,0,2.27083333333333
22.633,1,0,0,0,2.27083333333333
47.906,1,0,0,0,2.27083333333333
65.799,1,0,0,0,2.27083333333333
29.956,1,0,0,0,2.27083333333333
7.78,1,0,0,0,2.27083333333333
109.902,1,0,0,0,2.27083333333333
69.675,1,0,0,0,2.27083333333333
31.56,1,0,0,0,2.27083333333333
89.395,1,0,0,0,2.27083333333333
73.126,0,1,0,0,4.68260869565217
81.65,0,1,0,0,4.68260869565217
149.262,0,1,0,0,4.68260869565217
175.315,0,1,0,0,4.68260869565217
169.872,0,1,0,0,4.68260869565217
170.574,0,1,0,0,4.68260869565217
168.635,0,1,0,0,4.68260869565217
157.065,0,1,0,0,4.68260869565217
148.763,0,1,0,0,4.68260869565217
133.521,0,1,0,0,4.68260869565217
99.966,1,0,0,0,2.27083333333333
78.599,1,0,0,0,2.27083333333333
49.452,1,0,0,0,2.27083333333333
72.641,1,0,0,0,2.27083333333333
101.591,1,0,0,0,2.27083333333333
63.421,1,0,0,0,2.27083333333333
41.855,1,0,0,0,2.27083333333333
85.39,1,0,0,0,2.27083333333333
102.388,1,0,0,0,2.27083333333333
69.565,1,0,0,0,2.27083333333333
93.572,1,0,0,0,2.27083333333333
45.867,1,0,0,0,2.27083333333333
57.912,1,0,0,0,2.27083333333333
78.366,1,0,0,0,2.27083333333333
48.69,1,0,0,0,2.27083333333333
65.229,1,0,0,0,2.27083333333333
16.259,1,0,0,0,2.27083333333333
33.085,1,0,0,0,2.27083333333333
24.568,1,0,0,0,2.27083333333333
7.061,1,0,0,0,2.27083333333333
9.094,1,0,0,0,2.27083333333333
10.308,1,0,0,0,2.27083333333333
7.406,1,0,0,0,2.27083333333333
27.101,1,0,0,0,2.27083333333333
42.682,1,0,0,0,2.27083333333333
112.85,1,0,0,0,2.27083333333333
197.092,1,0,0,0,2.27083333333333
74.029,1,0,0,0,2.27083333333333
72.582,1,0,0,0,2.27083333333333
58.972,1,0,0,0,2.27083333333333
52.281,1,0,0,0,2.27083333333333
22.163,1,0,0,0,2.27083333333333
37.185,1,0,0,0,2.27083333333333
14.569,0,0,1,0,1.56349206349206
3.561,0,0,1,0,1.56349206349206
11.024,0,0,1,0,1.56349206349206
9.918,0,0,1,0,1.56349206349206
3.309,0,0,1,0,1.56349206349206
13.986,0,0,1,0,1.56349206349206
14.689,0,0,1,0,1.56349206349206
8.299,0,0,1,0,1.56349206349206
2.833,0,0,1,0,1.56349206349206
2.06,0,0,1,0,1.56349206349206
21.508,0,0,1,0,1.56349206349206
29.988,0,0,1,0,1.56349206349206
48.724,0,0,1,0,1.56349206349206
34.863,0,0,1,0,1.56349206349206
30.12,0,0,1,0,1.56349206349206
22.305,0,0,1,0,1.56349206349206
6.034,0,0,1,0,1.56349206349206
15.838,0,0,1,0,1.56349206349206
25.105,0,0,1,0,1.56349206349206
22.628,0,0,1,0,1.56349206349206
7.592,0,0,1,0,1.56349206349206
12.368,0,0,1,0,1.56349206349206
7.679,0,0,1,0,1.56349206349206
11.807,0,0,1,0,1.56349206349206
4.678,0,0,1,0,1.56349206349206
3.056,0,0,1,0,1.56349206349206
44.385,0,0,1,0,1.56349206349206
29.785,0,0,1,0,1.56349206349206
20.436,0,0,1,0,1.56349206349206
35.668,0,0,1,0,1.56349206349206
7.272,0,0,1,0,1.56349206349206
2.061,0,0,1,0,1.56349206349206
2.508,0,0,1,0,1.56349206349206
1.226,0,0,1,0,1.56349206349206
2.789,0,0,1,0,1.56349206349206
11.799,0,0,1,0,1.56349206349206
10.933,0,0,1,0,1.56349206349206
6.616,0,0,1,0,1.56349206349206
2.603,0,0,1,0,1.56349206349206
4.206,0,0,1,0,1.56349206349206
2.515,0,0,1,0,1.56349206349206
1.799,0,0,1,0,1.56349206349206
2.569,0,0,1,0,1.56349206349206
34.527,1,0,0,0,2.27083333333333
81.347,1,0,0,0,2.27083333333333
143.633,1,0,0,0,2.27083333333333
140.119,1,0,0,0,2.27083333333333
130.713,1,0,0,0,2.27083333333333
142.35,1,0,0,0,2.27083333333333
85.036,1,0,0,0,2.27083333333333
94.595,1,0,0,0,2.27083333333333
196.896,1,0,0,0,2.27083333333333
102.578,1,0,0,0,2.27083333333333
72.633,1,0,0,0,2.27083333333333
122.62,1,0,0,0,2.27083333333333
118.433,1,0,0,0,2.27083333333333
90.273,1,0,0,0,2.27083333333333
81.138,1,0,0,0,2.27083333333333
68.241,1,0,0,0,2.27083333333333
44.893,1,0,0,0,2.27083333333333
99.693,1,0,0,0,2.27083333333333
0.43,1,0,0,0,2.27083333333333
0.922,0,0,0,1,0.95
1.134,0,0,0,1,0.95
1.449,0,0,0,1,0.95
1.667,0,0,0,1,0.95
1.798,0,0,0,1,0.95
1.823,0,0,0,1,0.95
2.021,0,0,0,1,0.95
2.283,0,0,0,1,0.95
2.595,0,0,0,1,0.95
2.683,0,0,0,1,0.95
2.885,0,0,0,1,0.95
2.922,0,0,0,1,0.95
2.968,0,0,0,1,0.95
2.994,0,0,0,1,0.95
3.07,0,0,0,1,0.95
3.084,0,0,0,1,0.95
3.069,0,0,0,1,0.95
2.948,0,0,0,1,0.95
2.918,0,0,0,1,0.95
2.92,0,0,0,1,0.95
2.966,0,0,0,1,0.95
2.936,0,0,0,1,0.95
2.998,0,0,0,1,0.95
2.989,0,0,0,1,0.95
3.165,0,0,0,1,0.95
3.277,0,0,0,1,0.95
3.478,0,0,0,1,0.95
3.535,0,0,0,1,0.95
3.633,0,0,0,1,0.95
3.853,0,0,0,1,0.95
3.8,0,0,0,1,0.95
3.874,0,0,0,1,0.95
3.893,0,0,0,1,0.95
3.875,0,0,0,1,0.95
3.93,0,0,0,1,0.95
3.949,0,0,0,1,0.95
3.954,0,0,0,1,0.95
3.86,0,0,0,1,0.95
3.714,0,0,0,1,0.95
3.748,0,0,0,1,0.95
3.747,0,0,0,1,0.95
3.757,0,0,0,1,0.95
3.734,0,0,0,1,0.95
3.799,0,0,0,1,0.95
3.797,0,0,0,1,0.95
3.819,0,0,0,1,0.95
3.688,0,0,0,1,0.95
3.638,0,0,0,1,0.95
3.576,0,0,0,1,0.95
3.522,0,0,0,1,0.95
3.481,0,0,0,1,0.95
3.511,0,0,0,1,0.95
3.463,0,0,0,1,0.95
3.514,0,0,0,1,0.95
3.512,0,0,0,1,0.95
3.552,0,0,0,1,0.95
3.515,0,0,0,1,0.95
3.638,0,0,0,1,0.95
3.68,0,0,0,1,0.95
3.635,0,0,0,1,0.95
3.615,0,0,0,1,0.95
3.613,0,0,0,1,0.95
3.636,0,0,0,1,0.95
3.638,0,0,0,1,0.95
3.811,0,0,0,1,0.95
3.811,0,0,0,1,0.95
3.968,0,0,0,1,0.95
3.986,0,0,0,1,0.95
4.015,0,0,0,1,0.95
4.004,0,0,0,1,0.95
4.013,0,0,0,1,0.95
4.063,0,0,0,1,0.95
3.939,0,0,0,1,0.95
3.913,0,0,0,1,0.95
3.846,0,0,0,1,0.95
3.856,0,0,0,1,0.95
3.877,0,0,0,1,0.95
3.925,0,0,0,1,0.95
3.876,0,0,0,1,0.95
3.947,0,0,0,1,0.95
3.943,0,0,0,1,0.95
3.967,0,0,0,1,0.95
3.911,0,0,0,1,0.95
3.951,0,0,0,1,0.95
3.968,0,0,0,1,0.95
4.01,0,0,0,1,0.95
3.995,0,0,0,1,0.95
4.044,0,0,0,1,0.95
3.931,0,0,0,1,0.95
3.923,0,0,0,1,0.95
3.931,0,0,0,1,0.95
3.883,0,0,0,1,0.95
3.869,0,0,0,1,0.95
3.931,0,0,0,1,0.95
3.938,0,0,0,1,0.95
3.974,0,0,0,1,0.95
4.007,0,0,0,1,0.95
4.007,0,0,0,1,0.95
4.011,0,0,0,1,0.95
4.057,0,0,0,1,0.95
4.057,0,0,0,1,0.95
4.085,0,0,0,1,0.95
4.121,0,0,0,1,0.95
4.096,0,0,0,1,0.95
4.137,0,0,0,1,0.95
4.139,0,0,0,1,0.95
4.176,0,0,0,1,0.95
4.102,0,0,0,1,0.95
4.122,0,0,0,1,0.95
4.067,0,0,0,1,0.95
4.023,0,0,0,1,0.95
4.027,0,0,0,1,0.95
4.001,0,0,0,1,0.95
3.975,0,0,0,1,0.95
3.943,0,0,0,1,0.95
3.917,0,0,0,1,0.95
3.918,0,0,0,1,0.95
3.959,0,0,0,1,0.95
3.931,0,0,0,1,0.95
3.918,0,0,0,1,0.95
4.488,0,0,0,1,0.95
21.482,0,0,0,1,0.95
0.033,0,0,0,1,0.95
76.867,1,0,0,0,2.27083333333333
56.117,1,0,0,0,2.27083333333333
30.636,1,0,0,0,2.27083333333333
20.681,1,0,0,0,2.27083333333333
22.066,1,0,0,0,2.27083333333333
127.413,1,0,0,0,2.27083333333333
68.201,1,0,0,0,2.27083333333333
31.71,1,0,0,0,2.27083333333333
35.539,1,0,0,0,2.27083333333333
38.859,1,0,0,0,2.27083333333333
54.684,1,0,0,0,2.27083333333333
40.555,1,0,0,0,2.27083333333333
33.954,1,0,0,0,2.27083333333333
50.431,1,0,0,0,2.27083333333333
75.273,1,0,0,0,2.27083333333333
8.648,0,0,1,0,1.56349206349206
5.136,0,0,1,0,1.56349206349206
5.165,0,0,1,0,1.56349206349206
3.117,0,0,1,0,1.56349206349206
5.156,0,0,1,0,1.56349206349206
10.148,0,0,1,0,1.56349206349206
10.265,0,0,1,0,1.56349206349206
10.185,0,0,1,0,1.56349206349206
7.277,0,0,1,0,1.56349206349206
6.016,0,0,1,0,1.56349206349206
37.792,0,0,1,0,1.56349206349206
13.771,0,0,1,0,1.56349206349206
15.353,0,0,1,0,1.56349206349206
10.563,0,0,1,0,1.56349206349206
11.885,0,0,1,0,1.56349206349206
3.739,0,0,1,0,1.56349206349206
10.077,0,0,1,0,1.56349206349206
15.007,0,0,1,0,1.56349206349206
4.478,0,0,1,0,1.56349206349206
0.143,0,0,1,0,1.56349206349206
14.373,0,0,1,0,1.56349206349206
14.241,0,0,1,0,1.56349206349206
4.771,0,0,1,0,1.56349206349206
5.429,0,0,1,0,1.56349206349206
4.595,0,0,1,0,1.56349206349206
6.415,0,0,1,0,1.56349206349206
10.288,0,0,1,0,1.56349206349206
7.924,0,0,1,0,1.56349206349206
10.043,0,0,1,0,1.56349206349206
3.654,0,0,1,0,1.56349206349206
5.147,0,0,1,0,1.56349206349206
7.022,0,0,1,0,1.56349206349206
11.688,0,0,1,0,1.56349206349206
14.642,0,0,1,0,1.56349206349206
12.69,0,0,1,0,1.56349206349206
6.421,0,0,1,0,1.56349206349206
11.115,0,0,1,0,1.56349206349206
3.251,0,0,1,0,1.56349206349206
9.053,0,0,1,0,1.56349206349206
2.432,0,0,1,0,1.56349206349206
10.67,0,0,1,0,1.56349206349206
7.734,0,0,1,0,1.56349206349206
9.336,0,0,1,0,1.56349206349206
14.32,0,0,1,0,1.56349206349206
9.255,0,0,1,0,1.56349206349206
7.467,0,0,1,0,1.56349206349206
15.015,0,0,1,0,1.56349206349206
0.599,0,0,1,0,1.56349206349206
5.806,0,0,1,0,1.56349206349206
16.125,0,0,1,0,1.56349206349206
6.908,0,0,1,0,1.56349206349206
72.186,0,0,1,0,1.56349206349206
28.369,0,0,1,0,1.56349206349206
8.1,0,0,1,0,1.56349206349206
15.003,0,0,1,0,1.56349206349206
54.945,0,0,1,0,1.56349206349206
40.318,0,0,1,0,1.56349206349206
67.63,0,0,1,0,1.56349206349206
52.73,0,0,1,0,1.56349206349206
34.946,0,0,1,0,1.56349206349206
6.621,0,0,1,0,1.56349206349206
2.275,0,0,1,0,1.56349206349206
1.846,0,0,1,0,1.56349206349206
54.003,0,0,1,0,1.56349206349206
20.766,0,0,1,0,1.56349206349206
14.029,0,0,1,0,1.56349206349206
12.398,0,0,1,0,1.56349206349206
60.222,0,0,1,0,1.56349206349206
31.707,0,0,1,0,1.56349206349206
6.196,0,0,1,0,1.56349206349206
15.572,0,0,1,0,1.56349206349206
12.703,0,0,1,0,1.56349206349206
43.037,0,0,1,0,1.56349206349206
14.643,0,0,1,0,1.56349206349206
8.425,0,0,1,0,1.56349206349206
4.3,0,0,1,0,1.56349206349206
9.206,0,0,1,0,1.56349206349206
3.611,0,0,1,0,1.56349206349206
