acc,light,moderate-vigorous,sedentary,sleep,MET
89.782,1,0,0,0,2.27083333333333
61.495,1,0,0,0,2.27083333333333
80.681,1,0,0,0,2.27083333333333
63.183,1,0,0,0,2.27083333333333
61.432,1,0,0,0,2.27083333333333
52.711,1,0,0,0,2.27083333333333
69.309,1,0,0,0,2.27083333333333
43.723,1,0,0,0,2.27083333333333
134.152,1,0,0,0,2.27083333333333
112.312,1,0,0,0,2.27083333333333
80.009,1,0,0,0,2.27083333333333
24.769,0,0,1,0,1.56349206349206
6.469,0,0,1,0,1.56349206349206
15.328,0,0,1,0,1.56349206349206
11.621,0,0,1,0,1.56349206349206
12.074,0,0,1,0,1.56349206349206
7.116,0,0,1,0,1.56349206349206
7.33,0,0,1,0,1.56349206349206
3.158,0,0,1,0,1.56349206349206
1.062,0,0,1,0,1.56349206349206
0.64,0,0,1,0,1.56349206349206
2.067,0,0,1,0,1.56349206349206
1.977,0,0,1,0,1.56349206349206
24.393,0,0,1,0,1.56349206349206
33.79,0,0,1,0,1.56349206349206
11.522,0,0,1,0,1.56349206349206
6.535,0,0,1,0,1.56349206349206
51.619,1,0,0,0,2.27083333333333
46.477,1,0,0,0,2.27083333333333
44.254,1,0,0,0,2.27083333333333
8.383,1,0,0,0,2.27083333333333
116.138,1,0,0,0,2.27083333333333
205.321,1,0,0,0,2.27083333333333
77.18,1,0,0,0,2.27083333333333
151.158,1,0,0,0,2.27083333333333
96.512,1,0,0,0,2.27083333333333
5.573,1,0,0,0,2.27083333333333
9.021,1,0,0,0,2.27083333333333
55.354,1,0,0,0,2.27083333333333
246.643,1,0,0,0,2.27083333333333
162.945,1,0,0,0,2.27083333333333
213.974,1,0,0,0,2.27083333333333
50.327,1,0,0,0,2.27083333333333
68.396,1,0,0,0,2.27083333333333
46.447,1,0,0,0,2.27083333333333
56.096,1,0,0,0,2.27083333333333
38.278,1,0,0,0,2.27083333333333
26.15,1,0,0,0,2.27083333333333
62.699,1,0,0,0,2.27083333333333
53.599,1,0,0,0,2.27083333333333
139.605,1,0,0,0,2.27083333333333
144.174,1,0,0,0,2.27083333333333
3.202,1,0,0,0,2.27083333333333
2.205,1,0,0,0,2.27083333333333
63.909,1,0,0,0,2.27083333333333
65.4,1,0,0,0,2.27083333333333
59.394,1,0,0,0,2.27083333333333
58.744,1,0,0,0,2.27083333333333
43.847,1,0,0,0,2.27083333333333
42.261,1,0,0,0,2.27083333333333
17.719,1,0,0,0,2.27083333333333
53.953,1,0,0,0,2.27083333333333
150.116,1,0,0,0,2.27083333333333
80.138,1,0,0,0,2.27083333333333
84.042,1,0,0,0,2.27083333333333
56.321,1,0,0,0,2.27083333333333
98.286,1,0,0,0,2.27083333333333
51.184,1,0,0,0,2.27083333333333
28.349,0,0,1,0,1.56349206349206
7.977,0,0,1,0,1.56349206349206
7.812,0,0,1,0,1.56349206349206
15.488,0,0,1,0,1.56349206349206
18.191,0,0,1,0,1.56349206349206
0.873,0,0,1,0,1.56349206349206
1.501,0,0,1,0,1.56349206349206
0.773,0,0,1,0,1.56349206349206
0.794,0,0,1,0,1.56349206349206
8.27,0,0,1,0,1.56349206349206
14.475,0,0,1,0,1.56349206349206
21.032,0,0,1,0,1.56349206349206
1.455,0,0,1,0,1.56349206349206
8.92,0,0,1,0,1.56349206349206
4.422,0,0,1,0,1.56349206349206
2.653,0,0,1,0,1.56349206349206
10.082,0,0,1,0,1.56349206349206
9.916,0,0,1,0,1.56349206349206
17.991,0,0,1,0,1.56349206349206
24.837,0,0,1,0,1.56349206349206
2.879,0,0,1,0,1.56349206349206
7.569,0,0,1,0,1.56349206349206
7.392,0,0,1,0,1.56349206349206
13.2,0,0,1,0,1.56349206349206
31.576,0,0,1,0,1.56349206349206
12.904,0,0,1,0,1.56349206349206
27.311,0,0,1,0,1.56349206349206
1.028,0,0,1,0,1.56349206349206
0.584,0,0,1,0,1.56349206349206
0.378,0,0,1,0,1.56349206349206
2.134,0,0,1,0,1.56349206349206
2.309,0,0,1,0,1.56349206349206
1.519,0,0,1,0,1.56349206349206
1.437,0,0,1,0,1.56349206349206
1.506,0,0,1,0,1.56349206349206
0.931,0,0,1,0,1.56349206349206
1.149,0,0,1,0,1.56349206349206
1.737,0,0,1,0,1.56349206349206
1.248,0,0,1,0,1.56349206349206
2.107,0,0,1,0,1.56349206349206
1.825,0,0,1,0,1.56349206349206
1.312,0,0,1,0,1.56349206349206
5.116,0,0,1,0,1.56349206349206
1.87,0,0,1,0,1.56349206349206
2.209,0,0,1,0,1.56349206349206
2.488,0,0,1,0,1.56349206349206
2.203,0,0,1,0,1.56349206349206
2.957,0,0,1,0,1.56349206349206
2.586,0,0,1,0,1.56349206349206
1.719,0,0,1,0,1.56349206349206
1.369,0,0,1,0,1.56349206349206
1.729,0,0,1,0,1.56349206349206
3.734,0,0,1,0,1.56349206349206
5.198,0,0,1,0,1.56349206349206
5.42,0,0,1,0,1.56349206349206
2.045,0,0,1,0,1.56349206349206
2.807,0,0,1,0,1.56349206349206
1.752,0,0,1,0,1.56349206349206
1.419,0,0,1,0,1.56349206349206
11.018,0,0,1,0,1.56349206349206
1.459,0,0,1,0,1.56349206349206
2.185,0,0,1,0,1.56349206349206
2.432,0,0,1,0,1.56349206349206
2.594,0,0,1,0,1.56349206349206
1.893,0,0,1,0,1.56349206349206
2.857,0,0,1,0,1.56349206349206
2.638,0,0,1,0,1.56349206349206
3.57,0,0,1,0,1.56349206349206
3.527,0,0,1,0,1.56349206349206
10.392,0,0,1,0,1.56349206349206
47.882,1,0,0,0,2.27083333333333
70.739,1,0,0,0,2.27083333333333
26.382,1,0,0,0,2.27083333333333
84.255,1,0,0,0,2.27083333333333
78.054,1,0,0,0,2.27083333333333
42.773,1,0,0,0,2.27083333333333
50.031,1,0,0,0,2.27083333333333
70.303,1,0,0,0,2.27083333333333
74.176,0,1,0,0,4.68260869565217
107.577,0,1,0,0,4.68260869565217
115.378,0,1,0,0,4.68260869565217
64.034,0,1,0,0,4.68260869565217
91.306,0,1,0,0,4.68260869565217
74.218,0,1,0,0,4.68260869565217
73.405,0,1,0,0,4.68260869565217
79.385,0,1,0,0,4.68260869565217
31.969,0,1,0,0,4.68260869565217
42.966,0,1,0,0,4.68260869565217
70.351,0,1,0,0,4.68260869565217
77.208,0,1,0,0,4.68260869565217
75.719,0,1,0,0,4.68260869565217
79.881,0,1,0,0,4.68260869565217
51.085,0,1,0,0,4.68260869565217
26.235,0,1,0,0,4.68260869565217
10.521,0,1,0,0,4.68260869565217
37.232,0,1,0,0,4.68260869565217
49.907,0,1,0,0,4.68260869565217
77.889,0,1,0,0,4.68260869565217
85.941,0,1,0,0,4.68260869565217
88.256,0,1,0,0,4.68260869565217
60.933,0,1,0,0,4.68260869565217
108.898,0,1,0,0,4.68260869565217
114.968,0,1,0,0,4.68260869565217
81.519,0,1,0,0,4.68260869565217
52.949,0,1,0,0,4.68260869565217
39.479,0,1,0,0,4.68260869565217
57.711,0,1,0,0,4.68260869565217
89.278,0,1,0,0,4.68260869565217
96.109,0,1,0,0,4.68260869565217
97.589,0,1,0,0,4.68260869565217
76.631,0,1,0,0,4.68260869565217
31.64,0,1,0,0,4.68260869565217
17.535,0,1,0,0,4.68260869565217
3.767,0,1,0,0,4.68260869565217
96.122,0,1,0,0,4.68260869565217
80.243,0,1,0,0,4.68260869565217
65.903,0,1,0,0,4.68260869565217
58.843,0,1,0,0,4.68260869565217
61.406,0,1,0,0,4.68260869565217
87.587,0,1,0,0,4.68260869565217
53.257,0,1,0,0,4.68260869565217
84.318,0,1,0,0,4.68260869565217
84.705,0,1,0,0,4.68260869565217
88.14,0,1,0,0,4.68260869565217
67.1,0,1,0,0,4.68260869565217
3.136,0,1,0,0,4.68260869565217
2.375,0,1,0,0,4.68260869565217
50.494,0,1,0,0,4.68260869565217
12.42,0,1,0,0,4.68260869565217
35.769,0,1,0,0,4.68260869565217
49.992,0,1,0,0,4.68260869565217
64.227,0,1,0,0,4.68260869565217
75.936,0,1,0,0,4.68260869565217
81.074,0,1,0,0,4.68260869565217
21.154,0,1,0,0,4.68260869565217
15.897,0,1,0,0,4.68260869565217
24.397,0,1,0,0,4.68260869565217
35.379,0,1,0,0,4.68260869565217
31.092,0,1,0,0,4.68260869565217
75.625,0,1,0,0,4.68260869565217
62.928,0,1,0,0,4.68260869565217
49.986,0,1,0,0,4.68260869565217
58.488,0,1,0,0,4.68260869565217
78.826,0,1,0,0,4.68260869565217
82.789,0,1,0,0,4.68260869565217
84.557,0,1,0,0,4.68260869565217
82.184,0,1,0,0,4.68260869565217
62.304,0,1,0,0,4.68260869565217
56.074,0,1,0,0,4.68260869565217
66.838,0,1,0,0,4.68260869565217
64.537,0,1,0,0,4.68260869565217
75.732,0,1,0,0,4.68260869565217
53.022,0,1,0,0,4.68260869565217
61.384,0,1,0,0,4.68260869565217
65.251,0,1,0,0,4.68260869565217
84.73,0,1,0,0,4.68260869565217
85.543,0,1,0,0,4.68260869565217
83.214,0,1,0,0,4.68260869565217
83.485,0,1,0,0,4.68260869565217
82.303,0,1,0,0,4.68260869565217
61.017,0,1,0,0,4.68260869565217
83.468,0,1,0,0,4.68260869565217
67.555,0,1,0,0,4.68260869565217
52.396,0,1,0,0,4.68260869565217
59.695,0,1,0,0,4.68260869565217
63.001,0,1,0,0,4.68260869565217
73.428,0,1,0,0,4.68260869565217
57.856,0,1,0,0,4.68260869565217
52.181,0,1,0,0,4.68260869565217
62.057,0,1,0,0,4.68260869565217
71.203,0,1,0,0,4.68260869565217
84.583,0,1,0,0,4.68260869565217
76.98,0,1,0,0,4.68260869565217
48.247,1,0,0,0,2.27083333333333
33.083,1,0,0,0,2.27083333333333
72.297,1,0,0,0,2.27083333333333
44.071,1,0,0,0,2.27083333333333
54.649,1,0,0,0,2.27083333333333
42.595,1,0,0,0,2.27083333333333
106.538,1,0,0,0,2.27083333333333
55.355,1,0,0,0,2.27083333333333
44.767,1,0,0,0,2.27083333333333
13.879,0,0,1,0,1.56349206349206
30.337,0,0,1,0,1.56349206349206
26.019,0,0,1,0,1.56349206349206
29.63,0,0,1,0,1.56349206349206
11.366,0,0,1,0,1.56349206349206
4.15,0,0,1,0,1.56349206349206
13.931,0,0,1,0,1.56349206349206
2.836,0,0,1,0,1.56349206349206
9.237,0,0,1,0,1.56349206349206
16.288,0,0,1,0,1.56349206349206
21.979,0,0,1,0,1.56349206349206
22.354,0,0,1,0,1.56349206349206
16.28,0,0,1,0,1.56349206349206
16.275,0,0,1,0,1.56349206349206
20.923,0,0,1,0,1.56349206349206
17.22,0,0,1,0,1.56349206349206
18.25,0,0,1,0,1.56349206349206
19.983,0,0,1,0,1.56349206349206
19.488,0,0,1,0,1.56349206349206
19.555,0,0,1,0,1.56349206349206
11.97,0,0,1,0,1.56349206349206
25.364,0,0,1,0,1.56349206349206
22.203,0,0,1,0,1.56349206349206
19.034,0,0,1,0,1.56349206349206
22.231,0,0,1,0,1.56349206349206
22.579,0,0,1,0,1.56349206349206
17.662,0,0,1,0,1.56349206349206
14.772,0,0,1,0,1.56349206349206
17.688,0,0,1,0,1.56349206349206
8.048,0,0,1,0,1.56349206349206
15.6,0,0,1,0,1.56349206349206
19.745,0,0,1,0,1.56349206349206
25.415,0,0,1,0,1.56349206349206
24.221,0,0,1,0,1.56349206349206
43.678,0,0,1,0,1.56349206349206
38.856,0,0,1,0,1.56349206349206
22.72,0,0,1,0,1.56349206349206
38.25,0,0,1,0,1.56349206349206
36.391,0,0,1,0,1.56349206349206
26.006,0,0,1,0,1.56349206349206
4.408,0,0,1,0,1.56349206349206
0.873,0,0,1,0,1.56349206349206
26.632,0,0,1,0,1.56349206349206
64.101,0,0,1,0,1.56349206349206
37.4,0,0,1,0,1.56349206349206
50.235,0,0,1,0,1.56349206349206
64.172,0,0,1,0,1.56349206349206
60.294,0,0,1,0,1.56349206349206
33.297,0,0,1,0,1.56349206349206
68.965,0,0,1,0,1.56349206349206
59.507,0,0,1,0,1.56349206349206
26.873,0,0,1,0,1.56349206349206
45.099,0,0,1,0,1.56349206349206
31.672,0,0,1,0,1.56349206349206
23.81,0,0,1,0,1.56349206349206
42.166,0,0,1,0,1.56349206349206
33.587,0,0,1,0,1.56349206349206
30.65,0,0,1,0,1.56349206349206
38.47,0,0,1,0,1.56349206349206
35.487,0,0,1,0,1.56349206349206
28.223,0,0,1,0,1.56349206349206
33.947,0,0,1,0,1.56349206349206
26.802,0,0,1,0,1.56349206349206
21.207,0,0,1,0,1.56349206349206
21.028,0,0,1,0,1.56349206349206
31.606,0,0,1,0,1.56349206349206
21.459,0,0,1,0,1.56349206349206
25.116,0,0,1,0,1.56349206349206
9.454,0,0,1,0,1.56349206349206
8.911,0,0,1,0,1.56349206349206
19.091,0,0,1,0,1.56349206349206
27.693,0,0,1,0,1.56349206349206
34.675,1,0,0,0,2.27083333333333
49.134,1,0,0,0,2.27083333333333
36.832,1,0,0,0,2.27083333333333
45.929,1,0,0,0,2.27083333333333
55.365,1,0,0,0,2.27083333333333
41.915,1,0,0,0,2.27083333333333
40.146,1,0,0,0,2.27083333333333
58.417,1,0,0,0,2.27083333333333
32.614,1,0,0,0,2.27083333333333
35.042,1,0,0,0,2.27083333333333
58.779,1,0,0,0,2.27083333333333
36.097,1,0,0,0,2.27083333333333
49.414,1,0,0,0,2.27083333333333
46.779,1,0,0,0,2.27083333333333
54.873,1,0,0,0,2.27083333333333
41.26,1,0,0,0,2.27083333333333
30.744,1,0,0,0,2.27083333333333
39.957,1,0,0,0,2.27083333333333
61.845,1,0,0,0,2.27083333333333
28.643,1,0,0,0,2.27083333333333
8.706,0,0,1,0,1.56349206349206
7.849,0,0,1,0,1.56349206349206
14.538,0,0,1,0,1.56349206349206
51.457,0,0,1,0,1.56349206349206
27.369,0,0,1,0,1.56349206349206
16.836,0,0,1,0,1.56349206349206
17.498,0,0,1,0,1.56349206349206
54.171,0,0,1,0,1.56349206349206
31.163,0,0,1,0,1.56349206349206
37.667,0,0,1,0,1.56349206349206
15.862,0,0,1,0,1.56349206349206
49.946,0,0,1,0,1.56349206349206
37.046,0,0,1,0,1.56349206349206
12.837,0,0,1,0,1.56349206349206
37.315,0,0,1,0,1.56349206349206
23.637,0,0,1,0,1.56349206349206
43.094,0,0,1,0,1.56349206349206
60.243,0,0,1,0,1.56349206349206
42.349,0,0,1,0,1.56349206349206
7.928,0,0,1,0,1.56349206349206
1.074,0,0,1,0,1.56349206349206
0.405,0,0,1,0,1.56349206349206
0.961,0,0,1,0,1.56349206349206
1.394,0,0,1,0,1.56349206349206
12.323,0,0,1,0,1.56349206349206
8.565,0,0,1,0,1.56349206349206
2.87,0,0,1,0,1.56349206349206
4.027,0,0,1,0,1.56349206349206
2.593,0,0,1,0,1.56349206349206
2.175,0,0,1,0,1.56349206349206
2.038,0,0,1,0,1.56349206349206
4.128,0,0,1,0,1.56349206349206
1.694,0,0,1,0,1.56349206349206
3.64,0,0,1,0,1.56349206349206
4.888,0,0,1,0,1.56349206349206
3.503,0,0,1,0,1.56349206349206
4.273,0,0,1,0,1.56349206349206
6.93,0,0,1,0,1.56349206349206
12.892,0,0,1,0,1.56349206349206
1.943,0,0,1,0,1.56349206349206
1.698,0,0,1,0,1.56349206349206
3.706,0,0,1,0,1.56349206349206
10.188,0,0,1,0,1.56349206349206
5.394,0,0,1,0,1.56349206349206
4.226,0,0,1,0,1.56349206349206
1.896,0,0,1,0,1.56349206349206
1.708,0,0,1,0,1.56349206349206
2.794,0,0,1,0,1.56349206349206
1.955,0,0,1,0,1.56349206349206
2.054,0,0,1,0,1.56349206349206
0.835,0,0,1,0,1.56349206349206
1.924,0,0,1,0,1.56349206349206
0.977,0,0,1,0,1.56349206349206
5.55,0,0,1,0,1.56349206349206
0.544,0,0,1,0,1.56349206349206
1.042,0,0,1,0,1.56349206349206
22.612,0,0,1,0,1.56349206349206
3.93,0,0,1,0,1.56349206349206
13.657,0,0,1,0,1.56349206349206
3.591,0,0,1,0,1.56349206349206
2.94,0,0,1,0,1.56349206349206
2.473,0,0,1,0,1.56349206349206
2.599,0,0,1,0,1.56349206349206
3.597,0,0,1,0,1.56349206349206
1.953,0,0,1,0,1.56349206349206
20.648,0,0,1,0,1.56349206349206
6.339,0,0,1,0,1.56349206349206
7.482,0,0,1,0,1.56349206349206
5.831,0,0,1,0,1.56349206349206
6.506,0,0,1,0,1.56349206349206
1.108,0,0,1,0,1.56349206349206
1.757,0,0,1,0,1.56349206349206
12.951,0,0,1,0,1.56349206349206
7.219,0,0,1,0,1.56349206349206
4.126,0,0,1,0,1.56349206349206
9.5,0,0,1,0,1.56349206349206
21.089,0,0,1,0,1.56349206349206
10.971,0,0,1,0,1.56349206349206
5.125,0,0,1,0,1.56349206349206
5.872,0,0,1,0,1.56349206349206
5.129,0,0,1,0,1.56349206349206
5.798,0,0,1,0,1.56349206349206
4.797,0,0,1,0,1.56349206349206
12.409,0,0,1,0,1.56349206349206
5.728,0,0,1,0,1.56349206349206
5.339,0,0,1,0,1.56349206349206
48.835,0,0,1,0,1.56349206349206
34.811,0,0,1,0,1.56349206349206
20.143,0,0,1,0,1.56349206349206
39.449,1,0,0,0,2.27083333333333
56.029,1,0,0,0,2.27083333333333
69.275,1,0,0,0,2.27083333333333
90.92,1,0,0,0,2.27083333333333
53.627,1,0,0,0,2.27083333333333
69.691,1,0,0,0,2.27083333333333
33.476,1,0,0,0,2.27083333333333
223.879,1,0,0,0,2.27083333333333
48.404,1,0,0,0,2.27083333333333
50.713,1,0,0,0,2.27083333333333
38.196,1,0,0,0,2.27083333333333
54.492,1,0,0,0,2.27083333333333
65.536,1,0,0,0,2.27083333333333
60.095,1,0,0,0,2.27083333333333
29.468,1,0,0,0,2.27083333333333
64.236,1,0,0,0,2.27083333333333
42.013,1,0,0,0,2.27083333333333
49.299,1,0,0,0,2.27083333333333
57.281,1,0,0,0,2.27083333333333
101.121,1,0,0,0,2.27083333333333
71.904,1,0,0,0,2.27083333333333
55.062,1,0,0,0,2.27083333333333
87.27,1,0,0,0,2.27083333333333
79.342,1,0,0,0,2.27083333333333
65.683,1,0,0,0,2.27083333333333
29.371,1,0,0,0,2.27083333333333
97.719,1,0,0,0,2.27083333333333
78.304,1,0,0,0,2.27083333333333
96.653,0,1,0,0,4.68260869565217
94.403,0,1,0,0,4.68260869565217
94.342,0,1,0,0,4.68260869565217
94.751,0,1,0,0,4.68260869565217
100.39,0,1,0,0,4.68260869565217
86.801,0,1,0,0,4.68260869565217
87.769,0,1,0,0,4.68260869565217
90.169,0,1,0,0,4.68260869565217
95.445,0,1,0,0,4.68260869565217
93.592,0,1,0,0,4.68260869565217
89.954,0,1,0,0,4.68260869565217
88.646,0,1,0,0,4.68260869565217
108.099,0,1,0,0,4.68260869565217
109.407,0,1,0,0,4.68260869565217
112.081,0,1,0,0,4.68260869565217
110.278,0,1,0,0,4.68260869565217
109.031,0,1,0,0,4.68260869565217
76.517,0,1,0,0,4.68260869565217
45.325,0,1,0,0,4.68260869565217
36.138,0,1,0,0,4.68260869565217
90.522,0,1,0,0,4.68260869565217
92.572,0,1,0,0,4.68260869565217
94.216,0,1,0,0,4.68260869565217
95.202,0,1,0,0,4.68260869565217
89.005,0,1,0,0,4.68260869565217
71.945,0,1,0,0,4.68260869565217
86.174,0,1,0,0,4.68260869565217
80.867,0,1,0,0,4.68260869565217
66.784,0,1,0,0,4.68260869565217
76.021,0,1,0,0,4.68260869565217
80.03,0,1,0,0,4.68260869565217
84.891,0,1,0,0,4.68260869565217
87.205,0,1,0,0,4.68260869565217
76.492,0,1,0,0,4.68260869565217
77.549,0,1,0,0,4.68260869565217
48.408,0,1,0,0,4.68260869565217
46.445,0,1,0,0,4.68260869565217
99.801,0,1,0,0,4.68260869565217
91.284,0,1,0,0,4.68260869565217
86.794,0,1,0,0,4.68260869565217
91.596,0,1,0,0,4.68260869565217
85.438,0,1,0,0,4.68260869565217
85.705,0,1,0,0,4.68260869565217
97.627,0,1,0,0,4.68260869565217
88.984,0,1,0,0,4.68260869565217
87.495,0,1,0,0,4.68260869565217
86.582,0,1,0,0,4.68260869565217
84.123,0,1,0,0,4.68260869565217
15.438,0,1,0,0,4.68260869565217
47.249,0,1,0,0,4.68260869565217
86.557,0,1,0,0,4.68260869565217
98.797,0,1,0,0,4.68260869565217
124.195,0,1,0,0,4.68260869565217
270.381,0,1,0,0,4.68260869565217
119.885,0,1,0,0,4.68260869565217
81.535,0,1,0,0,4.68260869565217
92.264,0,1,0,0,4.68260869565217
95.959,0,1,0,0,4.68260869565217
152.921,0,1,0,0,4.68260869565217
101.576,0,1,0,0,4.68260869565217
90.541,0,1,0,0,4.68260869565217
72.612,0,1,0,0,4.68260869565217
89.324,0,1,0,0,4.68260869565217
145.815,0,1,0,0,4.68260869565217
117.583,0,1,0,0,4.68260869565217
96.169,0,1,0,0,4.68260869565217
92.598,0,1,0,0,4.68260869565217
100.582,0,1,0,0,4.68260869565217
94.988,0,1,0,0,4.68260869565217
111.744,0,1,0,0,4.68260869565217
52.503,0,1,0,0,4.68260869565217
131.367,0,1,0,0,4.68260869565217
91.729,0,1,0,0,4.68260869565217
122.084,0,1,0,0,4.68260869565217
82.066,0,1,0,0,4.68260869565217
65.84,0,1,0,0,4.68260869565217
68.895,0,1,0,0,4.68260869565217
72.615,0,1,0,0,4.68260869565217
89.554,0,1,0,0,4.68260869565217
78.677,0,1,0,0,4.68260869565217
80.955,0,1,0,0,4.68260869565217
83.193,0,1,0,0,4.68260869565217
107.495,0,1,0,0,4.68260869565217
177.786,0,1,0,0,4.68260869565217
74.165,0,1,0,0,4.68260869565217
61.153,0,1,0,0,4.68260869565217
70.724,0,1,0,0,4.68260869565217
61.765,0,1,0,0,4.68260869565217
60.346,0,1,0,0,4.68260869565217
51.76,0,1,0,0,4.68260869565217
79.033,0,1,0,0,4.68260869565217
67.273,0,1,0,0,4.68260869565217
140.896,0,1,0,0,4.68260869565217
102.399,0,1,0,0,4.68260869565217
95.169,0,1,0,0,4.68260869565217
72.605,0,1,0,0,4.68260869565217
53.8,0,1,0,0,4.68260869565217
67.848,0,1,0,0,4.68260869565217
62.652,0,1,0,0,4.68260869565217
68.145,0,1,0,0,4.68260869565217
92.951,0,1,0,0,4.68260869565217
108.57,0,1,0,0,4.68260869565217
84.71,0,1,0,0,4.68260869565217
79.686,0,1,0,0,4.68260869565217
111.263,0,1,0,0,4.68260869565217
61.435,0,1,0,0,4.68260869565217
68.469,0,1,0,0,4.68260869565217
87.271,0,1,0,0,4.68260869565217
43.818,0,1,0,0,4.68260869565217
64.757,0,1,0,0,4.68260869565217
141.123,0,1,0,0,4.68260869565217
98.627,0,1,0,0,4.68260869565217
64.696,0,1,0,0,4.68260869565217
65.684,0,1,0,0,4.68260869565217
101.355,0,1,0,0,4.68260869565217
90.821,0,1,0,0,4.68260869565217
75.776,0,1,0,0,4.68260869565217
100.908,0,1,0,0,4.68260869565217
98.945,0,1,0,0,4.68260869565217
81.814,0,1,0,0,4.68260869565217
90.207,0,1,0,0,4.68260869565217
135.957,0,1,0,0,4.68260869565217
83.772,0,1,0,0,4.68260869565217
131.042,0,1,0,0,4.68260869565217
86.169,0,1,0,0,4.68260869565217
77.713,0,1,0,0,4.68260869565217
50.477,0,1,0,0,4.68260869565217
70.33,0,1,0,0,4.68260869565217
89.42,0,1,0,0,4.68260869565217
80.057,0,1,0,0,4.68260869565217
44.636,0,1,0,0,4.68260869565217
58.969,0,1,0,0,4.68260869565217
78.615,0,1,0,0,4.68260869565217
82.708,0,1,0,0,4.68260869565217
68.056,0,1,0,0,4.68260869565217
153.728,0,1,0,0,4.68260869565217
86.778,0,1,0,0,4.68260869565217
83.957,0,1,0,0,4.68260869565217
92.319,0,1,0,0,4.68260869565217
97.063,0,1,0,0,4.68260869565217
89.38,0,1,0,0,4.68260869565217
76.528,0,1,0,0,4.68260869565217
64.593,0,1,0,0,4.68260869565217
71.974,0,1,0,0,4.68260869565217
85.446,0,1,0,0,4.68260869565217
84.827,0,1,0,0,4.68260869565217
154.558,0,1,0,0,4.68260869565217
95.598,0,1,0,0,4.68260869565217
97.409,0,1,0,0,4.68260869565217
96.63,0,1,0,0,4.68260869565217
65.91,0,1,0,0,4.68260869565217
46.411,0,1,0,0,4.68260869565217
87.979,0,1,0,0,4.68260869565217
154.385,0,1,0,0,4.68260869565217
94.785,0,1,0,0,4.68260869565217
80.666,0,1,0,0,4.68260869565217
51.339,0,1,0,0,4.68260869565217
58.844,0,1,0,0,4.68260869565217
93.938,0,1,0,0,4.68260869565217
119.713,0,1,0,0,4.68260869565217
99.383,0,1,0,0,4.68260869565217
79.321,0,1,0,0,4.68260869565217
65.708,0,1,0,0,4.68260869565217
77.05,0,1,0,0,4.68260869565217
78.951,0,1,0,0,4.68260869565217
61.978,0,1,0,0,4.68260869565217
69.637,0,1,0,0,4.68260869565217
68.101,0,1,0,0,4.68260869565217
65.934,0,1,0,0,4.68260869565217
70.33,0,1,0,0,4.68260869565217
70.511,0,1,0,0,4.68260869565217
69.072,0,1,0,0,4.68260869565217
76.427,0,1,0,0,4.68260869565217
62.289,0,1,0,0,4.68260869565217
90.875,0,1,0,0,4.68260869565217
128.8,0,1,0,0,4.68260869565217
107.055,0,1,0,0,4.68260869565217
124.831,0,1,0,0,4.68260869565217
78.408,0,1,0,0,4.68260869565217
72.672,0,1,0,0,4.68260869565217
93.713,0,1,0,0,4.68260869565217
88.635,0,1,0,0,4.68260869565217
152.079,0,1,0,0,4.68260869565217
114.664,0,1,0,0,4.68260869565217
