acc,light,moderate-vigorous,sedentary,sleep,MET
102.452,1,0,0,0,2.27083333333333
115.852,1,0,0,0,2.27083333333333
64.752,1,0,0,0,2.27083333333333
64.976,1,0,0,0,2.27083333333333
37.473,1,0,0,0,2.27083333333333
65.132,1,0,0,0,2.27083333333333
73.607,1,0,0,0,2.27083333333333
45.01,1,0,0,0,2.27083333333333
61.414,1,0,0,0,2.27083333333333
62.058,1,0,0,0,2.27083333333333
62.629,1,0,0,0,2.27083333333333
62.792,1,0,0,0,2.27083333333333
62.123,1,0,0,0,2.27083333333333
60.324,1,0,0,0,2.27083333333333
55.481,1,0,0,0,2.27083333333333
37.005,1,0,0,0,2.27083333333333
73.56,1,0,0,0,2.27083333333333
60.836,1,0,0,0,2.27083333333333
57.952,1,0,0,0,2.27083333333333
45.572,1,0,0,0,2.27083333333333
48.714,1,0,0,0,2.27083333333333
43.625,1,0,0,0,2.27083333333333
47.257,1,0,0,0,2.27083333333333
42.116,1,0,0,0,2.27083333333333
34.113,1,0,0,0,2.27083333333333
47.056,1,0,0,0,2.27083333333333
41.641,1,0,0,0,2.27083333333333
57.63,1,0,0,0,2.27083333333333
49.512,1,0,0,0,2.27083333333333
42.428,1,0,0,0,2.27083333333333
43.066,1,0,0,0,2.27083333333333
44.376,1,0,0,0,2.27083333333333
47.973,1,0,0,0,2.27083333333333
36.957,1,0,0,0,2.27083333333333
26.187,1,0,0,0,2.27083333333333
33.204,1,0,0,0,2.27083333333333
55.843,1,0,0,0,2.27083333333333
54.965,1,0,0,0,2.27083333333333
103.468,1,0,0,0,2.27083333333333
54.798,1,0,0,0,2.27083333333333
47.394,1,0,0,0,2.27083333333333
46.878,1,0,0,0,2.27083333333333
62.321,1,0,0,0,2.27083333333333
60.931,1,0,0,0,2.27083333333333
57.448,1,0,0,0,2.27083333333333
116.612,1,0,0,0,2.27083333333333
69.291,1,0,0,0,2.27083333333333
36.857,1,0,0,0,2.27083333333333
54.952,1,0,0,0,2.27083333333333
49.541,1,0,0,0,2.27083333333333
48.935,1,0,0,0,2.27083333333333
64.474,1,0,0,0,2.27083333333333
35.456,1,0,0,0,2.27083333333333
103.023,1,0,0,0,2.27083333333333
87.958,1,0,0,0,2.27083333333333
58.347,1,0,0,0,2.27083333333333
45.347,1,0,0,0,2.27083333333333
53.113,1,0,0,0,2.27083333333333
55.456,1,0,0,0,2.27083333333333
60.483,1,0,0,0,2.27083333333333
84.776,1,0,0,0,2.27083333333333
74.867,1,0,0,0,2.27083333333333
50.484,1,0,0,0,2.27083333333333
45.751,1,0,0,0,2.27083333333333
51.271,1,0,0,0,2.27083333333333
55.548,1,0,0,0,2.27083333333333
44.955,1,0,0,0,2.27083333333333
50.746,1,0,0,0,2.27083333333333
56.214,1,0,0,0,2.27083333333333
73.371,1,0,0,0,2.27083333333333
102.226,1,0,0,0,2.27083333333333
51.707,1,0,0,0,2.27083333333333
47.436,1,0,0,0,2.27083333333333
62.487,1,0,0,0,2.27083333333333
55.978,1,0,0,0,2.27083333333333
48.419,1,0,0,0,2.27083333333333
55.258,1,0,0,0,2.27083333333333
63.46,1,0,0,0,2.27083333333333
54.468,1,0,0,0,2.27083333333333
46.593,1,0,0,0,2.27083333333333
41.727,1,0,0,0,2.27083333333333
44.756,1,0,0,0,2.27083333333333
54.591,1,0,0,0,2.27083333333333
66.031,1,0,0,0,2.27083333333333
43.887,1,0,0,0,2.27083333333333
49.176,1,0,0,0,2.27083333333333
42.745,1,0,0,0,2.27083333333333
62.763,1,0,0,0,2.27083333333333
90.841,1,0,0,0,2.27083333333333
67.306,1,0,0,0,2.27083333333333
55.028,1,0,0,0,2.27083333333333
57.247,1,0,0,0,2.27083333333333
60.48,1,0,0,0,2.27083333333333
42.404,1,0,0,0,2.27083333333333
46.035,1,0,0,0,2.27083333333333
51.543,1,0,0,0,2.27083333333333
53.178,1,0,0,0,2.27083333333333
85.684,1,0,0,0,2.27083333333333
61.522,1,0,0,0,2.27083333333333
51.523,1,0,0,0,2.27083333333333
46.474,1,0,0,0,2.27083333333333
62.147,1,0,0,0,2.27083333333333
46.188,1,0,0,0,2.27083333333333
52.785,1,0,0,0,2.27083333333333
47.44,1,0,0,0,2.27083333333333
57.723,1,0,0,0,2.27083333333333
73.676,1,0,0,0,2.27083333333333
91.44,1,0,0,0,2.27083333333333
55.82,1,0,0,0,2.27083333333333
56.185,1,0,0,0,2.27083333333333
57.626,1,0,0,0,2.27083333333333
7.915,1,0,0,0,2.27083333333333
71.991,1,0,0,0,2.27083333333333
61.776,1,0,0,0,2.27083333333333
78.012,1,0,0,0,2.27083333333333
97.222,1,0,0,0,2.27083333333333
82.846,1,0,0,0,2.27083333333333
129.012,1,0,0,0,2.27083333333333
106.74,1,0,0,0,2.27083333333333
85.605,1,0,0,0,2.27083333333333
104.94,1,0,0,0,2.27083333333333
181.389,1,0,0,0,2.27083333333333
119.987,1,0,0,0,2.27083333333333
76.54,1,0,0,0,2.27083333333333
90.685,1,0,0,0,2.27083333333333
141.876,1,0,0,0,2.27083333333333
138.588,1,0,0,0,2.27083333333333
80.188,1,0,0,0,2.27083333333333
105.425,1,0,0,0,2.27083333333333
68.409,1,0,0,0,2.27083333333333
43.324,1,0,0,0,2.27083333333333
92.228,1,0,0,0,2.27083333333333
47.608,1,0,0,0,2.27083333333333
78.024,1,0,0,0,2.27083333333333
199.973,1,0,0,0,2.27083333333333
195.812,1,0,0,0,2.27083333333333
241.573,1,0,0,0,2.27083333333333
218.249,1,0,0,0,2.27083333333333
80.959,1,0,0,0,2.27083333333333
41.232,1,0,0,0,2.27083333333333
60.892,1,0,0,0,2.27083333333333
135.14,1,0,0,0,2.27083333333333
85.507,1,0,0,0,2.27083333333333
101.505,1,0,0,0,2.27083333333333
105.866,1,0,0,0,2.27083333333333
84.036,1,0,0,0,2.27083333333333
78.328,1,0,0,0,2.27083333333333
108.755,1,0,0,0,2.27083333333333
109.27,1,0,0,0,2.27083333333333
101.351,1,0,0,0,2.27083333333333
80.849,1,0,0,0,2.27083333333333
83.156,1,0,0,0,2.27083333333333
89.304,1,0,0,0,2.27083333333333
83.443,1,0,0,0,2.27083333333333
79.93,1,0,0,0,2.27083333333333
98.607,1,0,0,0,2.27083333333333
100.512,1,0,0,0,2.27083333333333
98.911,1,0,0,0,2.27083333333333
98.554,1,0,0,0,2.27083333333333
83.225,1,0,0,0,2.27083333333333
87.984,1,0,0,0,2.27083333333333
101.642,1,0,0,0,2.27083333333333
85.213,1,0,0,0,2.27083333333333
82.8,1,0,0,0,2.27083333333333
70.214,1,0,0,0,2.27083333333333
69.625,1,0,0,0,2.27083333333333
96.269,1,0,0,0,2.27083333333333
94.25,1,0,0,0,2.27083333333333
103.273,1,0,0,0,2.27083333333333
693.481,1,0,0,0,2.27083333333333
178.381,1,0,0,0,2.27083333333333
97.474,1,0,0,0,2.27083333333333
304.248,1,0,0,0,2.27083333333333
209.779,1,0,0,0,2.27083333333333
158.41,1,0,0,0,2.27083333333333
176.102,1,0,0,0,2.27083333333333
80.883,1,0,0,0,2.27083333333333
101.211,1,0,0,0,2.27083333333333
111.712,1,0,0,0,2.27083333333333
119.653,1,0,0,0,2.27083333333333
129.504,1,0,0,0,2.27083333333333
132.776,1,0,0,0,2.27083333333333
56.883,1,0,0,0,2.27083333333333
68.201,1,0,0,0,2.27083333333333
50.138,1,0,0,0,2.27083333333333
5.177,1,0,0,0,2.27083333333333
3.878,1,0,0,0,2.27083333333333
91.736,1,0,0,0,2.27083333333333
91.845,1,0,0,0,2.27083333333333
86,1,0,0,0,2.27083333333333
61.041,1,0,0,0,2.27083333333333
171.79,1,0,0,0,2.27083333333333
51.452,1,0,0,0,2.27083333333333
95.827,1,0,0,0,2.27083333333333
138.575,1,0,0,0,2.27083333333333
23.248,1,0,0,0,2.27083333333333
101.609,1,0,0,0,2.27083333333333
43.903,1,0,0,0,2.27083333333333
3.374,1,0,0,0,2.27083333333333
91.178,1,0,0,0,2.27083333333333
78.805,1,0,0,0,2.27083333333333
24.566,1,0,0,0,2.27083333333333
172.17,1,0,0,0,2.27083333333333
406.645,1,0,0,0,2.27083333333333
166.124,1,0,0,0,2.27083333333333
53.045,1,0,0,0,2.27083333333333
113.184,1,0,0,0,2.27083333333333
94.942,1,0,0,0,2.27083333333333
100.592,1,0,0,0,2.27083333333333
107.641,1,0,0,0,2.27083333333333
11.926,1,0,0,0,2.27083333333333
168.117,1,0,0,0,2.27083333333333
134.575,1,0,0,0,2.27083333333333
78.552,1,0,0,0,2.27083333333333
66.512,1,0,0,0,2.27083333333333
85.975,1,0,0,0,2.27083333333333
91.533,1,0,0,0,2.27083333333333
138.745,1,0,0,0,2.27083333333333
107.512,1,0,0,0,2.27083333333333
312.331,1,0,0,0,2.27083333333333
192.638,1,0,0,0,2.27083333333333
41.478,1,0,0,0,2.27083333333333
77.761,1,0,0,0,2.27083333333333
107.559,1,0,0,0,2.27083333333333
124.398,1,0,0,0,2.27083333333333
149.085,1,0,0,0,2.27083333333333
71.743,1,0,0,0,2.27083333333333
80.841,1,0,0,0,2.27083333333333
61.77,1,0,0,0,2.27083333333333
123.933,1,0,0,0,2.27083333333333
49.105,1,0,0,0,2.27083333333333
52.379,1,0,0,0,2.27083333333333
50.609,1,0,0,0,2.27083333333333
86.245,1,0,0,0,2.27083333333333
70.973,1,0,0,0,2.27083333333333
35.869,1,0,0,0,2.27083333333333
86.683,1,0,0,0,2.27083333333333
118.511,1,0,0,0,2.27083333333333
128.188,1,0,0,0,2.27083333333333
201.156,1,0,0,0,2.27083333333333
45.1,1,0,0,0,2.27083333333333
49.992,1,0,0,0,2.27083333333333
102.452,1,0,0,0,2.27083333333333
46.202,1,0,0,0,2.27083333333333
54.806,1,0,0,0,2.27083333333333
103.995,1,0,0,0,2.27083333333333
58.927,1,0,0,0,2.27083333333333
125.841,1,0,0,0,2.27083333333333
160.626,1,0,0,0,2.27083333333333
68.864,1,0,0,0,2.27083333333333
56.149,1,0,0,0,2.27083333333333
272.464,1,0,0,0,2.27083333333333
68.034,1,0,0,0,2.27083333333333
56.658,1,0,0,0,2.27083333333333
53.521,1,0,0,0,2.27083333333333
75.971,1,0,0,0,2.27083333333333
41.39,1,0,0,0,2.27083333333333
73.334,1,0,0,0,2.27083333333333
49.243,1,0,0,0,2.27083333333333
140.588,1,0,0,0,2.27083333333333
80.052,1,0,0,0,2.27083333333333
107.804,1,0,0,0,2.27083333333333
94.872,1,0,0,0,2.27083333333333
88.844,1,0,0,0,2.27083333333333
74.635,1,0,0,0,2.27083333333333
122.248,1,0,0,0,2.27083333333333
37.873,1,0,0,0,2.27083333333333
80.279,1,0,0,0,2.27083333333333
70.964,1,0,0,0,2.27083333333333
137.739,1,0,0,0,2.27083333333333
160.648,1,0,0,0,2.27083333333333
117.546,1,0,0,0,2.27083333333333
69.908,1,0,0,0,2.27083333333333
91.262,1,0,0,0,2.27083333333333
91.417,1,0,0,0,2.27083333333333
73.59,1,0,0,0,2.27083333333333
51.997,1,0,0,0,2.27083333333333
73.91,1,0,0,0,2.27083333333333
20.674,0,0,1,0,1.56349206349206
12.8,0,0,1,0,1.56349206349206
10.55,0,0,1,0,1.56349206349206
10.138,0,0,1,0,1.56349206349206
12.845,0,0,1,0,1.56349206349206
8.97,0,0,1,0,1.56349206349206
8.094,0,0,1,0,1.56349206349206
7.044,0,0,1,0,1.56349206349206
13.082,0,0,1,0,1.56349206349206
4.651,0,0,1,0,1.56349206349206
1.88,0,0,1,0,1.56349206349206
9.291,0,0,1,0,1.56349206349206
3.998,0,0,1,0,1.56349206349206
8.087,0,0,1,0,1.56349206349206
3.709,0,0,1,0,1.56349206349206
9.772,0,0,1,0,1.56349206349206
35.815,0,0,1,0,1.56349206349206
9.099,0,0,1,0,1.56349206349206
3.162,0,0,1,0,1.56349206349206
5.875,0,0,1,0,1.56349206349206
10.269,0,0,1,0,1.56349206349206
38.209,1,0,0,0,2.27083333333333
37.816,1,0,0,0,2.27083333333333
88.662,1,0,0,0,2.27083333333333
217.603,1,0,0,0,2.27083333333333
113.273,1,0,0,0,2.27083333333333
161.325,1,0,0,0,2.27083333333333
172.946,1,0,0,0,2.27083333333333
116.175,1,0,0,0,2.27083333333333
139.492,1,0,0,0,2.27083333333333
172.56,1,0,0,0,2.27083333333333
198.345,1,0,0,0,2.27083333333333
174.969,1,0,0,0,2.27083333333333
88.118,1,0,0,0,2.27083333333333
76.087,1,0,0,0,2.27083333333333
66.531,1,0,0,0,2.27083333333333
316.164,1,0,0,0,2.27083333333333
258.327,1,0,0,0,2.27083333333333
551.51,1,0,0,0,2.27083333333333
786.409,1,0,0,0,2.27083333333333
715.877,1,0,0,0,2.27083333333333
651.03,1,0,0,0,2.27083333333333
106.413,1,0,0,0,2.27083333333333
75.294,1,0,0,0,2.27083333333333
120.703,1,0,0,0,2.27083333333333
44.995,1,0,0,0,2.27083333333333
115.664,1,0,0,0,2.27083333333333
78.014,1,0,0,0,2.27083333333333
94.88,1,0,0,0,2.27083333333333
92.696,1,0,0,0,2.27083333333333
116.271,1,0,0,0,2.27083333333333
99.836,1,0,0,0,2.27083333333333
131.053,1,0,0,0,2.27083333333333
33.34,1,0,0,0,2.27083333333333
82.072,1,0,0,0,2.27083333333333
154.979,1,0,0,0,2.27083333333333
86.18,1,0,0,0,2.27083333333333
216.235,1,0,0,0,2.27083333333333
120.674,1,0,0,0,2.27083333333333
149.37,1,0,0,0,2.27083333333333
158.461,1,0,0,0,2.27083333333333
80.149,1,0,0,0,2.27083333333333
85.587,1,0,0,0,2.27083333333333
130.412,1,0,0,0,2.27083333333333
107.927,1,0,0,0,2.27083333333333
88.914,1,0,0,0,2.27083333333333
111.891,1,0,0,0,2.27083333333333
15.359,1,0,0,0,2.27083333333333
50.901,1,0,0,0,2.27083333333333
120.328,1,0,0,0,2.27083333333333
36.941,1,0,0,0,2.27083333333333
55.907,1,0,0,0,2.27083333333333
56.323,1,0,0,0,2.27083333333333
56.225,1,0,0,0,2.27083333333333
104.804,1,0,0,0,2.27083333333333
77.477,1,0,0,0,2.27083333333333
73.248,1,0,0,0,2.27083333333333
130.872,1,0,0,0,2.27083333333333
90.165,1,0,0,0,2.27083333333333
59.984,1,0,0,0,2.27083333333333
124.359,1,0,0,0,2.27083333333333
214.549,1,0,0,0,2.27083333333333
125.36,1,0,0,0,2.27083333333333
88.101,1,0,0,0,2.27083333333333
80.417,1,0,0,0,2.27083333333333
131.272,1,0,0,0,2.27083333333333
102.903,1,0,0,0,2.27083333333333
235.796,1,0,0,0,2.27083333333333
122.98,1,0,0,0,2.27083333333333
119.711,1,0,0,0,2.27083333333333
129.056,1,0,0,0,2.27083333333333
125.16,1,0,0,0,2.27083333333333
47.37,1,0,0,0,2.27083333333333
85.951,1,0,0,0,2.27083333333333
81.563,1,0,0,0,2.27083333333333
94.316,1,0,0,0,2.27083333333333
104.566,1,0,0,0,2.27083333333333
104.345,1,0,0,0,2.27083333333333
91.45,1,0,0,0,2.27083333333333
148.573,1,0,0,0,2.27083333333333
163.165,1,0,0,0,2.27083333333333
86.515,1,0,0,0,2.27083333333333
82.994,1,0,0,0,2.27083333333333
65.573,1,0,0,0,2.27083333333333
6.109,1,0,0,0,2.27083333333333
176.485,1,0,0,0,2.27083333333333
84.006,1,0,0,0,2.27083333333333
117.036,1,0,0,0,2.27083333333333
98.344,1,0,0,0,2.27083333333333
111.017,1,0,0,0,2.27083333333333
110.253,1,0,0,0,2.27083333333333
123.028,1,0,0,0,2.27083333333333
90.654,1,0,0,0,2.27083333333333
117.067,1,0,0,0,2.27083333333333
100.171,1,0,0,0,2.27083333333333
146.061,1,0,0,0,2.27083333333333
80.803,1,0,0,0,2.27083333333333
114.321,1,0,0,0,2.27083333333333
66.862,1,0,0,0,2.27083333333333
88.388,1,0,0,0,2.27083333333333
47.697,1,0,0,0,2.27083333333333
42.621,1,0,0,0,2.27083333333333
28.207,1,0,0,0,2.27083333333333
33.602,1,0,0,0,2.27083333333333
37.366,1,0,0,0,2.27083333333333
36.716,1,0,0,0,2.27083333333333
60.351,1,0,0,0,2.27083333333333
34.164,1,0,0,0,2.27083333333333
43.202,1,0,0,0,2.27083333333333
57.878,1,0,0,0,2.27083333333333
54.715,1,0,0,0,2.27083333333333
38.5,1,0,0,0,2.27083333333333
58.183,1,0,0,0,2.27083333333333
68.93,1,0,0,0,2.27083333333333
76.949,1,0,0,0,2.27083333333333
81.172,1,0,0,0,2.27083333333333
87.658,1,0,0,0,2.27083333333333
98.674,1,0,0,0,2.27083333333333
87.033,1,0,0,0,2.27083333333333
89.681,1,0,0,0,2.27083333333333
77.074,1,0,0,0,2.27083333333333
75.496,1,0,0,0,2.27083333333333
89.898,1,0,0,0,2.27083333333333
73.596,1,0,0,0,2.27083333333333
98.82,1,0,0,0,2.27083333333333
72.883,1,0,0,0,2.27083333333333
73.192,1,0,0,0,2.27083333333333
63.717,1,0,0,0,2.27083333333333
92.083,1,0,0,0,2.27083333333333
60.425,1,0,0,0,2.27083333333333
65.817,1,0,0,0,2.27083333333333
93.968,1,0,0,0,2.27083333333333
74.226,1,0,0,0,2.27083333333333
44.069,1,0,0,0,2.27083333333333
79.375,1,0,0,0,2.27083333333333
75.488,1,0,0,0,2.27083333333333
59.614,1,0,0,0,2.27083333333333
72.045,1,0,0,0,2.27083333333333
55.32,1,0,0,0,2.27083333333333
66.333,1,0,0,0,2.27083333333333
86.421,1,0,0,0,2.27083333333333
68.494,1,0,0,0,2.27083333333333
58.251,1,0,0,0,2.27083333333333
85.42,1,0,0,0,2.27083333333333
96.558,1,0,0,0,2.27083333333333
83.67,1,0,0,0,2.27083333333333
104.801,1,0,0,0,2.27083333333333
93.235,1,0,0,0,2.27083333333333
67.609,1,0,0,0,2.27083333333333
68.589,1,0,0,0,2.27083333333333
109.073,1,0,0,0,2.27083333333333
74.922,1,0,0,0,2.27083333333333
117.499,1,0,0,0,2.27083333333333
97.486,1,0,0,0,2.27083333333333
96.233,1,0,0,0,2.27083333333333
110.504,1,0,0,0,2.27083333333333
125.726,1,0,0,0,2.27083333333333
74.272,1,0,0,0,2.27083333333333
72.563,1,0,0,0,2.27083333333333
89.35,1,0,0,0,2.27083333333333
96.828,1,0,0,0,2.27083333333333
81.171,1,0,0,0,2.27083333333333
82.79,1,0,0,0,2.27083333333333
70.099,1,0,0,0,2.27083333333333
75.12,1,0,0,0,2.27083333333333
80.16,1,0,0,0,2.27083333333333
92.838,1,0,0,0,2.27083333333333
64.177,1,0,0,0,2.27083333333333
60.351,1,0,0,0,2.27083333333333
66.533,1,0,0,0,2.27083333333333
60.278,1,0,0,0,2.27083333333333
70.077,1,0,0,0,2.27083333333333
77.451,1,0,0,0,2.27083333333333
63.387,1,0,0,0,2.27083333333333
68.533,1,0,0,0,2.27083333333333
81.566,1,0,0,0,2.27083333333333
77.034,1,0,0,0,2.27083333333333
182.41,1,0,0,0,2.27083333333333
205.735,1,0,0,0,2.27083333333333
129.534,1,0,0,0,2.27083333333333
151.474,1,0,0,0,2.27083333333333
108.44,1,0,0,0,2.27083333333333
149.881,1,0,0,0,2.27083333333333
125.838,1,0,0,0,2.27083333333333
90.376,1,0,0,0,2.27083333333333
71.466,1,0,0,0,2.27083333333333
82.754,1,0,0,0,2.27083333333333
176.51,1,0,0,0,2.27083333333333
179.67,1,0,0,0,2.27083333333333
124.682,1,0,0,0,2.27083333333333
77.118,1,0,0,0,2.27083333333333
52.366,1,0,0,0,2.27083333333333
141.058,1,0,0,0,2.27083333333333
43.718,1,0,0,0,2.27083333333333
126.383,1,0,0,0,2.27083333333333
94.253,1,0,0,0,2.27083333333333
68.773,1,0,0,0,2.27083333333333
89.516,1,0,0,0,2.27083333333333
174.24,1,0,0,0,2.27083333333333
204.624,1,0,0,0,2.27083333333333
51.726,1,0,0,0,2.27083333333333
89.035,1,0,0,0,2.27083333333333
67.466,1,0,0,0,2.27083333333333
95.768,1,0,0,0,2.27083333333333
117.445,1,0,0,0,2.27083333333333
146.425,1,0,0,0,2.27083333333333
109.042,1,0,0,0,2.27083333333333
69.237,1,0,0,0,2.27083333333333
128.037,1,0,0,0,2.27083333333333
96.405,1,0,0,0,2.27083333333333
115.611,1,0,0,0,2.27083333333333
105.258,1,0,0,0,2.27083333333333
68.237,1,0,0,0,2.27083333333333
121.97,1,0,0,0,2.27083333333333
104.404,1,0,0,0,2.27083333333333
67.021,1,0,0,0,2.27083333333333
3.701,1,0,0,0,2.27083333333333
5.122,1,0,0,0,2.27083333333333
1.078,1,0,0,0,2.27083333333333
3.913,1,0,0,0,2.27083333333333
138.181,1,0,0,0,2.27083333333333
104.698,1,0,0,0,2.27083333333333
104.906,1,0,0,0,2.27083333333333
59.086,1,0,0,0,2.27083333333333
39.594,1,0,0,0,2.27083333333333
87.866,1,0,0,0,2.27083333333333
80.505,1,0,0,0,2.27083333333333
178.277,1,0,0,0,2.27083333333333
227.961,1,0,0,0,2.27083333333333
92.786,1,0,0,0,2.27083333333333
113.705,1,0,0,0,2.27083333333333
115.578,1,0,0,0,2.27083333333333
71.311,1,0,0,0,2.27083333333333
96.415,1,0,0,0,2.27083333333333
63.059,1,0,0,0,2.27083333333333
36.246,1,0,0,0,2.27083333333333
26.997,1,0,0,0,2.27083333333333
82.996,1,0,0,0,2.27083333333333
95.028,1,0,0,0,2.27083333333333
61.147,1,0,0,0,2.27083333333333
88.401,1,0,0,0,2.27083333333333
22.636,1,0,0,0,2.27083333333333
18.559,1,0,0,0,2.27083333333333
70.961,1,0,0,0,2.27083333333333
66.208,1,0,0,0,2.27083333333333
94.305,1,0,0,0,2.27083333333333
100.808,1,0,0,0,2.27083333333333
78.929,1,0,0,0,2.27083333333333
122.431,1,0,0,0,2.27083333333333
105.024,1,0,0,0,2.27083333333333
126.408,1,0,0,0,2.27083333333333
119.331,1,0,0,0,2.27083333333333
37.079,1,0,0,0,2.27083333333333
70.998,1,0,0,0,2.27083333333333
128.993,1,0,0,0,2.27083333333333
96.045,1,0,0,0,2.27083333333333
