acc,light,moderate-vigorous,sedentary,sleep,MET
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0.004,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
7.254,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0.415,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
0,0,0,0,1,0.95
19.935,1,0,0,0,2.27083333333333
64.54,1,0,0,0,2.27083333333333
36.258,1,0,0,0,2.27083333333333
91.035,1,0,0,0,2.27083333333333
54.173,1,0,0,0,2.27083333333333
93.586,1,0,0,0,2.27083333333333
88.487,1,0,0,0,2.27083333333333
100.466,1,0,0,0,2.27083333333333
125.95,1,0,0,0,2.27083333333333
118.972,1,0,0,0,2.27083333333333
145.782,1,0,0,0,2.27083333333333
148.883,1,0,0,0,2.27083333333333
156.792,1,0,0,0,2.27083333333333
130.775,1,0,0,0,2.27083333333333
127.627,1,0,0,0,2.27083333333333
124.282,1,0,0,0,2.27083333333333
123.242,1,0,0,0,2.27083333333333
122.129,1,0,0,0,2.27083333333333
77.348,1,0,0,0,2.27083333333333
82.692,1,0,0,0,2.27083333333333
140.841,1,0,0,0,2.27083333333333
17.244,1,0,0,0,2.27083333333333
16.105,1,0,0,0,2.27083333333333
18.067,1,0,0,0,2.27083333333333
153.517,1,0,0,0,2.27083333333333
230.818,1,0,0,0,2.27083333333333
122.533,1,0,0,0,2.27083333333333
107.96,1,0,0,0,2.27083333333333
110.356,1,0,0,0,2.27083333333333
197.869,1,0,0,0,2.27083333333333
177.536,1,0,0,0,2.27083333333333
119.772,1,0,0,0,2.27083333333333
98.274,1,0,0,0,2.27083333333333
432.444,1,0,0,0,2.27083333333333
212.214,1,0,0,0,2.27083333333333
166.609,1,0,0,0,2.27083333333333
108.855,1,0,0,0,2.27083333333333
109.893,1,0,0,0,2.27083333333333
86.717,1,0,0,0,2.27083333333333
140.524,1,0,0,0,2.27083333333333
45.259,1,0,0,0,2.27083333333333
41.127,1,0,0,0,2.27083333333333
65.775,1,0,0,0,2.27083333333333
30.888,1,0,0,0,2.27083333333333
66.621,1,0,0,0,2.27083333333333
110.304,1,0,0,0,2.27083333333333
67.014,1,0,0,0,2.27083333333333
29.224,1,0,0,0,2.27083333333333
117.935,1,0,0,0,2.27083333333333
163.692,1,0,0,0,2.27083333333333
278.816,1,0,0,0,2.27083333333333
272.765,1,0,0,0,2.27083333333333
121.408,1,0,0,0,2.27083333333333
82.202,1,0,0,0,2.27083333333333
193.354,1,0,0,0,2.27083333333333
187.891,1,0,0,0,2.27083333333333
169.758,1,0,0,0,2.27083333333333
89.208,1,0,0,0,2.27083333333333
153.695,1,0,0,0,2.27083333333333
81.909,1,0,0,0,2.27083333333333
107.567,1,0,0,0,2.27083333333333
70.668,1,0,0,0,2.27083333333333
180.115,1,0,0,0,2.27083333333333
126.113,1,0,0,0,2.27083333333333
130.087,1,0,0,0,2.27083333333333
86.792,1,0,0,0,2.27083333333333
137.838,1,0,0,0,2.27083333333333
92.311,1,0,0,0,2.27083333333333
217.297,1,0,0,0,2.27083333333333
98.256,1,0,0,0,2.27083333333333
58.014,1,0,0,0,2.27083333333333
124.318,1,0,0,0,2.27083333333333
47.042,1,0,0,0,2.27083333333333
128.86,1,0,0,0,2.27083333333333
152.694,1,0,0,0,2.27083333333333
94.674,1,0,0,0,2.27083333333333
69.367,1,0,0,0,2.27083333333333
75.039,1,0,0,0,2.27083333333333
56.899,1,0,0,0,2.27083333333333
31.944,1,0,0,0,2.27083333333333
44.335,1,0,0,0,2.27083333333333
40.853,1,0,0,0,2.27083333333333
41.631,1,0,0,0,2.27083333333333
33.71,1,0,0,0,2.27083333333333
29.894,1,0,0,0,2.27083333333333
36.005,1,0,0,0,2.27083333333333
18.187,1,0,0,0,2.27083333333333
23.713,1,0,0,0,2.27083333333333
25.44,1,0,0,0,2.27083333333333
31.454,1,0,0,0,2.27083333333333
52.552,1,0,0,0,2.27083333333333
121.485,1,0,0,0,2.27083333333333
175.226,1,0,0,0,2.27083333333333
192.818,1,0,0,0,2.27083333333333
195.448,1,0,0,0,2.27083333333333
220.433,1,0,0,0,2.27083333333333
218.391,1,0,0,0,2.27083333333333
199.845,1,0,0,0,2.27083333333333
123.142,1,0,0,0,2.27083333333333
8.016,1,0,0,0,2.27083333333333
21.928,1,0,0,0,2.27083333333333
63.872,1,0,0,0,2.27083333333333
74.05,1,0,0,0,2.27083333333333
110.954,1,0,0,0,2.27083333333333
144.306,1,0,0,0,2.27083333333333
153.744,1,0,0,0,2.27083333333333
112.184,1,0,0,0,2.27083333333333
93.875,1,0,0,0,2.27083333333333
62.296,1,0,0,0,2.27083333333333
43.889,1,0,0,0,2.27083333333333
16.423,1,0,0,0,2.27083333333333
69.955,1,0,0,0,2.27083333333333
27.824,1,0,0,0,2.27083333333333
58.025,1,0,0,0,2.27083333333333
108.285,1,0,0,0,2.27083333333333
29.3,1,0,0,0,2.27083333333333
77.421,1,0,0,0,2.27083333333333
70.201,1,0,0,0,2.27083333333333
35.556,1,0,0,0,2.27083333333333
7.559,1,0,0,0,2.27083333333333
11.357,1,0,0,0,2.27083333333333
7.932,1,0,0,0,2.27083333333333
18.608,1,0,0,0,2.27083333333333
29.39,1,0,0,0,2.27083333333333
0.443,1,0,0,0,2.27083333333333
0.695,1,0,0,0,2.27083333333333
15.724,1,0,0,0,2.27083333333333
46.876,1,0,0,0,2.27083333333333
70.449,1,0,0,0,2.27083333333333
101.18,1,0,0,0,2.27083333333333
110.923,1,0,0,0,2.27083333333333
70.322,1,0,0,0,2.27083333333333
100.969,1,0,0,0,2.27083333333333
95.074,1,0,0,0,2.27083333333333
163.527,1,0,0,0,2.27083333333333
141.272,1,0,0,0,2.27083333333333
142.845,1,0,0,0,2.27083333333333
146.089,1,0,0,0,2.27083333333333
77.609,1,0,0,0,2.27083333333333
14.217,1,0,0,0,2.27083333333333
36.855,1,0,0,0,2.27083333333333
10.82,1,0,0,0,2.27083333333333
12.797,1,0,0,0,2.27083333333333
11.969,1,0,0,0,2.27083333333333
8.266,1,0,0,0,2.27083333333333
9.095,1,0,0,0,2.27083333333333
8.203,1,0,0,0,2.27083333333333
37.929,1,0,0,0,2.27083333333333
191.765,1,0,0,0,2.27083333333333
127.784,1,0,0,0,2.27083333333333
49.066,1,0,0,0,2.27083333333333
126.035,1,0,0,0,2.27083333333333
125.497,1,0,0,0,2.27083333333333
44.536,1,0,0,0,2.27083333333333
57.795,1,0,0,0,2.27083333333333
49.397,1,0,0,0,2.27083333333333
54.204,1,0,0,0,2.27083333333333
69.448,1,0,0,0,2.27083333333333
24.455,1,0,0,0,2.27083333333333
61.453,1,0,0,0,2.27083333333333
133.572,0,1,0,0,4.68260869565217
200.268,0,1,0,0,4.68260869565217
132.025,0,1,0,0,4.68260869565217
149.021,0,1,0,0,4.68260869565217
136.815,0,1,0,0,4.68260869565217
187.752,0,1,0,0,4.68260869565217
225.348,0,1,0,0,4.68260869565217
223.528,0,1,0,0,4.68260869565217
249,0,1,0,0,4.68260869565217
224.393,0,1,0,0,4.68260869565217
257.534,0,1,0,0,4.68260869565217
124.498,1,0,0,0,2.27083333333333
14.903,1,0,0,0,2.27083333333333
18.806,1,0,0,0,2.27083333333333
13.471,1,0,0,0,2.27083333333333
28.033,1,0,0,0,2.27083333333333
43.761,1,0,0,0,2.27083333333333
47.627,1,0,0,0,2.27083333333333
42.59,1,0,0,0,2.27083333333333
62.066,1,0,0,0,2.27083333333333
55.931,1,0,0,0,2.27083333333333
48.573,1,0,0,0,2.27083333333333
56.126,1,0,0,0,2.27083333333333
74.294,1,0,0,0,2.27083333333333
107.354,1,0,0,0,2.27083333333333
135.328,1,0,0,0,2.27083333333333
147.568,1,0,0,0,2.27083333333333
59.656,1,0,0,0,2.27083333333333
22.249,1,0,0,0,2.27083333333333
37.905,1,0,0,0,2.27083333333333
80.111,1,0,0,0,2.27083333333333
67.5,1,0,0,0,2.27083333333333
1.484,0,0,1,0,1.56349206349206
4.666,0,0,1,0,1.56349206349206
