time,acc,light,moderate-vigorous,sedentary,sleep,MET
2015-08-07 10:14:35.005000+0100 [Europe/London],86.657,1,0,0,0,2.27083333333333
2015-08-07 10:15:05.005000+0100 [Europe/London],110.021,1,0,0,0,2.27083333333333
2015-08-07 10:15:35.005000+0100 [Europe/London],88.569,1,0,0,0,2.27083333333333
2015-08-07 10:16:05.005000+0100 [Europe/London],61.627,1,0,0,0,2.27083333333333
2015-08-07 10:16:35.005000+0100 [Europe/London],11.644,1,0,0,0,2.27083333333333
2015-08-07 10:17:05.005000+0100 [Europe/London],11.774,1,0,0,0,2.27083333333333
2015-08-07 10:17:35.005000+0100 [Europe/London],40.402,1,0,0,0,2.27083333333333
2015-08-07 10:18:05.005000+0100 [Europe/London],116.079,1,0,0,0,2.27083333333333
2015-08-07 10:18:35.005000+0100 [Europe/London],107.233,1,0,0,0,2.27083333333333
2015-08-07 10:19:05.005000+0100 [Europe/London],79.429,1,0,0,0,2.27083333333333
2015-08-07 10:19:35.005000+0100 [Europe/London],61.071,1,0,0,0,2.27083333333333
2015-08-07 10:20:05.005000+0100 [Europe/London],11.467,0,0,1,0,1.56349206349206
2015-08-07 10:20:35.005000+0100 [Europe/London],8.333,0,0,1,0,1.56349206349206
2015-08-07 10:21:05.005000+0100 [Europe/London],8.476,0,0,1,0,1.56349206349206
2015-08-07 10:21:35.005000+0100 [Europe/London],28.345,0,0,1,0,1.56349206349206
2015-08-07 10:22:05.005000+0100 [Europe/London],27.536,0,0,1,0,1.56349206349206
2015-08-07 10:22:35.005000+0100 [Europe/London],6.919,0,0,1,0,1.56349206349206
2015-08-07 10:23:05.005000+0100 [Europe/London],10.624,0,0,1,0,1.56349206349206
2015-08-07 10:23:35.005000+0100 [Europe/London],138.45,1,0,0,0,2.27083333333333
2015-08-07 10:24:05.005000+0100 [Europe/London],160.464,1,0,0,0,2.27083333333333
2015-08-07 10:24:35.005000+0100 [Europe/London],137.633,1,0,0,0,2.27083333333333
2015-08-07 10:25:05.005000+0100 [Europe/London],52.538,1,0,0,0,2.27083333333333
2015-08-07 10:25:35.005000+0100 [Europe/London],80.737,1,0,0,0,2.27083333333333
2015-08-07 10:26:05.005000+0100 [Europe/London],74.934,1,0,0,0,2.27083333333333
2015-08-07 10:26:35.005000+0100 [Europe/London],62.317,1,0,0,0,2.27083333333333
2015-08-07 10:27:05.005000+0100 [Europe/London],98.028,1,0,0,0,2.27083333333333
2015-08-07 10:27:35.005000+0100 [Europe/London],224.819,1,0,0,0,2.27083333333333
2015-08-07 10:28:05.005000+0100 [Europe/London],135.002,1,0,0,0,2.27083333333333
2015-08-07 10:28:35.005000+0100 [Europe/London],16.402,1,0,0,0,2.27083333333333
2015-08-07 10:29:05.005000+0100 [Europe/London],100.148,1,0,0,0,2.27083333333333
2015-08-07 10:29:35.005000+0100 [Europe/London],118.7,1,0,0,0,2.27083333333333
2015-08-07 10:30:05.005000+0100 [Europe/London],74.321,1,0,0,0,2.27083333333333
2015-08-07 10:30:35.005000+0100 [Europe/London],19.035,1,0,0,0,2.27083333333333
2015-08-07 10:31:05.005000+0100 [Europe/London],104.153,1,0,0,0,2.27083333333333
2015-08-07 10:31:35.005000+0100 [Europe/London],12.53,1,0,0,0,2.27083333333333
2015-08-07 10:32:05.005000+0100 [Europe/London],5.242,1,0,0,0,2.27083333333333
2015-08-07 10:32:35.005000+0100 [Europe/London],3.957,1,0,0,0,2.27083333333333
2015-08-07 10:33:05.005000+0100 [Europe/London],4.742,1,0,0,0,2.27083333333333
2015-08-07 10:33:35.005000+0100 [Europe/London],67.257,1,0,0,0,2.27083333333333
2015-08-07 10:34:05.005000+0100 [Europe/London],51.012,1,0,0,0,2.27083333333333
2015-08-07 10:34:35.005000+0100 [Europe/London],9.035,1,0,0,0,2.27083333333333
2015-08-07 10:35:05.005000+0100 [Europe/London],13.389,1,0,0,0,2.27083333333333
2015-08-07 10:35:35.005000+0100 [Europe/London],12.117,1,0,0,0,2.27083333333333
2015-08-07 10:36:05.005000+0100 [Europe/London],39.299,1,0,0,0,2.27083333333333
2015-08-07 10:36:35.005000+0100 [Europe/London],81.333,1,0,0,0,2.27083333333333
2015-08-07 10:37:05.005000+0100 [Europe/London],156.542,1,0,0,0,2.27083333333333
2015-08-07 10:37:35.005000+0100 [Europe/London],138.495,1,0,0,0,2.27083333333333
2015-08-07 10:38:05.005000+0100 [Europe/London],84.434,1,0,0,0,2.27083333333333
2015-08-07 10:38:35.005000+0100 [Europe/London],135.98,1,0,0,0,2.27083333333333
2015-08-07 10:39:05.005000+0100 [Europe/London],128.637,1,0,0,0,2.27083333333333
2015-08-07 10:39:35.005000+0100 [Europe/London],58.329,1,0,0,0,2.27083333333333
2015-08-07 10:40:05.005000+0100 [Europe/London],63.655,1,0,0,0,2.27083333333333
2015-08-07 10:40:35.005000+0100 [Europe/London],50.157,1,0,0,0,2.27083333333333
2015-08-07 10:41:05.005000+0100 [Europe/London],57.127,1,0,0,0,2.27083333333333
2015-08-07 10:41:35.005000+0100 [Europe/London],92.774,1,0,0,0,2.27083333333333
2015-08-07 10:42:05.005000+0100 [Europe/London],67.846,1,0,0,0,2.27083333333333
2015-08-07 10:42:35.005000+0100 [Europe/London],108.312,1,0,0,0,2.27083333333333
2015-08-07 10:43:05.005000+0100 [Europe/London],117.972,1,0,0,0,2.27083333333333
2015-08-07 10:43:35.005000+0100 [Europe/London],147.325,1,0,0,0,2.27083333333333
2015-08-07 10:44:05.005000+0100 [Europe/London],115.302,1,0,0,0,2.27083333333333
2015-08-07 10:44:35.005000+0100 [Europe/London],159.229,1,0,0,0,2.27083333333333
2015-08-07 10:45:05.005000+0100 [Europe/London],158.769,0,1,0,0,4.68260869565217
2015-08-07 10:45:35.005000+0100 [Europe/London],153.266,0,1,0,0,4.68260869565217
2015-08-07 10:46:05.005000+0100 [Europe/London],145.478,0,1,0,0,4.68260869565217
2015-08-07 10:46:35.005000+0100 [Europe/London],169.108,0,1,0,0,4.68260869565217
2015-08-07 10:47:05.005000+0100 [Europe/London],165.141,0,1,0,0,4.68260869565217
2015-08-07 10:47:35.005000+0100 [Europe/London],192.618,0,1,0,0,4.68260869565217
2015-08-07 10:48:05.005000+0100 [Europe/London],181.103,0,1,0,0,4.68260869565217
2015-08-07 10:48:35.005000+0100 [Europe/London],161.829,0,1,0,0,4.68260869565217
2015-08-07 10:49:05.005000+0100 [Europe/London],149.644,0,1,0,0,4.68260869565217
2015-08-07 10:49:35.005000+0100 [Europe/London],172.297,0,1,0,0,4.68260869565217
2015-08-07 10:50:05.005000+0100 [Europe/London],206.654,0,1,0,0,4.68260869565217
2015-08-07 10:50:35.005000+0100 [Europe/London],152.631,0,1,0,0,4.68260869565217
2015-08-07 10:51:05.005000+0100 [Europe/London],182.348,0,1,0,0,4.68260869565217
2015-08-07 10:51:35.005000+0100 [Europe/London],159.584,0,1,0,0,4.68260869565217
2015-08-07 10:52:05.005000+0100 [Europe/London],185.205,0,1,0,0,4.68260869565217
2015-08-07 10:52:35.005000+0100 [Europe/London],170.734,0,1,0,0,4.68260869565217
2015-08-07 10:53:05.005000+0100 [Europe/London],183.924,0,1,0,0,4.68260869565217
2015-08-07 10:53:35.005000+0100 [Europe/London],174.76,0,1,0,0,4.68260869565217
2015-08-07 10:54:05.005000+0100 [Europe/London],119.677,0,1,0,0,4.68260869565217
2015-08-07 10:54:35.005000+0100 [Europe/London],127.309,0,1,0,0,4.68260869565217
2015-08-07 10:55:05.005000+0100 [Europe/London],89.172,0,1,0,0,4.68260869565217
2015-08-07 10:55:35.005000+0100 [Europe/London],85.189,0,1,0,0,4.68260869565217
2015-08-07 10:56:05.005000+0100 [Europe/London],25.206,0,1,0,0,4.68260869565217
2015-08-07 10:56:35.005000+0100 [Europe/London],90.591,0,1,0,0,4.68260869565217
2015-08-07 10:57:05.005000+0100 [Europe/London],70.001,0,1,0,0,4.68260869565217
2015-08-07 10:57:35.005000+0100 [Europe/London],69.962,0,1,0,0,4.68260869565217
2015-08-07 10:58:05.005000+0100 [Europe/London],78.375,0,1,0,0,4.68260869565217
2015-08-07 10:58:35.005000+0100 [Europe/London],97.671,0,1,0,0,4.68260869565217
2015-08-07 10:59:05.005000+0100 [Europe/London],38.146,0,1,0,0,4.68260869565217
2015-08-07 10:59:35.005000+0100 [Europe/London],90.593,0,1,0,0,4.68260869565217
2015-08-07 11:00:05.005000+0100 [Europe/London],65.125,0,1,0,0,4.68260869565217
2015-08-07 11:00:35.005000+0100 [Europe/London],59.966,0,1,0,0,4.68260869565217
2015-08-07 11:01:05.005000+0100 [Europe/London],74.961,0,1,0,0,4.68260869565217
2015-08-07 11:01:35.005000+0100 [Europe/London],49.718,0,1,0,0,4.68260869565217
2015-08-07 11:02:05.005000+0100 [Europe/London],90.034,0,1,0,0,4.68260869565217
2015-08-07 11:02:35.005000+0100 [Europe/London],66.735,0,1,0,0,4.68260869565217
2015-08-07 11:03:05.005000+0100 [Europe/London],104.757,0,1,0,0,4.68260869565217
2015-08-07 11:03:35.005000+0100 [Europe/London],76.449,0,1,0,0,4.68260869565217
2015-08-07 11:04:05.005000+0100 [Europe/London],51.784,0,1,0,0,4.68260869565217
2015-08-07 11:04:35.005000+0100 [Europe/London],83.276,0,1,0,0,4.68260869565217
2015-08-07 11:05:05.005000+0100 [Europe/London],127.991,0,1,0,0,4.68260869565217
2015-08-07 11:05:35.005000+0100 [Europe/London],136.699,0,1,0,0,4.68260869565217
2015-08-07 11:06:05.005000+0100 [Europe/London],151.612,0,1,0,0,4.68260869565217
2015-08-07 11:06:35.005000+0100 [Europe/London],142.146,0,1,0,0,4.68260869565217
2015-08-07 11:07:05.005000+0100 [Europe/London],123.109,0,1,0,0,4.68260869565217
2015-08-07 11:07:35.005000+0100 [Europe/London],116.966,0,1,0,0,4.68260869565217
2015-08-07 11:08:05.005000+0100 [Europe/London],113.098,0,1,0,0,4.68260869565217
2015-08-07 11:08:35.005000+0100 [Europe/London],113.948,0,1,0,0,4.68260869565217
2015-08-07 11:09:05.005000+0100 [Europe/London],134.198,0,1,0,0,4.68260869565217
2015-08-07 11:09:35.005000+0100 [Europe/London],124.517,0,1,0,0,4.68260869565217
2015-08-07 11:10:05.005000+0100 [Europe/London],126.849,0,1,0,0,4.68260869565217
2015-08-07 11:10:35.005000+0100 [Europe/London],111.978,0,1,0,0,4.68260869565217
2015-08-07 11:11:05.005000+0100 [Europe/London],91.342,0,1,0,0,4.68260869565217
2015-08-07 11:11:35.005000+0100 [Europe/London],89.52,0,1,0,0,4.68260869565217
2015-08-07 11:12:05.005000+0100 [Europe/London],92.916,0,1,0,0,4.68260869565217
2015-08-07 11:12:35.005000+0100 [Europe/London],109.667,0,1,0,0,4.68260869565217
2015-08-07 11:13:05.005000+0100 [Europe/London],115.901,0,1,0,0,4.68260869565217
2015-08-07 11:13:35.005000+0100 [Europe/London],115.544,0,1,0,0,4.68260869565217
2015-08-07 11:14:05.005000+0100 [Europe/London],118.274,0,1,0,0,4.68260869565217
2015-08-07 11:14:35.005000+0100 [Europe/London],119.32,0,1,0,0,4.68260869565217
2015-08-07 11:15:05.005000+0100 [Europe/London],99.862,0,1,0,0,4.68260869565217
2015-08-07 11:15:35.005000+0100 [Europe/London],100.252,0,1,0,0,4.68260869565217
2015-08-07 11:16:05.005000+0100 [Europe/London],115.357,0,1,0,0,4.68260869565217
2015-08-07 11:16:35.005000+0100 [Europe/London],116.875,0,1,0,0,4.68260869565217
2015-08-07 11:17:05.005000+0100 [Europe/London],102.8,0,1,0,0,4.68260869565217
2015-08-07 11:17:35.005000+0100 [Europe/London],101.531,0,1,0,0,4.68260869565217
2015-08-07 11:18:05.005000+0100 [Europe/London],111.365,0,1,0,0,4.68260869565217
2015-08-07 11:18:35.005000+0100 [Europe/London],115.816,0,1,0,0,4.68260869565217
2015-08-07 11:19:05.005000+0100 [Europe/London],102.137,0,1,0,0,4.68260869565217
2015-08-07 11:19:35.005000+0100 [Europe/London],108.124,1,0,0,0,2.27083333333333
2015-08-07 11:20:05.005000+0100 [Europe/London],124.034,1,0,0,0,2.27083333333333
2015-08-07 11:20:35.005000+0100 [Europe/London],123.838,1,0,0,0,2.27083333333333
2015-08-07 11:21:05.005000+0100 [Europe/London],61.929,1,0,0,0,2.27083333333333
2015-08-07 11:21:35.005000+0100 [Europe/London],47.846,1,0,0,0,2.27083333333333
2015-08-07 11:22:05.005000+0100 [Europe/London],15.08,0,0,1,0,1.56349206349206
2015-08-07 11:22:35.005000+0100 [Europe/London],10.736,0,0,1,0,1.56349206349206
2015-08-07 11:23:05.005000+0100 [Europe/London],7.651,0,0,1,0,1.56349206349206
2015-08-07 11:23:35.005000+0100 [Europe/London],8.404,0,0,1,0,1.56349206349206
2015-08-07 11:24:05.005000+0100 [Europe/London],59.64,0,0,1,0,1.56349206349206
2015-08-07 11:24:35.005000+0100 [Europe/London],57.718,0,0,1,0,1.56349206349206
2015-08-07 11:25:05.005000+0100 [Europe/London],70.251,0,0,1,0,1.56349206349206
2015-08-07 11:25:35.005000+0100 [Europe/London],30.893,0,0,1,0,1.56349206349206
2015-08-07 11:26:05.005000+0100 [Europe/London],11.713,0,0,1,0,1.56349206349206
2015-08-07 11:26:35.005000+0100 [Europe/London],9.802,0,0,1,0,1.56349206349206
2015-08-07 11:27:05.005000+0100 [Europe/London],9.605,0,0,1,0,1.56349206349206
2015-08-07 11:27:35.005000+0100 [Europe/London],13.617,0,0,1,0,1.56349206349206
2015-08-07 11:28:05.005000+0100 [Europe/London],8.822,0,0,1,0,1.56349206349206
2015-08-07 11:28:35.005000+0100 [Europe/London],5.85,0,0,1,0,1.56349206349206
2015-08-07 11:29:05.005000+0100 [Europe/London],4.468,0,0,1,0,1.56349206349206
2015-08-07 11:29:35.005000+0100 [Europe/London],6.544,0,0,1,0,1.56349206349206
2015-08-07 11:30:05.005000+0100 [Europe/London],7.04,0,0,1,0,1.56349206349206
2015-08-07 11:30:35.005000+0100 [Europe/London],11.872,0,0,1,0,1.56349206349206
2015-08-07 11:31:05.005000+0100 [Europe/London],13.646,0,0,1,0,1.56349206349206
2015-08-07 11:31:35.005000+0100 [Europe/London],9.156,0,0,1,0,1.56349206349206
2015-08-07 11:32:05.005000+0100 [Europe/London],12.19,0,0,1,0,1.56349206349206
2015-08-07 11:32:35.005000+0100 [Europe/London],9.19,0,0,1,0,1.56349206349206
2015-08-07 11:33:05.005000+0100 [Europe/London],7.599,0,0,1,0,1.56349206349206
2015-08-07 11:33:35.005000+0100 [Europe/London],7.789,0,0,1,0,1.56349206349206
2015-08-07 11:34:05.005000+0100 [Europe/London],7.215,0,0,1,0,1.56349206349206
2015-08-07 11:34:35.005000+0100 [Europe/London],6.267,0,0,1,0,1.56349206349206
2015-08-07 11:35:05.005000+0100 [Europe/London],14.852,0,0,1,0,1.56349206349206
2015-08-07 11:35:35.005000+0100 [Europe/London],12.769,0,0,1,0,1.56349206349206
2015-08-07 11:36:05.005000+0100 [Europe/London],10.544,0,0,1,0,1.56349206349206
2015-08-07 11:36:35.005000+0100 [Europe/London],7.64,0,0,1,0,1.56349206349206
2015-08-07 11:37:05.005000+0100 [Europe/London],7.855,0,0,1,0,1.56349206349206
2015-08-07 11:37:35.005000+0100 [Europe/London],11.54,0,0,1,0,1.56349206349206
2015-08-07 11:38:05.005000+0100 [Europe/London],7.572,0,0,1,0,1.56349206349206
2015-08-07 11:38:35.005000+0100 [Europe/London],6.565,0,0,1,0,1.56349206349206
2015-08-07 11:39:05.005000+0100 [Europe/London],7.08,0,0,1,0,1.56349206349206
2015-08-07 11:39:35.005000+0100 [Europe/London],11.413,0,0,1,0,1.56349206349206
2015-08-07 11:40:05.005000+0100 [Europe/London],8.754,0,0,1,0,1.56349206349206
2015-08-07 11:40:35.005000+0100 [Europe/London],6.053,0,0,1,0,1.56349206349206
2015-08-07 11:41:05.005000+0100 [Europe/London],6.777,0,0,1,0,1.56349206349206
2015-08-07 11:41:35.005000+0100 [Europe/London],9.334,0,0,1,0,1.56349206349206
2015-08-07 11:42:05.005000+0100 [Europe/London],7.018,0,0,1,0,1.56349206349206
2015-08-07 11:42:35.005000+0100 [Europe/London],12.757,0,0,1,0,1.56349206349206
2015-08-07 11:43:05.005000+0100 [Europe/London],13.301,0,0,1,0,1.56349206349206
2015-08-07 11:43:35.005000+0100 [Europe/London],11.782,0,0,1,0,1.56349206349206
2015-08-07 11:44:05.005000+0100 [Europe/London],12.874,0,0,1,0,1.56349206349206
2015-08-07 11:44:35.005000+0100 [Europe/London],10.256,0,0,1,0,1.56349206349206
2015-08-07 11:45:05.005000+0100 [Europe/London],10.752,0,0,1,0,1.56349206349206
2015-08-07 11:45:35.005000+0100 [Europe/London],19.479,1,0,0,0,2.27083333333333
2015-08-07 11:46:05.005000+0100 [Europe/London],39.256,1,0,0,0,2.27083333333333
2015-08-07 11:46:35.005000+0100 [Europe/London],18.437,1,0,0,0,2.27083333333333
2015-08-07 11:47:05.005000+0100 [Europe/London],92.382,1,0,0,0,2.27083333333333
2015-08-07 11:47:35.005000+0100 [Europe/London],133.873,1,0,0,0,2.27083333333333
2015-08-07 11:48:05.005000+0100 [Europe/London],126.581,1,0,0,0,2.27083333333333
2015-08-07 11:48:35.005000+0100 [Europe/London],114.085,1,0,0,0,2.27083333333333
2015-08-07 11:49:05.005000+0100 [Europe/London],59.524,1,0,0,0,2.27083333333333
2015-08-07 11:49:35.005000+0100 [Europe/London],92.527,1,0,0,0,2.27083333333333
2015-08-07 11:50:05.005000+0100 [Europe/London],52,1,0,0,0,2.27083333333333
2015-08-07 11:50:35.005000+0100 [Europe/London],89.689,1,0,0,0,2.27083333333333
2015-08-07 11:51:05.005000+0100 [Europe/London],172.889,1,0,0,0,2.27083333333333
2015-08-07 11:51:35.005000+0100 [Europe/London],111.302,1,0,0,0,2.27083333333333
2015-08-07 11:52:05.005000+0100 [Europe/London],28.836,1,0,0,0,2.27083333333333
2015-08-07 11:52:35.005000+0100 [Europe/London],85.701,1,0,0,0,2.27083333333333
2015-08-07 11:53:05.005000+0100 [Europe/London],191.552,1,0,0,0,2.27083333333333
2015-08-07 11:53:35.005000+0100 [Europe/London],177.692,1,0,0,0,2.27083333333333
2015-08-07 11:54:05.005000+0100 [Europe/London],234.811,1,0,0,0,2.27083333333333
2015-08-07 11:54:35.005000+0100 [Europe/London],220.523,1,0,0,0,2.27083333333333
2015-08-07 11:55:05.005000+0100 [Europe/London],135.827,1,0,0,0,2.27083333333333
2015-08-07 11:55:35.005000+0100 [Europe/London],101.767,1,0,0,0,2.27083333333333
2015-08-07 11:56:05.005000+0100 [Europe/London],110.272,1,0,0,0,2.27083333333333
2015-08-07 11:56:35.005000+0100 [Europe/London],129.256,1,0,0,0,2.27083333333333
2015-08-07 11:57:05.005000+0100 [Europe/London],115.353,1,0,0,0,2.27083333333333
2015-08-07 11:57:35.005000+0100 [Europe/London],170.136,1,0,0,0,2.27083333333333
2015-08-07 11:58:05.005000+0100 [Europe/London],113.832,1,0,0,0,2.27083333333333
2015-08-07 11:58:35.005000+0100 [Europe/London],84.367,1,0,0,0,2.27083333333333
2015-08-07 11:59:05.005000+0100 [Europe/London],67.782,1,0,0,0,2.27083333333333
2015-08-07 11:59:35.005000+0100 [Europe/London],54.013,1,0,0,0,2.27083333333333
2015-08-07 12:00:05.005000+0100 [Europe/London],64.631,1,0,0,0,2.27083333333333
2015-08-07 12:00:35.005000+0100 [Europe/London],66.773,1,0,0,0,2.27083333333333
2015-08-07 12:01:05.005000+0100 [Europe/London],80.364,1,0,0,0,2.27083333333333
2015-08-07 12:01:35.005000+0100 [Europe/London],144.467,1,0,0,0,2.27083333333333
2015-08-07 12:02:05.005000+0100 [Europe/London],108.493,1,0,0,0,2.27083333333333
2015-08-07 12:02:35.005000+0100 [Europe/London],21.178,1,0,0,0,2.27083333333333
2015-08-07 12:03:05.005000+0100 [Europe/London],42.448,1,0,0,0,2.27083333333333
2015-08-07 12:03:35.005000+0100 [Europe/London],29.916,1,0,0,0,2.27083333333333
2015-08-07 12:04:05.005000+0100 [Europe/London],45.464,1,0,0,0,2.27083333333333
2015-08-07 12:04:35.005000+0100 [Europe/London],22.912,1,0,0,0,2.27083333333333
2015-08-07 12:05:05.005000+0100 [Europe/London],24.016,0,0,1,0,1.56349206349206
2015-08-07 12:05:35.005000+0100 [Europe/London],23.585,0,0,1,0,1.56349206349206
2015-08-07 12:06:05.005000+0100 [Europe/London],12.44,0,0,1,0,1.56349206349206
2015-08-07 12:06:35.005000+0100 [Europe/London],25.558,0,0,1,0,1.56349206349206
2015-08-07 12:07:05.005000+0100 [Europe/London],26.442,0,0,1,0,1.56349206349206
2015-08-07 12:07:35.005000+0100 [Europe/London],5.603,0,0,1,0,1.56349206349206
2015-08-07 12:08:05.005000+0100 [Europe/London],4.611,0,0,1,0,1.56349206349206
2015-08-07 12:08:35.005000+0100 [Europe/London],4.603,0,0,1,0,1.56349206349206
2015-08-07 12:09:05.005000+0100 [Europe/London],4.365,0,0,1,0,1.56349206349206
2015-08-07 12:09:35.005000+0100 [Europe/London],5.661,0,0,1,0,1.56349206349206
2015-08-07 12:10:05.005000+0100 [Europe/London],3.977,0,0,1,0,1.56349206349206
2015-08-07 12:10:35.005000+0100 [Europe/London],4.738,0,0,1,0,1.56349206349206
2015-08-07 12:11:05.005000+0100 [Europe/London],4.568,0,0,1,0,1.56349206349206
2015-08-07 12:11:35.005000+0100 [Europe/London],4.012,0,0,1,0,1.56349206349206
2015-08-07 12:12:05.005000+0100 [Europe/London],4.273,0,0,1,0,1.56349206349206
2015-08-07 12:12:35.005000+0100 [Europe/London],4.082,0,0,1,0,1.56349206349206
2015-08-07 12:13:05.005000+0100 [Europe/London],7.385,0,0,1,0,1.56349206349206
2015-08-07 12:13:35.005000+0100 [Europe/London],5.462,0,0,1,0,1.56349206349206
2015-08-07 12:14:05.005000+0100 [Europe/London],9.561,0,0,1,0,1.56349206349206
2015-08-07 12:14:35.005000+0100 [Europe/London],10.075,0,0,1,0,1.56349206349206
2015-08-07 12:15:05.005000+0100 [Europe/London],7.563,0,0,1,0,1.56349206349206
2015-08-07 12:15:35.005000+0100 [Europe/London],4.112,0,0,1,0,1.56349206349206
2015-08-07 12:16:05.005000+0100 [Europe/London],17.407,0,0,1,0,1.56349206349206
2015-08-07 12:16:35.005000+0100 [Europe/London],4.929,0,0,1,0,1.56349206349206
2015-08-07 12:17:05.005000+0100 [Europe/London],1.572,0,0,1,0,1.56349206349206
2015-08-07 12:17:35.005000+0100 [Europe/London],2.494,0,0,1,0,1.56349206349206
2015-08-07 12:18:05.005000+0100 [Europe/London],13.893,0,0,1,0,1.56349206349206
2015-08-07 12:18:35.005000+0100 [Europe/London],0.87,0,0,1,0,1.56349206349206
2015-08-07 12:19:05.005000+0100 [Europe/London],15.266,0,0,1,0,1.56349206349206
2015-08-07 12:19:35.005000+0100 [Europe/London],64.715,0,0,1,0,1.56349206349206
2015-08-07 12:20:05.005000+0100 [Europe/London],19.523,0,0,1,0,1.56349206349206
2015-08-07 12:20:35.005000+0100 [Europe/London],0.311,0,0,1,0,1.56349206349206
2015-08-07 12:21:05.005000+0100 [Europe/London],1.672,0,0,1,0,1.56349206349206
2015-08-07 12:21:35.005000+0100 [Europe/London],2.808,0,0,1,0,1.56349206349206
2015-08-07 12:22:05.005000+0100 [Europe/London],1.083,0,0,1,0,1.56349206349206
2015-08-07 12:22:35.005000+0100 [Europe/London],9.596,0,0,1,0,1.56349206349206
2015-08-07 12:23:05.005000+0100 [Europe/London],11.832,0,0,1,0,1.56349206349206
2015-08-07 12:23:35.005000+0100 [Europe/London],12.643,0,0,1,0,1.56349206349206
2015-08-07 12:24:05.005000+0100 [Europe/London],0.746,0,0,1,0,1.56349206349206
2015-08-07 12:24:35.005000+0100 [Europe/London],0.832,0,0,1,0,1.56349206349206
2015-08-07 12:25:05.005000+0100 [Europe/London],0.787,0,0,1,0,1.56349206349206
2015-08-07 12:25:35.005000+0100 [Europe/London],0.817,0,0,1,0,1.56349206349206
2015-08-07 12:26:05.005000+0100 [Europe/London],0.589,0,0,1,0,1.56349206349206
2015-08-07 12:26:35.005000+0100 [Europe/London],0.337,0,0,1,0,1.56349206349206
2015-08-07 12:27:05.005000+0100 [Europe/London],3.921,0,0,1,0,1.56349206349206
2015-08-07 12:27:35.005000+0100 [Europe/London],16.054,0,0,1,0,1.56349206349206
2015-08-07 12:28:05.005000+0100 [Europe/London],4.723,0,0,1,0,1.56349206349206
2015-08-07 12:28:35.005000+0100 [Europe/London],19.202,0,0,1,0,1.56349206349206
2015-08-07 12:29:05.005000+0100 [Europe/London],33.701,0,0,1,0,1.56349206349206
2015-08-07 12:29:35.005000+0100 [Europe/London],6.438,0,0,1,0,1.56349206349206
2015-08-07 12:30:05.005000+0100 [Europe/London],10.009,1,0,0,0,2.27083333333333
2015-08-07 12:30:35.005000+0100 [Europe/London],45.41,1,0,0,0,2.27083333333333
2015-08-07 12:31:05.005000+0100 [Europe/London],104.882,1,0,0,0,2.27083333333333
