acc,light,moderate-vigorous,sedentary,sleep,MET
23.849,0,0,1,0,1.56349206349206
3.923,0,0,1,0,1.56349206349206
11.336,0,0,1,0,1.56349206349206
37.115,0,0,1,0,1.56349206349206
5.93,0,0,1,0,1.56349206349206
15.541,0,0,1,0,1.56349206349206
0.078,0,0,1,0,1.56349206349206
0.267,0,0,1,0,1.56349206349206
1.691,0,0,1,0,1.56349206349206
41.967,0,0,1,0,1.56349206349206
54.602,0,0,1,0,1.56349206349206
1.26,0,0,1,0,1.56349206349206
2.637,0,0,1,0,1.56349206349206
1.672,0,0,1,0,1.56349206349206
3.245,0,0,1,0,1.56349206349206
39.491,0,0,1,0,1.56349206349206
27.269,0,0,1,0,1.56349206349206
9.122,0,0,1,0,1.56349206349206
8.167,0,0,1,0,1.56349206349206
4.604,0,0,1,0,1.56349206349206
15.229,0,0,1,0,1.56349206349206
5.31,0,0,1,0,1.56349206349206
19.163,0,0,1,0,1.56349206349206
24.839,0,0,1,0,1.56349206349206
25.825,0,0,1,0,1.56349206349206
36.884,0,0,1,0,1.56349206349206
12.948,0,0,1,0,1.56349206349206
22.088,0,0,1,0,1.56349206349206
23.618,0,0,1,0,1.56349206349206
20.416,0,0,1,0,1.56349206349206
15.36,0,0,1,0,1.56349206349206
25.267,0,0,1,0,1.56349206349206
28.154,0,0,1,0,1.56349206349206
31.473,0,0,1,0,1.56349206349206
19.414,0,0,1,0,1.56349206349206
20.926,0,0,1,0,1.56349206349206
22.124,0,0,1,0,1.56349206349206
36.283,0,0,1,0,1.56349206349206
50.403,0,0,1,0,1.56349206349206
9.914,0,0,1,0,1.56349206349206
38.542,0,0,1,0,1.56349206349206
30.743,0,0,1,0,1.56349206349206
15.189,0,0,1,0,1.56349206349206
30.248,0,0,1,0,1.56349206349206
20.313,0,0,1,0,1.56349206349206
25.429,0,0,1,0,1.56349206349206
29.07,0,0,1,0,1.56349206349206
49.958,0,0,1,0,1.56349206349206
37.621,0,0,1,0,1.56349206349206
37.593,0,0,1,0,1.56349206349206
53.607,0,0,1,0,1.56349206349206
17.945,0,0,1,0,1.56349206349206
68.531,0,0,1,0,1.56349206349206
56.636,0,0,1,0,1.56349206349206
45.143,0,0,1,0,1.56349206349206
24.37,0,0,1,0,1.56349206349206
23.244,0,0,1,0,1.56349206349206
19.104,0,0,1,0,1.56349206349206
21.614,0,0,1,0,1.56349206349206
34.1,0,0,1,0,1.56349206349206
35.535,0,0,1,0,1.56349206349206
35.286,0,0,1,0,1.56349206349206
27.952,0,0,1,0,1.56349206349206
19.953,0,0,1,0,1.56349206349206
25.979,0,0,1,0,1.56349206349206
36.855,0,0,1,0,1.56349206349206
16.35,0,0,1,0,1.56349206349206
27.604,0,0,1,0,1.56349206349206
33.48,0,0,1,0,1.56349206349206
16.612,0,0,1,0,1.56349206349206
28.912,0,0,1,0,1.56349206349206
21.081,0,0,1,0,1.56349206349206
40.588,0,0,1,0,1.56349206349206
21.52,0,0,1,0,1.56349206349206
32.166,0,0,1,0,1.56349206349206
15.152,0,0,1,0,1.56349206349206
24.857,0,0,1,0,1.56349206349206
24.171,0,0,1,0,1.56349206349206
17.651,0,0,1,0,1.56349206349206
40.511,0,0,1,0,1.56349206349206
30.225,0,0,1,0,1.56349206349206
