acc,MET
206.825,4.68260869565217
184.504,4.68260869565217
125.603,4.68260869565217
151.492,4.68260869565217
152.199,4.68260869565217
148.885,4.68260869565217
171.706,4.68260869565217
139.804,4.68260869565217
146.693,4.68260869565217
90.964,2.27083333333333
50.33,2.27083333333333
95.787,2.27083333333333
110.535,2.27083333333333
233.978,2.27083333333333
146.395,2.27083333333333
134.805,2.27083333333333
251.634,2.27083333333333
130.021,2.27083333333333
100.07,2.27083333333333
42.088,2.27083333333333
79.706,2.27083333333333
65.826,2.27083333333333
60.243,2.27083333333333
52.179,2.27083333333333
48.454,2.27083333333333
45.752,2.27083333333333
56.05,2.27083333333333
76.041,2.27083333333333
93.051,2.27083333333333
117.489,2.27083333333333
98.771,2.27083333333333
74.124,2.27083333333333
89.909,2.27083333333333
124.002,2.27083333333333
136.201,2.27083333333333
190.244,2.27083333333333
126.936,2.27083333333333
192.291,2.27083333333333
239.641,2.27083333333333
67.768,2.27083333333333
108.53,2.27083333333333
179.075,2.27083333333333
132.387,2.27083333333333
129.493,2.27083333333333
221.534,2.27083333333333
162.787,2.27083333333333
159.663,2.27083333333333
175.81,2.27083333333333
80.106,2.27083333333333
247.739,2.27083333333333
155.543,2.27083333333333
111.504,2.27083333333333
131.141,2.27083333333333
180.757,2.27083333333333
67.888,2.27083333333333
13.911,2.27083333333333
38.281,2.27083333333333
10.169,2.27083333333333
102.182,2.27083333333333
65.619,2.27083333333333
100.228,2.27083333333333
116.136,2.27083333333333
92.634,2.27083333333333
162.201,2.27083333333333
143.601,2.27083333333333
81.158,2.27083333333333
53.122,2.27083333333333
49.917,2.27083333333333
57.011,2.27083333333333
48.476,2.27083333333333
52.805,2.27083333333333
10.223,2.27083333333333
61.225,2.27083333333333
41.962,2.27083333333333
42.608,2.27083333333333
81.883,2.27083333333333
59.101,2.27083333333333
68.659,2.27083333333333
17.136,2.27083333333333
39.176,2.27083333333333
56.502,2.27083333333333
59.414,2.27083333333333
28.789,2.27083333333333
64.574,2.27083333333333
54.032,2.27083333333333
41.17,2.27083333333333
29.56,2.27083333333333
39.526,2.27083333333333
82.301,2.27083333333333
72.367,2.27083333333333
43.185,2.27083333333333
20.919,2.27083333333333
62.051,2.27083333333333
78.58,2.27083333333333
95.009,2.27083333333333
118.031,2.27083333333333
119.015,2.27083333333333
56.785,2.27083333333333
93.598,2.27083333333333
69.996,2.27083333333333
156.49,2.27083333333333
240.536,2.27083333333333
157.572,2.27083333333333
169.828,2.27083333333333
116.276,2.27083333333333
115.003,2.27083333333333
94.318,2.27083333333333
108.603,2.27083333333333
138.348,2.27083333333333
111.27,2.27083333333333
97.025,2.27083333333333
69.442,2.27083333333333
87.631,2.27083333333333
171.632,2.27083333333333
127.728,2.27083333333333
89.302,2.27083333333333
112.524,2.27083333333333
119.737,2.27083333333333
61.421,2.27083333333333
214.005,2.27083333333333
89.508,2.27083333333333
134.687,2.27083333333333
113.922,2.27083333333333
37.147,2.27083333333333
55.472,2.27083333333333
129.498,2.27083333333333
125.713,2.27083333333333
32.714,2.27083333333333
30.851,2.27083333333333
12.933,2.27083333333333
44.103,2.27083333333333
33.888,2.27083333333333
19.458,2.27083333333333
23.138,2.27083333333333
27.013,2.27083333333333
21.354,2.27083333333333
55.78,2.27083333333333
112.529,2.27083333333333
56.239,2.27083333333333
31.707,1.56349206349206
25.208,1.56349206349206
18.185,1.56349206349206
20.991,1.56349206349206
13.434,1.56349206349206
59.847,1.56349206349206
50.071,1.56349206349206
72.368,1.56349206349206
15.265,1.56349206349206
14.962,1.56349206349206
56.235,1.56349206349206
29.569,1.56349206349206
26.084,1.56349206349206
36.522,1.56349206349206
8.252,1.56349206349206
4.139,1.56349206349206
13.223,1.56349206349206
7.14,1.56349206349206
5.678,1.56349206349206
5.695,1.56349206349206
6.457,1.56349206349206
8.448,1.56349206349206
14.232,1.56349206349206
11.515,1.56349206349206
9.433,1.56349206349206
16.544,1.56349206349206
7.845,1.56349206349206
8.195,1.56349206349206
8.78,1.56349206349206
23.597,1.56349206349206
13.791,1.56349206349206
27.147,1.56349206349206
24.182,1.56349206349206
48.287,2.27083333333333
28.942,2.27083333333333
41.151,2.27083333333333
60.34,2.27083333333333
172.077,2.27083333333333
103.803,2.27083333333333
112.228,2.27083333333333
91.335,2.27083333333333
89.247,2.27083333333333
35.757,2.27083333333333
22.962,2.27083333333333
75.063,2.27083333333333
103.077,2.27083333333333
126.694,2.27083333333333
100.022,2.27083333333333
111.736,2.27083333333333
205.854,2.27083333333333
38.15,2.27083333333333
35.956,2.27083333333333
18.9,2.27083333333333
100.362,2.27083333333333
17.187,2.27083333333333
13.825,2.27083333333333
91.32,2.27083333333333
54.607,2.27083333333333
25.883,2.27083333333333
13.272,2.27083333333333
16.48,2.27083333333333
39.265,2.27083333333333
36.674,2.27083333333333
46.493,2.27083333333333
30.886,2.27083333333333
80.95,2.27083333333333
61.535,2.27083333333333
31.393,2.27083333333333
32.682,2.27083333333333
15.099,1.56349206349206
28.936,1.56349206349206
44.226,1.56349206349206
13.537,1.56349206349206
17.379,1.56349206349206
19.357,1.56349206349206
16.809,1.56349206349206
27.918,1.56349206349206
30.107,1.56349206349206
24.306,1.56349206349206
18.242,1.56349206349206
6.979,1.56349206349206
1.872,1.56349206349206
8.513,1.56349206349206
14.213,1.56349206349206
21.212,1.56349206349206
29.811,1.56349206349206
18.519,1.56349206349206
70.517,1.56349206349206
13.75,1.56349206349206
50.464,1.56349206349206
11.896,1.56349206349206
40.452,1.56349206349206
7.456,1.56349206349206
8.806,1.56349206349206
14.951,1.56349206349206
18.819,1.56349206349206
7.809,1.56349206349206
6.699,1.56349206349206
37.741,1.56349206349206
33.152,1.56349206349206
23.849,1.56349206349206
3.923,1.56349206349206
11.336,1.56349206349206
37.115,1.56349206349206
5.93,1.56349206349206
15.541,1.56349206349206
0.078,1.56349206349206
0.267,1.56349206349206
1.691,1.56349206349206
41.967,1.56349206349206
54.602,1.56349206349206
1.26,1.56349206349206
2.637,1.56349206349206
1.672,1.56349206349206
3.245,1.56349206349206
39.491,1.56349206349206
27.269,1.56349206349206
9.122,1.56349206349206
8.167,1.56349206349206
4.604,1.56349206349206
15.229,1.56349206349206
5.31,1.56349206349206
19.163,1.56349206349206
24.839,1.56349206349206
25.825,1.56349206349206
36.884,1.56349206349206
12.948,1.56349206349206
22.088,1.56349206349206
23.618,1.56349206349206
20.416,1.56349206349206
15.36,1.56349206349206
25.267,1.56349206349206
28.154,1.56349206349206
31.473,1.56349206349206
19.414,1.56349206349206
20.926,1.56349206349206
22.124,1.56349206349206
36.283,1.56349206349206
50.403,1.56349206349206
9.914,1.56349206349206
38.542,1.56349206349206
30.743,1.56349206349206
15.189,1.56349206349206
30.248,1.56349206349206
20.313,1.56349206349206
25.429,1.56349206349206
29.07,1.56349206349206
49.958,1.56349206349206
37.621,1.56349206349206
37.593,1.56349206349206
53.607,1.56349206349206
17.945,1.56349206349206
68.531,1.56349206349206
56.636,1.56349206349206
45.143,1.56349206349206
24.37,1.56349206349206
23.244,1.56349206349206
19.104,1.56349206349206
21.614,1.56349206349206
34.1,1.56349206349206
35.535,1.56349206349206
35.286,1.56349206349206
27.952,1.56349206349206
19.953,1.56349206349206
25.979,1.56349206349206
36.855,1.56349206349206
16.35,1.56349206349206
27.604,1.56349206349206
33.48,1.56349206349206
16.612,1.56349206349206
28.912,1.56349206349206
21.081,1.56349206349206
40.588,1.56349206349206
21.52,1.56349206349206
32.166,1.56349206349206
15.152,1.56349206349206
24.857,1.56349206349206
24.171,1.56349206349206
17.651,1.56349206349206
40.511,1.56349206349206
30.225,1.56349206349206
23.781,1.56349206349206
18.834,1.56349206349206
0.216,1.56349206349206
0.227,1.56349206349206
15.493,1.56349206349206
18.419,1.56349206349206
29.474,1.56349206349206
33.213,1.56349206349206
33.843,1.56349206349206
22.907,1.56349206349206
31.526,1.56349206349206
35.773,1.56349206349206
44.308,1.56349206349206
34.7,1.56349206349206
4.391,1.56349206349206
28.724,1.56349206349206
5.84,1.56349206349206
25.82,1.56349206349206
12.245,1.56349206349206
30.737,1.56349206349206
15.524,1.56349206349206
21.424,1.56349206349206
13.711,1.56349206349206
17.655,1.56349206349206
7.22,1.56349206349206
0.376,1.56349206349206
0,1.56349206349206
16.817,1.56349206349206
24.759,1.56349206349206
26.895,1.56349206349206
7.678,1.56349206349206
31.017,2.27083333333333
120.734,2.27083333333333
91.05,2.27083333333333
58.021,2.27083333333333
97.754,2.27083333333333
75.083,2.27083333333333
59.767,2.27083333333333
57.698,2.27083333333333
55.263,2.27083333333333
65.8,2.27083333333333
75.559,2.27083333333333
58.747,2.27083333333333
64.184,2.27083333333333
56.885,2.27083333333333
57.066,2.27083333333333
79.008,2.27083333333333
135.547,2.27083333333333
156.932,2.27083333333333
184.621,2.27083333333333
67.915,2.27083333333333
29.279,2.27083333333333
65.507,2.27083333333333
128.977,2.27083333333333
75.032,2.27083333333333
46.86,2.27083333333333
63.979,2.27083333333333
109.158,2.27083333333333
152.708,2.27083333333333
93.558,2.27083333333333
88.372,2.27083333333333
141.107,2.27083333333333
83.395,2.27083333333333
27.915,2.27083333333333
21.224,2.27083333333333
42.157,2.27083333333333
43.798,2.27083333333333
79.062,2.27083333333333
20.912,2.27083333333333
41.995,2.27083333333333
43.74,2.27083333333333
29.49,2.27083333333333
58.687,2.27083333333333
74.445,2.27083333333333
118.603,2.27083333333333
107.075,2.27083333333333
22.16,2.27083333333333
45.937,2.27083333333333
16.727,1.56349206349206
11.885,1.56349206349206
27.694,1.56349206349206
34.011,1.56349206349206
15.884,1.56349206349206
11.633,1.56349206349206
7.508,1.56349206349206
4.581,1.56349206349206
5.778,1.56349206349206
6.205,1.56349206349206
8.219,1.56349206349206
5.102,1.56349206349206
4.903,1.56349206349206
5.323,1.56349206349206
5.155,1.56349206349206
3.927,1.56349206349206
6.286,1.56349206349206
6.606,1.56349206349206
42.223,1.56349206349206
90.545,1.56349206349206
99.76,1.56349206349206
84.411,1.56349206349206
114.914,1.56349206349206
26.476,1.56349206349206
40.422,1.56349206349206
29.748,1.56349206349206
6.136,1.56349206349206
14.713,1.56349206349206
7.714,1.56349206349206
10.159,1.56349206349206
3.795,1.56349206349206
10.356,1.56349206349206
9.754,1.56349206349206
14.771,1.56349206349206
19.15,1.56349206349206
3.594,1.56349206349206
10.479,1.56349206349206
44.133,2.27083333333333
125.733,2.27083333333333
79.847,2.27083333333333
85.046,2.27083333333333
103.278,2.27083333333333
53.057,2.27083333333333
56.559,2.27083333333333
109.341,2.27083333333333
71.174,2.27083333333333
81.463,2.27083333333333
66.795,2.27083333333333
85.931,2.27083333333333
98.082,2.27083333333333
94.931,2.27083333333333
94.267,2.27083333333333
115.597,2.27083333333333
193.686,2.27083333333333
45.128,2.27083333333333
72.668,2.27083333333333
68.415,2.27083333333333
91.924,2.27083333333333
52.632,2.27083333333333
76.421,2.27083333333333
225.065,2.27083333333333
50.868,2.27083333333333
118.646,2.27083333333333
73.633,2.27083333333333
20.653,1.56349206349206
7.942,1.56349206349206
14.67,1.56349206349206
8.731,1.56349206349206
22.36,1.56349206349206
16.93,1.56349206349206
12.961,1.56349206349206
15.494,1.56349206349206
23.061,1.56349206349206
19.473,1.56349206349206
8.727,1.56349206349206
14.534,1.56349206349206
20.53,1.56349206349206
8.957,1.56349206349206
15.038,1.56349206349206
51.408,1.56349206349206
69.627,1.56349206349206
53.911,1.56349206349206
82.195,1.56349206349206
124.231,1.56349206349206
30.754,1.56349206349206
15.167,1.56349206349206
11.689,1.56349206349206
8.784,1.56349206349206
14.818,1.56349206349206
16.666,1.56349206349206
14.787,1.56349206349206
76.258,1.56349206349206
12.054,1.56349206349206
11.398,1.56349206349206
0.316,1.56349206349206
30.602,2.27083333333333
109.627,2.27083333333333
124.401,2.27083333333333
52.1,2.27083333333333
49.391,2.27083333333333
39.622,2.27083333333333
85.817,2.27083333333333
99.895,2.27083333333333
100.268,2.27083333333333
112.11,2.27083333333333
64.717,2.27083333333333
16.599,1.56349206349206
18.354,1.56349206349206
10.365,1.56349206349206
17.555,1.56349206349206
6.905,1.56349206349206
4.792,1.56349206349206
5.585,1.56349206349206
6.017,1.56349206349206
9.182,1.56349206349206
13.761,1.56349206349206
13.188,1.56349206349206
5.911,1.56349206349206
14.124,1.56349206349206
12.405,1.56349206349206
17.1,1.56349206349206
28.114,1.56349206349206
10.659,1.56349206349206
0.081,1.56349206349206
0.791,1.56349206349206
41.644,2.27083333333333
55.95,2.27083333333333
15.543,2.27083333333333
54.955,2.27083333333333
38.574,2.27083333333333
7.339,2.27083333333333
59.001,2.27083333333333
50.278,2.27083333333333
4.559,2.27083333333333
18.712,2.27083333333333
1.157,2.27083333333333
40.772,2.27083333333333
24.906,2.27083333333333
49.515,2.27083333333333
68.544,2.27083333333333
38.736,2.27083333333333
16.075,2.27083333333333
4.379,2.27083333333333
46.972,2.27083333333333
13.359,2.27083333333333
33.805,2.27083333333333
16.561,2.27083333333333
11.032,2.27083333333333
19.694,2.27083333333333
65.839,2.27083333333333
50.674,2.27083333333333
21.746,2.27083333333333
69.276,2.27083333333333
2.43,1.56349206349206
2.767,1.56349206349206
2.715,1.56349206349206
2.499,1.56349206349206
4.62,1.56349206349206
5.326,1.56349206349206
6.163,1.56349206349206
5.708,1.56349206349206
100.885,2.27083333333333
52.073,2.27083333333333
23.12,2.27083333333333
30.687,2.27083333333333
200.908,2.27083333333333
57.187,2.27083333333333
73.651,2.27083333333333
37.291,2.27083333333333
84.331,2.27083333333333
51.641,2.27083333333333
37.962,2.27083333333333
45.034,2.27083333333333
52.866,2.27083333333333
92.426,2.27083333333333
87.918,2.27083333333333
67.504,2.27083333333333
61.063,2.27083333333333
75.015,2.27083333333333
82.834,2.27083333333333
42.169,2.27083333333333
77.573,2.27083333333333
66.305,2.27083333333333
100.864,2.27083333333333
128.556,2.27083333333333
161.342,2.27083333333333
83.387,2.27083333333333
65.243,2.27083333333333
34.943,2.27083333333333
27.301,2.27083333333333
92.353,2.27083333333333
102.748,2.27083333333333
103.211,2.27083333333333
63.302,2.27083333333333
36.836,2.27083333333333
13.52,1.56349206349206
22.17,1.56349206349206
11.85,1.56349206349206
10.946,1.56349206349206
15.957,1.56349206349206
17.155,1.56349206349206
8.715,1.56349206349206
14.118,1.56349206349206
14.098,1.56349206349206
15.251,1.56349206349206
11.538,1.56349206349206
13.96,1.56349206349206
13.657,1.56349206349206
9.39,1.56349206349206
25.795,1.56349206349206
10.741,1.56349206349206
10.822,1.56349206349206
18.25,1.56349206349206
10.861,1.56349206349206
33.93,1.56349206349206
55.483,2.27083333333333
54.139,2.27083333333333
65.391,2.27083333333333
44.195,2.27083333333333
21.039,2.27083333333333
27.143,2.27083333333333
33.501,2.27083333333333
75.819,2.27083333333333
87.851,2.27083333333333
72.707,2.27083333333333
69.639,2.27083333333333
60.679,2.27083333333333
89.453,2.27083333333333
87.457,2.27083333333333
12.578,1.56349206349206
12.036,1.56349206349206
10.397,1.56349206349206
12.62,1.56349206349206
13.034,1.56349206349206
9.074,1.56349206349206
13.298,1.56349206349206
13.842,1.56349206349206
10.498,1.56349206349206
13.219,1.56349206349206
10.127,1.56349206349206
13.506,1.56349206349206
16.804,1.56349206349206
35.61,1.56349206349206
59.489,1.56349206349206
78.932,1.56349206349206
115.153,1.56349206349206
50.379,1.56349206349206
56.496,1.56349206349206
38.431,1.56349206349206
5.1,1.56349206349206
5.797,1.56349206349206
1.002,1.56349206349206
5.398,1.56349206349206
1.447,1.56349206349206
10.476,1.56349206349206
6.138,1.56349206349206
0.149,1.56349206349206
0.114,1.56349206349206
0.041,1.56349206349206
1.481,1.56349206349206
0.781,1.56349206349206
0.02,1.56349206349206
0.028,1.56349206349206
0.051,1.56349206349206
0.091,1.56349206349206
0.181,1.56349206349206
29.52,1.56349206349206
14.624,1.56349206349206
15.998,1.56349206349206
6.518,1.56349206349206
5.055,1.56349206349206
12.506,1.56349206349206
5.277,1.56349206349206
6.365,1.56349206349206
4.317,1.56349206349206
4.431,1.56349206349206
3.045,1.56349206349206
45.274,1.56349206349206
14.263,1.56349206349206
3.553,1.56349206349206
4.094,1.56349206349206
5.718,1.56349206349206
0.246,1.56349206349206
0.188,1.56349206349206
0.758,1.56349206349206
0.565,1.56349206349206
0.368,1.56349206349206
0.194,1.56349206349206
0.202,1.56349206349206
0.117,1.56349206349206
0.215,1.56349206349206
0.578,1.56349206349206
0.417,1.56349206349206
44.969,1.56349206349206
5.261,1.56349206349206
6.105,1.56349206349206
40.693,1.56349206349206
103.258,1.56349206349206
35.696,1.56349206349206
70.286,1.56349206349206
47.956,1.56349206349206
62.357,1.56349206349206
19.762,1.56349206349206
5.368,1.56349206349206
9.702,1.56349206349206
6.738,1.56349206349206
4.24,1.56349206349206
3.925,1.56349206349206
7.922,1.56349206349206
9.662,1.56349206349206
3.545,1.56349206349206
10.016,1.56349206349206
9.038,1.56349206349206
7.838,1.56349206349206
10.062,1.56349206349206
4.382,1.56349206349206
6.3,1.56349206349206
15.826,1.56349206349206
4.62,1.56349206349206
4.555,1.56349206349206
7.113,1.56349206349206
135.952,2.27083333333333
69.239,2.27083333333333
8.056,2.27083333333333
9.516,2.27083333333333
65.699,2.27083333333333
97.195,2.27083333333333
61.378,2.27083333333333
59.467,2.27083333333333
40.463,2.27083333333333
15.54,2.27083333333333
96.721,2.27083333333333
100.084,2.27083333333333
84.342,2.27083333333333
65.257,2.27083333333333
75.349,2.27083333333333
90.029,2.27083333333333
70.972,2.27083333333333
29.454,1.56349206349206
14.59,1.56349206349206
25.92,1.56349206349206
29.227,1.56349206349206
24.592,1.56349206349206
30.247,1.56349206349206
20.604,1.56349206349206
12.457,1.56349206349206
7.643,1.56349206349206
14.469,1.56349206349206
42.27,1.56349206349206
36.005,1.56349206349206
32.571,1.56349206349206
37.252,1.56349206349206
63.505,1.56349206349206
49.68,1.56349206349206
39.375,1.56349206349206
66.176,1.56349206349206
103.997,1.56349206349206
140.983,1.56349206349206
37.413,1.56349206349206
12.306,1.56349206349206
13.164,1.56349206349206
10.349,1.56349206349206
16.129,1.56349206349206
9.88,1.56349206349206
9.787,1.56349206349206
29.251,1.56349206349206
53.014,1.56349206349206
23.941,1.56349206349206
9.52,1.56349206349206
9.048,1.56349206349206
8.928,1.56349206349206
33.402,4.68260869565217
43.226,4.68260869565217
107.438,4.68260869565217
218.696,4.68260869565217
284.304,4.68260869565217
274.489,4.68260869565217
307.881,4.68260869565217
254.412,4.68260869565217
298.085,4.68260869565217
315.312,4.68260869565217
229.817,4.68260869565217
265.925,4.68260869565217
272.094,4.68260869565217
290.329,4.68260869565217
278.696,4.68260869565217
246.923,4.68260869565217
260.372,4.68260869565217
238.04,4.68260869565217
246.085,4.68260869565217
285.264,4.68260869565217
