dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_accs_filled_binned,0.01,200,120,10,10,2.0270421327527754e-10,t-test
Realworld_accs_filled_binned,0.01,200,120,10,11,9.959861352254042e-09,t-test
Realworld_accs_filled_binned,0.01,200,120,10,12,5.398962683803642e-09,t-test
Realworld_accs_filled_binned,0.01,200,120,10,13,2.8688479928301476e-09,t-test
Realworld_accs_filled_binned,0.01,200,120,10,14,5.384348757407149e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,15,2.973856696085596e-08,t-test
Realworld_accs_filled_binned,0.01,200,120,10,16,2.3951175362974145e-08,t-test
Realworld_accs_filled_binned,0.01,200,120,10,17,2.8752329182936818e-05,t-test
Realworld_accs_filled_binned,0.01,200,120,10,18,0.0042867453845224345,t-test
Realworld_accs_filled_binned,0.01,200,120,10,34,0.004464759472446053,t-test
Realworld_accs_filled_binned,0.01,200,120,10,47,2.942814171922815e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,48,2.5081492614520632e-08,t-test
Realworld_accs_filled_binned,0.01,200,120,10,49,7.233242025990533e-14,t-test
Realworld_accs_filled_binned,0.01,200,120,10,50,1.5306525378659969e-09,t-test
Realworld_accs_filled_binned,0.01,200,120,10,51,1.4906808026934885e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,52,2.0014955454617383e-05,t-test
Realworld_accs_filled_binned,0.01,200,120,10,53,0.0005186152107569483,t-test
Realworld_accs_filled_binned,0.01,200,120,10,54,0.009742046460531522,t-test
Realworld_accs_filled_binned,0.01,200,120,10,68,0.0006357146833587933,t-test
Realworld_accs_filled_binned,0.01,200,120,10,69,0.002333377299332058,t-test
Realworld_accs_filled_binned,0.01,200,120,10,70,0.0058115227004590375,t-test
Realworld_accs_filled_binned,0.01,200,120,10,82,1.625878265165027e-10,t-test
Realworld_accs_filled_binned,0.01,200,120,10,83,9.74246870026099e-11,t-test
Realworld_accs_filled_binned,0.01,200,120,10,84,1.8987719159290198e-08,t-test
Realworld_accs_filled_binned,0.01,200,120,10,85,2.241535161146006e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,86,1.936472956896406e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,87,1.1290117299793636e-05,t-test
Realworld_accs_filled_binned,0.01,200,120,10,88,0.00035261307281068575,t-test
Realworld_accs_filled_binned,0.01,200,120,10,89,0.002332813845473976,t-test
Realworld_accs_filled_binned,0.01,200,120,10,103,1.8731225930560373e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,104,5.1527236969096256e-08,t-test
Realworld_accs_filled_binned,0.01,200,120,10,106,0.00595194873925486,t-test
Realworld_accs_filled_binned,0.01,200,120,10,119,5.569691568472613e-10,t-test
Realworld_accs_filled_binned,0.01,200,120,10,120,2.8939142422902067e-12,t-test
Realworld_accs_filled_binned,0.01,200,120,10,121,2.729897002898166e-10,t-test
Realworld_accs_filled_binned,0.01,200,120,10,122,9.744916413514897e-09,t-test
Realworld_accs_filled_binned,0.01,200,120,10,123,3.2181945292726297e-06,t-test
Realworld_accs_filled_binned,0.01,200,120,10,124,3.0883887037881604e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,125,3.036576495081781e-06,t-test
Realworld_accs_filled_binned,0.01,200,120,10,126,0.0043773353448211955,t-test
Realworld_accs_filled_binned,0.01,200,120,10,153,2.6565389112052448e-08,t-test
Realworld_accs_filled_binned,0.01,200,120,10,154,1.8277534554315257e-09,t-test
Realworld_accs_filled_binned,0.01,200,120,10,155,7.328171459098861e-09,t-test
Realworld_accs_filled_binned,0.01,200,120,10,156,4.2575229421137396e-08,t-test
Realworld_accs_filled_binned,0.01,200,120,10,157,5.744657389935597e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,158,7.839714899537117e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,159,4.905451304005398e-06,t-test
Realworld_accs_filled_binned,0.01,200,120,10,160,7.322095330170626e-06,t-test
Realworld_accs_filled_binned,0.01,200,120,10,161,6.727356264664225e-05,t-test
Realworld_accs_filled_binned,0.01,200,120,10,162,0.0012322034962758714,t-test
Realworld_accs_filled_binned,0.01,200,120,10,176,0.005649381811324544,t-test
Realworld_accs_filled_binned,0.01,200,120,10,190,1.628827533338135e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,191,2.6930754143607934e-07,t-test
Realworld_accs_filled_binned,0.01,200,120,10,192,5.5429395000161786e-08,t-test
Realworld_accs_filled_binned,0.01,200,120,10,193,1.1305647971578206e-08,t-test
Realworld_accs_filled_binned,0.01,200,120,10,194,2.1705141877596637e-06,t-test
Realworld_accs_filled_binned,0.01,200,120,10,195,2.6570927968163308e-05,t-test
Realworld_accs_filled_binned,0.01,200,120,10,196,0.00016852613646796513,t-test
Realworld_accs_filled_binned,0.01,200,120,10,197,0.00012869950385702703,t-test
Realworld_accs_filled_binned,0.01,200,120,10,198,0.000263384085751428,t-test
Realworld_accs_filled_binned,0.01,200,120,10,199,0.00016266445073745162,t-test
Realworld_accs_filled_binned,0.01,200,120,10,200,0.001594843210883993,t-test
Realworld_accs_filled_binned,0.01,200,120,10,201,0.009055824292595905,t-test
