3.493340965951738042e+00, 3.591260347897387017e+00, 3.396850155434664398e+00, 3.559072377656887554e+00, 3.589174299285073477e+00, 3.367188488671872815e+00, 3.411815903452939391e+00, 3.327260739564176006e+00, 3.101372281329403346e+00, 3.363044378554025826e+00, 3.582547315158089773e+00, 3.379921153352010155e+00, 3.287949215197617736e+00, 3.451600364763667272e+00, 3.365244044227429399e+00, 3.596022252659291762e+00, 3.501025593676006409e+00, 3.486025593676006729e+00, 3.355747459982972636e+00, 3.314310472894982595e+00, 3.254017632426128070e+00, 3.537562757519880030e+00, 3.540499265456388933e+00, 3.220835535393781868e+00, 3.751391090949342200e+00, 3.679888584999363221e+00, 3.133216461533273822e+00, 3.132731942882361231e+00, 3.686713981824759401e+00, 3.381774537284189197e+00, 3.591674299285074756e+00, 3.313930773489019099e+00, 3.491668868727110908e+00, 3.483658426269198305e+00, 3.281463341841669212e+00, 3.221272043330289936e+00, 3.569191425275934471e+00, 3.231011391543374245e+00, 3.477445810688393202e+00, 3.290934533163742515e+00, 3.259459165008453674e+00, 3.498340965951737935e+00, 3.681413647498162245e+00, 3.780846396509707219e+00, 3.436693488575718991e+00, 3.540394419969977946e+00, 3.315977139561649523e+00, 3.488652995711238436e+00, 3.780585744722790853e+00, 3.865285410396194887e+00, 3.592088250672760719e+00, 3.515982570119607242e+00, 3.665765347801262841e+00, 3.658401521411172919e+00, 3.597371459008499084e+00, 3.784179729843039741e+00, 3.783068618731929345e+00, 3.701957507620815768e+00, 3.355820472702702340e+00, 3.511957507620808716e+00, 3.600840965951741079e+00, 3.608624174287480280e+00, 3.698346396509703204e+00, 3.695563188173966562e+00, 3.520846396509697218e+00, 3.701957507620814880e+00, 3.785982570119617030e+00, 3.682927014564057355e+00, 3.421538125675162689e+00, 3.601952077062852808e+00, 3.696401952065260232e+00, 3.766450406179621790e+00, 2.321324407282662428e+00, 2.409147010320486171e+00, 2.097163181822109923e+00, 2.396527935746125326e+00, 2.086377625290196658e+00, 2.142054335937678466e+00, 2.387317352726813446e+00, 2.124216405043263034e+00, 2.160091457373965351e+00, 2.257890250710810953e+00, 2.183939410687893101e+00, 2.122179017953744307e+00, 2.233831385575023365e+00, 2.041092548835214515e+00, 1.901346967196969384e+00, 1.981218990870884156e+00, 1.801074784202389978e+00, 2.109382184703541441e+00, 2.378824937226424296e+00, 2.113047406872960554e+00, 2.386148876533076280e+00, 2.285663116766206482e+00, 1.781357145631177419e+00, 2.173768431791202715e+00, 2.488518760473564573e+00, 2.015884088268121044e+00, 1.951541148093597799e+00, 2.106252705377207324e+00, 1.742945960464097332e+00
3.584769537380311899e+00, 3.593800030437069637e+00, 3.492842218926726972e+00, 3.480461266545774368e+00, 3.440345965855615695e+00, 3.561056504641013642e+00, 3.580863522500560503e+00, 3.444144628549222098e+00, 3.535641286782749138e+00, 3.308102870713645505e+00, 3.494055251666023487e+00, 3.642114148238301041e+00, 3.580697765639462293e+00, 3.318267031430334857e+00, 3.159471266353496066e+00, 3.683125427262469831e+00, 3.258059820915786720e+00, 3.580470038120453946e+00, 3.434914126649639687e+00, 3.593477139561650713e+00, 3.650594516297462899e+00, 3.460777043234163131e+00, 3.351054821011940188e+00, 3.485002202060444976e+00, 3.296173868630988935e+00, 3.681277473888252771e+00, 3.327481302899270244e+00, 3.518594503551627284e+00, 3.510721918332690983e+00, 3.201615807125458790e+00, 3.591674299285074756e+00, 3.500438709996952724e+00, 3.411113313171556527e+00, 3.401713981824754818e+00, 3.276899849778176943e+00, 3.557264106822351390e+00, 3.565024758609267597e+00, 3.842122502654492955e+00, 3.444816307865596450e+00, 3.466331358560565068e+00, 3.466462101612514779e+00, 3.664055251666028301e+00, 3.602643806228317480e+00, 3.605846396509701179e+00, 3.490302536387043908e+00, 3.538449975525533642e+00, 3.657683488768001201e+00, 3.572819662377907601e+00, 3.691696855833899615e+00, 3.865285410396194887e+00, 3.769866028450544970e+00, 3.782649236786282732e+00, 3.786815903452949605e+00, 3.869729854840638694e+00, 3.864038125675174129e+00, 3.784179729843039741e+00, 3.605290840954145537e+00, 3.879735285398598688e+00, 3.865977139561659115e+00, 3.688346396509704306e+00, 3.390901521411168851e+00, 3.785013063176374093e+00, 3.698346396509703204e+00, 3.783063188173970470e+00, 3.786124174287485378e+00, 3.701957507620814880e+00, 3.874871459008507824e+00, 3.594038125675165674e+00, 3.599315903452944276e+00, 3.779729854840637060e+00, 3.607513063176368107e+00, 3.766450406179621790e+00, 2.921833430193701453e+00, 2.483937545942051184e+00, 2.736866989258801564e+00, 2.432665491007627079e+00, 2.418828384135494058e+00, 2.742273074465093163e+00, 2.155883150087019473e+00, 2.692814482870180104e+00, 2.526461566633155353e+00, 2.903783592412817249e+00, 2.377055582334730577e+00, 2.279082001676110192e+00, 2.501048616890483522e+00, 2.346231970065778327e+00, 2.517195516949013445e+00, 2.061668144469210429e+00, 2.197956253948255778e+00, 2.099659441331715559e+00, 2.574745464505614923e+00, 2.343927408809363122e+00, 2.633038161348462580e+00, 2.537075064778223421e+00, 2.601061219741678254e+00, 2.768195690110478502e+00, 2.199952221177277512e+00, 2.388805688698652840e+00, 1.749684372152508827e+00, 2.674669618137898830e+00, 1.752016255248675325e+00
3.676991759602537879e+00, 3.649138363674278462e+00, 3.489905710990218957e+00, 3.480461266545774368e+00, 3.485007632618404294e+00, 3.404905710990219436e+00, 3.586815903452942322e+00, 3.482655501661215958e+00, 3.005482556624015533e+00, 3.662269537380313800e+00, 3.373004696014344272e+00, 3.349674703697730571e+00, 3.653753321195020387e+00, 3.444060682223984760e+00, 3.312556086732764804e+00, 3.580347649484687533e+00, 3.620252815802107005e+00, 3.362594085643376030e+00, 3.382750396587034913e+00, 3.682366028450541506e+00, 3.670038960741908163e+00, 3.633216487774735270e+00, 3.488335535393778386e+00, 3.354784979742100770e+00, 3.742502202060453254e+00, 3.768777473888255347e+00, 3.565198525217617043e+00, 3.562335117485531555e+00, 3.683539378650156237e+00, 3.452269537380309838e+00, 3.470840965951738077e+00, 3.762541884600136388e+00, 3.497224424282666444e+00, 3.575721918332692706e+00, 3.740053580033037228e+00, 3.445499265456385629e+00, 3.312802536387045915e+00, 3.281587820018676105e+00, 3.580223588466172391e+00, 3.479426596655803561e+00, 3.479676387326799958e+00, 3.496952077062848385e+00, 3.649251980735364942e+00, 3.693346396509704199e+00, 3.677008885593399334e+00, 3.563270372447051137e+00, 3.475580314164822049e+00, 3.481152995711239040e+00, 3.513919078056115364e+00, 3.566457076966729645e+00, 3.771254917339434076e+00, 3.782649236786282732e+00, 3.697927014564058812e+00, 3.780840965951747901e+00, 3.511260347897384282e+00, 3.873068618731931867e+00, 3.783068618731929345e+00, 3.613068618731924531e+00, 3.865977139561659115e+00, 3.688346396509704306e+00, 3.778618743729524887e+00, 3.873901952065266663e+00, 3.874735285398597462e+00, 3.694174299285077456e+00, 3.875013063176376171e+00, 3.790846396509708338e+00, 3.785982570119617030e+00, 3.594038125675165674e+00, 3.777093681230728084e+00, 3.779729854840637060e+00, 3.785290840954152358e+00, 3.691450406179619836e+00, 2.440093749244298671e+00, 2.475436676002234826e+00, 2.367579917970016545e+00, 2.147041728257170767e+00, 2.157495812385688438e+00, 2.187326082868996657e+00, 2.103228028480383927e+00, 2.441586031395873047e+00, 2.337933627425554217e+00, 2.429496089855600172e+00, 2.313509205765505339e+00, 2.247661322299091768e+00, 1.923401653266529232e+00, 1.883942643945064832e+00, 2.122437554586042552e+00, 1.834256481175333908e+00, 1.858842847697281586e+00, 2.078965933063296134e+00, 2.329666684656122477e+00, 2.206708252275293436e+00, 2.197453860201660003e+00, 2.265624285347203504e+00, 2.203649689468225592e+00, 2.496874494494773167e+00, 2.356542744777252896e+00, 2.238161236847413971e+00, 1.925531898668063402e+00, 2.074026270011019246e+00, 1.996914214432362167e+00
3.382330092839740399e+00, 3.600744474881514723e+00, 3.584905710990220928e+00, 3.282188488671876403e+00, 3.239174299285073833e+00, 3.573953330037840104e+00, 3.666974633611675749e+00, 3.277279549184139551e+00, 3.357863509004970215e+00, 3.396594934205706906e+00, 3.490880648491419880e+00, 3.146805042337026403e+00, 2.963849083096607551e+00, 3.479774967938269459e+00, 3.488944975621651956e+00, 3.585307966945005642e+00, 3.484358927009339801e+00, 3.046668868727118173e+00, 2.672628936170229785e+00, 3.337487139369369249e+00, 3.576150071853016588e+00, 3.288554821011940632e+00, 3.184388154345271893e+00, 3.177284979742100113e+00, 3.587502202060447676e+00, 3.505285410396182577e+00, 3.396150906169997707e+00, 3.037264106822356702e+00, 3.507547315158087819e+00, 3.583618743729518386e+00, 3.420840965951737811e+00, 3.554388154345276440e+00, 3.372007201964322132e+00, 3.315007632618406586e+00, 3.264836357714681725e+00, 3.732264106822356986e+00, 3.566016822101331307e+00, 3.372857661288516162e+00, 3.340066921607226291e+00, 3.311331358560567040e+00, 3.069083212531347638e+00, 3.587229854840629617e+00, 3.564529758513145019e+00, 3.693346396509704199e+00, 3.313913647498157200e+00, 3.126564023240705925e+00, 3.286196425179810809e+00, 3.316430773489019046e+00, 3.599633363770403882e+00, 3.688896521507300186e+00, 3.559926583909970521e+00, 3.782649236786282732e+00, 3.786815903452949605e+00, 3.482012632522279993e+00, 3.686260347897390321e+00, 3.784179729843040185e+00, 3.605290840954145537e+00, 3.879735285398598688e+00, 3.778477139561656095e+00, 3.689735285398593412e+00, 3.689729854840632317e+00, 3.785013063176374537e+00, 3.874735285398597462e+00, 3.871952077062861264e+00, 3.697235285398592808e+00, 3.879735285398598243e+00, 3.396876458912371000e+00, 3.417649236786273192e+00, 3.777093681230728084e+00, 3.779729854840637060e+00, 3.874179729843043152e+00, 3.486598681134597921e+00, 2.293511395564285404e+00, 2.353160609415131610e+00, 2.109647323675056363e+00, 2.237783699508197000e+00, 2.194049135971487985e+00, 2.046565935219367027e+00, 2.263024239979474661e+00, 2.404681269491109052e+00, 2.151006812159833359e+00, 2.175440528213085756e+00, 2.161868992930341182e+00, 2.031893164907651705e+00, 2.053544671970471747e+00, 1.863932956618510772e+00, 1.879947950109646992e+00, 1.831887922243947031e+00, 1.455207468709543317e+00, 2.050882551656663555e+00, 2.217540457921532315e+00, 2.270442048071468211e+00, 2.387107418706237993e+00, 2.311455839340937679e+00, 2.000696839450536224e+00, 2.091934103366352993e+00, 2.382983629333674802e+00, 1.859667104534857396e+00, 1.988049093593230010e+00, 2.101717401349391778e+00, 1.996914214432362167e+00
3.670325092935870614e+00, 3.768244474881520034e+00, 3.664905710990224108e+00, 3.479072377656885706e+00, 3.486396521507292956e+00, 3.575342218926728766e+00, 3.408641300278336228e+00, 3.485036454042168330e+00, 3.574152159894743885e+00, 3.666436204046980674e+00, 3.845047315158097945e+00, 3.501836370460519099e+00, 3.669586654528354863e+00, 3.499219412382714278e+00, 3.318508467685145291e+00, 3.562471697007611127e+00, 3.404200196850610372e+00, 3.320313371261506941e+00, 3.490686904523540246e+00, 3.682366028450541506e+00, 3.582538960741905587e+00, 3.498494265552508420e+00, 3.490716487774730759e+00, 3.411113313171555639e+00, 3.385062757519878840e+00, 3.679888584999363221e+00, 3.177878128296094840e+00, 3.393446228596642467e+00, 3.688499696110473902e+00, 3.505999696110468022e+00, 3.385901521411171178e+00, 3.379388154345273509e+00, 3.377562757519877668e+00, 3.666991759602537648e+00, 3.403902786382237089e+00, 3.374388154345273172e+00, 3.315183488767998288e+00, 3.341688058017759921e+00, 3.079012201868168042e+00, 3.367193919229834354e+00, 3.473962101612514619e+00, 3.582666362777137348e+00, 3.770302536387053927e+00, 3.604457507620812518e+00, 3.413516822101330561e+00, 3.573548150224829190e+00, 3.218794599879112095e+00, 3.476589503647747215e+00, 3.866300030437078927e+00, 3.687507632618411524e+00, 3.503199361783868593e+00, 3.571320903356820065e+00, 3.786815903452949605e+00, 3.780840965951747901e+00, 3.686260347897390321e+00, 3.695290840954148504e+00, 3.605290840954145537e+00, 3.701957507620815768e+00, 3.777088250672767433e+00, 3.688346396509704306e+00, 3.778618743729524887e+00, 3.786401952065263643e+00, 3.787235285398596663e+00, 3.784452077062859132e+00, 3.787513063176374040e+00, 3.701957507620814880e+00, 3.697093681230724904e+00, 3.649376458912375831e+00, 3.654654236690153102e+00, 3.514452077062849789e+00, 3.607513063176368107e+00, 3.855339295068512584e+00, 2.921833430193701453e+00, 2.483937545942051184e+00, 2.736866989258802008e+00, 2.432665491007627079e+00, 2.418828384135494058e+00, 2.742273074465093163e+00, 2.155883150087019029e+00, 2.692814482870180104e+00, 2.526461566633155353e+00, 2.903783592412817693e+00, 2.377055582334730133e+00, 2.279082001676110192e+00, 2.501048616890483522e+00, 2.346231970065779660e+00, 2.517195516949013001e+00, 2.061668144469209984e+00, 2.197956253948255334e+00, 2.099659441331716003e+00, 2.574745464505614923e+00, 2.343927408809362678e+00, 2.633038161348463024e+00, 2.537075064778223421e+00, 2.601061219741677366e+00, 2.768195690110478502e+00, 2.199952221177277956e+00, 2.388805688698652840e+00, 1.749684372152508827e+00, 2.674669618137899274e+00, 1.752016255248675325e+00
3.587944140554915951e+00, 3.596974633611672800e+00, 3.411691425275933831e+00, 3.190521822005208730e+00, 3.664174299285075875e+00, 3.473953330037837794e+00, 3.497530189167225245e+00, 3.486425342931056992e+00, 3.656691842434430129e+00, 3.576555251666025281e+00, 3.671833029443807739e+00, 3.736003037127193505e+00, 3.577364432306128883e+00, 3.497433698096999777e+00, 3.745492594669279640e+00, 3.756736538373583123e+00, 3.656977974628392580e+00, 3.474914482564895657e+00, 3.565686904523542644e+00, 3.593477139561650713e+00, 3.489483405186347476e+00, 3.498494265552508420e+00, 3.571668868727114088e+00, 3.487502202060444922e+00, 3.663891090949338292e+00, 3.681674299285078167e+00, 3.638809636328729891e+00, 3.558724006374420767e+00, 3.599213981824756825e+00, 3.330999696110469532e+00, 3.409729854840627183e+00, 3.672660932219181440e+00, 3.457562757519876850e+00, 3.363996759506409973e+00, 3.658664691144146275e+00, 3.573652995711241065e+00, 3.571135869720379663e+00, 3.842122502654492955e+00, 3.459728588370047042e+00, 3.659148818878029896e+00, 3.657454165104581989e+00, 3.591555251666027182e+00, 3.686969203053717337e+00, 3.869735285398598457e+00, 3.764508885593401910e+00, 3.403635869720378793e+00, 3.475580314164822049e+00, 3.743256170314420928e+00, 3.866300030437078927e+00, 3.601396521507298054e+00, 3.858754917339437096e+00, 3.871538125675175301e+00, 3.875704792341840843e+00, 3.691952077062854887e+00, 3.686260347897390321e+00, 3.695290840954148504e+00, 3.871957507620820582e+00, 3.879735285398599576e+00, 3.688199361783874863e+00, 3.866124174287487669e+00, 3.867507632618417013e+00, 3.873901952065266219e+00, 3.696957507620814098e+00, 3.783063188173970470e+00, 3.786124174287485378e+00, 3.790846396509708338e+00, 3.697093681230724904e+00, 3.685704792341835567e+00, 3.865982570119618877e+00, 3.690840965951745378e+00, 3.696401952065258900e+00, 3.780339295068511074e+00, 2.530946675971837312e+00, 2.387455291651614075e+00, 2.610473241986967174e+00, 2.257997260139473994e+00, 2.076934276421228187e+00, 2.289605304185833301e+00, 1.923726073880882126e+00, 2.355198320464341855e+00, 2.286519518494463110e+00, 2.573244708201815723e+00, 2.392951872027571980e+00, 2.317889139580664448e+00, 2.165483069200103916e+00, 1.996844327073515002e+00, 2.357958150326715518e+00, 1.770033101710922319e+00, 1.878141135642428683e+00, 2.011611978606662632e+00, 2.445664034261495701e+00, 2.240046480153585318e+00, 2.340029414754562609e+00, 2.198871137605549198e+00, 2.028863537910928994e+00, 2.448388647949694352e+00, 2.260922417779787530e+00, 2.132176011056617693e+00, 1.705638146250049614e+00, 2.437848969978428482e+00, 1.996914214432362611e+00
3.575880648491423397e+00, 3.590466697103736227e+00, 3.838119996704514758e+00, 3.736850155434670473e+00, 3.737785410396189612e+00, 3.654508885593398038e+00, 3.672530189167231285e+00, 3.445533517438108984e+00, 3.453625831675120939e+00, 3.571991759602533012e+00, 3.668658426269204131e+00, 3.487947481571630259e+00, 3.391808876750572299e+00, 3.481163856827158565e+00, 3.661167197843879340e+00, 3.335704792341830149e+00, 3.492692260342672661e+00, 3.572533530183946038e+00, 3.316083729920368928e+00, 3.593477139561650713e+00, 3.288401521411169703e+00, 3.574883154441399924e+00, 3.394327598885843233e+00, 3.660002202060449683e+00, 3.411113313171556971e+00, 3.560623743633395399e+00, 2.975407355631998652e+00, 3.188070276119566948e+00, 3.562885648395297977e+00, 3.580444140554915222e+00, 3.587507632618406994e+00, 3.670875217933466939e+00, 3.748057757616008789e+00, 3.577110807221581812e+00, 3.476164691144141283e+00, 3.573652995711241065e+00, 3.389627933212442379e+00, 3.576844724876706572e+00, 3.580223588466172391e+00, 3.396886914116121314e+00, 3.398525593676007261e+00, 3.664055251666029189e+00, 3.773477139561657090e+00, 3.869735285398598457e+00, 3.675619996704510228e+00, 3.453021822005210240e+00, 3.572961266545776393e+00, 3.544983392440515413e+00, 3.566082808118724579e+00, 3.865285410396194887e+00, 3.769866028450545858e+00, 3.782649236786282732e+00, 3.699315903452947030e+00, 3.780840965951747901e+00, 3.864038125675174129e+00, 3.784179729843040629e+00, 3.871957507620820582e+00, 3.879735285398599576e+00, 3.688199361783874863e+00, 3.777235285398595988e+00, 3.780007632618414437e+00, 3.785013063176374537e+00, 3.785846396509708001e+00, 3.694174299285077456e+00, 3.875013063176376171e+00, 3.879735285398598243e+00, 3.874871459008507824e+00, 3.771815903452949481e+00, 3.865982570119618877e+00, 3.868618743729527854e+00, 3.874179729843043152e+00, 3.780339295068511074e+00, 2.440093749244298671e+00, 2.475436676002234826e+00, 2.367579917970016989e+00, 2.147041728257170767e+00, 2.157495812385688883e+00, 2.187326082868995769e+00, 2.103228028480384371e+00, 2.441586031395873047e+00, 2.337933627425554217e+00, 2.429496089855600172e+00, 2.313509205765505339e+00, 2.247661322299090880e+00, 1.923401653266529232e+00, 1.883942643945064832e+00, 2.122437554586042552e+00, 1.834256481175333908e+00, 1.858842847697281586e+00, 2.078965933063296578e+00, 2.329666684656122477e+00, 2.206708252275292992e+00, 2.197453860201660003e+00, 2.265624285347202171e+00, 2.203649689468225592e+00, 2.496874494494772723e+00, 2.356542744777253340e+00, 2.238161236847414415e+00, 1.925531898668063402e+00, 2.074026270011017026e+00, 1.996914214432362611e+00
3.496674299285071008e+00, 3.680149236786278699e+00, 3.670619996704509891e+00, 3.447902774386159663e+00, 3.504452077062848669e+00, 3.016791663275046442e+00, 3.551479633515547629e+00, 3.568369787375503588e+00, 3.745580731323321366e+00, 3.488658426269197754e+00, 3.582944140554915169e+00, 3.656836370460523788e+00, 3.493039035480729915e+00, 3.497433698096999777e+00, 3.482992594669271469e+00, 3.671022252659293272e+00, 3.538308371357663518e+00, 3.663803371453789648e+00, 3.729575793412437612e+00, 3.664310472894985793e+00, 3.492816738519680886e+00, 3.451272043330287254e+00, 3.481827598885842256e+00, 3.651113313171560293e+00, 3.587502202060447676e+00, 3.681277473888252771e+00, 3.421925747343714352e+00, 3.638724006374423059e+00, 3.859928267539050939e+00, 3.577269537380312059e+00, 3.675007632618410458e+00, 3.672660932219181440e+00, 3.449229424186542659e+00, 3.365782473792124474e+00, 3.567236119715571530e+00, 3.489724424282667048e+00, 3.656850155434668181e+00, 3.758789169321156809e+00, 3.665342636085223482e+00, 3.564545644274851988e+00, 3.187721487678607080e+00, 3.584055251666026454e+00, 3.770302536387053927e+00, 3.605846396509701179e+00, 3.456355155338540541e+00, 3.568825928002606673e+00, 3.332804599686830738e+00, 3.163615376471342167e+00, 3.780585744722790853e+00, 3.865285410396194887e+00, 3.769866028450545858e+00, 3.782649236786282732e+00, 3.875704792341840843e+00, 3.780840965951747901e+00, 3.598760347897388190e+00, 3.606401952065256822e+00, 3.694179729843036775e+00, 3.879735285398599576e+00, 3.865977139561659115e+00, 3.688346396509703862e+00, 3.867507632618417013e+00, 3.696124174287482855e+00, 3.609457507620811967e+00, 3.694174299285077456e+00, 3.786124174287485378e+00, 3.790846396509708338e+00, 3.785982570119617474e+00, 3.684315903452946017e+00, 3.599315903452944276e+00, 3.868618743729527854e+00, 3.785290840954151914e+00, 3.692839295068508054e+00, 2.440093749244298671e+00, 2.475436676002234826e+00, 2.367579917970016989e+00, 2.147041728257170767e+00, 2.157495812385688883e+00, 2.187326082868995769e+00, 2.103228028480384371e+00, 2.441586031395873047e+00, 2.337933627425554217e+00, 2.429496089855600172e+00, 2.313509205765505339e+00, 2.247661322299090880e+00, 1.923401653266529232e+00, 1.883942643945064832e+00, 2.122437554586042552e+00, 1.834256481175333908e+00, 1.858842847697281586e+00, 2.078965933063296578e+00, 2.329666684656122477e+00, 2.206708252275292992e+00, 2.197453860201660003e+00, 2.265624285347202171e+00, 2.203649689468225592e+00, 2.496874494494772723e+00, 2.356542744777253340e+00, 2.238161236847414415e+00, 1.925531898668063402e+00, 2.074026270011017026e+00, 1.996914214432362611e+00
3.385504696014346671e+00, 3.426141300278336299e+00, 3.277188488671873401e+00, 3.301135869720380978e+00, 3.491952077062848048e+00, 3.648556504641016662e+00, 3.844752411389458668e+00, 3.477695184200898737e+00, 3.745580731323320922e+00, 3.360266600776246726e+00, 3.315880648491422722e+00, 3.323068592490463491e+00, 3.488872368814063041e+00, 3.056560682223989023e+00, 3.569103705780384050e+00, 3.507133363770400525e+00, 3.585747815898231217e+00, 3.337504265360231592e+00, 3.347938354081697376e+00, 3.751810472894988369e+00, 3.673372294075241573e+00, 3.497502202060445153e+00, 3.400835535393779363e+00, 3.571113313171557557e+00, 3.368673868630989610e+00, 3.203282473792123497e+00, 3.037907355631999096e+00, 3.256721069770358579e+00, 3.562885648395300642e+00, 3.716158426269204451e+00, 3.602568188077839295e+00, 3.461332598789717885e+00, 3.748057757616008789e+00, 3.486833029443801468e+00, 3.333230246507419725e+00, 3.262999265456385078e+00, 3.149312536194766032e+00, 3.463135439066295618e+00, 3.486858927009339748e+00, 2.823344712880626606e+00, 3.465073212723626117e+00, 3.584055251666026454e+00, 3.599469203053713873e+00, 3.604457507620812518e+00, 3.579191425275935590e+00, 3.305333864510544117e+00, 3.648794599879111811e+00, 3.476589503647747215e+00, 3.688522252659295120e+00, 3.688896521507300186e+00, 3.259709361591591747e+00, 3.782649236786282732e+00, 3.786815903452949605e+00, 3.604452077062852311e+00, 3.598760347897388190e+00, 3.873068618731932311e+00, 3.605290840954145537e+00, 3.790846396509707894e+00, 3.299093250576637271e+00, 3.599457507620812180e+00, 3.778618743729525331e+00, 3.696124174287482855e+00, 3.874735285398597462e+00, 3.871952077062861264e+00, 3.786124174287485378e+00, 3.879735285398598243e+00, 3.874871459008507824e+00, 3.773204792341838143e+00, 3.510427014564051262e+00, 3.779729854840636616e+00, 3.785290840954151914e+00, 3.591847231576440702e+00, 2.921833430193701453e+00, 2.483937545942051184e+00, 2.736866989258801564e+00, 2.432665491007627079e+00, 2.418828384135494058e+00, 2.742273074465093163e+00, 2.155883150087019029e+00, 2.692814482870180104e+00, 2.526461566633155353e+00, 2.903783592412817693e+00, 2.377055582334730133e+00, 2.279082001676110192e+00, 2.501048616890483522e+00, 2.346231970065779660e+00, 2.517195516949013445e+00, 2.061668144469210429e+00, 2.197956253948255334e+00, 2.099659441331716447e+00, 2.574745464505614923e+00, 2.343927408809362678e+00, 2.633038161348463468e+00, 2.537075064778223421e+00, 2.601061219741677366e+00, 2.768195690110478502e+00, 2.199952221177278400e+00, 2.388805688698652840e+00, 1.749684372152508827e+00, 2.674669618137898830e+00, 1.752016255248675325e+00
3.668102870713648489e+00, 3.762688919325964498e+00, 3.257090313972544227e+00, 3.226453330037841738e+00, 3.383401521411171231e+00, 3.107863091846478021e+00, 3.238204792341830895e+00, 3.276485898390491425e+00, 3.094895672944964815e+00, 3.227944140554915631e+00, 3.197012632522282516e+00, 3.246679703601574207e+00, 3.472205702147397322e+00, 3.571838460001762527e+00, 3.542894419969977449e+00, 3.681736538373580281e+00, 3.467007201964320995e+00, 3.663803371453789648e+00, 3.532136348871866005e+00, 3.471037695021077951e+00, 3.506705627408568837e+00, 3.105618313075436010e+00, 3.442721487678606529e+00, 3.227623312979278847e+00, 3.452562757519879622e+00, 3.679888584999363221e+00, 3.445933683851650553e+00, 3.322019720467856096e+00, 3.859928267539050939e+00, 3.591713981824757429e+00, 3.586118743729518332e+00, 3.458157995615114721e+00, 3.393891090949335165e+00, 3.485047315158086967e+00, 3.330690563967737106e+00, 3.015657995615114384e+00, 3.188974202957589377e+00, 3.498471709003687646e+00, 3.657168032910619981e+00, 3.562720247449455258e+00, 3.451213551170670080e+00, 3.168898584807079200e+00, 3.385759917243300166e+00, 3.869735285398598457e+00, 3.677008885593399334e+00, 3.273330927906483279e+00, 3.399746980831489296e+00, 3.282284979742100539e+00, 3.605982570119610209e+00, 3.127568188077840095e+00, 3.329588250672759653e+00, 3.604871459008499368e+00, 3.697927014564058368e+00, 3.691952077062855331e+00, 3.566598681134597992e+00, 3.517513063176364696e+00, 3.871957507620820582e+00, 3.790846396509707894e+00, 3.599310472894984070e+00, 3.599457507620812180e+00, 3.389512632522279745e+00, 3.607235285398590285e+00, 3.696957507620814543e+00, 3.449295410203905288e+00, 3.697235285398592808e+00, 3.879735285398598243e+00, 3.785982570119617030e+00, 3.506538125675161766e+00, 3.688204792341835514e+00, 3.358462076870571966e+00, 3.785290840954151914e+00, 3.310209792245707661e+00, 2.293511395564285404e+00, 2.353160609415132054e+00, 2.109647323675056807e+00, 2.237783699508200996e+00, 2.194049135971487985e+00, 2.046565935219367471e+00, 2.263024239979474661e+00, 2.404681269491109052e+00, 2.151006812159834247e+00, 2.175440528213085312e+00, 2.161868992930341182e+00, 2.031893164907651705e+00, 2.053544671970471747e+00, 1.863932956618510772e+00, 1.879947950109646992e+00, 1.831887922243939704e+00, 1.455207468709543317e+00, 2.050882551656662667e+00, 2.217540457921532759e+00, 2.270442048071468211e+00, 2.387107418706237993e+00, 2.311455839340937235e+00, 2.000696839450536668e+00, 2.091934103366352993e+00, 2.382983629333674358e+00, 1.859667104534857840e+00, 1.988049093593229788e+00, 2.101717401349390890e+00, 1.996914214432362611e+00
