4.431908310715551025e+00, 4.566347782752509410e+00, 4.581177524024273140e+00, 4.306679911548650708e+00, 4.127261300106537689e+00, 4.387463978318204560e+00, 4.482986927528206600e+00, 4.560313191045917591e+00, 4.594547812648004381e+00, 4.374030474303275184e+00, 4.405691106391355305e+00, 4.618362628591153651e+00, 4.636677754320596812e+00, 4.388322856621771351e+00, 4.342808763167823827e+00, 4.466547281562479377e+00, 4.447147079405263881e+00, 4.480564987076701478e+00, 4.496542937116083216e+00, 4.670362299362886382e+00, 4.579616930571899225e+00, 4.446342931717826019e+00, 4.381256185156645167e+00, 4.527121191586588544e+00, 4.627651011191685981e+00, 4.545179391516450451e+00, 4.386500360463819526e+00, 4.471998414038433012e+00, 4.545785852893498458e+00, 4.195256484065867042e+00, 4.176193920496839240e+00, 4.144338418777335775e+00, 4.425556273686644282e+00, 4.414101799444256180e+00, 4.305030110081133010e+00, 4.435718837204979614e+00, 4.669562127401196250e+00, 4.696866383017569646e+00, 4.672617422165067147e+00, 4.597889769384854830e+00, 4.614358284144798539e+00, 4.622767807654424743e+00, 4.715974496585654485e+00, 4.757468732300866421e+00, 4.744597215199410023e+00, 4.603597215199357606e+00, 4.750599387422595576e+00, 4.700068054050761113e+00, 4.745540573532261774e+00, 4.949856201351364504e+00, 4.878579509685146753e+00, 4.745122523494739397e+00, 4.704678079050277795e+00, 4.770135065240738825e+00, 4.793878251311912919e+00, 4.726146745678499350e+00, 4.807799559684211133e+00, 4.883856201351335358e+00, 4.708848004051719549e+00, 4.839078423573599963e+00, 4.553621437383153392e+00, 4.468643487343697096e+00, 4.753052854486566225e+00, 4.498941867247024717e+00, 3.731035114500809158e+00, 2.899304139020388416e+00, 2.468951289213266787e+00, 2.487647857580312927e+00, 2.571259045725668546e+00, 2.519586420436987328e+00, 2.453618102949473023e+00, 2.478881272150478043e+00, 2.553978577842835218e+00, 2.510323447651062967e+00, 2.505541868169929742e+00, 2.564854842607408703e+00, 2.458342939854038622e+00, 2.294712679782194620e+00, 2.167880020849423328e+00, 2.148612465426944507e+00, 2.446503648248896656e+00, 2.438887022909205005e+00, 2.501589626601012917e+00, 2.539217102784402602e+00, 2.371228951896279469e+00, 2.457998139409337313e+00, 2.593147204774136849e+00, 2.514020863545026074e+00, 2.472560262577259138e+00, 2.430827262734057470e+00, 2.204223150713145785e+00, 2.146556912806012463e+00
4.618248342576978693e+00, 4.593474766879434235e+00, 4.722058063745252277e+00, 4.613044165593813695e+00, 4.496425177465917855e+00, 4.423763188972416494e+00, 4.586493312708688208e+00, 4.520349119159160267e+00, 4.511632185128775063e+00, 4.337501672373179851e+00, 4.399508154048898056e+00, 4.488708478178740968e+00, 4.634245826130372947e+00, 4.571692103073202951e+00, 4.715760318800326978e+00, 4.720091146183683861e+00, 4.613396880572888215e+00, 4.516283454872485059e+00, 4.463161984735161347e+00, 4.467188521508219878e+00, 4.464371311485852978e+00, 4.596083956062455123e+00, 4.633552765056804468e+00, 4.574561453949568701e+00, 4.669341074722264118e+00, 4.595742470919955025e+00, 4.595166201810528150e+00, 4.598355144235585001e+00, 4.508182678290293843e+00, 4.528998473529587621e+00, 4.669849021033193104e+00, 4.794508979669654281e+00, 4.684344917078891335e+00, 4.614580506367020440e+00, 4.614067729321082112e+00, 4.663558456406415864e+00, 4.753871238550743783e+00, 4.757913176745309336e+00, 4.696616596845119673e+00, 4.613571483747495705e+00, 4.575421776208258962e+00, 4.774537236264303708e+00, 4.856307829918917740e+00, 4.756913176745309890e+00, 4.757461881904522016e+00, 4.829795215237863815e+00, 4.763464054127704905e+00, 4.904130720794408482e+00, 4.901183018015188964e+00, 4.949856201351364504e+00, 4.878579509685145865e+00, 4.900209412422072752e+00, 4.633566967939153791e+00, 4.827270398535622675e+00, 4.794433806867468562e+00, 4.907308832598883619e+00, 4.913910670795371693e+00, 4.918856201351403890e+00, 4.841799559684231369e+00, 4.839078423573599963e+00, 4.864906326348927834e+00, 4.863904154125747503e+00, 4.837584187858354312e+00, 4.618056195841613309e+00, 4.034396135005339445e+00, 3.316764706601595059e+00, 3.163401952397202788e+00, 3.071816416246777592e+00, 3.046230462220918422e+00, 2.874423398146042974e+00, 2.921819490126755792e+00, 2.985612842294686597e+00, 3.039827957746342513e+00, 3.086238595999363898e+00, 2.894136174042868603e+00, 2.934173522239502230e+00, 2.928134749509440304e+00, 2.877529551798912788e+00, 2.830814555573510916e+00, 2.729815894205217308e+00, 2.863952162844138005e+00, 2.878336805640951290e+00, 2.885255771182460904e+00, 3.028148972235279235e+00, 3.048872887566238088e+00, 3.078594333572401975e+00, 3.063204045592685443e+00, 2.871908418002489860e+00, 2.891995795257023882e+00, 2.717956065873943228e+00, 2.837201541865850718e+00, 2.346510009327661184e+00
4.643383675871861627e+00, 4.628410449496071166e+00, 4.566510032037667699e+00, 4.595432641822736031e+00, 4.532298193338961667e+00, 4.462017157226410902e+00, 4.414826646042018687e+00, 4.561238008048077219e+00, 4.556583740761257495e+00, 4.527387219495598636e+00, 4.528591701209734310e+00, 4.574819604285001340e+00, 4.532059532021444070e+00, 4.590862539161398637e+00, 4.613300001339993628e+00, 4.658027654120198591e+00, 4.680222277398285335e+00, 4.718504851774808273e+00, 4.670629826043457555e+00, 4.650545251705429095e+00, 4.824569311524336435e+00, 4.841222646118924722e+00, 4.760890280471605784e+00, 4.728740239205667883e+00, 4.652293455674638700e+00, 4.766797613815594303e+00, 4.683118582762929805e+00, 4.735974191854649185e+00, 4.728206075154161248e+00, 4.620578251268896430e+00, 4.515317687661415391e+00, 4.405184820824093350e+00, 4.584532051502869798e+00, 4.501966466149363910e+00, 4.385132046704502073e+00, 4.532400551567621783e+00, 4.705673238512266821e+00, 4.779572319563955674e+00, 4.730743580972140094e+00, 4.732721864738335782e+00, 4.616238823865812080e+00, 4.508831299717904528e+00, 4.664554274324957284e+00, 4.695628287779475940e+00, 4.851263881866080041e+00, 4.758684104126743364e+00, 4.665512498495242077e+00, 4.763019609683261102e+00, 4.746651684643373059e+00, 4.879300645795777491e+00, 4.772468398574070569e+00, 4.878629634682742910e+00, 4.979851856904995877e+00, 4.875690620796259367e+00, 4.913409584683775755e+00, 4.906753277043327977e+00, 4.913355115239816051e+00, 4.869880423535152936e+00, 4.828379337423546858e+00, 4.767967312462479512e+00, 4.531486104088268796e+00, 4.743817265198449817e+00, 4.908695298969484533e+00, 4.601707223584345918e+00, 3.750435102459794834e+00, 2.852507024148113413e+00, 2.565139166686534633e+00, 2.575709142633487936e+00, 2.580721021041077368e+00, 2.424722526580836757e+00, 2.352793597915658896e+00, 2.470086018210991163e+00, 2.608005131392997278e+00, 2.619768739325883278e+00, 2.507825771488654265e+00, 2.389474130917108141e+00, 2.293771731762219268e+00, 2.091441969927248845e+00, 2.136187347348585508e+00, 2.165523651755421497e+00, 2.367628310909386968e+00, 2.364997317640800567e+00, 2.434803289495403700e+00, 2.480438970880371574e+00, 2.449334014541388438e+00, 2.571220725165212606e+00, 2.550480164139437012e+00, 2.356869745353906254e+00, 2.349729326062156343e+00, 2.140131872521987777e+00, 2.055977599892025331e+00, 2.052097994873877340e+00
4.328764628252778301e+00, 4.382657719221968229e+00, 4.594042190729326514e+00, 4.376283086151832258e+00, 4.366568859928706914e+00, 4.174375538063387125e+00, 4.275359630053612747e+00, 4.256228693761022974e+00, 4.219424045483427754e+00, 4.371266794097493857e+00, 4.493663542441087344e+00, 4.594422778888152870e+00, 4.409340238905708809e+00, 4.102738896800899759e+00, 3.921386750468107252e+00, 4.251682490053241281e+00, 4.427976658312186231e+00, 4.142334290882492276e+00, 4.249497709710981397e+00, 4.383743251743876357e+00, 4.599973660769109962e+00, 4.331055426993126289e+00, 4.447687273031761812e+00, 4.571338406407413402e+00, 4.633722027103196694e+00, 4.615534331274631974e+00, 4.303327308616614388e+00, 4.307798623560914919e+00, 4.383587852855052702e+00, 4.560442917973977828e+00, 4.700420449604654216e+00, 4.712041138361359849e+00, 4.575778495908927823e+00, 4.424085926428380944e+00, 4.260164618056109020e+00, 4.398495789662895561e+00, 4.746451016290079927e+00, 4.672112002103697037e+00, 4.601147930216918702e+00, 4.321087769423295200e+00, 4.296913839700379434e+00, 4.422435299640983253e+00, 4.514134052064228797e+00, 4.707223113214769050e+00, 4.709041659643820488e+00, 4.794795215237843244e+00, 4.857266054089263818e+00, 4.784599387422542094e+00, 4.723405240237410929e+00, 4.865324867979595957e+00, 4.865159287424519974e+00, 4.914185190238367973e+00, 4.909296301349485248e+00, 4.876246176351815009e+00, 4.913409584683775755e+00, 4.680555277004850190e+00, 4.793823781867948775e+00, 4.918856201351403890e+00, 4.757268226312444170e+00, 4.719547090201777984e+00, 4.709819437421597144e+00, 4.864459709681303146e+00, 4.909965140239321180e+00, 4.446235219688205120e+00, 3.650408973424580150e+00, 2.579291157258952971e+00, 2.272301529760035521e+00, 2.235192657719475839e+00, 2.337559114203916266e+00, 2.244162482699346040e+00, 2.178765081730022590e+00, 2.291453859575441676e+00, 2.340669037809462338e+00, 2.289860337279669977e+00, 2.285355376032064179e+00, 2.214710038848255458e+00, 2.233909307937669730e+00, 2.084322183760518588e+00, 1.931586807417770668e+00, 1.904834914451892791e+00, 2.129066977856473475e+00, 2.222738850928537069e+00, 2.335523039942648538e+00, 2.432924098021391313e+00, 2.324919812772584304e+00, 2.232925083814673695e+00, 2.191951957805088114e+00, 2.132729988821020939e+00, 2.179661509760387084e+00, 1.992597660313793817e+00, 2.114629573505812932e+00, 2.076630479393295481e+00
4.808113009282118711e+00, 4.626029497115119682e+00, 4.672303682831284277e+00, 4.666385022775102698e+00, 4.622543812425032428e+00, 4.583215157264833195e+00, 4.665714709610988997e+00, 4.703300674791667468e+00, 4.636734121752112969e+00, 4.671426489375297919e+00, 4.627480590098626223e+00, 4.564025953491379184e+00, 4.474266706547671113e+00, 4.497926031224882770e+00, 4.641784540984086327e+00, 4.715178035111051713e+00, 4.590063547239520148e+00, 4.449418788167318617e+00, 4.459075095807771838e+00, 4.701053188213326628e+00, 4.522061375016364515e+00, 4.514913534969376308e+00, 4.552382343963724765e+00, 4.680541413847249643e+00, 4.725761296982954995e+00, 4.464399823299626036e+00, 4.272438419727709658e+00, 4.450923216045386432e+00, 4.464587852855023797e+00, 4.235766812216274602e+00, 4.288479634782517813e+00, 4.379200693839993441e+00, 4.347516988811806371e+00, 4.446640641668903271e+00, 4.615968309144319548e+00, 4.701621948469967727e+00, 4.858934730614201669e+00, 4.793706827538950499e+00, 4.677878088947059254e+00, 4.479746086922120618e+00, 4.490795204741234059e+00, 4.555784505990215116e+00, 4.746704655315777011e+00, 4.728802890954097116e+00, 4.601819437421579728e+00, 4.625176992938679454e+00, 4.834575165238825356e+00, 4.726352943016629560e+00, 4.696564795715985063e+00, 4.807633979129136925e+00, 4.878579509685146753e+00, 4.913629634682812330e+00, 4.908740745793930493e+00, 4.840690620796304522e+00, 4.864989362423078667e+00, 4.824098301310996817e+00, 4.985577337461992720e+00, 4.954967312462475348e+00, 4.806799559684210799e+00, 4.754547090201813653e+00, 4.695843659605352549e+00, 4.659841487382207603e+00, 4.718052854486531444e+00, 4.583056195841574088e+00, 4.034396135005340334e+00, 3.316764706601595059e+00, 3.163401952397202788e+00, 3.071816416246778925e+00, 3.046230462220918422e+00, 2.874423398146042974e+00, 2.921819490126755792e+00, 2.985612842294686153e+00, 3.039827957746342069e+00, 3.086238595999364343e+00, 2.894136174042868603e+00, 2.934173522239501786e+00, 2.928134749509440304e+00, 2.877529551798911900e+00, 2.830814555573511360e+00, 2.729815894205218640e+00, 2.863952162844138005e+00, 2.878336805640951290e+00, 2.885255771182460904e+00, 3.028148972235278347e+00, 3.048872887566237200e+00, 3.078594333572401087e+00, 3.063204045592684110e+00, 2.871908418002489860e+00, 2.891995795257023882e+00, 2.717956065873943672e+00, 2.837201541865849386e+00, 2.346510009327661184e+00
4.484502310830969840e+00, 4.488473941559528058e+00, 4.708970349498015295e+00, 4.666781848171927649e+00, 4.691273971155206723e+00, 4.759881823931506162e+00, 4.796825820722145473e+00, 4.801014960505933793e+00, 4.733178566196551529e+00, 4.735489981438821161e+00, 4.773361129819618576e+00, 4.884906493212393563e+00, 4.804455532098375059e+00, 4.761433142412936803e+00, 4.728069429949883329e+00, 4.672400257333209517e+00, 4.585222277398255386e+00, 4.613640185069671773e+00, 4.619963159376792916e+00, 4.692815092975233249e+00, 4.655172486127509224e+00, 4.803667090563412678e+00, 4.772866058287875468e+00, 4.747763636069504578e+00, 4.605674408055538294e+00, 4.608448407466372743e+00, 4.469857090660990018e+00, 4.563355969555540348e+00, 4.618961281387946372e+00, 4.589197298887901511e+00, 4.757999402024039703e+00, 4.630732027211776902e+00, 4.519421765711689076e+00, 4.724116847140249043e+00, 4.663369316622627103e+00, 4.847082265930219513e+00, 4.868268063947533975e+00, 4.936325875158003029e+00, 4.822373494205636213e+00, 4.702598222377855741e+00, 4.620400895791015650e+00, 4.805426125153211103e+00, 4.854482433093521010e+00, 4.792310002142125214e+00, 4.829684104126752864e+00, 4.936461881904516957e+00, 4.976797387461031619e+00, 4.904130720794408482e+00, 4.865627462459561237e+00, 4.914300645795850464e+00, 4.949690620796290297e+00, 4.984740745793884820e+00, 4.979851856904995877e+00, 5.017912843018526026e+00, 4.984520695794847356e+00, 4.906753277043325312e+00, 4.913355115239816051e+00, 4.918856201351403890e+00, 4.948466226350882735e+00, 4.875745090240222623e+00, 4.866017437460040895e+00, 4.793904154125770312e+00, 4.944250854525006567e+00, 4.589674880326603201e+00, 3.838423172862234001e+00, 2.909281030763927411e+00, 2.690259918419818597e+00, 2.668909328877048459e+00, 2.684922786536719563e+00, 2.523005368082612776e+00, 2.432088315647354726e+00, 2.527073427267575223e+00, 2.649593467839052696e+00, 2.716102446244731627e+00, 2.647257951566183820e+00, 2.532855135740429198e+00, 2.484143374172316232e+00, 2.320286143513306865e+00, 2.330101232413605228e+00, 2.340975603440303754e+00, 2.378690419450054438e+00, 2.419109315046030328e+00, 2.493986374853729426e+00, 2.578377597435719704e+00, 2.533552613921882024e+00, 2.567569321300947394e+00, 2.608952273213624995e+00, 2.491422260090005114e+00, 2.556365456947970571e+00, 2.261640657351395411e+00, 2.360050503019972101e+00, 2.262920100167963522e+00
4.788359453688095790e+00, 4.795251719337342955e+00, 4.843414793942394603e+00, 4.744227117936341998e+00, 4.576323966850123881e+00, 4.526352867207084962e+00, 4.631306178284710029e+00, 4.648055055705577310e+00, 4.625781740799731701e+00, 4.646895156003560068e+00, 4.632329383787888943e+00, 4.645779509085388170e+00, 4.554844833647225144e+00, 4.514838316977644261e+00, 4.601720223600664461e+00, 4.557681789537461725e+00, 4.538519682618366247e+00, 4.554666923700010805e+00, 4.697557984812106291e+00, 4.636743251743877359e+00, 4.372835796032545908e+00, 4.290807416264531327e+00, 4.425513495177058054e+00, 4.513609072997128990e+00, 4.706166471547621022e+00, 4.801472629650155532e+00, 4.830674138318449273e+00, 4.633355969555515763e+00, 4.607404900512524826e+00, 4.601284187815282145e+00, 4.672531560715732724e+00, 4.659080408241040416e+00, 4.668349099160383098e+00, 4.709124370988249098e+00, 4.557289951543295636e+00, 4.669717186565145006e+00, 4.860760127439598399e+00, 4.779731049722686365e+00, 4.606262383094501089e+00, 4.655908158847325673e+00, 4.549092609961351563e+00, 4.544030950396184210e+00, 4.760641988572224648e+00, 4.920000890992579201e+00, 4.886819437421594081e+00, 4.781374992977136529e+00, 4.750599387422595576e+00, 4.833575165238825022e+00, 4.936738573570702115e+00, 4.985411756906918512e+00, 4.914135065240776257e+00, 4.949185190238329923e+00, 4.909296301349485248e+00, 4.947357287462956776e+00, 4.878409584683706335e+00, 4.800642165932169192e+00, 4.913910670795371693e+00, 4.989967312462473714e+00, 5.019577337462008515e+00, 4.945745090240253106e+00, 4.936017437460071378e+00, 5.006126376348012386e+00, 5.015361965636130570e+00, 4.672818334695487685e+00, 3.821546213570925055e+00, 2.852507024148112080e+00, 2.565139166686534189e+00, 2.575709142633487936e+00, 2.580721021041077368e+00, 2.424722526580836757e+00, 2.352793597915658896e+00, 2.470086018210991163e+00, 2.608005131392997722e+00, 2.619768739325882834e+00, 2.507825771488655597e+00, 2.389474130917108141e+00, 2.293771731762219712e+00, 2.091441969927248845e+00, 2.136187347348585064e+00, 2.165523651755421497e+00, 2.367628310909390965e+00, 2.364997317640800567e+00, 2.434803289495403700e+00, 2.480438970880372018e+00, 2.449334014541388438e+00, 2.571220725165212606e+00, 2.550480164139437012e+00, 2.356869745353906254e+00, 2.349729326062155899e+00, 2.140131872521986889e+00, 2.055977599892023555e+00, 2.052097994873877784e+00
4.737382850551945523e+00, 4.365970047333922466e+00, 4.531378741025101853e+00, 4.545583848133515126e+00, 4.675472796513530760e+00, 4.638921919131173688e+00, 4.659444868341148016e+00, 4.627681627172597345e+00, 4.669051582069530859e+00, 4.632315378264228123e+00, 4.634789701248205773e+00, 4.698152937618329972e+00, 4.663083754205228360e+00, 4.479173300950781922e+00, 4.662895652095161658e+00, 4.732066923999906471e+00, 4.561396880572888612e+00, 4.447703677133178601e+00, 4.557248873662499200e+00, 4.651830965991142541e+00, 4.805211756007228274e+00, 4.752469090524911621e+00, 4.788668058249422543e+00, 4.844938239244076073e+00, 4.876023614404760842e+00, 4.680115899452935935e+00, 4.521770201733624539e+00, 4.550094477453568764e+00, 4.544151757578476669e+00, 4.615180600552167611e+00, 4.507539084563759957e+00, 4.682644312964499456e+00, 4.829373321344200498e+00, 4.775568815432652769e+00, 4.647412753588787027e+00, 4.618411417182075596e+00, 4.589192865954619727e+00, 4.620755271906454631e+00, 4.502482088870142007e+00, 4.456065197879344630e+00, 4.423890442836468928e+00, 4.540299966346122318e+00, 4.763737226667463354e+00, 4.934690954523083484e+00, 4.828572993015641579e+00, 4.865350770793374302e+00, 4.941797387461034141e+00, 4.833575165238825022e+00, 4.639429462421141181e+00, 4.688102645757374454e+00, 4.914135065240776257e+00, 4.984740745793884820e+00, 4.979851856904995877e+00, 4.875690620796260255e+00, 4.829433806867514889e+00, 4.871753277043254116e+00, 4.842799559684230815e+00, 4.918856201351402113e+00, 4.912910670795370471e+00, 4.875189534684667869e+00, 4.865461881904486141e+00, 4.779928376309507954e+00, 4.860275076708791886e+00, 4.517731445768114362e+00, 3.750990658015350032e+00, 2.852507024148112080e+00, 2.565139166686534189e+00, 2.575709142633487936e+00, 2.580721021041077368e+00, 2.424722526580836757e+00, 2.352793597915658896e+00, 2.470086018210991163e+00, 2.608005131392997722e+00, 2.619768739325882834e+00, 2.507825771488655597e+00, 2.389474130917108141e+00, 2.293771731762219712e+00, 2.091441969927248845e+00, 2.136187347348585064e+00, 2.165523651755421497e+00, 2.367628310909390965e+00, 2.364997317640800567e+00, 2.434803289495403700e+00, 2.480438970880372018e+00, 2.449334014541388438e+00, 2.571220725165212606e+00, 2.550480164139437012e+00, 2.356869745353906254e+00, 2.349729326062155899e+00, 2.140131872521986889e+00, 2.055977599892023555e+00, 2.052097994873877784e+00
4.394590025078238149e+00, 4.660251719337300536e+00, 4.777700508228136300e+00, 4.733289784679893586e+00, 4.673091844132578387e+00, 4.602096522305756388e+00, 4.417445693661054662e+00, 4.456238008048049259e+00, 4.391814312151406163e+00, 4.390792394060349046e+00, 4.483353605971663214e+00, 4.749350937656806160e+00, 4.648935889660946508e+00, 4.585667880889431558e+00, 4.493105343067981927e+00, 4.704844701777713745e+00, 4.704023452039951536e+00, 4.629996915266874957e+00, 4.596764334018416776e+00, 4.461902807222504208e+00, 4.323343732540492645e+00, 4.384258559237117048e+00, 4.398442479265606053e+00, 4.596934882482503149e+00, 4.567428788969515985e+00, 4.545187740684348832e+00, 4.420572201695135206e+00, 4.611379366419363635e+00, 4.290341408449057425e+00, 4.279554029085147704e+00, 4.051059412521818004e+00, 4.223028482307829456e+00, 4.486298123351204481e+00, 4.546707490494024562e+00, 4.394873071049047120e+00, 4.523463218311235323e+00, 4.720045841725381663e+00, 4.756643335475468248e+00, 4.540974152362231564e+00, 4.586769483785946733e+00, 4.462263046049585569e+00, 4.719624950511582817e+00, 4.676149099760189998e+00, 4.587136224287473141e+00, 4.695621437383131536e+00, 4.612867881789135538e+00, 4.644488276311470543e+00, 4.714043831867003931e+00, 4.746096129087818305e+00, 4.879300645795776603e+00, 4.687937065202299358e+00, 4.576059856751160559e+00, 4.477368967900694940e+00, 4.769023954129627541e+00, 4.948965140239291571e+00, 4.871197721487699361e+00, 4.948910670795328315e+00, 5.025522868018045486e+00, 4.984021781906438520e+00, 5.017411756906933640e+00, 4.865461881904486141e+00, 4.793348598570214669e+00, 4.838854029128195400e+00, 4.619326037111453509e+00, 4.000110420719608761e+00, 3.282478992315884803e+00, 3.163401952397202788e+00, 3.071816416246779813e+00, 3.046230462220918422e+00, 2.874423398146042974e+00, 2.921819490126753127e+00, 2.985612842294686153e+00, 3.039827957746342069e+00, 3.086238595999364343e+00, 2.894136174042868159e+00, 2.934173522239502230e+00, 2.928134749509440304e+00, 2.877529551798911456e+00, 2.830814555573511360e+00, 2.729815894205218196e+00, 2.863952162844138449e+00, 2.878336805640951290e+00, 2.885255771182461348e+00, 3.028148972235278347e+00, 3.048872887566237200e+00, 3.078594333572401975e+00, 3.063204045592683666e+00, 2.871908418002489416e+00, 2.891995795257023438e+00, 2.717956065873943672e+00, 2.837201541865848498e+00, 2.346510009327660740e+00
4.572986850475063925e+00, 4.329570004974668151e+00, 4.339272762119448679e+00, 4.310727530596271784e+00, 3.852789416516000820e+00, 3.930667935882023123e+00, 4.105251860708974299e+00, 4.201627309596913662e+00, 4.280594481571609045e+00, 4.584038838466299559e+00, 4.689861542479561329e+00, 4.690101136489193578e+00, 4.660133889699418219e+00, 4.674802388864377711e+00, 4.640117874317416735e+00, 4.597917368328974241e+00, 4.420270721765806599e+00, 4.312737073804706611e+00, 4.460702492594721846e+00, 4.537348076986842393e+00, 4.590887597161676048e+00, 4.594834995209923001e+00, 4.666589518489984378e+00, 4.723081921706863362e+00, 4.859666058887652795e+00, 4.676464280482228730e+00, 4.345722582686011748e+00, 4.477713525072616108e+00, 4.406834297260994404e+00, 4.055206473375694287e+00, 4.034338916408558795e+00, 4.350260367146929319e+00, 4.651579670550550105e+00, 4.771346593210431308e+00, 4.669833801169327003e+00, 4.383063036152794467e+00, 4.566066707147504289e+00, 4.625199716350891777e+00, 4.592632469860973288e+00, 4.501881420216943930e+00, 4.373962284067898665e+00, 4.334110315475559361e+00, 4.275944401193678246e+00, 4.498651684643374615e+00, 4.569041659643854558e+00, 4.745819437421632259e+00, 4.799019609683250032e+00, 4.700623609606314979e+00, 4.577589017899780011e+00, 4.830324867979586045e+00, 4.985246176351844305e+00, 4.842518523571678557e+00, 4.766518523571668275e+00, 4.684492620757855441e+00, 4.757767140200852118e+00, 4.618714832483459709e+00, 4.660872226235468929e+00, 4.749793534607773537e+00, 4.806244004128655156e+00, 4.755102645757368407e+00, 4.625288104049784188e+00, 4.469754598454808381e+00, 4.493124695717940043e+00, 4.362814997427532759e+00, 3.579853417869028664e+00, 2.579291157258953859e+00, 2.272301529760036409e+00, 2.235192657719476728e+00, 2.337559114203916266e+00, 2.244162482699346484e+00, 2.178765081730023034e+00, 2.291453859575440788e+00, 2.340669037809462782e+00, 2.289860337279670421e+00, 2.285355376032063734e+00, 2.214710038848255014e+00, 2.233909307937670174e+00, 2.084322183760519476e+00, 1.931586807417772444e+00, 1.904834914451892791e+00, 2.129066977856473031e+00, 2.222738850928537513e+00, 2.335523039942648094e+00, 2.432924098021391313e+00, 2.324919812772582972e+00, 2.232925083814674139e+00, 2.191951957805088114e+00, 2.132729988821019607e+00, 2.179661509760387084e+00, 1.992597660313794039e+00, 2.114629573505813376e+00, 2.076630479393295481e+00
