dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,101,2.5959962814702206e-05,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,102,0.0003434450338118552,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,103,0.008276351694419546,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,108,0.00023249450744352784,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,177,4.7492615358642817e-07,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,178,3.0261773174695993e-05,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,179,0.0003076817504469913,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,180,0.0010314075773228497,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,181,0.0017192148313267199,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,194,6.62118338401038e-06,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,195,0.0002065245433166917,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,196,0.0005237902693463718,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,198,0.0009651764458079603,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,199,0.003519166927395218,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,258,0.008133927929477277,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,336,0.00032207133123559397,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,433,6.530783523256427e-08,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,454,0.00014456912564825741,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,455,3.623266960322986e-06,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,456,4.244624090625043e-08,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,457,2.231823867630115e-06,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,458,4.5072223609845035e-06,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,459,4.742943515881178e-06,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,460,1.1710503741989092e-05,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,461,5.216296693285841e-05,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,462,2.167605831329978e-05,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,463,0.00021669796302781907,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,464,0.0011128071705742701,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,524,0.006494685077044766,t-test
Realworld_Open_hourly(events)_binned,0.01,30,21,10,547,0.0013138511022782534,t-test
