dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_Open_hourly_binned,0.01,200,180,10,4,1.3790064478813044e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,5,2.735791380864134e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,8,6.524778086022283e-06,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,9,4.808218530137517e-06,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,10,1.256085510272366e-06,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,29,6.768911814833197e-06,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,30,3.93486815892207e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,31,2.3193531401655925e-07,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,33,2.8520820536120977e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,34,1.3137715286330444e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,35,1.209858549474447e-07,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,36,1.6146137694226563e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,37,4.538504935114546e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,38,0.0032626211812582825,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,53,8.682884837921567e-08,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,54,5.52435625234402e-08,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,55,4.619316147589096e-09,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,56,6.916999341443787e-09,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,57,1.9068646111411802e-06,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,71,2.5610277537186047e-07,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,72,8.762644466334721e-08,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,73,3.77672653662392e-07,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,74,2.5590900383804646e-07,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,75,3.532549131479492e-07,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,76,3.7898387999487774e-07,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,77,1.744519901352549e-06,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,78,1.7470295502057005e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,79,3.810651770927061e-07,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,80,4.1862864655168343e-08,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,81,6.229888232938606e-08,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,90,4.8751297464731495e-06,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,91,8.308101516306252e-06,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,100,9.102413323869886e-08,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,105,4.2672074621994294e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,106,1.0533105685161559e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,107,1.2702018450658342e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,108,2.1646834871628518e-05,t-test
Realworld_Open_hourly_binned,0.01,200,180,10,124,1.28872140710109e-06,t-test
