2.546417387233814722e+00, 2.390887880681354272e+00, 2.996256305870152570e+00, 2.642308620534257635e+00, 2.101371108561151946e+00, 2.610909873170278228e+00, 2.642049287020597159e+00, 2.468857381855516842e+00, 1.990834659219183678e+00, 2.614159151754519517e+00, 2.853179277249590751e+00, 2.589761463414389286e+00, 2.423670128056131468e+00, 3.056191985718184068e+00, 2.981875672133056376e+00, 2.597890870808300168e+00, 2.703475062431659914e+00, 2.306936398891268336e+00, 2.228270985053579789e+00, 2.435352830679792024e+00, 3.480785740484421797e+00, 2.524628028418096637e+00, 2.204361007084655988e+00, 2.904273933282060849e+00, 2.806198160610505532e+00, 2.941917945894731545e+00, 3.070109038409710500e+00, 2.380215574036763204e+00, 2.385323071196728595e+00, 3.732432003336203952e+00, 3.892033538627748701e+00, 3.464938445260467237e+00, 2.208863671275345997e+00, 2.830977416126636115e+00, 2.792795242286632895e+00, 3.343289064383615283e+00, 2.815860707456284029e+00, 2.834904316853338546e+00, 2.391081481204548442e+00, 2.954761291346360341e+00, 2.668734924837895317e+00, 3.782175235375518696e+00, 3.076835053560126099e+00, 2.737322408156306341e+00, 2.769572259898715583e+00, 2.699863092564559697e+00, 2.083718506323493536e+00, 2.122903395615359123e+00, 2.424275445220596126e+00, 1.979024418279950792e+00, 2.641937177807169856e+00, 2.816425970584037319e+00, 2.445835754981773746e+00, 3.162752260254312997e+00, 3.216202250800980433e+00, 2.314750851988617075e+00, 2.720610079570200845e+00, 2.710780414813580119e+00, 2.395259117579192409e+00, 2.081430717244100226e+00, 2.106458288706250848e+00, 2.036343856694822652e+00, 2.680946176372211109e+00, 3.010765054636355575e+00, 2.302489852857642294e+00, 2.178180345430147824e+00, 2.431746785783286846e+00, 2.343176962296035448e+00, 2.609735859289655124e+00, 2.800562150258251837e+00, 2.988066246225826283e+00, 2.475222524799804980e+00, 2.429876800895343969e+00, 2.192372353448999611e+00, 2.538306946070272296e+00, 2.571933044177856509e+00, 1.905379192869117944e+00, 2.620443416806878645e+00, 2.392673207413494652e+00, 2.447622775505941650e+00, 3.366568744123592527e+00, 2.696992542884762312e+00, 2.004161655318022817e+00, 2.267298859611198925e+00, 2.373526131036141962e+00, 2.278412613759251304e+00, 2.253966255434705079e+00, 2.303802774437936574e+00, 2.470759729896220058e+00, 2.766785429767468329e+00, 2.323477987307863923e+00, 2.219800250860187063e+00, 2.327335999025836877e+00, 2.511591564226538065e+00
1.788309717270607280e+00, 1.356086016630198454e+00, 1.494535978984968372e+00, 1.928329567754336837e+00, 2.311719891780466440e+00, 1.716712697153155665e+00, 2.432974488473486296e+00, 2.115444048932399124e+00, 2.431512149739625706e+00, 2.377274803554165761e+00, 1.977046386840427106e+00, 1.636596429742184666e+00, 2.428831761523877475e+00, 2.613087090121954503e+00, 2.788309658636829447e+00, 1.989269872430364572e+00, 2.484362105812621291e+00, 2.601754760532271504e+00, 2.342864263679998782e+00, 2.052874565817575103e+00, 2.824980438631062185e+00, 2.155332588060381305e+00, 2.473588706129286940e+00, 2.203775610805821739e+00, 2.265799065346402852e+00, 1.838270456210438164e+00, 2.670486500664060792e+00, 1.884365971857892452e+00, 2.446283495276791786e+00, 2.830613682312175694e+00, 3.388986032961949224e+00, 3.290010998080249216e+00, 2.096390834256716129e+00, 1.975655786729906493e+00, 2.348695415340487536e+00, 2.693530006939540478e+00, 2.500473979565231097e+00, 2.338227550580661784e+00, 2.303176260319485191e+00, 2.435871115738005077e+00, 2.147239245729793744e+00, 2.458940864020314532e+00, 1.822936108524750187e+00, 1.818715884238509828e+00, 2.479977242914289892e+00, 2.531793838557390597e+00, 2.325320397663658056e+00, 1.567390951737875238e+00, 2.234082878718783416e+00, 2.151990159099096189e+00, 1.756799071583957650e+00, 2.409663851289671754e+00, 2.478636720604653565e+00, 2.355826051473005389e+00, 2.145884662685242805e+00, 2.395150491953755623e+00, 2.424139266332088205e+00, 2.748089423554165744e+00, 1.831069244702081766e+00, 1.568188992761124112e+00, 1.700628246565141888e+00, 1.759920081658614022e+00, 1.830351857494273871e+00, 2.563791356263052990e+00, 1.393184167426811948e+00, 1.443005301928737438e+00, 2.208490123803445115e+00, 1.939358166198821953e+00, 1.504441782397746952e+00, 1.799899570993003239e+00, 1.887400331503028772e+00, 1.767031255428298087e+00, 2.331632412789376385e+00, 1.355784944018243454e+00, 1.410000252046316849e+00, 2.120507887268495484e+00, 1.772270310218651224e+00, 2.092797048805600024e+00, 1.860431009704662575e+00, 1.978591396124902424e+00, 1.731926414380970725e+00, 1.935213117880405509e+00, 2.114523036092186281e+00, 1.603961077268946545e+00, 2.196978676890941617e+00, 1.619313982025786691e+00, 1.856130884768136147e+00, 2.004807019560171710e+00, 1.921294379900556848e+00, 2.396906723903180492e+00, 2.412993921646136020e+00, 1.928357960424921691e+00, 2.275924571932461227e+00, 1.954110299144611318e+00
3.160627345999361459e+00, 2.942162301528666202e+00, 2.632973595226618890e+00, 2.398233144429934960e+00, 2.799626155453590393e+00, 2.560231045057655308e+00, 2.910590758136205380e+00, 3.376251484275979653e+00, 2.339959461269043306e+00, 3.005021715028278528e+00, 2.849831357429459811e+00, 2.302027460257591862e+00, 2.428170524928695340e+00, 3.030323565932918406e+00, 2.778452346808336415e+00, 2.599388511617348296e+00, 2.717745716896749375e+00, 2.436293124406353705e+00, 3.037151123412191289e+00, 2.752003381770257828e+00, 3.392967873742124496e+00, 3.007810878869957794e+00, 2.623369675809562818e+00, 3.418547304221759120e+00, 2.979410132827770674e+00, 2.625996609592194719e+00, 3.286387446204455554e+00, 2.984963060678341495e+00, 3.144828606858680597e+00, 3.452037071130657164e+00, 4.352319147889277318e+00, 3.937105796760380194e+00, 2.776637943351576432e+00, 2.994444740062500276e+00, 2.792527405824757558e+00, 2.796368420031543511e+00, 3.083215881320995777e+00, 2.923362889549103283e+00, 2.886821854319589153e+00, 3.176693470589586621e+00, 3.379353338130219875e+00, 3.816886869321582054e+00, 2.969353738169492107e+00, 2.983940486542282500e+00, 3.540287765402976738e+00, 2.636429058287117488e+00, 2.718192902618937534e+00, 2.926463012723311774e+00, 2.822848697477320812e+00, 3.244086818775321568e+00, 2.591833031872271764e+00, 3.127920182727587761e+00, 2.994625636806699021e+00, 2.709965025455132182e+00, 3.169097296161450306e+00, 3.462210730448238571e+00, 3.043239003028205047e+00, 2.004579314841871351e+00, 2.179701734776650301e+00, 2.557128817184344260e+00, 2.475155838354378357e+00, 2.198599416058091283e+00, 2.415119882219470604e+00, 2.357227222016070822e+00, 2.771410140039156200e+00, 2.906203597937023986e+00, 2.555134929256090093e+00, 3.340910092686323107e+00, 2.219326744624118497e+00, 2.476237955551046976e+00, 3.301606815683768126e+00, 2.947336189282392382e+00, 3.005999909917679513e+00, 2.531422291613243836e+00, 2.632310460473902491e+00, 2.873088605655998773e+00, 2.987160056517583318e+00, 2.845444095775122584e+00, 2.646491265332669762e+00, 2.712378603728893278e+00, 2.805503538628548732e+00, 2.804435994492581852e+00, 2.474420702097275715e+00, 2.296324639035429716e+00, 2.940013379811829530e+00, 2.558476555540106556e+00, 2.755491003146395279e+00, 3.221195626968845094e+00, 2.660219778129611079e+00, 2.892319978720100160e+00, 3.039894953021517132e+00, 2.538910249134494368e+00, 2.664060240541875402e+00, 2.715632169403923157e+00
2.249519759347111680e+00, 2.174421388248122256e+00, 1.882304954075007863e+00, 2.507984722427554658e+00, 2.305577631409360340e+00, 2.121767851364859236e+00, 2.809185822817158673e+00, 2.935589414474273351e+00, 3.209321024906946374e+00, 2.250388462524782085e+00, 1.868421021036981822e+00, 2.218104097684718834e+00, 2.660451476482278199e+00, 2.936505201371482077e+00, 2.444742286561621292e+00, 2.284169372556741351e+00, 2.248761335971073194e+00, 2.254537315239699247e+00, 2.254564284907395688e+00, 2.108383752210999162e+00, 3.223805480788079159e+00, 3.384542153431536970e+00, 2.396596025274410291e+00, 3.005261030295445668e+00, 3.297166488819414987e+00, 2.491222912249809962e+00, 3.142208706095982240e+00, 2.955155198559849428e+00, 3.306599640867823986e+00, 3.992590449638905081e+00, 3.936953643526926339e+00, 4.135535080000455110e+00, 2.841666798965942320e+00, 2.648238407850492582e+00, 2.367263348076577234e+00, 3.058994624452372690e+00, 3.109196133924858163e+00, 3.307834868858736233e+00, 2.467649065865568758e+00, 2.347552674778756732e+00, 3.269635156975710277e+00, 3.107358720349400638e+00, 2.499089376660692530e+00, 2.836635526614353697e+00, 2.919457818320778664e+00, 2.251226873530624673e+00, 2.613268843615957238e+00, 2.165780835955394057e+00, 2.703645971887372212e+00, 2.601291150637997429e+00, 2.789478457588880023e+00, 2.715805611035889466e+00, 3.509226155521698587e+00, 2.726305236293167233e+00, 2.804802757740676444e+00, 3.178225609173400024e+00, 3.115206427467198225e+00, 3.114624337582236446e+00, 2.292394673874630140e+00, 1.859914963216289241e+00, 1.896267032478720527e+00, 2.348938131197321422e+00, 2.324643362951094527e+00, 3.252149339102958336e+00, 2.248469779259425039e+00, 1.912433378526270156e+00, 1.834291142643041495e+00, 2.576309850724992856e+00, 2.768084706685949747e+00, 2.383971286672970091e+00, 3.786308817663849968e+00, 3.065363155457036637e+00, 3.074678832455620903e+00, 2.677880328711969238e+00, 2.692123008558145791e+00, 3.152632252695245718e+00, 2.642014408541136561e+00, 2.734178736921457631e+00, 2.854911299845463102e+00, 1.814774488287217658e+00, 1.780717759303675374e+00, 3.013060659109615180e+00, 3.079699336481521055e+00, 2.500057407735401416e+00, 2.771438788561540800e+00, 3.080346411269387463e+00, 2.376134236053089488e+00, 2.257588779304656956e+00, 2.486291450656601842e+00, 3.141121081878074150e+00, 2.418022530647885304e+00, 3.155860326896077428e+00, 2.746569189187577198e+00, 2.478547226931305136e+00
2.259848230212422315e+00, 2.299958006134824817e+00, 2.429992678763066127e+00, 2.488286663094964712e+00, 2.262033337152872026e+00, 2.428434843284786648e+00, 2.779839485488104778e+00, 2.018139656525983927e+00, 2.149878254846065762e+00, 2.830322874830701441e+00, 2.722027727423299126e+00, 2.409660069523650527e+00, 2.275196554389281811e+00, 3.041179957860738359e+00, 2.839665856705795299e+00, 2.474541106512539557e+00, 2.386869011184763689e+00, 2.163637585345356662e+00, 1.791325248007561877e+00, 2.174861553126198110e+00, 3.042428338369264296e+00, 2.826448517753476608e+00, 2.268948335275996708e+00, 2.894112181296450537e+00, 2.882737251208266294e+00, 2.461607988218441623e+00, 2.709752144392558737e+00, 2.362343953252194595e+00, 2.507879781346182391e+00, 3.783723199216980859e+00, 4.467060341810443092e+00, 3.447201419651480414e+00, 2.790334345701305896e+00, 3.061167392484585470e+00, 2.363768679179340637e+00, 2.798050881467878170e+00, 3.455730940646342120e+00, 2.685037695966086879e+00, 2.368590362017906958e+00, 2.860669657241838859e+00, 2.642034577720229649e+00, 3.579382385706315617e+00, 3.373133133267715689e+00, 2.865281448272066100e+00, 3.021128009371471634e+00, 2.942474978430707377e+00, 2.627781394555785521e+00, 1.888623202669789114e+00, 2.632083190807253725e+00, 2.126033700262084380e+00, 2.891467702731306932e+00, 3.105142820610104604e+00, 3.022383988306670766e+00, 2.975700485328699241e+00, 3.112573634833120106e+00, 2.321841345749222629e+00, 2.724893813000920595e+00, 3.217776061444614921e+00, 2.170429565393561688e+00, 2.376418136561115890e+00, 2.342874129840536668e+00, 2.355451911113368713e+00, 2.825217805229003787e+00, 2.839783141578537951e+00, 1.689407829505106484e+00, 1.804412691566997351e+00, 2.299666322792137230e+00, 2.247019249997233459e+00, 2.704889640645432802e+00, 2.347650231898613882e+00, 2.917006777945908791e+00, 2.716253957578332212e+00, 2.788287811186420218e+00, 2.383371390483387309e+00, 2.622855008187695347e+00, 2.656318340332975758e+00, 1.744714926949742395e+00, 2.513679700427195129e+00, 2.390742935526217305e+00, 2.174585577098938849e+00, 2.869851071431693601e+00, 2.614173795255352761e+00, 2.732870488999640468e+00, 2.471447631597612826e+00, 2.171151146418853539e+00, 2.281341421996696983e+00, 2.053045543207275614e+00, 1.971326368788663075e+00, 2.589061583087711060e+00, 2.289645773475810220e+00, 2.750444863703758180e+00, 2.280026358275905274e+00, 1.970270542279763726e+00, 1.803877923143347717e+00
2.875517214463734206e+00, 3.095909477497279294e+00, 2.489960060174450707e+00, 2.445833631959070775e+00, 2.790704141917438097e+00, 2.947245288175646127e+00, 3.095076332379206985e+00, 2.413232112817668806e+00, 2.360961295455437536e+00, 2.893989896838741416e+00, 2.605316225256395501e+00, 2.298430196520899749e+00, 2.847540256625257893e+00, 3.015660448224099177e+00, 2.529234944986217481e+00, 2.626971233430654529e+00, 2.506204510056079915e+00, 2.905316994261532226e+00, 2.957301473220373289e+00, 2.467636341993235671e+00, 3.363617748463631152e+00, 3.052794375419576767e+00, 2.870407087899921272e+00, 2.953916214332387380e+00, 3.387765108900146149e+00, 2.735600442394615417e+00, 3.253145615417525338e+00, 2.783757874911350960e+00, 3.102674961126635100e+00, 3.753669409217553987e+00, 4.334562116668778664e+00, 3.574663703618176758e+00, 3.007227579284270202e+00, 2.799865285521580205e+00, 2.631410230290906593e+00, 2.835806278089792798e+00, 2.679632346725848713e+00, 2.922243103964493383e+00, 2.814532172061922743e+00, 3.069678579585919387e+00, 2.712838447703223466e+00, 3.024645741406268407e+00, 3.264156454594051571e+00, 2.872279783518967733e+00, 3.036810362889682757e+00, 2.788436862995403054e+00, 2.680180243203652335e+00, 2.134787755879108850e+00, 2.738920609703565212e+00, 2.124732605137200636e+00, 2.533411166603744213e+00, 2.478784041599298771e+00, 3.222290222173537444e+00, 2.521452817877852581e+00, 3.178356160299690369e+00, 2.578717682683047574e+00, 2.537132344041124199e+00, 3.212754230886261109e+00, 2.189538445458154126e+00, 2.081912336264625463e+00, 2.202666115076806985e+00, 1.845562406642470732e+00, 2.567392710751309703e+00, 3.343129717044360572e+00, 2.151960900718805192e+00, 3.007295007380899499e+00, 2.828743117207598967e+00, 2.155179965633966521e+00, 1.984874036019000476e+00, 2.839574100883848651e+00, 3.220909609906778659e+00, 3.038279087297659053e+00, 2.666903063019916420e+00, 2.832053792347765775e+00, 2.560044991592443697e+00, 3.105621114414319095e+00, 2.882233512910387319e+00, 2.658863904133772493e+00, 2.847963267754651362e+00, 2.832034683769271588e+00, 2.675008552608336920e+00, 2.697699204041287491e+00, 2.785827156340499489e+00, 2.126272167920789435e+00, 3.218466356640325543e+00, 3.071438773050507276e+00, 2.423153963158815039e+00, 2.601684381051558415e+00, 2.376008328904037015e+00, 2.408861482917868280e+00, 2.604358325284829245e+00, 2.505663331529675020e+00, 2.570611734018737327e+00, 1.974108597647519003e+00
2.096790349280097221e+00, 2.002007200512430973e+00, 2.306873451483323567e+00, 2.134976227891695277e+00, 1.962581076903973321e+00, 2.196978359670152869e+00, 2.096319727604973870e+00, 1.469534144167498058e+00, 1.847207265165229373e+00, 2.094535680846786541e+00, 1.347014291169806199e+00, 2.265675305300860476e+00, 1.960399462510086677e+00, 2.707491141902396592e+00, 2.675694630362464022e+00, 2.754078536295664570e+00, 2.122924300360167660e+00, 2.146900199024655009e+00, 2.755865650993230886e+00, 2.206345822288743541e+00, 2.751463983540899605e+00, 2.034015257493305473e+00, 1.607442418394344541e+00, 2.724373183308586466e+00, 3.001902889350826609e+00, 1.954745734823269521e+00, 2.422689547937559862e+00, 3.232438584187598885e+00, 2.831417301390681374e+00, 3.805634287645573099e+00, 4.352433030799417679e+00, 3.600894347950864827e+00, 2.943044254613197630e+00, 2.478852925029194409e+00, 2.554916174374851412e+00, 3.022256758933694609e+00, 2.787737993940873515e+00, 2.462255101755339570e+00, 3.590108890371767725e+00, 2.891130301079515075e+00, 2.850384216963441908e+00, 3.178672363903447096e+00, 3.846035870599452178e+00, 3.448085262824815089e+00, 2.872783918622039412e+00, 2.760359216731474330e+00, 2.968476121056013106e+00, 2.086580763526255655e+00, 2.702266464088055820e+00, 2.600594341691067513e+00, 3.078261957189016407e+00, 2.803911286534745972e+00, 3.307924819244289605e+00, 2.487404833556897898e+00, 2.912197564246297166e+00, 2.481650546936721824e+00, 2.142021337927815683e+00, 2.732597367886954842e+00, 1.885306939617890087e+00, 2.076980099829321524e+00, 1.596704411602228868e+00, 2.479013959231155528e+00, 2.335205532818672491e+00, 2.232772772505958514e+00, 2.154883649938717838e+00, 2.878727506227204191e+00, 2.221107594172963662e+00, 2.987346280628328632e+00, 2.855268949529481404e+00, 3.028290548637282420e+00, 3.793217695635508147e+00, 3.413483695485449054e+00, 2.635970340117953281e+00, 3.046441845527831926e+00, 2.908419669837906341e+00, 3.042732557622283451e+00, 2.251435667166321153e+00, 2.593033482454744743e+00, 2.490540615305025351e+00, 2.731334857624240886e+00, 2.667134856129421472e+00, 2.692313659471729181e+00, 2.742205360818929183e+00, 1.869492913893714636e+00, 2.495203069044555910e+00, 2.899918047807396260e+00, 1.869015814637293271e+00, 2.149992149272050401e+00, 3.037930280768983415e+00, 2.787186476243467048e+00, 2.357324593310267336e+00, 2.999464531376652587e+00, 2.266881264575096200e+00, 2.253477900156855451e+00
2.045291862696620999e+00, 1.784307176531377603e+00, 2.459011675717646561e+00, 1.564201610593453751e+00, 1.228774065064014653e+00, 1.916474496831347407e+00, 2.592327847932027751e+00, 2.024260166147881179e+00, 2.400031423593565361e+00, 2.835006630855385179e+00, 2.280223086919388020e+00, 2.565459776254236157e+00, 2.398382275213900794e+00, 2.220651585968858921e+00, 2.324522508784186314e+00, 2.701821865979865844e+00, 1.679225097688007207e+00, 2.316699464504358819e+00, 2.615627382595593353e+00, 2.165582507861215422e+00, 2.988187371546187077e+00, 2.578007157657840942e+00, 2.169794795420557421e+00, 2.637829816831583685e+00, 2.514149013912840847e+00, 2.298147666247212229e+00, 2.708845899723846262e+00, 3.286690585839812329e+00, 2.643426874080491373e+00, 3.629140689536134445e+00, 3.392256606427416887e+00, 3.574247841602751663e+00, 2.546057506263804004e+00, 2.820358175856289229e+00, 2.549958140430634401e+00, 2.299057010989161487e+00, 2.417634756439728250e+00, 2.869061098622498474e+00, 3.086604184343486601e+00, 2.955106755556495823e+00, 2.732480243056694569e+00, 2.807060454689782603e+00, 2.994607458467570371e+00, 2.204730038164842920e+00, 2.196255942494443669e+00, 3.035196128647666747e+00, 2.571441304347592549e+00, 1.994522411753705926e+00, 1.681135063569373811e+00, 1.736865924788434601e+00, 2.577585580610236793e+00, 2.941209590277168218e+00, 3.270445060497659373e+00, 2.352991699854873442e+00, 2.401579273088817246e+00, 2.806760148018458523e+00, 2.740315423156898245e+00, 2.738291582269809954e+00, 2.627970175313562251e+00, 2.073337579491468574e+00, 2.437017415285757771e+00, 2.075095432406790508e+00, 2.298001207342144969e+00, 3.343218075134864797e+00, 2.235964432997427309e+00, 2.130867746270850294e+00, 2.074288398974890590e+00, 2.806600861468081742e+00, 2.673777799910980413e+00, 1.907510707027435082e+00, 2.399608973106533760e+00, 2.476603352202496833e+00, 2.747069337773389464e+00, 2.038341052401457798e+00, 2.779039372776742844e+00, 2.508549108178546927e+00, 2.617901351755750117e+00, 2.838108125120188507e+00, 3.242650782984585422e+00, 2.555420323905655877e+00, 2.754968725387511252e+00, 2.489008148265651421e+00, 2.347187278230629559e+00, 2.392838062071868777e+00, 2.661695269888501691e+00, 2.803734413993004271e+00, 2.276580792712086243e+00, 2.624687793096223576e+00, 2.667989394846721485e+00, 2.656775689437506305e+00, 2.790199591332365614e+00, 2.531942781546025589e+00, 2.792436215049626469e+00, 1.842107805087714656e+00
1.855450608963657544e+00, 1.019935475925820345e+00, 1.223448257539242245e+00, 1.521750022983098471e+00, 1.006399492609481694e+00, 1.942203565987051794e+00, 1.354872028726702649e+00, 1.145599706956236252e+00, 1.383908040310592114e+00, 2.395016095831568936e+00, 1.329785476563094093e+00, 1.127825568911063892e+00, 1.219207747776571260e+00, 1.551752679518093148e+00, 1.786849581591094527e+00, 2.318977818213956876e+00, 1.878281888726833992e+00, 1.619539461603894503e+00, 1.442517455843934426e+00, 1.134701457359472476e+00, 1.716549287523305489e+00, 1.961367340084955391e+00, 2.307706526960512150e+00, 2.222533969473156734e+00, 1.807513431672832072e+00, 1.868417132429389449e+00, 1.640879598014669316e+00, 1.407059797871207163e+00, 1.624142537082408078e+00, 2.008976767898305482e+00, 3.374695987493741889e+00, 2.710386177115747586e+00, 1.856106073237267839e+00, 1.987917448172172863e+00, 1.948228643749379208e+00, 1.737221852896520424e+00, 1.907953613832891193e+00, 1.692961010037804526e+00, 1.755760533500973386e+00, 2.188786184489300179e+00, 1.458659647193090381e+00, 2.673306363041239919e+00, 2.291570713173063822e+00, 2.170121328964243368e+00, 1.774002503589990010e+00, 2.143237851423827500e+00, 1.988006045907309005e+00, 1.953997166300041499e+00, 2.271214466030590184e+00, 1.875699151618726468e+00, 2.151530391586178315e+00, 2.529827793683080639e+00, 2.337522307521007647e+00, 2.170090679533281275e+00, 2.198941579828339155e+00, 2.053195400303855500e+00, 1.827685689262255719e+00, 1.897639328195968700e+00, 1.119857023405993468e+00, 1.153569764691637634e+00, 9.957800126915028471e-01, 1.153192942211469729e+00, 2.211327678278921294e+00, 1.756412856421786906e+00, 1.310473318104286689e+00, 1.196892639466178077e+00, 1.021682699743301059e+00, 1.360950683069489298e+00, 1.695514524129129619e+00, 1.352639692718472286e+00, 2.229244361848865097e+00, 2.375161057959767952e+00, 2.206773944465853621e+00, 1.592736588077689586e+00, 1.112215604588910001e+00, 1.198065618615270722e+00, 2.091461279767646175e+00, 1.928355293591640374e+00, 1.158594458835939367e+00, 1.130759481017365342e+00, 1.073337832094193312e+00, 1.734682457470066774e+00, 1.796180163328985335e+00, 1.160426309559397628e+00, 1.657539734104010565e+00, 1.974461515310396376e+00, 1.282277905699120701e+00, 1.635516212511004541e+00, 1.204503051206200936e+00, 1.965401111491253738e+00, 2.025027577068696516e+00, 2.391328627523560346e+00, 1.734033231986791490e+00, 7.034614977776424416e-01
2.390998327758500963e+00, 2.219648663649890885e+00, 2.215188426461379478e+00, 2.687885303368990897e+00, 2.445337841014988634e+00, 2.663627438612209186e+00, 2.638991927627485801e+00, 2.431325197717374653e+00, 2.200940105956196824e+00, 2.873409564045319886e+00, 2.479155733856771793e+00, 2.586185574706489021e+00, 2.953186707122210208e+00, 3.051949679028767015e+00, 2.917514133032661050e+00, 2.122933521243842936e+00, 2.246594927177937517e+00, 2.367073462109675397e+00, 1.981378067649097297e+00, 2.260061747630008888e+00, 3.076467301667229481e+00, 2.426698166781670718e+00, 2.466595962427307498e+00, 2.518669769011326220e+00, 2.482875072426236507e+00, 2.435662704433018355e+00, 2.909703519709269770e+00, 3.102742060831764181e+00, 2.757614961675703746e+00, 3.761657718561440600e+00, 3.869118123737210979e+00, 3.520682615986160169e+00, 3.081266766912798882e+00, 3.213593507157650908e+00, 2.583398092397685364e+00, 2.948212692790436407e+00, 2.184783223804611207e+00, 2.714240372840063031e+00, 2.487233280680579472e+00, 2.358730392001217258e+00, 2.133223776564598495e+00, 3.039460542076304339e+00, 2.911051346951081253e+00, 3.022038796149109974e+00, 3.074675350500837290e+00, 2.455606662925966521e+00, 2.563043866224639977e+00, 1.912948944337782509e+00, 3.022570733252033737e+00, 2.487169958216164378e+00, 2.679813944138985438e+00, 3.330829007287007926e+00, 3.100436672950090067e+00, 2.664238152846562624e+00, 2.674014575139528116e+00, 2.969822937480696812e+00, 2.706948575157308134e+00, 2.941219824160199003e+00, 2.040212655251744778e+00, 1.880926308366695832e+00, 1.682386741629154026e+00, 2.254015224508031157e+00, 2.621829280535876716e+00, 2.789005167373673988e+00, 2.031949949602445127e+00, 3.025449484921034049e+00, 1.922740164782077432e+00, 2.085779248114935314e+00, 2.354412775138521763e+00, 2.270685673104275271e+00, 3.170907170439223766e+00, 3.319515806864201224e+00, 2.756843007083066066e+00, 2.814533905338550746e+00, 2.432229634093569182e+00, 2.296785033034287604e+00, 2.182582042247068976e+00, 2.506407776601619730e+00, 2.901287103876012186e+00, 2.510452084212771773e+00, 2.197146672568591974e+00, 2.851445799306846052e+00, 3.245539030187219787e+00, 2.415334527078872640e+00, 3.084403501980360840e+00, 2.550063012090084680e+00, 1.893176340557017445e+00, 2.421260311069405979e+00, 2.573600936479451651e+00, 2.166790165896014475e+00, 2.153180949091269447e+00, 2.403973679504843641e+00, 2.417991377555596788e+00, 2.146694753285274704e+00
