2.960594732333750733e-17, 2.620275572010001899e-02, 6.968746744638246171e-02, 2.220446049250313204e-17, 6.167905692361980438e-18, 1.233581138472396203e-18, 9.937156548813708828e-03, 3.663006062252598810e-03, 6.560148418839975744e-03, 2.467162276944792406e-18, 2.467162276944792175e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.264420666934206036e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.312252016411497108e-02, 6.180246702991217811e-01, 4.444163290657018317e-01, 1.055002654784644306e-01, 2.582568941449704392e-01, 3.676162854157469795e-01, 9.990819907744286077e-02, 1.946383849494169246e-02, 3.308737829340375330e-02, 1.331230555901940782e-01, 4.987283142517116019e-01, 5.082426871022557302e-01, 1.029379120139856385e-01, -2.713878504639271454e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.467961554782151387e-16, -1.110223024625156602e-17, -2.467162276944792406e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.908054375445418583e-17, 1.669833394929883530e-01, 1.893453551907595678e-01, 1.173444955026905351e-02, -4.625929269271485791e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.251858538542971581e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.635067969306773229e-17, 1.233581138472396203e-18, 1.123822245743436171e-01, 9.106426731193101309e-02, 1.782653098355372889e-01, 3.049371787205039652e-01, 2.858667591499878813e-01, 5.652927054347535452e-02, 1.548590839279834902e-02, 0.000000000000000000e+00, 9.745290993931929523e-17, 3.700743415417188417e-18, 1.233581138472396203e-18, 2.898915675410131145e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.110223024625156602e-17, 5.797831350820262289e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.251858538542971581e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.480297366166875305e-16, -1.788692650784974543e-17, 9.868649107779169625e-18, -1.110223024625156602e-17, -1.171902081548776345e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.700743415417188417e-18, 1.850371707708594208e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.699066997481766872e-02, 5.080931195903779646e-02, 3.283643547868551199e-02, 4.601092425613201309e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.405147494967724953e-02, 1.624205842226613128e-01, 1.505658933800691768e-01, 2.220446049250313204e-17, 6.167905692361980438e-18, 1.233581138472396203e-18, 1.538742799633143398e-03, 1.796579575974813171e-03, 5.848500360708279444e-02, 3.705015448303534686e-01, 3.055384682491322779e-01, 1.531585334896512218e-01, 1.926203890439918964e-01, 2.253317283132573456e-02, 1.988570392203596604e-01, 1.255101095683060775e-01, 7.072537755777945356e-02, 6.351124020966076866e-01, 5.095370789946724877e-01, 2.141579380263744503e-01, 1.190577929982509359e-01, 3.983973991153459682e-02, 7.715736774394019171e-02, 3.623395580545515915e-02, 8.299497588286704197e-02, 1.823492500780947156e-01, 7.092708472245885520e-01, 1.124218196035849715e+00, 7.936966268963336901e-01, 7.382211611924086592e-01, 3.180494919840152757e-01, 3.259737842143314857e-01, 4.184573005737003970e-01, 3.389227393130252453e-01, 2.875959162331886421e-01, 2.292880541792535198e-01, 1.229527195772015663e-01, 2.743445645146262435e-01, 5.164689743035435487e-01, 4.306966578921738731e-01, 1.060015975467713638e-02, 1.650316976910623512e-01, 1.398318576634404453e-01, 9.140200993327177170e-02, 5.260852675788115634e-02, 3.421114689366509531e-01, 4.563374850232398972e-01, 1.582036180944336734e-01, 1.385981514664914524e-02, 1.680609991978241902e-01, 4.880558853946608683e-02, 2.040131382360798329e-01, 4.508109391066013050e-01, 4.028648368985061623e-01, 6.138228326044032901e-01, 3.666933371271602349e-01, 2.733876423572383085e-02, 3.682394649793684777e-02, 2.149249239839607084e-01, 5.000172021170522507e-01, 6.695749328842554027e-01, 4.326971070499267547e-01, 5.271249426507140790e-02, 7.387010186466652639e-02, 1.133325195069144753e-01, 1.058862678705855820e-01, 8.738130210623844957e-03, 3.175020818098692708e-03, 1.246534327270418241e-01, 5.660397370557644914e-01, 5.096316954491960649e-01, 2.501067729568995715e-02, 3.465255172003028211e-02, 4.068559129326806273e-02, 1.950936304569818314e-01, 2.234768825454254149e-01, 4.744376414725438584e-01, 2.428040716138480659e-01, 3.827983008226149703e-02, 3.575883783027306029e-02, 8.994230770851784074e-02, 2.886593723602884909e-01, 1.742287432897531296e-01, 6.967142983467662296e-03, 0.000000000000000000e+00, 7.699066997481766872e-02, 2.817024188089954917e-01, 1.757616794829006401e-01, 8.460847155847137091e-02, 3.750088021433252428e-02, 6.951742970671074238e-03, 7.850771993736670520e-03, 5.802476451520660258e-03
3.088927613898746483e-01, 2.522148653790034709e-02, 6.884446868596959257e-02, 6.973985181069543293e-02, 5.109444753797778155e-02, 4.186089631192436988e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.551115123125783010e-18, 2.467162276944792406e-18, 2.467162276944792175e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.264420666934206036e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.903466892878813710e-02, 6.351124020966076866e-01, 4.761410737748263955e-01, 1.744313276334767959e-01, 2.127157222391201918e-01, 2.929429719051650505e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.735057337800231650e-02, 3.936912934581472401e-01, 2.647100266635037391e-01, 2.917268359689576540e-01, 2.718257612622203001e-01, 2.841196417570163169e-01, 2.861186605677750738e-01, 1.944196779590225965e-01, 1.735798305879517056e-01, 1.202669175609401842e-01, 1.307938472470813462e-01, 3.507611725904702937e-01, 6.879440029599256379e-01, 4.719021412359943324e-01, 0.000000000000000000e+00, 1.172444247675238638e-01, 1.400395795521286735e-01, 5.507040279242408909e-02, 2.885713012197094543e-02, 2.118651398386211526e-01, 5.419595767754074034e-01, 1.823410116815554205e-01, 0.000000000000000000e+00, 7.462853262881707916e-02, 6.660886068600259391e-02, 7.462262374267207565e-02, 3.951503412882729771e-01, 4.036417029429600345e-01, 1.923707478206893307e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.745290993931929523e-17, 3.700743415417188417e-18, 1.233581138472396203e-18, 2.898915675410131145e-17, 2.953893920773756690e-03, 2.896890449971382953e-02, 8.590750073376032803e-02, 6.250319221384890989e-02, 2.084990372133019854e-01, 2.300484910999505972e-01, 5.352417918345047099e-01, 4.882267173314229214e-01, 4.143470213184300560e-02, 2.417226603316590117e-01, 2.200188332242219713e-01, 2.821432505283754111e-01, 5.058812508336670705e-02, 5.720280776807828461e-03, 1.318723123067278014e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.700743415417188417e-18, 1.850371707708594208e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.587463490899545582e-02, 9.773010855044185138e-03, 1.795663963064050156e-02, 2.333366107230458106e-02, 3.803993860002718996e-02, 1.621087233062331878e-01
2.960594732333750733e-17, 1.109010121191153497e-01, 1.804422600602677285e-01, 1.791808487258955696e-01, 1.431357938012186581e-01, 4.164781023766812168e-02, 3.599572377156926711e-02, 6.384033593982010868e-02, 3.924508785684456547e-02, 3.628374962087523858e-01, 2.039800510276343071e-01, 1.359976835773155646e-01, 1.724422009701541969e-01, 3.038744736330675159e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.052015040143916280e-01, 9.129985104752308400e-02, 6.413169720303479870e-02, 1.155773904327106055e-01, 2.676233288466283722e-01, 6.580172710103054934e-02, 2.414042208876255799e-02, 1.768694552481772098e-01, 2.859247955562147503e-01, 7.071083736626105898e-01, 1.053052367278496604e+00, 5.974653152624063157e-01, 7.390832159435963833e-01, 3.136707200042599397e-01, 6.167905692361980438e-18, 4.934324553889584812e-18, 2.706340461571379308e-01, 4.108482704096379501e-01, 2.865660435279721030e-01, 4.777591070045636434e-02, 2.492018500901921618e-01, 5.256038685403120470e-01, 2.724677667916713952e-01, 2.110533291738999132e-02, 9.382881103361488673e-02, 9.683761859704775876e-02, 5.778538331795404770e-02, 5.843502079459159809e-02, 3.114867431377156270e-01, 4.957597473364921958e-01, 9.063543847086009964e-02, 1.385981514664914524e-02, 4.971509851020135262e-02, 1.568240655844473433e-02, 1.163433842918756012e-01, 4.719079235226268376e-01, 5.896425715586879335e-01, 5.709906802437535456e-01, 3.431402446441241816e-01, 6.922647165417804282e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.601615956619779901e-01, 4.917698147492058358e-01, 4.159907029083395047e-01, 3.129658443638928811e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.908054375445418583e-17, 5.065413593478917953e-02, 2.061342717182081674e-01, 2.443216479381507822e-01, 4.215210188772866018e-01, 3.822620025110752273e-01, 0.000000000000000000e+00, 3.538246703730191234e-02, 4.339893054783616755e-02, 2.381727394017682242e-01, 1.306485879712802056e-01, 1.131934095283178288e-01, 2.493364164116246631e-02, 3.189548844048271242e-02, 4.928115419511014395e-02, 1.314432519853222792e-01, 2.340658516094895614e-01, 7.348633084763539491e-02, 9.280354536584731065e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.636985639009941651e-01, 1.936912977160741567e-01, 5.652477289100134999e-02, 3.306908941497144205e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.960594732333750733e-17, 1.727013593861354646e-17, 9.868649107779169625e-18, 2.220446049250313204e-17, 0.000000000000000000e+00, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.551115123125783010e-18, 2.467162276944792406e-18, 2.467162276944792175e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.264420666934206036e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, 4.934324553889584812e-18, 4.934324553889584812e-18, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.942902690003942667e-01, 3.798514653275797404e-01, 3.448463770399514683e-01, 4.221438560986958133e-01, 4.644917163331779841e-01, 3.276726026662656333e-01, 1.480057627071749426e-01, 1.665028251491049160e-01, 0.000000000000000000e+00, 3.431394534432053237e-03, 2.856099865587070560e-02, 3.257774188002420662e-02, 5.011707086521035442e-02, 0.000000000000000000e+00, -6.167905692361980438e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, -4.934324553889584812e-18, 2.097087935403073410e-17, 0.000000000000000000e+00, 2.467162276944792175e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.313629020567175010e-02, 2.782450331886804906e-01, 1.459528433007759862e-01, 2.335384068255085335e-02, 7.527378016916823344e-02, 1.206140016012956645e-01, 1.438709672611432899e-01, 1.093083960779148850e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.788692650784974543e-17, 9.868649107779169625e-18, -1.110223024625156602e-17, 6.167905692361981016e-19, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.700743415417188417e-18, 1.850371707708594208e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.804103076181215015e-01, 1.238749568240483934e-01, 1.904853303879700255e-01, 1.548808476805552115e-01, 9.307290462964205868e-02, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.551115123125783010e-18, 2.467162276944792406e-18, 2.467162276944792175e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.993533557351825219e-02, 1.988570392203596604e-01, 1.255101095683060775e-01, 2.309689640395662727e-02, 3.679921489719789607e-01, 2.326295813478668206e-01, 1.454164487834737340e-01, 1.237271762172298672e-01, 1.793754795550949188e-01, 8.304311330674694902e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.242016779419180983e-01, 6.551529470235928354e-01, 3.350131627089856790e-01, 9.256894147887978486e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.960594732333750733e-17, -1.110223024625156602e-17, -2.467162276944792406e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.934324553889584812e-18, 2.837236618486510940e-17, 3.700743415417188417e-18, 0.000000000000000000e+00, -6.167905692361980438e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.679117749400931559e-01, 9.176620153324263618e-02, 1.001635685885701177e-01, 0.000000000000000000e+00, 2.467162276944792175e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.910114160587843835e-01, 4.374851870787372921e-01, 3.239455483293245397e-01, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.934324553889584812e-18, -9.868649107779169625e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 2.256966970539300149e-02, 2.340388226277120842e-01, 2.407176057304689920e-01, 2.293269940638687776e-01, 2.415562049383229715e-01, 4.544640734495941081e-01, 2.128701876503267809e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.883213380571502615e-01, 1.624673129324865628e-01, 2.591499775903170072e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.110223024625156602e-17, 8.018277400070574261e-18, 1.603655480014114852e-17, 1.603655480014114852e-17, 1.850371707708594131e-17, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.551115123125783010e-18, 2.467162276944792406e-18, 2.467162276944792175e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, -1.233581138472396203e-18, -1.233581138472396203e-18, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.727013593861354646e-17, 2.467162276944792175e-17, -8.635067969306773229e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.960594732333750733e-17, -1.110223024625156602e-17, -2.467162276944792406e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.934324553889584812e-18, 2.837236618486510940e-17, 3.700743415417188417e-18, 0.000000000000000000e+00, -6.167905692361980438e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.251858538542970657e-18, 1.233581138472396203e-18, 8.635067969306773229e-18, 0.000000000000000000e+00, 2.467162276944792175e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.356939252319635727e-17, -2.467162276944792406e-18, 1.973729821555833925e-17, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.934324553889584812e-18, -9.868649107779169625e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.784696261598178636e-18, 9.868649107779169625e-18, -1.110223024625156602e-17, 3.700743415417188417e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.603655480014114852e-17, -1.233581138472396203e-18, -9.251858538542970657e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.580609110158431030e-01, 3.715649676688455305e-02, 1.309221123701041073e-02, 1.280676757269327316e-02, 6.218133562103450585e-02, 3.422265191091015957e-02, 3.563336636528324775e-02, 6.304171813095926780e-02, 1.162271837402754221e-01, 4.488226616679447667e-01, 2.681804592726361181e-01, 1.475610651635758663e-02, 3.207492196759524627e-02, 1.539148989597554241e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, -1.233581138472396203e-18, -1.233581138472396203e-18, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.289918359053912889e-01, 1.218868958127590080e-01, 1.503378246132809626e-01, 1.913170115844490260e-01, 2.467162276944792175e-17, -8.635067969306773229e-18, 9.435065191254415895e-02, 4.654924951389319276e-02, 7.330288418971518671e-02, 7.298517656519996899e-02, 2.130951871939332221e-01, 1.368336872821312167e-01, 7.018779365600717746e-02, 4.934324553889584812e-18, 2.837236618486510940e-17, 3.700743415417188417e-18, 0.000000000000000000e+00, -6.167905692361980438e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.128035737631180313e-01, 8.428190091061209255e-02, 7.987505537210580486e-02, 2.053297796291617128e-02, 2.380156735955557198e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.356939252319635727e-17, -2.467162276944792406e-18, 1.973729821555833925e-17, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.934324553889584812e-18, -9.868649107779169625e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.784696261598178636e-18, 9.868649107779169625e-18, -1.110223024625156602e-17, 3.700743415417188417e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.603655480014114852e-17, -1.233581138472396203e-18, -9.251858538542970657e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.110223024625156602e-17, 8.018277400070574261e-18, 1.603655480014114852e-17, 1.603655480014114852e-17, 1.850371707708594131e-17, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.551115123125783010e-18, 2.467162276944792406e-18, 2.467162276944792175e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, -1.233581138472396203e-18, -1.233581138472396203e-18, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.960594732333750733e-17, 2.467162276944792175e-17, -8.635067969306773229e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.960594732333750733e-17, -1.110223024625156602e-17, -2.467162276944792406e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.934324553889584812e-18, 2.837236618486510940e-17, 3.700743415417188417e-18, 0.000000000000000000e+00, -6.167905692361980438e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.251858538542970657e-18, 1.233581138472396203e-18, 8.635067969306773229e-18, 0.000000000000000000e+00, 2.467162276944792175e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.356939252319635727e-17, -2.467162276944792406e-18, 1.973729821555833925e-17, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.934324553889584812e-18, -9.868649107779169625e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.136534362929151075e-03, 6.753386285287554976e-03, 6.390350315055194109e-03, -1.110223024625156602e-17, 3.700743415417188417e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.603655480014114852e-17, -1.233581138472396203e-18, -9.251858538542970657e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.110223024625156602e-17, 8.018277400070574261e-18, 6.017443657851571925e-02, 3.777168572895389653e-02, 3.787155179164981150e-02, 3.664215195868933406e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.336124614830797308e-01, 4.289685867285016885e-01, 3.347069184711029544e-01, 2.661795700647080765e-02, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.934324553889584812e-18, 0.000000000000000000e+00, -1.233581138472396203e-18, -1.233581138472396203e-18, 1.233581138472396203e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.196496346775860919e-01, 4.110537063501106814e-01, 3.938814647131256286e-01, 4.126684216693201068e-01, 4.589586380680666933e-01, 3.370745581607619834e-01, 2.837854498649120538e-01, 2.251014307922531432e-01, 2.054385627575254225e-01, 1.397561436717263961e-01, 2.940936245079446287e-01, 6.895633697511520666e-01, 4.791440106448411340e-01, 0.000000000000000000e+00, -6.167905692361980438e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.251858538542970657e-18, 1.233581138472396203e-18, 8.635067969306773229e-18, 0.000000000000000000e+00, 2.467162276944792175e-17, 5.239733873146307751e-03, 2.426982594397901830e-02, 9.717176154010180589e-03, 2.356480679413680210e-02, 2.149249239839607084e-01, 4.307487095270471911e-01, 2.430903427922849191e-01, 1.973729821555833925e-17, -4.934324553889584812e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.934324553889584812e-18, -9.868649107779169625e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 4.655631247167796999e-02, 1.378886709914039707e-02, 5.668434703045750062e-02, 2.807226172620986768e-02, 6.573928400333968469e-02, 2.314106152493237700e-01, 4.143327923521552547e-01, 1.823016110639110454e-01, 5.301549169664670352e-02, 8.398007836672560789e-02, 7.319425157940591398e-02, 9.806717652693883180e-02, 5.392472137598124104e-02, 1.912284473118928269e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.233581138472396088e-17, 2.360893692040074224e-02, 2.972809908967057393e-02, 4.309964098511188252e-02, 1.590239765917762504e-01
