dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_accs_after_filling_events,0.01,50,35,10,6,4.086148993078093e-07,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,7,1.7717663648826431e-06,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,8,2.1489537082678882e-05,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,9,0.0006818446343729253,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,46,5.649084394005689e-06,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,47,6.252856257246587e-05,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,48,0.00042957379175613997,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,49,0.002035800318659279,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,50,0.002419318716039751,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,51,0.00731830505446502,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,165,1.61974872583536e-13,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,166,2.4618057879099523e-09,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,167,6.233291880327023e-06,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,168,0.0008729715024227597,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,212,0.00016192670408203623,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,213,0.0009694547272908039,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,214,0.002282021848627007,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,237,0.002421798789273078,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,414,3.001682931593403e-10,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,415,1.2678248967494895e-13,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,416,1.6680885977196554e-10,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,417,1.2713477496325846e-06,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,419,0.0006909869991517427,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,420,0.0037845488698066243,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,439,0.00591348263520403,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,440,0.003392456801526391,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,451,1.7571382261605307e-09,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,495,1.000061652439547e-08,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,496,5.7120901287206816e-06,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,497,9.436930831406363e-06,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,498,4.803843518379235e-05,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,499,5.089068298349237e-05,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,500,3.238629071008733e-05,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,501,0.0002862449626506139,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,502,0.002558186508140261,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,632,0.0016828710018901216,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,633,0.003807370957770225,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1197,4.727471238470551e-05,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1198,0.00020118514574018592,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1199,0.002625399475298045,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1246,0.0002503458190343497,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1247,0.001270920128009569,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1248,0.004699487840564888,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1281,0.0005014362523119209,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1282,0.002678236703758305,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1283,0.009448866898304003,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1330,3.0546687743401944e-05,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1331,3.442202949812377e-07,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1332,4.423409825158354e-10,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1333,1.3850094386689878e-08,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1334,3.576570437776732e-05,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1335,9.313386395375532e-05,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1336,0.00021137017685297053,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1337,0.0003577902387214919,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1358,1.97455362188059e-05,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1398,1.7538138834044802e-12,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1399,2.5053388282559726e-08,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1400,8.51097683796614e-06,t-test
Realworld_accs_after_filling_events,0.01,50,35,10,1401,3.081690858138929e-05,t-test
