dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_accs(events)_filled_binned,0.01,100,70,10,12,1.9805410791402362e-12,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,13,1.361841363352463e-12,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,14,9.950296633910083e-10,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,15,6.285315475951981e-09,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,16,5.914197525286318e-09,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,17,3.17327917121803e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,18,1.019176198943999e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,19,8.561467732564301e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,20,0.0003075524128988568,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,21,0.0016532308093410578,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,22,0.004822508528842907,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,23,0.0008509924125909425,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,24,0.00011425455469251626,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,25,8.331656839755191e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,34,1.0025787139008507e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,35,0.0008428922914362438,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,36,0.0018519665529912364,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,37,0.001273514540593301,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,38,0.002942459148675648,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,39,0.0009857219841682438,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,40,0.0006406879738443616,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,41,0.0001657591217474906,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,42,1.6608305770612813e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,43,6.575716651237984e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,44,0.00016351750626055297,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,45,9.292825963405333e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,46,3.174022238824591e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,47,2.102243169472402e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,48,1.8171949239345551e-09,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,52,5.297959227169499e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,53,1.7856764854932873e-06,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,54,3.752546090460486e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,55,1.9996157687351247e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,56,3.2728647376314624e-09,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,57,6.469507818643018e-17,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,58,1.2798391453743813e-08,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,59,2.230099377893876e-06,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,60,1.8044240009495405e-06,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,61,7.688944716673617e-08,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,62,1.4423975498690915e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,63,4.750272548500229e-06,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,64,3.8182507738051786e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,65,1.0252716452605602e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,66,1.8642641352057203e-06,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,67,1.826335264597291e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,68,0.00010909303967570086,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,69,7.353429341495571e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,70,1.264235033591065e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,71,5.586751739259193e-06,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,72,2.612611964439261e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,73,4.834678335385629e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,74,1.2314254024790816e-06,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,78,0.009079752232852985,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,89,6.269553445014632e-11,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,90,8.616033708518104e-09,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,91,6.805432955571499e-11,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,92,1.4124305937907362e-10,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,93,1.0262699725546314e-10,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,94,4.947346451427002e-13,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,95,1.763508294688686e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,96,7.760039972229252e-11,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,97,2.2994781920375119e-10,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,98,9.360590080695625e-09,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,99,6.717129864882344e-11,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,100,2.4958737315359195e-07,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,101,9.272200135365417e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,102,0.00023346737349080922,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,113,9.073507174306784e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,114,5.055349302125933e-05,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,128,0.0032901684811801365,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,156,0.002166255314132431,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,167,3.645921761216432e-06,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,168,0.00010709522274157679,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,169,0.0005593360502925453,t-test
Realworld_accs(events)_filled_binned,0.01,100,70,10,170,0.0012504530011203576,t-test
