dataset,alpha,window_width,overlaps,detection_buf_size,slidshap_drift_pos,p_value,statistical_test
Realworld_accs(events)_filled_binned,0.01,200,140,10,0,0.0005225719595134763,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,1,0.002159755512471755,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,2,0.006196595921482514,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,13,1.91263538549086e-09,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,14,8.670150732107315e-10,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,15,5.3106254095966245e-09,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,16,1.7073985575716162e-07,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,17,2.666776929365781e-08,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,18,1.1190284357987658e-10,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,19,1.7277527982684852e-09,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,20,3.40499332140652e-08,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,21,6.914144882813317e-10,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,22,6.690017405035256e-10,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,23,2.207604269697168e-09,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,24,9.506963086692564e-07,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,25,1.7155467438397333e-07,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,26,1.087102539384296e-05,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,27,1.646367766078797e-08,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,28,4.396884045707746e-05,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,38,5.0427124286963974e-11,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,39,8.327684360504483e-08,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,40,5.2531004783952315e-06,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,41,1.5510774589868567e-05,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,42,2.2833117196486144e-05,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,43,7.737771329731919e-05,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,44,0.00028013081478937867,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,45,0.0005709921028317391,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,56,0.00013769561659704004,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,57,0.0010582655291450703,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,65,3.7470456397728324e-07,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,66,1.6978356178512932e-07,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,67,4.605114485023767e-06,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,68,2.4861178958284973e-06,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,69,1.4026163300713111e-06,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,70,3.1080671468782612e-09,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,71,5.477386949618936e-14,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,72,8.874872246134573e-09,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,73,1.39956378647629e-07,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,74,6.07134738256452e-05,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,75,0.001061397046497278,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,76,0.001882982392469219,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,77,0.008055171954441597,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,88,1.3536567715178797e-11,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,89,1.2283484765420982e-08,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,90,7.172113883089833e-07,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,91,1.4630088925475646e-07,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,92,1.0053440127218703e-05,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,93,0.00034447598464363476,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,94,0.0005550060158036384,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,95,0.0004756694068274817,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,96,0.0031187360919631493,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,97,0.006956346997879102,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,98,5.048072839927489e-05,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,99,1.8003325635326791e-06,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,100,2.0658953772103658e-06,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,101,5.2524049803518975e-05,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,102,0.0007732530334405061,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,110,7.669692544106698e-06,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,115,4.228163134760378e-10,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,116,5.1284643142981e-11,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,117,9.64619687469963e-10,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,118,6.069454861711055e-07,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,119,1.6121535190466102e-06,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,120,1.5264459002494757e-06,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,121,1.5638911383814132e-06,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,122,4.641254734577566e-05,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,123,0.00034007652155008115,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,124,0.0018485170643067956,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,135,6.446090688930633e-10,t-test
Realworld_accs(events)_filled_binned,0.01,200,140,10,136,1.351861081225259e-08,t-test
