Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-16 09:23:00+02:00,121.5,121.55999755859375,121.4800033569336,121.55999755859375,186,0.0,0.0
2023-10-16 09:25:00+02:00,121.54000091552734,121.5999984741211,121.54000091552734,121.5999984741211,415,0.0,0.0
2023-10-16 09:26:00+02:00,121.58000183105469,121.58000183105469,121.54000091552734,121.55999755859375,202,0.0,0.0
2023-10-16 09:27:00+02:00,121.68000030517578,121.68000030517578,121.62000274658203,121.62000274658203,100,0.0,0.0
2023-10-16 09:28:00+02:00,121.5999984741211,121.5999984741211,121.54000091552734,121.54000091552734,116,0.0,0.0
2023-10-16 09:29:00+02:00,121.55999755859375,121.55999755859375,121.5199966430664,121.5199966430664,264,0.0,0.0
2023-10-16 09:30:00+02:00,121.4800033569336,121.77999877929688,121.4800033569336,121.77999877929688,528,0.0,0.0
2023-10-16 09:31:00+02:00,121.76000213623047,121.76000213623047,121.72000122070312,121.72000122070312,268,0.0,0.0
2023-10-16 09:32:00+02:00,121.66000366210938,121.66000366210938,121.63999938964844,121.63999938964844,140,0.0,0.0
2023-10-16 09:33:00+02:00,121.66000366210938,121.66000366210938,121.63999938964844,121.66000366210938,466,0.0,0.0
2023-10-16 09:34:00+02:00,121.58000183105469,121.5999984741211,121.4800033569336,121.5,776,0.0,0.0
2023-10-16 09:35:00+02:00,121.45999908447266,121.45999908447266,121.41999816894531,121.45999908447266,369,0.0,0.0
2023-10-16 09:36:00+02:00,121.45999908447266,121.45999908447266,121.45999908447266,121.45999908447266,30,0.0,0.0
2023-10-16 09:37:00+02:00,121.44000244140625,121.5199966430664,121.44000244140625,121.4800033569336,867,0.0,0.0
2023-10-16 09:38:00+02:00,121.5,121.5,121.5,121.5,168,0.0,0.0
2023-10-16 09:39:00+02:00,121.5,121.5,121.5,121.5,40,0.0,0.0
2023-10-16 09:40:00+02:00,121.5,121.5,121.41999816894531,121.4800033569336,921,0.0,0.0
2023-10-16 09:41:00+02:00,121.45999908447266,121.5199966430664,121.45999908447266,121.5199966430664,56,0.0,0.0
2023-10-16 09:43:00+02:00,121.55999755859375,121.55999755859375,121.54000091552734,121.54000091552734,217,0.0,0.0
2023-10-16 09:44:00+02:00,121.54000091552734,121.54000091552734,121.54000091552734,121.54000091552734,16,0.0,0.0
2023-10-16 09:45:00+02:00,121.55999755859375,121.5999984741211,121.5199966430664,121.5999984741211,213,0.0,0.0
2023-10-16 09:46:00+02:00,121.55999755859375,121.55999755859375,121.55999755859375,121.55999755859375,50,0.0,0.0
2023-10-16 09:47:00+02:00,121.54000091552734,121.54000091552734,121.54000091552734,121.54000091552734,400,0.0,0.0
2023-10-16 09:48:00+02:00,121.5,121.5,121.37999725341797,121.4000015258789,380,0.0,0.0
2023-10-16 09:49:00+02:00,121.33999633789062,121.37999725341797,121.33999633789062,121.37999725341797,433,0.0,0.0
2023-10-16 09:50:00+02:00,121.4000015258789,121.4000015258789,121.37999725341797,121.37999725341797,497,0.0,0.0
2023-10-16 09:51:00+02:00,121.4800033569336,121.5999984741211,121.4800033569336,121.58000183105469,1010,0.0,0.0
2023-10-16 09:53:00+02:00,121.55999755859375,121.55999755859375,121.55999755859375,121.55999755859375,50,0.0,0.0
2023-10-16 09:54:00+02:00,121.5,121.5,121.45999908447266,121.45999908447266,205,0.0,0.0
2023-10-16 09:55:00+02:00,121.5,121.5,121.4000015258789,121.4000015258789,103,0.0,0.0
2023-10-16 09:56:00+02:00,121.44000244140625,121.45999908447266,121.44000244140625,121.45999908447266,85,0.0,0.0
2023-10-16 09:57:00+02:00,121.45999908447266,121.54000091552734,121.41999816894531,121.54000091552734,693,0.0,0.0
2023-10-16 10:00:00+02:00,121.58000183105469,121.5999984741211,121.58000183105469,121.5999984741211,222,0.0,0.0
2023-10-16 10:01:00+02:00,121.5,121.5,121.5,121.5,58,0.0,0.0
2023-10-16 10:03:00+02:00,121.45999908447266,121.45999908447266,121.4000015258789,121.44000244140625,161,0.0,0.0
2023-10-16 10:05:00+02:00,121.31999969482422,121.31999969482422,121.30000305175781,121.30000305175781,98,0.0,0.0
2023-10-16 10:06:00+02:00,121.27999877929688,121.27999877929688,121.26000213623047,121.26000213623047,266,0.0,0.0
2023-10-16 10:07:00+02:00,121.13999938964844,121.16000366210938,121.0999984741211,121.16000366210938,242,0.0,0.0
2023-10-16 10:08:00+02:00,121.0999984741211,121.13999938964844,121.0999984741211,121.13999938964844,141,0.0,0.0
2023-10-16 10:09:00+02:00,121.08000183105469,121.08000183105469,121.05999755859375,121.05999755859375,270,0.0,0.0
2023-10-16 10:10:00+02:00,121.12000274658203,121.12000274658203,121.12000274658203,121.12000274658203,366,0.0,0.0
2023-10-16 10:11:00+02:00,121.19999694824219,121.23999786376953,121.19999694824219,121.23999786376953,193,0.0,0.0
2023-10-16 10:12:00+02:00,121.19999694824219,121.22000122070312,121.19999694824219,121.22000122070312,90,0.0,0.0
2023-10-16 10:13:00+02:00,121.18000030517578,121.19999694824219,121.16000366210938,121.19999694824219,444,0.0,0.0
2023-10-16 10:14:00+02:00,121.22000122070312,121.26000213623047,121.22000122070312,121.26000213623047,91,0.0,0.0
2023-10-16 10:16:00+02:00,121.12000274658203,121.12000274658203,121.12000274658203,121.12000274658203,461,0.0,0.0
2023-10-16 10:17:00+02:00,121.33999633789062,121.36000061035156,121.33999633789062,121.36000061035156,300,0.0,0.0
2023-10-16 10:18:00+02:00,121.33999633789062,121.33999633789062,121.33999633789062,121.33999633789062,117,0.0,0.0
2023-10-16 10:20:00+02:00,121.5199966430664,121.5199966430664,121.5199966430664,121.5199966430664,84,0.0,0.0
2023-10-16 10:21:00+02:00,121.54000091552734,121.54000091552734,121.54000091552734,121.54000091552734,125,0.0,0.0
2023-10-16 10:22:00+02:00,121.54000091552734,121.58000183105469,121.54000091552734,121.54000091552734,287,0.0,0.0
2023-10-16 10:23:00+02:00,121.58000183105469,121.5999984741211,121.58000183105469,121.5999984741211,348,0.0,0.0
2023-10-16 10:24:00+02:00,121.62000274658203,121.66000366210938,121.62000274658203,121.62000274658203,230,0.0,0.0
2023-10-16 10:25:00+02:00,121.62000274658203,121.62000274658203,121.62000274658203,121.62000274658203,245,0.0,0.0
2023-10-16 10:26:00+02:00,121.72000122070312,121.80000305175781,121.72000122070312,121.76000213623047,324,0.0,0.0
2023-10-16 10:27:00+02:00,121.80000305175781,121.80000305175781,121.76000213623047,121.76000213623047,227,0.0,0.0
2023-10-16 10:28:00+02:00,121.80000305175781,121.86000061035156,121.76000213623047,121.83999633789062,774,0.0,0.0
2023-10-16 10:29:00+02:00,121.83999633789062,121.83999633789062,121.80000305175781,121.83999633789062,359,0.0,0.0
2023-10-16 10:30:00+02:00,121.81999969482422,121.81999969482422,121.81999969482422,121.81999969482422,45,0.0,0.0
2023-10-16 10:31:00+02:00,121.87999725341797,121.87999725341797,121.87999725341797,121.87999725341797,8,0.0,0.0
2023-10-16 10:32:00+02:00,121.9000015258789,121.9000015258789,121.9000015258789,121.9000015258789,280,0.0,0.0
2023-10-16 10:33:00+02:00,121.86000061035156,121.86000061035156,121.73999786376953,121.73999786376953,370,0.0,0.0
2023-10-16 10:34:00+02:00,121.77999877929688,121.77999877929688,121.68000030517578,121.68000030517578,833,0.0,0.0
2023-10-16 10:37:00+02:00,121.73999786376953,121.80000305175781,121.73999786376953,121.80000305175781,192,0.0,0.0
2023-10-16 10:38:00+02:00,121.80000305175781,121.80000305175781,121.76000213623047,121.76000213623047,109,0.0,0.0
2023-10-16 10:39:00+02:00,121.76000213623047,121.76000213623047,121.76000213623047,121.76000213623047,1450,0.0,0.0
2023-10-16 10:40:00+02:00,121.66000366210938,121.68000030517578,121.62000274658203,121.63999938964844,448,0.0,0.0
2023-10-16 10:41:00+02:00,121.63999938964844,121.63999938964844,121.62000274658203,121.62000274658203,118,0.0,0.0
2023-10-16 10:42:00+02:00,121.5999984741211,121.5999984741211,121.58000183105469,121.58000183105469,121,0.0,0.0
2023-10-16 10:43:00+02:00,121.58000183105469,121.5999984741211,121.55999755859375,121.5999984741211,293,0.0,0.0
2023-10-16 10:44:00+02:00,121.63999938964844,121.63999938964844,121.63999938964844,121.63999938964844,84,0.0,0.0
2023-10-16 10:45:00+02:00,121.63999938964844,121.72000122070312,121.63999938964844,121.72000122070312,145,0.0,0.0
2023-10-16 10:46:00+02:00,121.73999786376953,121.73999786376953,121.72000122070312,121.72000122070312,132,0.0,0.0
2023-10-16 10:47:00+02:00,121.68000030517578,121.68000030517578,121.68000030517578,121.68000030517578,90,0.0,0.0
2023-10-16 10:49:00+02:00,121.81999969482422,121.83999633789062,121.81999969482422,121.83999633789062,207,0.0,0.0
2023-10-16 10:50:00+02:00,121.81999969482422,121.83999633789062,121.80000305175781,121.80000305175781,123,0.0,0.0
2023-10-16 10:51:00+02:00,121.76000213623047,121.76000213623047,121.72000122070312,121.72000122070312,190,0.0,0.0
2023-10-16 10:52:00+02:00,121.68000030517578,121.73999786376953,121.68000030517578,121.73999786376953,203,0.0,0.0
2023-10-16 10:53:00+02:00,121.73999786376953,121.73999786376953,121.72000122070312,121.72000122070312,258,0.0,0.0
2023-10-16 10:54:00+02:00,121.69999694824219,121.72000122070312,121.69999694824219,121.72000122070312,96,0.0,0.0
2023-10-16 10:56:00+02:00,121.62000274658203,121.62000274658203,121.5999984741211,121.5999984741211,268,0.0,0.0
2023-10-16 10:57:00+02:00,121.5999984741211,121.66000366210938,121.58000183105469,121.66000366210938,184,0.0,0.0
2023-10-16 10:58:00+02:00,121.66000366210938,121.72000122070312,121.66000366210938,121.72000122070312,187,0.0,0.0
2023-10-16 10:59:00+02:00,121.72000122070312,121.72000122070312,121.72000122070312,121.72000122070312,28,0.0,0.0
2023-10-16 11:00:00+02:00,121.76000213623047,121.77999877929688,121.76000213623047,121.77999877929688,53,0.0,0.0
2023-10-16 11:01:00+02:00,121.73999786376953,121.73999786376953,121.73999786376953,121.73999786376953,124,0.0,0.0
2023-10-16 11:02:00+02:00,121.73999786376953,121.73999786376953,121.72000122070312,121.72000122070312,79,0.0,0.0
2023-10-16 11:03:00+02:00,121.73999786376953,121.73999786376953,121.73999786376953,121.73999786376953,45,0.0,0.0
2023-10-16 11:04:00+02:00,121.73999786376953,121.76000213623047,121.72000122070312,121.72000122070312,474,0.0,0.0
2023-10-16 11:05:00+02:00,121.73999786376953,121.81999969482422,121.73999786376953,121.81999969482422,145,0.0,0.0
2023-10-16 11:06:00+02:00,121.81999969482422,121.81999969482422,121.81999969482422,121.81999969482422,85,0.0,0.0
2023-10-16 11:07:00+02:00,121.81999969482422,121.81999969482422,121.81999969482422,121.81999969482422,32,0.0,0.0
2023-10-16 11:08:00+02:00,121.80000305175781,121.80000305175781,121.77999877929688,121.77999877929688,124,0.0,0.0
2023-10-16 11:09:00+02:00,121.73999786376953,121.73999786376953,121.73999786376953,121.73999786376953,34,0.0,0.0
2023-10-16 11:10:00+02:00,121.72000122070312,121.76000213623047,121.72000122070312,121.76000213623047,290,0.0,0.0
2023-10-16 11:12:00+02:00,121.68000030517578,121.68000030517578,121.68000030517578,121.68000030517578,0,0.0,0.0
2023-10-16 11:13:00+02:00,121.63999938964844,121.68000030517578,121.63999938964844,121.68000030517578,34615,0.0,0.0
2023-10-16 11:14:00+02:00,121.69999694824219,121.69999694824219,121.69999694824219,121.69999694824219,20,0.0,0.0
2023-10-16 11:15:00+02:00,121.72000122070312,121.76000213623047,121.72000122070312,121.76000213623047,84,0.0,0.0
2023-10-16 11:16:00+02:00,121.83999633789062,121.83999633789062,121.83999633789062,121.83999633789062,4,0.0,0.0
2023-10-16 11:17:00+02:00,121.87999725341797,121.9000015258789,121.87999725341797,121.87999725341797,423,0.0,0.0
2023-10-16 11:18:00+02:00,121.86000061035156,121.9000015258789,121.86000061035156,121.87999725341797,559,0.0,0.0
2023-10-16 11:19:00+02:00,121.86000061035156,121.86000061035156,121.86000061035156,121.86000061035156,450,0.0,0.0
2023-10-16 11:21:00+02:00,121.87999725341797,121.87999725341797,121.87999725341797,121.87999725341797,83,0.0,0.0
2023-10-16 11:22:00+02:00,121.72000122070312,121.72000122070312,121.72000122070312,121.72000122070312,52,0.0,0.0
2023-10-16 11:23:00+02:00,121.76000213623047,121.77999877929688,121.76000213623047,121.77999877929688,93,0.0,0.0
2023-10-16 11:24:00+02:00,121.80000305175781,121.80000305175781,121.80000305175781,121.80000305175781,64,0.0,0.0
2023-10-16 11:25:00+02:00,121.69999694824219,121.69999694824219,121.66000366210938,121.66000366210938,136,0.0,0.0
2023-10-16 11:26:00+02:00,121.68000030517578,121.68000030517578,121.68000030517578,121.68000030517578,4,0.0,0.0
2023-10-16 11:27:00+02:00,121.66000366210938,121.68000030517578,121.66000366210938,121.68000030517578,184,0.0,0.0
2023-10-16 11:28:00+02:00,121.62000274658203,121.62000274658203,121.58000183105469,121.58000183105469,113,0.0,0.0
2023-10-16 11:29:00+02:00,121.5999984741211,121.5999984741211,121.58000183105469,121.58000183105469,79,0.0,0.0
2023-10-16 11:30:00+02:00,121.5999984741211,121.62000274658203,121.5999984741211,121.5999984741211,160,0.0,0.0
2023-10-16 11:31:00+02:00,121.63999938964844,121.63999938964844,121.63999938964844,121.63999938964844,4,0.0,0.0
2023-10-16 11:32:00+02:00,121.69999694824219,121.69999694824219,121.69999694824219,121.69999694824219,28,0.0,0.0
2023-10-16 11:34:00+02:00,121.72000122070312,121.72000122070312,121.69999694824219,121.69999694824219,83,0.0,0.0
2023-10-16 11:35:00+02:00,121.81999969482422,121.81999969482422,121.81999969482422,121.81999969482422,4,0.0,0.0
2023-10-16 11:38:00+02:00,121.87999725341797,121.87999725341797,121.77999877929688,121.77999877929688,938,0.0,0.0
2023-10-16 11:39:00+02:00,121.83999633789062,121.83999633789062,121.83999633789062,121.83999633789062,42,0.0,0.0
2023-10-16 11:40:00+02:00,121.87999725341797,121.87999725341797,121.87999725341797,121.87999725341797,45,0.0,0.0
2023-10-16 11:41:00+02:00,121.9000015258789,121.9000015258789,121.9000015258789,121.9000015258789,4,0.0,0.0
2023-10-16 11:42:00+02:00,121.86000061035156,121.86000061035156,121.86000061035156,121.86000061035156,42,0.0,0.0
2023-10-16 11:43:00+02:00,121.87999725341797,121.87999725341797,121.87999725341797,121.87999725341797,45,0.0,0.0
2023-10-16 11:44:00+02:00,121.86000061035156,121.86000061035156,121.83999633789062,121.83999633789062,135,0.0,0.0
2023-10-16 11:45:00+02:00,121.87999725341797,121.87999725341797,121.87999725341797,121.87999725341797,109,0.0,0.0
2023-10-16 11:46:00+02:00,121.86000061035156,121.9000015258789,121.86000061035156,121.9000015258789,70,0.0,0.0
2023-10-16 11:47:00+02:00,121.81999969482422,121.81999969482422,121.80000305175781,121.80000305175781,238,0.0,0.0
2023-10-16 11:48:00+02:00,121.80000305175781,121.86000061035156,121.80000305175781,121.86000061035156,437,0.0,0.0
2023-10-16 11:50:00+02:00,121.86000061035156,121.94000244140625,121.86000061035156,121.94000244140625,183,0.0,0.0
2023-10-16 11:52:00+02:00,121.91999816894531,121.91999816894531,121.91999816894531,121.91999816894531,50,0.0,0.0
2023-10-16 11:53:00+02:00,121.91999816894531,121.9800033569336,121.91999816894531,121.9800033569336,171,0.0,0.0
2023-10-16 11:55:00+02:00,121.91999816894531,121.91999816894531,121.91999816894531,121.91999816894531,4,0.0,0.0
2023-10-16 11:58:00+02:00,121.94000244140625,121.94000244140625,121.94000244140625,121.94000244140625,66,0.0,0.0
2023-10-16 12:00:00+02:00,122.0,122.0,121.91999816894531,121.91999816894531,317,0.0,0.0
2023-10-16 12:01:00+02:00,121.94000244140625,121.94000244140625,121.91999816894531,121.91999816894531,916,0.0,0.0
2023-10-16 12:02:00+02:00,121.95999908447266,121.95999908447266,121.95999908447266,121.95999908447266,33,0.0,0.0
2023-10-16 12:04:00+02:00,121.94000244140625,121.94000244140625,121.9000015258789,121.9000015258789,463,0.0,0.0
2023-10-16 12:06:00+02:00,121.94000244140625,121.94000244140625,121.94000244140625,121.94000244140625,175,0.0,0.0
2023-10-16 12:08:00+02:00,121.91999816894531,121.91999816894531,121.91999816894531,121.91999816894531,64,0.0,0.0
2023-10-16 12:10:00+02:00,122.0,122.0,122.0,122.0,70,0.0,0.0
2023-10-16 12:11:00+02:00,121.94000244140625,121.94000244140625,121.94000244140625,121.94000244140625,195,0.0,0.0
2023-10-16 12:12:00+02:00,121.9800033569336,122.0,121.9800033569336,122.0,71,0.0,0.0
2023-10-16 12:13:00+02:00,121.91999816894531,121.91999816894531,121.91999816894531,121.91999816894531,0,0.0,0.0
2023-10-16 12:15:00+02:00,121.9800033569336,122.04000091552734,121.9800033569336,122.04000091552734,42354,0.0,0.0
2023-10-16 12:16:00+02:00,122.05999755859375,122.05999755859375,122.05999755859375,122.05999755859375,78,0.0,0.0
2023-10-16 12:17:00+02:00,122.08000183105469,122.08000183105469,122.08000183105469,122.08000183105469,83,0.0,0.0
2023-10-16 12:19:00+02:00,122.05999755859375,122.05999755859375,122.04000091552734,122.04000091552734,152,0.0,0.0
2023-10-16 12:20:00+02:00,122.05999755859375,122.18000030517578,122.05999755859375,122.18000030517578,311,0.0,0.0
2023-10-16 12:21:00+02:00,122.13999938964844,122.13999938964844,122.13999938964844,122.13999938964844,68,0.0,0.0
2023-10-16 12:25:00+02:00,122.12000274658203,122.12000274658203,122.12000274658203,122.12000274658203,500,0.0,0.0
2023-10-16 12:26:00+02:00,122.12000274658203,122.16000366210938,122.12000274658203,122.16000366210938,204,0.0,0.0
2023-10-16 12:28:00+02:00,122.05999755859375,122.05999755859375,122.05999755859375,122.05999755859375,116,0.0,0.0
2023-10-16 12:31:00+02:00,122.12000274658203,122.12000274658203,122.12000274658203,122.12000274658203,50,0.0,0.0
2023-10-16 12:33:00+02:00,122.0999984741211,122.0999984741211,122.04000091552734,122.04000091552734,164,0.0,0.0
2023-10-16 12:34:00+02:00,122.04000091552734,122.05999755859375,122.04000091552734,122.05999755859375,103,0.0,0.0
2023-10-16 12:39:00+02:00,122.04000091552734,122.04000091552734,122.04000091552734,122.04000091552734,200,0.0,0.0
2023-10-16 12:43:00+02:00,122.08000183105469,122.08000183105469,122.05999755859375,122.05999755859375,200,0.0,0.0
2023-10-16 12:45:00+02:00,122.0199966430664,122.05999755859375,122.0199966430664,122.05999755859375,84,0.0,0.0
2023-10-16 12:47:00+02:00,122.0199966430664,122.0199966430664,122.0199966430664,122.0199966430664,11,0.0,0.0
2023-10-16 12:48:00+02:00,122.04000091552734,122.04000091552734,122.04000091552734,122.04000091552734,64,0.0,0.0
2023-10-16 12:50:00+02:00,122.05999755859375,122.08000183105469,122.05999755859375,122.08000183105469,176,0.0,0.0
2023-10-16 12:52:00+02:00,122.18000030517578,122.18000030517578,122.18000030517578,122.18000030517578,133,0.0,0.0
2023-10-16 12:53:00+02:00,122.16000366210938,122.18000030517578,122.16000366210938,122.18000030517578,118,0.0,0.0
2023-10-16 12:54:00+02:00,122.18000030517578,122.18000030517578,122.18000030517578,122.18000030517578,90,0.0,0.0
2023-10-16 12:58:00+02:00,122.22000122070312,122.22000122070312,122.22000122070312,122.22000122070312,57,0.0,0.0
2023-10-16 12:59:00+02:00,122.27999877929688,122.27999877929688,122.27999877929688,122.27999877929688,89,0.0,0.0
2023-10-16 13:02:00+02:00,122.08000183105469,122.12000274658203,122.08000183105469,122.12000274658203,760,0.0,0.0
2023-10-16 13:03:00+02:00,122.0999984741211,122.0999984741211,122.05999755859375,122.08000183105469,358,0.0,0.0
2023-10-16 13:05:00+02:00,122.08000183105469,122.08000183105469,122.08000183105469,122.08000183105469,79,0.0,0.0
2023-10-16 13:07:00+02:00,122.0999984741211,122.0999984741211,122.0999984741211,122.0999984741211,28,0.0,0.0
2023-10-16 13:08:00+02:00,122.08000183105469,122.08000183105469,122.0199966430664,122.0199966430664,120,0.0,0.0
2023-10-16 13:09:00+02:00,122.04000091552734,122.05999755859375,122.04000091552734,122.04000091552734,192,0.0,0.0
2023-10-16 13:10:00+02:00,122.0,122.0,121.9800033569336,122.0,223,0.0,0.0
2023-10-16 13:11:00+02:00,122.05999755859375,122.05999755859375,122.05999755859375,122.05999755859375,109,0.0,0.0
2023-10-16 13:13:00+02:00,122.0999984741211,122.0999984741211,122.08000183105469,122.08000183105469,44,0.0,0.0
2023-10-16 13:15:00+02:00,122.22000122070312,122.22000122070312,122.19999694824219,122.22000122070312,195,0.0,0.0
2023-10-16 13:16:00+02:00,122.18000030517578,122.18000030517578,122.18000030517578,122.18000030517578,90,0.0,0.0
2023-10-16 13:17:00+02:00,122.19999694824219,122.19999694824219,122.19999694824219,122.19999694824219,121,0.0,0.0
2023-10-16 13:19:00+02:00,122.26000213623047,122.26000213623047,122.26000213623047,122.26000213623047,45,0.0,0.0
2023-10-16 13:21:00+02:00,122.31999969482422,122.31999969482422,122.31999969482422,122.31999969482422,33,0.0,0.0
2023-10-16 13:22:00+02:00,122.33999633789062,122.33999633789062,122.33999633789062,122.33999633789062,34,0.0,0.0
2023-10-16 13:23:00+02:00,122.33999633789062,122.33999633789062,122.33999633789062,122.33999633789062,195,0.0,0.0
2023-10-16 13:24:00+02:00,122.37999725341797,122.4000015258789,122.37999725341797,122.4000015258789,86,0.0,0.0
2023-10-16 13:25:00+02:00,122.44000244140625,122.44000244140625,122.44000244140625,122.44000244140625,50,0.0,0.0
2023-10-16 13:26:00+02:00,122.41999816894531,122.41999816894531,122.41999816894531,122.41999816894531,26,0.0,0.0
2023-10-16 13:27:00+02:00,122.4000015258789,122.4000015258789,122.33999633789062,122.33999633789062,698,0.0,0.0
2023-10-16 13:29:00+02:00,122.31999969482422,122.31999969482422,122.30000305175781,122.30000305175781,74,0.0,0.0
2023-10-16 13:30:00+02:00,122.4000015258789,122.41999816894531,122.4000015258789,122.41999816894531,84,0.0,0.0
2023-10-16 13:32:00+02:00,122.44000244140625,122.44000244140625,122.41999816894531,122.41999816894531,100,0.0,0.0
2023-10-16 13:33:00+02:00,122.4000015258789,122.4000015258789,122.37999725341797,122.37999725341797,117,0.0,0.0
2023-10-16 13:34:00+02:00,122.36000061035156,122.36000061035156,122.31999969482422,122.31999969482422,54,0.0,0.0
2023-10-16 13:35:00+02:00,122.31999969482422,122.31999969482422,122.30000305175781,122.30000305175781,211,0.0,0.0
2023-10-16 13:37:00+02:00,122.30000305175781,122.30000305175781,122.30000305175781,122.30000305175781,28,0.0,0.0
2023-10-16 13:38:00+02:00,122.31999969482422,122.33999633789062,122.30000305175781,122.33999633789062,3709,0.0,0.0
2023-10-16 13:39:00+02:00,122.37999725341797,122.4000015258789,122.37999725341797,122.4000015258789,99,0.0,0.0
2023-10-16 13:40:00+02:00,122.4000015258789,122.4000015258789,122.4000015258789,122.4000015258789,266,0.0,0.0
2023-10-16 13:42:00+02:00,122.36000061035156,122.36000061035156,122.36000061035156,122.36000061035156,43,0.0,0.0
2023-10-16 13:43:00+02:00,122.4000015258789,122.4000015258789,122.4000015258789,122.4000015258789,21,0.0,0.0
2023-10-16 13:44:00+02:00,122.44000244140625,122.44000244140625,122.44000244140625,122.44000244140625,7,0.0,0.0
2023-10-16 13:45:00+02:00,122.44000244140625,122.44000244140625,122.36000061035156,122.36000061035156,218,0.0,0.0
2023-10-16 13:47:00+02:00,122.36000061035156,122.37999725341797,122.36000061035156,122.37999725341797,345,0.0,0.0
2023-10-16 13:49:00+02:00,122.36000061035156,122.36000061035156,122.36000061035156,122.36000061035156,22,0.0,0.0
2023-10-16 13:50:00+02:00,122.36000061035156,122.4000015258789,122.36000061035156,122.4000015258789,156,0.0,0.0
2023-10-16 13:51:00+02:00,122.4000015258789,122.44000244140625,122.4000015258789,122.4000015258789,225,0.0,0.0
2023-10-16 13:52:00+02:00,122.37999725341797,122.4000015258789,122.33999633789062,122.33999633789062,215,0.0,0.0
2023-10-16 13:53:00+02:00,122.31999969482422,122.31999969482422,122.30000305175781,122.30000305175781,122,0.0,0.0
2023-10-16 13:55:00+02:00,122.26000213623047,122.26000213623047,122.19999694824219,122.19999694824219,246,0.0,0.0
2023-10-16 13:56:00+02:00,122.19999694824219,122.26000213623047,122.19999694824219,122.26000213623047,301,0.0,0.0
2023-10-16 13:57:00+02:00,122.27999877929688,122.27999877929688,122.22000122070312,122.22000122070312,146,0.0,0.0
2023-10-16 13:59:00+02:00,122.27999877929688,122.27999877929688,122.23999786376953,122.23999786376953,73,0.0,0.0
2023-10-16 14:00:00+02:00,122.23999786376953,122.27999877929688,122.22000122070312,122.27999877929688,201,0.0,0.0
2023-10-16 14:01:00+02:00,122.23999786376953,122.26000213623047,122.23999786376953,122.26000213623047,185,0.0,0.0
2023-10-16 14:02:00+02:00,122.26000213623047,122.26000213623047,122.26000213623047,122.26000213623047,46,0.0,0.0
2023-10-16 14:03:00+02:00,122.23999786376953,122.23999786376953,122.22000122070312,122.22000122070312,217,0.0,0.0
2023-10-16 14:05:00+02:00,122.19999694824219,122.19999694824219,122.13999938964844,122.13999938964844,260,0.0,0.0
